"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"7";"***";"";""
"**";"classe";"1";"**";"";""
"****";"12857";"77022";"16.69";"****";""
"1771";"1966";" 90.08";"7813.824";"emji_coeur_rouge";" 0.000000e+00"
"1480";"1583";" 93.49";"6855.234";"emji_visage_souriant_avec_yeux_en_forme_de_coeur";" 0.000000e+00"
"1202";"1834";" 65.54";"3223.563";"beau";" 0.000000e+00"
" 925";"1252";" 73.88";"2993.236";"emji_applaudissements";" 0.000000e+00"
" 833";"1065";" 78.22";"2939.463";"souvenir";" 0.000000e+00"
" 578";" 656";" 88.11";"2426.694";"magnifique";" 0.000000e+00"
" 395";" 442";" 89.37";"1688.380";"emji_visage_souriant_avec_coeurs";" 0.000000e+00"
" 498";" 658";" 75.68";"1660.807";"emji_feu";" 0.000000e+00"
" 484";" 629";" 76.95";"1655.726";"adorer";" 0.000000e+00"
" 463";" 588";" 78.74";"1640.457";"emji_mains_en_prière";" 0.000000e+00"
" 234";" 250";" 93.60";"1066.792";"emji_visage_avec_des_étoiles_à_la_place_des_yeux";"5.453196e-234"
" 216";" 242";" 89.26";" 919.202";"touchant";"6.569931e-202"
" 172";" 186";" 92.47";" 769.962";"élastique";"1.832074e-169"
" 211";" 267";" 79.03";" 748.609";"génial";"8.049232e-165"
" 325";" 537";" 60.52";" 747.005";"emji_mains_levées";"1.797560e-164"
" 262";" 387";" 67.70";" 727.714";"accent";"2.814141e-160"
" 168";" 195";" 86.15";" 678.285";"merveilleux";"1.577445e-149"
" 153";" 172";" 88.95";" 647.288";"emji_visage_retenant_ses_larmes";"8.689653e-143"
" 165";" 209";" 78.95";" 584.067";"mignon";"4.890708e-129"
" 682";"1815";" 37.58";" 582.929";"époque";"8.647950e-129"
" 228";" 361";" 63.16";" 563.114";"reportage";"1.767288e-124"
" 206";" 311";" 66.24";" 551.207";"hiver";"6.878923e-122"
" 493";"1189";" 41.46";" 532.856";"tellement";"6.756058e-118"
" 107";" 114";" 93.86";" 488.881";"émouvant";"2.496119e-108"
" 571";"1531";" 37.30";" 476.824";"aimer";"1.049166e-105"
" 150";" 211";" 71.09";" 450.217";"enfance";"6.469158e-100"
" 309";" 649";" 47.61";" 449.950";"jouer";"7.395365e-100"
" 123";" 154";" 79.87";" 442.901";"emji_étincelles";" 2.529984e-98"
" 209";" 361";" 57.89";" 442.770";"incroyable";" 2.701631e-98"
" 181";" 299";" 60.54";" 414.899";"archive";" 3.145890e-92"
" 100";" 115";" 86.96";" 408.887";"simplicité";" 6.404556e-91"
"  91";"  99";" 91.92";" 403.393";"emji_coeur_cartes";" 1.005590e-89"
" 216";" 401";" 53.87";" 400.545";"emji_visage_souriant_avec_yeux_rieurs";" 4.190654e-89"
" 125";" 169";" 73.96";" 399.498";"témoignage";" 7.081525e-89"
" 114";" 154";" 74.03";" 364.751";"adorable";" 2.601028e-81"
" 166";" 281";" 59.07";" 364.293";"emji_pouce_vers_le_haut";" 3.272652e-81"
" 109";" 147";" 74.15";" 349.643";"emji_mains_en_prière_peau_claire";" 5.068125e-78"
"  77";"  84";" 91.67";" 339.912";"célestin";" 6.668142e-76"
" 200";" 390";" 51.28";" 337.247";"jeu";" 2.538252e-75"
"  84";"  99";" 84.85";" 331.125";"sagesse";" 5.467500e-74"
"  85";" 107";" 79.44";" 303.361";"chou";" 6.102516e-68"
" 129";" 217";" 59.45";" 286.047";"bonheur";" 3.612753e-64"
" 106";" 168";" 63.10";" 260.696";"beauté";" 1.210169e-58"
" 113";" 186";" 60.75";" 260.282";"âme";" 1.489226e-58"
" 172";" 355";" 48.45";" 258.663";"emji_drapeau_suisse";" 3.356677e-58"
"  77";" 102";" 75.49";" 253.914";"joyeux";" 3.641253e-57"
"  57";"  62";" 91.94";" 252.618";"emji_chat_souriant_aux_yeux_en_coeurs";" 6.978884e-57"
"  60";"  69";" 86.96";" 245.185";"extraordinaire";" 2.911574e-55"
"  48";"  48";"100.00";" 239.701";"emji_rose";" 4.568977e-54"
"  53";"  57";" 92.98";" 238.738";"emji_notes_de_musique";" 7.411527e-54"
"  60";"  71";" 84.51";" 235.014";"emji_trèfle_à_quatre_feuilles";" 4.806441e-53"
"  60";"  73";" 82.19";" 225.423";"emji_mains_qui_forment_un_coeur";" 5.937606e-51"
"  59";"  71";" 83.10";" 225.354";"emji_renard";" 6.147031e-51"
"  57";"  68";" 83.82";" 220.561";"sage";" 6.822917e-50"
"  51";"  58";" 87.93";" 211.824";"emji_coeur_blanc";" 5.494428e-48"
" 127";" 253";" 50.20";" 204.909";"joli";" 1.773038e-46"
"  47";"  53";" 88.68";" 197.638";"récré";" 6.844319e-45"
"  54";"  68";" 79.41";" 192.524";"nostalgie";" 8.942709e-44"
"  47";"  54";" 87.04";" 192.287";"julien";" 1.007428e-43"
"  57";"  75";" 76.00";" 189.886";"formidable";" 3.366455e-43"
"  45";"  51";" 88.24";" 187.836";"récréation";" 9.432179e-43"
"  40";"  42";" 95.24";" 186.432";"emji_coeur_étincelant";" 1.910816e-42"
" 155";" 357";" 43.42";" 184.206";"coeur";" 5.848988e-42"
"  39";"  42";" 92.86";" 175.301";"emji_miam";" 5.147308e-40"
"  41";"  46";" 89.13";" 173.676";"québec";" 1.165100e-39"
"  45";"  54";" 83.33";" 172.572";"pépite";" 2.030201e-39"
" 110";" 224";" 49.11";" 169.740";"excellent";" 8.433513e-39"
"  41";"  47";" 87.23";" 168.284";"mythique";" 1.753711e-38"
"  50";"  66";" 75.76";" 165.717";"emji_colombe";" 6.377406e-38"
"  46";"  58";" 79.31";" 163.660";"douceur";" 1.795318e-37"
"  40";"  46";" 86.96";" 163.408";"visionnaire";" 2.037431e-37"
