"";"";"";"";"*postReposts_91";""
"36";"*postDate_29-10-2025";"-0.651835732127565";"1.17693253326745";"0.983952724522701";"98"
"37";"*postComments_293";"-1.03699466437917";"2.69787980943127";"0.978637844337817";"101"
"38";"*postReposts_2.5K";"-1.03699466437917";"2.69787980943127";"0.978637844337817";"102"
"39";"*commentDate_29-10-2025";"-0.584026747002787";"1.13364865100205";"0.977161058149612";"103"
"40";"*i_0358";"-1.27905114592919";"2.82823159606249";"0.976500977028097";"104"
"41";"*a_0937";"2.56424357612729";"1.07137042190189";"0.974416425345424";"105"
"42";"*postLikes_44000";"2.56424357612729";"1.07137042190189";"0.974416425345424";"106"
"43";"*postReposts_607";"2.56424357612729";"1.07137042190189";"0.974416425345424";"108"
"44";"*a_0948";"0.963939008327383";"-0.826648946742653";"0.967794946228225";"112"
"45";"*postLikes_33200";"0.963939008327383";"-0.826648946742653";"0.967794946228225";"113"
"46";"*postComments_266";"0.963939008327383";"-0.826648946742653";"0.967794946228225";"114"
"47";"*postReposts_591";"0.963939008327383";"-0.826648946742653";"0.967794946228225";"115"
"48";"*commentDate_31-10-2025";"-0.403521661524966";"-0.508874379419046";"0.960520490580839";"119"
"49";"*postReposts_184";"0.405645476298095";"-0.95309432619525";"0.959013348411507";"120"
"50";"*postLikes_7200";"-0.260061133311544";"-0.492165166942192";"0.958400738877498";"121"
"51";"*postReposts_70";"-0.402752916383088";"-0.726944930203949";"0.957882103710593";"122"
"52";"*postLikes_128700";"0.878630363288263";"-0.547830303858235";"0.957548833790141";"124"
"53";"*postDate_24-2-2025";"0.878630363288263";"-0.547830303858235";"0.957548833790141";"125"
"54";"*i_0237";"-0.967812207995691";"1.78182487910466";"0.953056794455366";"127"
"55";"*postComments_503";"-0.967812207995691";"1.78182487910466";"0.953056794455366";"128"
"56";"*postReposts_242";"-0.967812207995691";"1.78182487910466";"0.953056794455366";"129"
"57";"*postReposts_61";"0.0221153439079607";"-1.12241895646285";"0.950643171019844";"132"
"58";"*postLikes_7700";"-0.213985522218456";"-0.665611834554593";"0.950291493749134";"133"
"59";"*i_0488";"-0.847714757143655";"-0.857309841990352";"0.949477049234231";"134"
"60";"*i_0117";"-0.589970439695241";"0.279353894270839";"0.946741135701217";"138"
"61";"*postComments_675";"-0.589970439695241";"0.279353894270839";"0.946741135701217";"139"
"62";"*postReposts_43";"-0.546463433752695";"0.240006088999165";"0.94597416277382";"140"
"63";"*postComments_144";"0.0634132955185683";"-0.556736205983198";"0.942624993834859";"141"
"64";"*postComments_102";"0.0568884124894032";"-1.25125328817465";"0.942164810078421";"142"
"65";"*postReposts_1";"1.05559207688964";"0.143418315719116";"0.940098988681975";"143"
"66";"*postReposts_153";"-0.854291763631759";"2.07484348496795";"0.937541012868118";"144"
"67";"*postReposts_39";"-0.949786338199219";"1.65530398663524";"0.936885129914205";"145"
"68";"*commentLikes_0";"0.576856399974404";"-0.0771086646594357";"0.9363664947473";"146"
"69";"*postLikes_5500";"-0.620664409773875";"0.546584114180317";"0.93121372841907";"148"
"70";"*postDate_17-10-2025";"-0.349454609385877";"-0.0789846817735815";"0.931135577914468";"149"
"71";"*postReposts_4900";"1.52981097169156";"0.16243421621431";"0.930762263933806";"150"
"72";"*a_0940";"0.246819880569325";"-1.15354911755715";"0.930570117031995";"151"
"73";"*postLikes_22500";"0.246819880569325";"-1.15354911755715";"0.930570117031995";"152"
"74";"*postComments_424";"0.246819880569325";"-1.15354911755715";"0.930570117031995";"153"
"75";"*postReposts_298";"0.246819880569325";"-1.15354911755715";"0.930570117031995";"154"
"76";"*postDate_29-9-2025";"0.246819880569325";"-1.15354911755715";"0.930570117031995";"155"
"77";"*i_0776";"-0.763355101849146";"-0.82319876226082";"0.927758959418105";"157"
"78";"*postComments_188";"-0.763355101849146";"-0.82319876226082";"0.927758959418105";"158"
"79";"*postComments_194";"-0.263552463505829";"-0.44191020494018";"0.926845050624617";"159"
"80";"*postReposts_41";"0.714207929060024";"-0.576541738596506";"0.924746612695259";"160"
"81";"*i_0302";"0.133358764019026";"-1.14373494006814";"0.924094604972979";"161"
"82";"*i_0347";"-0.237442380689723";"-1.03763678290987";"0.923922157165303";"162"
"83";"*postComments_263";"-0.237442380689723";"-1.03763678290987";"0.923922157165303";"163"
"84";"*i_0554";"-1.47569668520933";"3.43392373739736";"0.923785232314265";"164"
"85";"*postLikes_16400";"-0.991439361336919";"1.96439226107935";"0.922721804166931";"166"
"86";"*postComments_283";"-0.991439361336919";"1.96439226107935";"0.922721804166931";"167"
"87";"*postReposts_605";"-0.991439361336919";"1.96439226107935";"0.922721804166931";"168"
"88";"*postComments_60";"-0.569138581262301";"-0.86632888816727";"0.922041701015311";"169"
"89";"*i_0505";"-0.798343747212059";"-0.637589566466421";"0.921884754134168";"170"
"90";"*postComments_202";"-0.798343747212059";"-0.637589566466421";"0.921884754134168";"171"
"91";"*i_0311";"-0.715956619713335";"-0.719160084148014";"0.919592554623151";"172"
"92";"*postDate_12-11-2025";"-0.364993951714516";"-0.254166830000186";"0.918395753920443";"174"
"93";"*postComments_435";"-0.706687379564421";"-0.333717016856963";"0.918245265758688";"176"
"94";"*postDate_24-9-2025";"1.99304469514841";"0.673794675411167";"0.918214586841592";"177"
"95";"*a_0921";"1.61607696844401";"0.43128948353266";"0.918006616077279";"178"
"96";"*postComments_1500";"1.61607696844401";"0.43128948353266";"0.918006616077279";"180"
"97";"*postDate_31-8-2025";"1.61607696844401";"0.43128948353266";"0.918006616077279";"181"
"98";"*postLikes_50500";"0.695438532018642";"-0.373933658333528";"0.917454718505523";"183"
"99";"*postComments_1700";"0.695438532018642";"-0.373933658333528";"0.917454718505523";"184"
"100";"*postDate_12-3-2025";"0.695438532018642";"-0.373933658333528";"0.917454718505523";"185"
"101";"*i_0370";"-0.537670410831909";"-0.115564736427389";"0.916710996967925";"187"
"102";"*postComments_387";"-0.537670410831909";"-0.115564736427389";"0.916710996967925";"188"
"103";"*i_0055";"-0.748065443048521";"0.653032167665985";"0.916428105058704";"189"
"104";"*postDate_18-11-2025";"-0.579004880334008";"-0.245549005148809";"0.915860383624445";"190"
"105";"*postComments_248";"-0.907857382352417";"1.46451363953379";"0.915415054922601";"191"
"106";"*postDate_24-10-2025";"-0.467211735533336";"-0.0291150349269313";"0.915074357474852";"192"
"107";"*postReposts_17";"-0.64776118688342";"0.721408553491686";"0.913843648495353";"193"
"108";"*postLikes_3100";"-0.377043186175437";"0.613673803124311";"0.911980953823679";"194"
"109";"*commentDate_18-11-2025";"-0.471252007134273";"-0.329015793523241";"0.911157144165663";"195"
"110";"*i_0262";"-1.02225665880402";"1.80394357465952";"0.910676292507181";"196"
"111";"*postComments_373";"-1.02225665880402";"1.80394357465952";"0.910676292507181";"197"
"112";"*postReposts_168";"-1.02225665880402";"1.80394357465952";"0.910676292507181";"198"
"113";"*postReposts_210";"-0.566725086305393";"0.0413746064737527";"0.910014596705818";"200"
"114";"*postComments_249";"-0.0896934593523033";"-0.842959213689161";"0.908751594129376";"201"
"115";"*postLikes_4000";"-0.803193422139052";"1.79123083380784";"0.908238771809921";"202"
"116";"*postLikes_12600";"0.960027073293921";"-0.536738200662751";"0.907703021036636";"203"
"117";"*postReposts_110";"-0.611115930163304";"-0.924744656723306";"0.906704825955127";"204"
"118";"*i_0428";"-0.599956859492339";"-0.286756856935291";"0.905888766760377";"206"
"119";"*postComments_412";"-0.599956859492339";"-0.286756856935291";"0.905888766760377";"207"
"120";"*i_0043";"-0.483337437907011";"-0.207456179609668";"0.90571115197719";"210"
"121";"*postReposts_116";"-0.483337437907011";"-0.207456179609668";"0.90571115197719";"211"
"122";"*postComments_88";"-1.08674550932545";"1.84545553732789";"0.904461389775495";"212"
"123";"*postDate_20-11-2025";"0.0968613515461659";"-0.851692442425581";"0.90380679856546";"213"
"124";"*postComments_1100";"0.534042050018474";"-0.0751243243088606";"0.902292551804801";"215"
"125";"*i_0069";"-0.735182327499864";"0.699193851951332";"0.902127208588453";"216"
"126";"*postComments_929";"-0.735182327499864";"0.699193851951332";"0.902127208588453";"217"
"127";"*i_0211";"-0.263269238003329";"-0.711781057134202";"0.901101563949542";"218"
"128";"*postLikes_4600";"-0.551449362915526";"-0.314309799424498";"0.900890363825535";"219"
"129";"*i_0404";"-0.682899251375611";"-0.780260990278259";"0.900090128493287";"220"
"130";"*postComments_298";"-0.682899251375611";"-0.780260990278259";"0.900090128493287";"221"
"131";"*i_0493";"-0.624398187112332";"-0.723831523681263";"0.897832483130999";"222"
"132";"*postComments_241";"-0.624398187112332";"-0.723831523681263";"0.897832483130999";"223"
"133";"*commentDate_31-3-2025";"1.15413502962855";"-0.336176970254486";"0.897382633325583";"224"
"134";"*postLikes_8300";"-0.281330007210825";"-0.115774458052505";"0.896699946686207";"225"
"135";"*postComments_2200";"1.44562664756845";"0.209188253116195";"0.896004342608054";"226"
"136";"*commentDate_2-4-2025";"1.07885140046547";"-0.383120887555447";"0.895841582879462";"227"
"137";"*postReposts_22";"0.851812206868499";"0.227413853033164";"0.895231233897238";"228"
"138";"*postDate_8-10-2025";"-0.118516081527658";"0.698509692869915";"0.893321067638058";"229"
"139";"*i_0029";"-0.925982025496149";"-0.765893023794479";"0.892524384601474";"230"
"140";"*i_0400";"-0.601965432272172";"-0.741154108540866";"0.892380678095077";"231"
"141";"*i_0105";"-0.716525629440276";"0.234546974467393";"0.892128788038921";"232"
"142";"*postComments_313";"-0.716525629440276";"0.234546974467393";"0.892128788038921";"233"
"143";"*postComments_147";"-0.649810529422628";"-0.193048288516631";"0.891510365657462";"235"
"144";"*postDate_11-12-2025";"-0.286322572711676";"-0.794714468561789";"0.889207186323486";"236"
"145";"*a_0812";"-0.117460439268363";"-1.1960321382477";"0.886008828482248";"237"
"146";"*postDate_7-3-2025";"-0.117460439268363";"-1.1960321382477";"0.886008828482248";"238"
"147";"*i_0523";"-0.0706043304812496";"-1.40261988351043";"0.88581506690059";"239"
"148";"*postLikes_9400";"-0.787899017142055";"0.52624570989175";"0.884532042294043";"240"
"149";"*i_0948";"-0.998271606655243";"-0.974582935500594";"0.884498456953222";"241"
"150";"*a_0946";"0.180419689240378";"-1.03344373396232";"0.88433537428866";"242"
"151";"*postLikes_6800";"-0.551835340821072";"-0.100213682455523";"0.883466999466862";"243"
"152";"*i_0042";"0.343795039300081";"-1.25430470539427";"0.88315084515279";"244"
"153";"*commentDate_15-11-2025";"-0.36337845590176";"-0.430631502109965";"0.883004232222669";"245"
"154";"*commentDate_17-11-2025";"-0.29590214001421";"-0.570991729459533";"0.882276980419512";"246"
"155";"*postComments_259";"-0.518846830814654";"-0.0261125806830262";"0.882213039097564";"248"
"156";"*postComments_255";"0.199200250789889";"-0.880333629477824";"0.880623225320059";"249"
"157";"*postLikes_639";"-0.798534260174536";"-0.862098240284893";"0.880160135139896";"250"
"158";"*commentDate_12-11-2025";"-0.282747168535969";"-0.379251958747249";"0.87998187448477";"251"
"159";"*commentDate_24-10-2025";"-0.380801124739968";"-0.000883335408652184";"0.879427716361228";"252"
"160";"*postReposts_42";"0.383281783925022";"-0.882629239135669";"0.879175180433133";"253"
"161";"*postDate_26-10-2025";"-0.583253036295989";"-0.0297727585723652";"0.878512838759832";"254"
"162";"*postReposts_127";"0.205446998234363";"-0.760693047338381";"0.877138100337967";"256"
"163";"*postReposts_49";"-0.535727014806587";"-0.850311018911919";"0.876254870461575";"258"
"164";"*i_0508";"0.321239117433955";"-1.29866732647601";"0.875925798708726";"259"
"165";"*postDate_10-11-2025";"-0.2840140183019";"-0.568999010986597";"0.87586702436229";"260"
"166";"*i_0178";"-0.46020810085273";"-0.182355164575782";"0.875139449623163";"261"
"167";"*postComments_305";"-0.46020810085273";"-0.182355164575782";"0.875139449623163";"262"
"168";"*postReposts_190";"-0.46020810085273";"-0.182355164575782";"0.875139449623163";"263"
"169";"*postComments_261";"0.775306641924768";"-0.582043804233066";"0.874684755778205";"264"
"170";"*commentDate_12-10-2025";"-0.378145883700408";"0.388654493034249";"0.874625012623861";"265"
"171";"*postDate_17-11-2025";"-0.234712174615945";"-0.737059319498496";"0.872519470103175";"266"
"172";"*postReposts_208";"-0.698790962832236";"0.0650814874260845";"0.872092548751588";"267"
"173";"*postComments_1400";"0.94099485962917";"-0.0726746244749631";"0.872068005617912";"268"
"174";"*postDate_4-11-2025";"-0.496924677182315";"0.226094579654269";"0.871437957541553";"270"
"175";"*a_0808";"0.995750368746461";"-0.641534820976915";"0.871437634605584";"271"
"176";"*postComments_324";"0.995750368746461";"-0.641534820976915";"0.871437634605584";"272"
"177";"*postDate_2-3-2025";"0.995750368746461";"-0.641534820976915";"0.871437634605584";"273"
"178";"*postDate_7-11-2025";"-0.458276005583803";"-0.124411007656911";"0.871165722519323";"274"
"179";"*i_0016";"-0.757989863961404";"0.323579781446001";"0.870969700385879";"275"
"180";"*postLikes_39500";"1.76784377581365";"0.298964556178616";"0.870953230651438";"277"
"181";"*postComments_745";"1.76784377581365";"0.298964556178616";"0.870953230651438";"278"
"182";"*postReposts_662";"1.76784377581365";"0.298964556178616";"0.870953230651438";"279"
"183";"*postComments_353";"0.173879388643026";"-0.813804247525659";"0.869797765752817";"281"
"184";"*a_0936";"0.0288199717822628";"-0.693379065072223";"0.86934242603592";"282"
"185";"*postComments_124";"0.0288199717822628";"-0.693379065072223";"0.86934242603592";"283"
"186";"*postReposts_33";"0.217162884341397";"-0.957810559231095";"0.869312070054793";"284"
"187";"*i_0035";"-0.148043807401219";"-0.936777024460402";"0.869024011170062";"285"
"188";"*postDate_17-12-2025";"0.738742775079352";"-1.00782925652014";"0.868293207071241";"286"
"189";"*a_0885";"0.529681403588278";"-0.327702475803981";"0.868179856545971";"287"
"190";"*postLikes_40100";"0.529681403588278";"-0.327702475803981";"0.868179856545971";"288"
"191";"*postDate_4-7-2025";"0.529681403588278";"-0.327702475803981";"0.868179856545971";"289"
"192";"*postComments_80";"-0.299096022051877";"0.078974477256855";"0.867218153229007";"290"
"193";"*postLikes_2200";"0.125880839659988";"-0.493376905252944";"0.866379488516397";"291"
"194";"*a_0837";"2.13441133306957";"0.781081988456366";"0.86443928921206";"292"
"195";"*postLikes_21700";"2.13441133306957";"0.781081988456366";"0.86443928921206";"293"
"196";"*postDate_20-4-2025";"2.13441133306957";"0.781081988456366";"0.86443928921206";"294"
"197";"*i_0565";"-0.774543538608185";"-0.0973695968109852";"0.863856066851269";"295"
"198";"*a_0991";"0.765748998995138";"-1.03578587988293";"0.863550569424188";"296"
"199";"*postLikes_43200";"0.765748998995138";"-1.03578587988293";"0.863550569424188";"297"
"200";"*postReposts_816";"0.765748998995138";"-1.03578587988293";"0.863550569424188";"298"
"201";"*commentDate_13-11-2025";"-0.181947990771615";"-0.0237265804309555";"0.862657651468713";"299"
"202";"*i_0141";"-0.366297375140352";"-0.819897203005018";"0.862655390916927";"300"
"203";"*postComments_463";"-0.366297375140352";"-0.819897203005018";"0.862655390916927";"301"
"204";"*postLikes_4700";"-0.181422310764769";"-0.807271875212491";"0.862095419945935";"302"
"205";"*i_0354";"-0.836478375608431";"-0.60143836784724";"0.86197916299694";"303"
"206";"*postLikes_13100";"-0.836478375608431";"-0.60143836784724";"0.86197916299694";"304"
"207";"*postReposts_422";"-0.836478375608431";"-0.60143836784724";"0.86197916299694";"305"
"208";"*postReposts_20";"0.314332647053436";"-0.399526653346224";"0.861895199644888";"306"
"209";"*a_0825";"1.20816142085586";"-0.23458610209152";"0.86169562521578";"307"
"210";"*postLikes_39800";"1.20816142085586";"-0.23458610209152";"0.86169562521578";"308"
"211";"*postComments_884";"1.20816142085586";"-0.23458610209152";"0.86169562521578";"309"
"212";"*postDate_30-3-2025";"1.20816142085586";"-0.23458610209152";"0.86169562521578";"310"
"213";"*postComments_362";"-0.536036491165883";"-0.444545036514048";"0.861255463489446";"313"
"214";"*postLikes_27300";"1.21564192559946";"-0.462257145718686";"0.861091734952945";"315"
"215";"*postComments_317";"1.21564192559946";"-0.462257145718686";"0.861091734952945";"316"
"216";"*postDate_25-11-2024";"1.21564192559946";"-0.462257145718686";"0.861091734952945";"317"
"217";"*i_0433";"-0.352714155680356";"-0.218781028603991";"0.861080432194015";"318"
"218";"*postComments_156";"-0.352714155680356";"-0.218781028603991";"0.861080432194015";"319"
"219";"*a_0945";"0.661194924697996";"-0.531320821463349";"0.860083205920415";"322"
"220";"*postLikes_19300";"0.661194924697996";"-0.531320821463349";"0.860083205920415";"323"
"221";"*postComments_316";"0.661194924697996";"-0.531320821463349";"0.860083205920415";"324"
"222";"*postReposts_381";"0.661194924697996";"-0.531320821463349";"0.860083205920415";"325"
"223";"*postDate_6-10-2025";"0.661194924697996";"-0.531320821463349";"0.860083205920415";"326"
"224";"*a_0494";"-0.507663772265677";"-0.642675270847527";"0.86008029949669";"327"
"225";"*postDate_26-9-2023";"-0.507663772265677";"-0.642675270847527";"0.86008029949669";"328"
"226";"*postDate_14-11-2025";"-0.424724779508449";"-0.430017661203155";"0.859626251523671";"329"
"227";"*i_0176";"0.183869218209656";"-1.36441451864602";"0.859306221977965";"330"
"228";"*postReposts_69";"0.183869218209656";"-1.36441451864602";"0.859306221977965";"331"
"229";"*i_0939";"-0.4794113267131";"-0.309032158244178";"0.859130221874626";"332"
"230";"*postDate_12-10-2025";"-0.288289749281844";"0.223372025511154";"0.858706852818703";"333"
"231";"*commentDate_17-10-2025";"-0.295813628670121";"0.0505623860226739";"0.858672621605943";"334"
"232";"*commentDate_7-11-2025";"-0.363408904951239";"-0.153258797473662";"0.858384562721211";"335"
"233";"*a_0819";"0.573659827889757";"-1.05485958696129";"0.858088430437244";"336"
"234";"*postDate_19-3-2025";"0.573659827889757";"-1.05485958696129";"0.858088430437244";"337"
"235";"*postLikes_15200";"0.657715376651211";"-0.249015704396788";"0.85786398993849";"340"
"236";"*postDate_8-11-2025";"-0.369548048536088";"-0.293655071414864";"0.857749347669342";"341"
"237";"*i_0303";"-0.6894138568339";"0.81231397318516";"0.857171292284062";"342"
"238";"*postComments_747";"-0.6894138568339";"0.81231397318516";"0.857171292284062";"343"
"239";"*a_0821";"0.255611826465517";"0.120073053179035";"0.856801530599064";"344"
"240";"*postComments_331";"0.255611826465517";"0.120073053179035";"0.856801530599064";"345"
"241";"*postDate_23-3-2025";"0.255611826465517";"0.120073053179035";"0.856801530599064";"346"
"242";"*commentDate_11-12-2025";"-0.168666916649716";"-0.666856569027549";"0.856705618616143";"347"
"243";"*a_0423";"2.82652781819946";"1.10822216259236";"0.856660407580423";"348"
"244";"*postDate_17-5-2023";"2.82652781819946";"1.10822216259236";"0.856660407580423";"349"
"245";"*a_0626";"2.67434482932375";"0.941685692857602";"0.855944458536196";"350"
"246";"*postLikes_23200";"2.67434482932375";"0.941685692857602";"0.855944458536196";"351"
"247";"*postComments_278";"2.67434482932375";"0.941685692857602";"0.855944458536196";"352"
"248";"*postDate_4-5-2024";"2.67434482932375";"0.941685692857602";"0.855944458536196";"353"
"249";"*postLikes_4900";"0.0661622473650293";"-0.569723291529044";"0.85585726582445";"354"
"250";"*postReposts_79";"-0.438039256111533";"-0.319133655757406";"0.855404186659339";"355"
"251";"*i_0778";"0.0468706923406871";"-1.14556589530197";"0.855216883797069";"356"
"252";"*postLikes_11200";"0.0468706923406871";"-1.14556589530197";"0.855216883797069";"357"
"253";"*postLikes_9100";"-0.560991759329056";"-0.45404356118842";"0.854570688922239";"358"
"254";"*a_0838";"0.730559856068901";"-0.191499021335256";"0.854528707246213";"359"
"255";"*postDate_21-4-2025";"0.730559856068901";"-0.191499021335256";"0.854528707246213";"360"
"256";"*postReposts_2";"0.406218082323404";"-0.243982967998998";"0.853654842512935";"361"
"257";"*postReposts_62";"0.602454957670372";"-0.15947841209963";"0.853434923117753";"362"
"258";"*i_0453";"-0.270408240906496";"-0.634993976481584";"0.853006710022288";"363"
"259";"*postLikes_9900";"-0.270408240906496";"-0.634993976481584";"0.853006710022288";"364"
"260";"*i_0531";"-0.528379784891344";"0.0181204141339922";"0.852707025442657";"365"
"261";"*postComments_162";"-0.528379784891344";"0.0181204141339922";"0.852707025442657";"366"
"262";"*postReposts_303";"-0.528379784891344";"0.0181204141339922";"0.852707025442657";"367"
"263";"*postReposts_10";"-0.187763564140656";"-0.240180331235606";"0.851674276212419";"368"
"264";"*postDate_22-10-2025";"-0.191086602842275";"-0.215341302567004";"0.851551560544036";"369"
"265";"*postComments_180";"-0.648850334827429";"0.577408792704198";"0.851150474070003";"370"
"266";"*i_0945";"0.601562350779686";"-1.37005864907549";"0.850237534084424";"371"
"267";"*postLikes_3800";"-0.216726564272311";"-0.821662644066835";"0.849832572378758";"372"
"268";"*commentDate_30-11-2022";"0.760102451030868";"-1.2274038110357";"0.849592308017502";"373"
"269";"*postDate_5-11-2025";"-0.348535370650523";"-0.475912804951459";"0.84955969148459";"374"
"270";"*i_0552";"0.119109304985725";"-1.48838087069391";"0.849059463667942";"377"
"271";"*i_0542";"-0.694864060224213";"0.218298456845537";"0.849038795765898";"378"
"272";"*commentDate_9-11-2025";"-0.422819975100555";"-0.0662105238882883";"0.849008439784772";"379"
"273";"*postLikes_4800";"-0.240724680008898";"-0.319355685986861";"0.849004241617169";"380"
"274";"*postLikes_3500";"-0.246194509676645";"0.406032084145086";"0.848660637745696";"381"
"275";"*postReposts_50";"-0.223431075636626";"-0.433835212883842";"0.848660314809726";"382"
"276";"*postComments_127";"-0.14569788267876";"-0.674722182481867";"0.84809679154307";"383"
"277";"*i_0378";"0.0631958228372028";"-1.13140934791521";"0.847585583903462";"384"
"278";"*postLikes_9000";"0.0631958228372028";"-1.13140934791521";"0.847585583903462";"385"
"279";"*postReposts_6";"-0.143279237579057";"-0.350687014914102";"0.847364372764402";"386"
"280";"*commentDate_10-2-2025";"1.01645211969154";"-0.731146433265251";"0.84732045347256";"387"
"281";"*postDate_25-10-2025";"-0.22626990225859";"-0.637251685871243";"0.846630662241857";"388"
"282";"*postDate_22-11-2025";"-0.314220268935916";"-0.0147083157452061";"0.846615807187263";"389"
"283";"*commentDate_9-4-2023";"0.17547083452855";"-0.565273099598196";"0.846596108093128";"390"
"284";"*commentDate_17-5-2023";"2.87014270264018";"1.12330855509642";"0.846571564959451";"391"
"285";"*a_0618";"2.14778404374941";"0.526506218597233";"0.846508269509443";"392"
"286";"*postLikes_30500";"2.14778404374941";"0.526506218597233";"0.846508269509443";"393"
"287";"*postComments_285";"2.14778404374941";"0.526506218597233";"0.846508269509443";"394"
"288";"*postDate_21-4-2024";"2.14778404374941";"0.526506218597233";"0.846508269509443";"395"
"289";"*postComments_131";"0.145558809754114";"0.0310383630429606";"0.846466287833417";"396"
"290";"*a_0976";"0.336450296056172";"-1.14753591258899";"0.846261869364767";"397"
"291";"*postLikes_30600";"1.86023073877167";"0.326140277323618";"0.846031616018564";"399"
"292";"*postComments_569";"1.86023073877167";"0.326140277323618";"0.846031616018564";"400"
"293";"*postReposts_266";"1.86023073877167";"0.326140277323618";"0.846031616018564";"401"
"294";"*postDate_2-7-2025";"1.86023073877167";"0.326140277323618";"0.846031616018564";"402"
"295";"*a_0564";"2.62755406357135";"0.994550980144538";"0.845140312742936";"403"
"296";"*postDate_21-1-2024";"2.62755406357135";"0.994550980144538";"0.845140312742936";"404"
"297";"*postLikes_26700";"0.720583667952407";"-0.650961997519204";"0.844974646590618";"405"
"298";"*postLikes_7300";"0.0265968704467851";"-0.37748671120294";"0.844966250255413";"406"
"299";"*i_0966";"2.91023822786943";"1.23586581431";"0.84473567397324";"407"
"300";"*postComments_152";"2.91023822786943";"1.23586581431";"0.84473567397324";"408"
"301";"*a_0823";"0.159370224030882";"-0.950865338833204";"0.844538360095918";"409"
"302";"*postLikes_47700";"0.159370224030882";"-0.950865338833204";"0.844538360095918";"410"
"303";"*postComments_560";"0.159370224030882";"-0.950865338833204";"0.844538360095918";"411"
"304";"*postDate_26-3-2025";"0.159370224030882";"-0.950865338833204";"0.844538360095918";"412"
"305";"*postLikes_36900";"2.12420256165171";"0.308526274288744";"0.844094000201982";"414"
"306";"*postComments_348";"2.12420256165171";"0.308526274288744";"0.844094000201982";"415"
"307";"*postDate_19-6-2024";"2.12420256165171";"0.308526274288744";"0.844094000201982";"416"
"308";"*i_0520";"0.59365935793765";"-1.00116326647058";"0.843918000098642";"417"
"309";"*postLikes_17500";"0.59365935793765";"-1.00116326647058";"0.843918000098642";"418"
"310";"*postReposts_93";"0.59365935793765";"-1.00116326647058";"0.843918000098642";"419"
"311";"*postReposts_58";"-0.219593521196202";"-0.0303908996134348";"0.843138432668438";"421"
