user_utilisateurice;1571;518;1627;1068;2212;4998;11278
emji_visage_riant_aux_larmes;926;145;111;457;199;244;4715
aller;163;136;271;311;791;1029;1829
voir;278;107;234;232;499;1047;1793
suisse;251;61;200;272;1325;779;1053
parler;152;62;231;102;356;795;936
emji_coeur_rouge;1771;16;21;8;21;61;68
gens;113;69;115;133;368;942;644
monde;122;40;154;84;499;805;522
femme;201;11;63;29;118;1241;410
enfant;206;40;213;64;298;526;659
emji_applaudissements;925;7;26;28;59;100;107
emji_visage_souriant_avec_yeux_en_forme_de_coeur;1480;6;2;15;13;18;49
prendre;68;64;80;148;336;577;519
beau;1202;20;19;42;85;192;274
époque;682;42;30;103;81;265;612
pays;54;10;272;47;773;439;157
penser;99;39;65;58;197;601;752
vie;265;42;46;54;285;657;420
homme;194;23;38;25;62;1042;271
comprendre;120;46;60;51;160;587;735
emji_se_rouler_par_terre_de_rire;119;19;14;67;38;24;795
temps;174;38;72;86;210;363;742
aimer;571;55;42;83;91;251;438
chose;87;51;76;69;145;634;582
passer;118;26;104;105;242;407;651
mettre;51;60;98;100;267;543;495
année;256;32;62;91;239;235;669
petit;302;82;50;96;157;201;632
vrai;212;45;75;72;174;454;457
grand;250;46;44;69;333;353;368
vraiment;157;35;65;64;175;332;620
emji_visage_qui_pleure;276;31;56;53;90;217;333
jour;103;67;76;144;130;273;494
trouver;103;40;46;65;205;352;501
venir;69;51;97;124;167;296;510
donner;75;71;58;50;200;444;361
vivre;115;31;57;69;212;465;295
rester;65;49;64;69;275;388;335
payer;11;14;32;44;844;106;137
tellement;493;28;21;40;69;205;333
problème;11;22;38;25;233;629;203
français;87;2;21;80;112;104;672
connaître;109;19;54;43;96;242;579
changer;80;14;38;48;136;245;557
souvenir;833;9;13;42;15;39;114
france;31;29;46;84;186;177;484
fois;71;29;72;65;161;289;348
commentaire;43;14;27;22;43;223;730
emji_visage_souriant_avec_une_goutte_de_sueur;157;27;8;51;21;42;668
arrêter;20;31;152;56;207;334;255
seul;58;40;90;49;182;365;292
demander;28;25;70;34;173;416;296
droit;19;8;109;20;95;614;90
question;28;21;38;30;115;425;337
devenir;74;40;25;62;195;254;307
travail;48;7;16;40;331;347;135
cas;20;17;39;41;162;404;244
jeune;121;9;19;31;69;210;447
raison;129;24;46;26;94;398;214
sentir;62;22;35;41;72;381;284
emji_visage_faisant_un_clin_d_oeil;106;20;10;74;31;78;541
emji_feu;498;4;19;19;15;45;58
police;20;0;60;27;25;597;60
exister;49;32;60;42;70;270;273
humain;61;48;66;7;44;484;91
accord;44;14;97;18;122;361;145
arriver;43;20;40;42;112;168;366
utiliser;14;24;70;48;118;227;204
laisser;20;54;51;50;121;266;229
besoin;27;32;35;28;191;320;125
état;10;6;203;8;243;235;35
animal;92;317;11;11;32;171;74
regarder;70;16;28;16;77;127;407
guerre;15;3;412;4;85;130;41
coup;33;16;44;47;89;148;356
emji_mains_en_prière;463;4;9;7;13;31;61
travailler;32;5;7;53;313;120;150
argent;11;8;31;23;476;95;59
ca;52;21;31;29;62;96;392
partir;25;12;29;40;205;235;153
moment;91;7;48;24;87;273;188
etc;22;34;45;44;162;195;137
riche;13;4;4;10;522;49;51
place;23;8;35;67;167;271;106
vidéo;100;12;32;19;13;88;429
plutôt;20;27;27;46;100;289;189
premier;67;9;42;43;95;133;279
mot;65;4;47;14;18;121;369
rendre;28;20;76;20;105;320;101
appeler;64;15;54;33;44;106;334
école;94;2;15;32;49;84;345
niveau;25;10;6;24;143;227;188
meilleur;213;27;10;15;110;113;158
jouer;309;5;18;12;61;82;162
part;25;16;41;29;130;248;163
magnifique;578;5;3;10;17;22;21
genre;26;12;14;26;46;274;238
adorer;484;8;4;13;13;31;76
politique;8;0;53;6;135;385;27
