"";"X.rts_a";"X.rts_i"
"colonie";0,3158;-0,3158
"romand";1,6769;-1,6769
"étudiant";-3,2537;3,2537
"science";1,581;-1,581
"éducation";4,3015;-4,3015
"claude";6,0173;-6,0173
"cabane";4,8736;-4,8736
"bois";4,2926;-4,2926
"bain";21,3107;-21,3107
"rivière";1,0388;-1,0388
"génial";49,5122;-49,5122
"frère";2,7992;-2,7992
"soeur";11,1979;-11,1979
"importer";-4,81;4,81
"emji_visage_avec_un_léger_sourire";5,675;-5,675
"emji_visage_souriant_avec_coeurs";233,2973;-233,2973
"commentaire";-2,5216;2,5216
"emji_visage_rieur";19,4314;-19,4314
"vachement";0,5504;-0,5504
"classe";5,3726;-5,3726
"ancien";24,0616;-24,0616
"marrant";1,5705;-1,5705
"us";-8,0694;8,0694
"emji_main_avec_index_pointant_à_droite";2,9533;-2,9533
"solide";-0,535;0,535
"emji_pouce_vers_le_haut";72,0562;-72,0562
"trésor";4,731;-4,731
"saut";3,0435;-3,0435
"patrimoine";-2,9227;2,9227
"extraordinaire";13,862;-13,862
"superbe";5,3334;-5,3334
"connaître";23,9965;-23,9965
"papa";8,4984;-8,4984
"maître";2,4369;-2,4369
"alpage";6,5403;-6,5403
"maison";8,2458;-8,2458
"gamin";26,0525;-26,0525
"copain";15,6797;-15,6797
"ville";-5,3868;5,3868
"piscine";3,6089;-3,6089
"merveilleux";33,5047;-33,5047
"moitié";1,0587;-1,0587
"vélomoteur";4,2546;-4,2546
"puch";5,918;-5,918
"part";-4,8932;4,8932
"selle";3,8292;-3,8292
"blanc";11,2581;-11,2581
"voler";-6,0541;6,0541
"marine";1,4581;-1,4581
"maxi";5,2277;-5,2277
"emji_poing_levé_peau_moyennement_claire";-0,4315;0,4315
"troupe";-0,8647;0,8647
"année";38,3117;-38,3117
"ahaha";6,4907;-6,4907
"régaler";4,1322;-4,1322
"emji_poing_levé";0,3364;-0,3364
"rouler";1,4967;-1,4967
"neige";9,6358;-9,6358
"chaux";2,4439;-2,4439
"malheureusement";3,9702;-3,9702
"1er";1,3337;-1,3337
"acheter";-0,6718;0,6718
"pot";-0,3028;0,3028
"italie";7,4338;-7,4338
"kilomètre";0,2815;-0,2815
"excellent";8,5486;-8,5486
"côté";-1,2212;1,2212
"vert";-0,6335;0,6335
"monter";-1,4832;1,4832
"km";-0,8575;0,8575
"h";-0,5936;0,5936
"maquiller";2,1133;-2,1133
"emji_pouce_vers_le_haut_peau_moyennement_claire";5,3334;-5,3334
"évidemment";-1,9218;1,9218
"groupe";-6,8567;6,8567
"travailleur";-6,5481;6,5481
"social";-20,6402;20,6402
"jour";3,4632;-3,4632
"jeune";40,4757;-40,4757
"piste";-0,3184;0,3184
"réaliser";-0,3596;0,3596
"gris";0,4206;-0,4206
"vaud";0,3067;-0,3067
"média";-23,8496;23,8496
"sensibiliser";0,2447;-0,2447
"politicien";-11,3535;11,3535
"urgence";-2,2744;2,2744
"proposer";-6,0826;6,0826
"espace";-1,4705;1,4705
"entièrement";-0,2917;0,2917
"consacrer";-2,0643;2,0643
"montrer";-10,5858;10,5858
"lausanne";-1,0578;1,0578
"for";0,255;-0,255
"ever";2,2119;-2,2119
"flic";-3,7761;3,7761
"indignation";-1,7159;1,7159
"boguet";4,1774;-4,1774
"conduire";-0,7034;0,7034
"genève";-2,2866;2,2866
"début";8,9025;-8,9025
"étude";-18,1075;18,1075
"comparer";-0,3135;0,3135
"plat";2,0918;-2,0918
"besoin";-9,8616;9,8616
"manière";-6,1316;6,1316
"apprécier";6,8281;-6,8281
"pays";-154,9848;154,9848
"habitant";-8,042;8,042
"grèce";0,2224;-0,2224
"turquie";0,3364;-0,3364
"côte";0,3308;-0,3308
"rencontre";2,3024;-2,3024
"voyage";-0,3933;0,3933
"destination";-0,5314;0,5314
"recommander";0,3336;-0,3336
"donner";-2,8246;2,8246
"goût";1,2014;-1,2014
"hasard";-0,7789;0,7789
"découverte";0,6526;-0,6526
"é";0,5309;-0,5309
"idole";0,766;-0,766
"frisson";3,1856;-3,1856
"intéressant";3,569;-3,569
"entendre";16,9227;-16,9227
"regard";6,0956;-6,0956
"homme";41,6651;-41,6651
"réflexion";1,9912;-1,9912
"urbain";-0,3406;0,3406
"cheveu";15,7674;-15,7674
"vent";0,296;-0,296
"effet";-5,347;5,347
"perle";1,7505;-1,7505
"remonter";1,5995;-1,5995
"lol";5,7971;-5,7971
"naître";12,9999;-12,9999
"fou";5,6118;-5,6118
"image";0,4318;-0,4318
"problème";-48,6685;48,6685
"boy";6,451;-6,451
"carrément";1,0629;-1,0629
"éclater";1,0042;-1,0042
"carter";3,4811;-3,4811
"huile";5,7462;-5,7462
"bagnole";0,8924;-0,8924
"etait";9,0277;-9,0277
"considérer";-2,8131;2,8131
"réseau";-0,4148;0,4148
"passion";5,9598;-5,9598
"témoignage";16,5736;-16,5736
"perdre";-1,5201;1,5201
"suffire";-8,1527;8,1527
"taper";0,3511;-0,3511
"nom";24,2559;-24,2559
"facebook";-0,3972;0,3972
"emji_cornes_avec_les_doigts";2,6004;-2,6004
"street";1,2229;-1,2229
"premier";1,5495;-1,5495
"minute";0,3533;-0,3533
"fils";8,6284;-8,6284
"suivre";-4,4446;4,4446
"roi";4,1727;-4,1727
"roller";1,7755;-1,7755
"mère";28,4602;-28,4602
"trembler";0,5873;-0,5873
"descendre";-0,7688;0,7688
"permettre";-15,0269;15,0269
"lien";-4,3983;4,3983
"concerner";-14,5678;14,5678
"mort";-3,7569;3,7569
"affronter";-0,929;0,929
"fantastique";4,5557;-4,5557
"emji_fusée";-0,2347;0,2347
"emji_mains_levées_peau_moyennement_claire";0,7834;-0,7834
"emji_v_de_la_victoire_peau_moyennement_claire";-0,3658;0,3658
"bus";-0,4849;0,4849
"orange";2,3642;-2,3642
"drôle";7,1333;-7,1333
"rip";-4,4281;4,4281
"partie";-3,3144;3,3144
"redescendre";-0,6395;0,6395
"bord";-0,6773;0,6773
"lac";14,4545;-14,4545
"recyclage";0,7541;-0,7541
"mignon";68,3595;-68,3595
"naïf";-0,676;0,676
"réchauffement";-1,0939;1,0939
"climatique";-7,3488;7,3488
"grippe";-0,3021;0,3021
"emji_visage_avec_masque";1,605;-1,605
"rassurant";-0,2347;0,2347
"repos";1,0388;-1,0388
"nourrir";25,9486;-25,9486
"soigner";-3,2611;3,2611
"politique";-81,2842;81,2842
"visionnaire";11,0308;-11,0308
"écouter";10,3026;-10,3026
"sage";9,9676;-9,9676
"philosophie";6,8562;-6,8562
"adulte";3,4928;-3,4928
"essence";-0,2878;0,2878
"électrique";-0,3495;0,3495
"étonnant";-3,3661;3,3661
"clairvoyance";3,9331;-3,9331
"prophète";2,6673;-2,6673
"exactement";1,3466;-1,3466
"train";-7,9511;7,9511
"emji_visage_qui_pleure";15,0272;-15,0272
"écologie";-1,6517;1,6517
"multinationale";-2,7255;2,7255
"gouvernement";-46,5913;46,5913
"vélo";-1,1774;1,1774
"exister";10,6127;-10,6127
"écolo";0,8796;-0,8796
"respecter";-10,755;10,755
"nature";16,4559;-16,4559
"employer";-2,5809;2,5809
"difficulté";-0,3032;0,3032
"étranger";-25,1661;25,1661
"travailler";-11,1176;11,1176
"entourer";0,566;-0,566
"responsable";-7,9813;7,9813
"billet";-12,5019;12,5019
"lieu";-12,7523;12,7523
"papier";1,9963;-1,9963
"mégot";0,5981;-0,5981
"terre";-1,925;1,925
"élire";-8,1507;8,1507
"rappeler";5,899;-5,899
"herbe";1,0695;-1,0695
"hahaha";4,6486;-4,6486
"remarquer";3,099;-3,099
"impeccable";1,2229;-1,2229
"planter";2,9934;-2,9934
"bâton";0,7628;-0,7628
"inclure";-2,0874;2,0874
"emji_visage_stupéfait";4,0426;-4,0426
"emji_visage_avec_une_main_sur_la_bouche";14,5217;-14,5217
"alexandre";5,2217;-5,2217
"simplement";-5,724;5,724
"rôle";-3,8437;3,8437
"mètre";0,2676;-0,2676
"véritable";-0,7626;0,7626
"intelligence";6,583;-6,583
"bras";0,7899;-0,7899
"plan";-6,0338;6,0338
"génie";1,9485;-1,9485
"légende";7,3993;-7,3993
"retour";-0,352;0,352
"touchant";77,2726;-77,2726
"certainement";0,9298;-0,9298
"emji_visage_souriant";22,1349;-22,1349
"écrire";-2,6625;2,6625
"sous_titre";3,4811;-3,4811
"triste";1,7468;-1,7468
"ca";0,77;-0,77
"essayer";-3,5941;3,5941
"effort";-3,3738;3,3738
"berger";0,347;-0,347
"hyper";0,8318;-0,8318
"sensible";0,3364;-0,3364
"différence";-1,0983;1,0983
"emji_coeur_noir";1,1375;-1,1375
"adorable";56,1653;-56,1653
"emji_couronne";5,2305;-5,2305
"face";-7,7755;7,7755
"culturel";-1,715;1,715
"arrêter";-35,0471;35,0471
"qqn";-1,8297;1,8297
"boisson";-0,2751;0,2751
"faux";-12,7837;12,7837
"important";-5,9242;5,9242
"préciser";-1,0424;1,0424
"sujet";-20,4963;20,4963
"mr";4,1667;-4,1667
"georges";59,2907;-59,2907
"emji_étincelles";19,1841;-19,1841
"niveau";-1,2052;1,2052
"élevé";-0,4329;0,4329
"post";-9,7284;9,7284
"projet";-14,1098;14,1098
"emji_feuille";1,1272;-1,1272
"logique";-10,6693;10,6693
"inventer";7,6214;-7,6214
"conclusion";-1,9618;1,9618
"chef";-0,6678;0,6678
"oeuvre";-2,9719;2,9719
"génération";30,5251;-30,5251
"traiter";-4,205;4,205
"changement";-0,8592;0,8592
"climat";-10,962;10,962
"vivement";-0,935;0,935
"ouiii";1,7755;-1,7755
"sérieux";-1,5755;1,5755
"emji_visage_de_clown";-1,9137;1,9137
"courir";0,3171;-0,3171
"richesse";-5,1304;5,1304
"perte";-5,2094;5,2094
"août";2,2071;-2,2071
"joyeux";3,1467;-3,1467
"fête";8,3971;-8,3971
"national";-2,4607;2,4607
"helvétique";-0,4334;0,4334
"emji_visage_de_geek";0,3792;-0,3792
"emji_cotillons";1,5995;-1,5995
"garçon";49,4502;-49,4502
"sembler";-0,4061;0,4061
"information";-15,6878;15,6878
"mémoire";0,6596;-0,6596
"revenir";-0,9365;0,9365
"hahah";1,0923;-1,0923
"seulement";-4,7496;4,7496
"nord";0,8122;-0,8122
"résultat";-3,207;3,207
"identique";0,4075;-0,4075
"férié";0,9014;-0,9014
"façon";0,3795;-0,3795
"politiquement";-2,2139;2,2139
"diviser";-1,4584;1,4584
"habiter";1,6205;-1,6205
"peuple";-76,2189;76,2189
"accorder";-2,1887;2,1887
"enrichir";-3,8039;3,8039
"immigration";-8,4577;8,4577
"arriver";-0,6053;0,6053
"européen";-18,8899;18,8899
"situer";-2,3781;2,3781
"coeur";18,4418;-18,4418
"coucher";1,7548;-1,7548
"fonctionner";-10,7237;10,7237
"langue";-1,599;1,599
"pur";1,4238;-1,4238
"tendre";0,6628;-0,6628
"micro";6,4907;-6,4907
"adolescent";0,6381;-0,6381
"confiance";-1,4608;1,4608
"émouvoir";3,8612;-3,8612
"emji_papillon";5,3924;-5,3924
"emji_notes_de_musique";34,7547;-34,7547
"emji_coeur_bleu";3,0871;-3,0871
"page";-0,9496;0,9496
"svp";0,3336;-0,3336
"céder";-3,5084;3,5084
"médiocrité";-2,2977;2,2977
"oups";-0,2937;0,2937
"désolé";0,5381;-0,5381
"doute";-0,8103;0,8103
"pluie";3,6099;-3,6099
"cerveau";1,2502;-1,2502
"journée";2,601;-2,601
"détendre";1,0208;-1,0208
"jean";2,7545;-2,7545
"michel";3,2776;-3,2776
"utiliser";0,639;-0,639
"pression";-5,1859;5,1859
"jet";-2,5119;2,5119
"envoyer";-1,3225;1,3225
"décevoir";1,2477;-1,2477
"prêt";1,4967;-1,4967
"armoire";1,7022;-1,7022
"fondue";5,0447;-5,0447
"savoyard";0,7471;-0,7471
"haut";-0,5857;0,5857
"montagne";2,5568;-2,5568
"descente";1,4905;-1,4905
"ski";3,5032;-3,5032
"louper";0,8851;-0,8851
"emji_visage_roulant_des_yeux";0,6978;-0,6978
"recette";-3,0477;3,0477
"emji_fondue";2,2591;-2,2591
"cher";-4,6216;4,6216
"posts";-1,0604;1,0604
"trouver";1,4557;-1,4557
"intégralité";0,959;-0,959
"version";1,1407;-1,1407
"long";-1,2945;1,2945
"larme";5,093;-5,093
"oeil";0,5402;-0,5402
"bio";-2,0718;2,0718
"heure";1,7749;-1,7749
"emji_visage_souriant_avec_une_larme";4,4392;-4,4392
"emji_miam";7,9673;-7,9673
"saison";1,4819;-1,4819
"envie";1,1958;-1,1958
"empêcher";-5,4579;5,4579
"emji_visage_souriant_avec_de_grands_yeux";11,4736;-11,4736
"sourire";8,6135;-8,6135
"froid";8,4783;-8,4783
"dos";0,7366;-0,7366
"george";11,2201;-11,2201
"emji_deux_coeurs";38,1782;-38,1782
"moment";-1,4489;1,4489
"manquer";2,2306;-2,2306
"célèbre";-0,2462;0,2462
"culte";2,2512;-2,2512
"radio";2,8399;-2,8399
"grimper";-0,6395;0,6395
"pilier";-1,9005;1,9005
"pont";-0,6247;0,6247
"mur";-0,7081;0,7081
"fribourg";0,4714;-0,4714
"escalade";-0,9117;0,9117
"artificiel";0,529;-0,529
"créatif";1,6278;-1,6278
"faible";-3,7339;3,7339
"marcher";-4,5615;4,5615
"champion";-0,3777;0,3777
"emji_gâteau_d";1,5712;-1,5712
"happy";0,959;-0,959
"roger";4,902;-4,902
"chapeau";7,0421;-7,0421
"artiste";-2,1286;2,1286
"tennis";0,9982;-0,9982
"éternité";2,115;-2,115
"emji_coeur_vert";3,8189;-3,8189
"we";4,736;-4,736
"lover";1,7755;-1,7755
"you";-0,535;0,535
"magique";5,5723;-5,5723
"réussite";-3,895;3,895
"sympa";10,8526;-10,8526
"emji_tête_à_l";1,0397;-1,0397
"léger";2,488;-2,488
"crier";-1,4196;1,4196
"scandale";-4,4155;4,4155
"direct";-1,9519;1,9519
"tour";0,3813;-0,3813
"chien";5,0835;-5,0835
"mauvais";-0,4504;0,4504
"singe";2,1133;-2,1133
"recevoir";1,9023;-1,9023
"amour";36,1603;-36,1603
"quotidien";-2,0032;2,0032
"cuisinier";1,2229;-1,2229
"client";8,1213;-8,1213
"demander";-3,3947;3,3947
"pousser";-2,4161;2,4161
"aberrant";-1,4356;1,4356
"exprimer";13,5617;-13,5617
"bêtement";-0,2462;0,2462
"pauvre";2,2685;-2,2685
"servir";-4,7686;4,7686
"bière";2,6629;-2,6629
"métier";2,4865;-2,4865
"sacrifier";0,308;-0,308
"déplacement";-2,213;2,213
"foutre";-1,1786;1,1786
"lier";-6,6143;6,6143
"crever";-0,5037;0,5037
"ohh";2,324;-2,324
"emji_coeur_brisé";-3,3598;3,3598
"numéro";-1,5676;1,5676
"étonner";-4,1491;4,1491
"maltraiter";0,529;-0,529
"signature";-4,5741;4,5741
"quitter";-2,1881;2,1881
"inoubliable";7,5332;-7,5332
"honteux";-9,6288;9,6288
"cure";0,593;-0,593
"emji_visage_qui_vomit";2,8155;-2,8155
"politesse";0,2648;-0,2648
"epoque";10,4202;-10,4202
"emji_tête_de_fou";1,9929;-1,9929
"beurre";0,4075;-0,4075
"horrifier";-0,8647;0,8647
"maman";13,8199;-13,8199
"quantité";-2,7559;2,7559
"sucre";1,5888;-1,5888
"secret";0,861;-0,861
"grand_mère";14,4453;-14,4453
"émission";9,4221;-9,4221
"emji_étoile";2,4369;-2,4369
"emji_visage_qui_bave";0,959;-0,959
"régal";1,8945;-1,8945
"enfance";48,4088;-48,4088
"famille";-4,5543;4,5543
"mec";7,3493;-7,3493
"mdrrrr";0,8796;-0,8796
"emji_tête_de_chat";2,9712;-2,9712
"tuer";-13,0365;13,0365
"xd";2,2512;-2,2512
"justement";-10,2265;10,2265
"marier";7,4134;-7,4134
"vendredi";3,7466;-3,7466
"chiffre";-20,1963;20,1963
"humilité";19,4377;-19,4377
"daron";6,528;-6,528
"voix";7,8432;-7,8432
"répondre";1,3404;-1,3404
"menace";-6,8298;6,8298
"pertinent";-1,497;1,497
"mdrrr";2,2804;-2,2804
"simple";1,8036;-1,8036
"efficace";-1,6992;1,6992
"chanceux";2,6864;-2,6864
"couille";3,7733;-3,7733
"emji_drapeau_belgique";2,3576;-2,3576
"patate";4,1485;-4,1485
"pourri";2,6675;-2,6675
"attentat";-4,3909;4,3909
"banane";3,8612;-3,8612
"emji_cerveau";0,3286;-0,3286
"chou";11,74;-11,74
"emji_visage_qui_pleure_à_chaudes_larmes";13,744;-13,744
"wsh";4,2546;-4,2546
"vrmt";-0,461;0,461
"veille";1,0521;-1,0521
"signe";-0,4882;0,4882
"hauteur";-0,2744;0,2744
"précision";1,1245;-1,1245
"tjr";-0,4868;0,4868
"loto";0,9982;-0,9982
"mo";-0,3972;0,3972
