"";"X.rts_a";"X.rts_i"
"emji_visage_qui_rougit";-0,7374;0,7374
"emji_visage_boudeur";-41,0025;41,0025
"emji_singe_ne_rien_voir";-0,394;0,394
"emji_colombe";-23,3436;23,3436
"emji_visage_implorant";3,1638;-3,1638
"emji_abeille";2,8002;-2,8002
"emji_chat_qui_sourit_avec_des_yeux_rieurs";-0,7814;0,7814
"emji_cent_points";1,0555;-1,0555
"emji_applaudissements_peau_moyennement_claire";-1,033;1,033
"emji_explosion";-0,66;0,66
"emji_visage_festif";-8,0821;8,0821
"emji_pouce_vers_le_haut_peau_claire";-0,4741;0,4741
"emji_ok_peau_moyennement_claire";0,9923;-0,9923
"emji_visage_avec_des_symboles_dans_la_bouche";-39,4675;39,4675
"emji_signe_de_la_main";1,9463;-1,9463
"emji_tulipe";3,0977;-3,0977
"emji_nuage_avec_neige";2,3236;-2,3236
"emji_flocon";2,1618;-2,1618
"emji_part_de_fromage";-3,1963;3,1963
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";-5,6097;5,6097
"emji_visage_pensif";-1,2127;1,2127
"emji_visage_bleu_et_froid";-0,5454;0,5454
"emji_drapeau_france";-2,318;2,318
"emji_feuille_morte";-1,5205;1,5205
"emji_jeune_pousse";-0,3004;0,3004
"emji_bouteille_de_champagne";-1,8397;1,8397
"emji_dans_le_mille";-1,0155;1,0155
"emji_chat_qui_pleure_de_joie";-0,2893;0,2893
"emji_rose";15,1052;-15,1052
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";-0,3444;0,3444
"emji_index_pointant_vers_le_haut_peau_claire";-0,6301;0,6301
"emji_note_de_musique";1,8613;-1,8613
"emji_index_pointant_vers_le_haut";-0,6495;0,6495
"emji_partition";8,4064;-8,4064
"emji_pouce_vers_le_bas_peau_claire";-2,7185;2,7185
"emji_visage_anxieux_avec_goutte_de_sueur";-3,8518;3,8518
"emji_visage_avec_un_monocle";-4,5646;4,5646
"emji_skieur";-1,5561;1,5561
"emji_personne_avec_la_paume_sur_le_visage";-5,8878;5,8878
"emji_visage_sans_expression";-2,488;2,488
"emji_fleur_de_cerisier";4,4402;-4,4402
"emji_v_de_la_victoire";-4,1866;4,1866
"emji_ampoule";-0,5086;0,5086
"emji_visage_confus";-0,2791;0,2791
"emji_symbole_de_paix";-0,6301;0,6301
"emji_visage_retenant_ses_larmes";15,8568;-15,8568
"emji_points_d_exclamation_et_d_interrogation";-3,1678;3,1678
"emji_cornes_avec_les_doigts_peau_claire";-1,3008;1,3008
"emji_visage_qui_regarde_entre_ses_doigts";0,3332;-0,3332
"emji_visage_rouge_et_chaud";0,3783;-0,3783
"emji_bouquet";1,4338;-1,4338
"emji_visage_sans_bouche";-0,5086;0,5086
"emji_visage_endormi";-1,9323;1,9323
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-3,8518;3,8518
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";-0,3298;0,3298
"emji_visage_qui_tire_la_langue";-0,9385;0,9385
"emji_visage_qui_fond";-0,7511;0,7511
"emji_visage_aux_yeux_en_spirales";-0,7879;0,7879
"emji_croix_latine";-2,4266;2,4266
"emji_sac_plein_d_argent";-6,8738;6,8738
"emji_verre_de_vin";2,4391;-2,4391
"emji_tas_de_crotte";-1,5183;1,5183
"emji_visage_avec_bouche_en_diagonale";-0,3139;0,3139
"emji_pouce_vers_le_bas";-4,8407;4,8407
"emji_poing_de_face";0,2734;-0,2734
"emji_visage_neutre";-0,3867;0,3867
"emji_moai";-0,3519;0,3519
"emji_bout_des_doigts_joints";-0,2212;0,2212
"emji_v_de_la_victoire_peau_claire";-0,7972;0,7972
"emji_point_d_exclamation_rouge";-1,6432;1,6432
"emji_vague";1,4343;-1,4343
"emji_parapluie_avec_gouttes_de_pluie";0,3989;-0,3989
"emji_ballon_gonflable";1,2734;-1,2734
"emji_applaudissements_peau_mate";-3,341;3,341
"emji_visage_qui_fait_un_salut_militaire";-0,3682;0,3682
"emji_hibiscus";3,2879;-3,2879
"emji_visage_somnolent";-2,9656;2,9656
"emji_visage_souriant_avec_des_cornes";-0,6248;0,6248
"emji_singe_ne_rien_dire";-0,3519;0,3519
"emji_ogre";-1,3008;1,3008
"emji_escargot";1,2734;-1,2734
"emji_ballon_de_football";0,2138;-0,2138
"emji_lotus";1,2734;-1,2734
"emji_visage_expirant";-6,0074;6,0074
"emji_boisson_chaude";0,2138;-0,2138
"emji_bougie";-3,4409;3,4409
"emji_cadeau";0,2555;-0,2555
"emji_confettis";-0,4472;0,4472
"emji_chat_qui_pleure";-0,5687;0,5687
"emji_chat";0,5812;-0,5812
"emji_drapeau_italie";5,4885;-5,4885
"emji_chouette";1,9359;-1,9359
"emji_double_point_d_exclamation";-0,5207;0,5207
"emji_drapeau_territoires_palestiniens";-109,8412;109,8412
"emji_soleil_avec_visage";-0,4534;0,4534
"emji_haut_parleur";2,1295;-2,1295
"emji_homme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-2,4082;2,4082
"emji_femme_avec_la_paume_sur_le_visage";-7,737;7,737
"emji_bout_des_doigts_joints_peau_claire";-0,3519;0,3519
"emji_index_pointant_vers_l_utilisateur";-4,1503;4,1503
"emji_pop_corn";-5,0352;5,0352
"emji_croix";-0,6766;0,6766
"emji_symbole_d_avertissement";-4,0211;4,0211
"emji_canard";1,5975;-1,5975
"emji_ciseaux";0,5685;-0,5685
"emji_visage_de_menteur";-2,4989;2,4989
"emji_point_d_interrogation_rouge";-2,9656;2,9656
"emji_argent_dans_les_yeux_et_la_bouche";-2,7674;2,7674
"emji_empreintes_d_animaux";-0,2416;0,2416
"emji_arc_en_ciel";-0,4346;0,4346
"emji_billet_en_dollars";-1,5179;1,5179
"emji_billet_avec_des_ailes";-2,1564;2,1564
"emji_porte_documents";-3,1678;3,1678
"emji_renard";32,9229;-32,9229
"emji_paume_contre_paume_doigts_vers_le_haut";0,6773;-0,6773
"emji_rat";-0,9717;0,9717
"emji_visage_avec_des_valises_sous_les_yeux";-7,553;7,553
"emji_ninja_peau_mate";-9,7755;9,7755
"emji_drapeau_cap_vert";-9,7755;9,7755
"emji_langue";-6,6642;6,6642
