mal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
htag_tv;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
htag_tradition;0;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
htag_television;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0
htag_telephone;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
htag_summertime;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
htag_securiteroutiere;0;0;0;1;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
htag_rentreescolaire;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
htag_recette;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
htag_radio;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
htag_propreenordre;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
htag_printemps;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
htag_myswitzerland;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0
htag_happynewyear;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
htag_happybirthday;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
htag_food;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
htag_dance;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0
htag_cigarette;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
htag_cheese;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
htag_bonheur;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0
htag_avion;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
htag_auto;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
htag_animaux;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
car;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
autant;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0
7;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0
1998;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
1979;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0
1975;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0
1965;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1
1960;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
trois;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
pis;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
merci;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0
m;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
juste;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0
htag_voyage;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0
htag_vigne;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
htag_velomoteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
htag_velo;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0
htag_swissarmy;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1
htag_stoptabac;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
htag_rire;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0
htag_pollution;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
htag_police;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0
htag_pluie;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
htag_piscine;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
htag_paysan;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
htag_nouvelan;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_mylausanne;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
htag_mountain;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0
htag_froid;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0
htag_fribourgregion;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
htag_foodporn;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
htag_femmes;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
htag_educationsexuelle;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0
htag_ecology;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
htag_chanteuse;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0
htag_chansonfrancaise;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0
htag_cff;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
htag_bronzage;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
htag_adolescence;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0
chic;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1
9;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0
25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0
2025;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
1993;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1976;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1962;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0
14;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
voilà;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1
vers;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
maintenant;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0
jusqu_à;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
htag_train;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
htag_stress;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
htag_solitude;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
htag_skinautique;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
htag_saintvalentin;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_recyclage;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
htag_protectioncivile;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
htag_peur;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
htag_nosmoking;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_lausannecity;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
htag_jeunes;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0
htag_jeune;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
htag_internet;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
htag_geneva;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
htag_france;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
htag_foodie;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_fitness;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
htag_environnement;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
htag_ecolo;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
htag_droitsdesfemmes;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
htag_dog;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
htag_cyclisme;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
htag_cuisine;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1
htag_cochon;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
htag_chorale;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
htag_backtoschool;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
htag_automne;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1
htag_alcool;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
hors;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
e;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
cinq;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
aucun;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ah;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
84;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0
75;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2002;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0
1997;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
peut_être;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
partout;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
mes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0
lui_même;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
lequel;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
laquelle;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
htag_womensday;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
htag_waterski;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
htag_vih;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
htag_vigneron;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
htag_travel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
htag_terroir;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_temoignage;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
htag_swiss;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0
htag_soldat;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
htag_sida;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
htag_selfdefense;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_rollerskating;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_roller;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_pompiers;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
htag_plage;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
htag_nendaz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
htag_myvaud;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
htag_music;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
htag_metier;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
htag_maman;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
htag_leysin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
htag_journeeinternationaledesdroitsdesfemmes;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
htag_jeu;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
htag_jetdeaudegeneve;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
htag_jetdeau;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
htag_igerslausanne;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
htag_hiv;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
htag_grevedesfemmes;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
htag_fusee;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
htag_fourire;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
htag_fille;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
htag_fetedesmeres;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
htag_famille;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
htag_dessinanime;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
htag_chanteur;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
htag_champignons;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
htag_centenaire;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
htag_car;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
htag_cadeaudenoel;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_bistrot;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
htag_berger;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
htag_anime;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
htag_alpage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
htag_ajoie;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
diverses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
200;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1954;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
