"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"20";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"21";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;83;83;83;83;83;83;83;83;83
"22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"24";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"25";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"26";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;39;39;39;39;39;39;39;39;39;39;59;59;59;59;59;59;59;59;59;59;59;81;81;81;81;81;81;92;92;92;92
"27";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"28";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"29";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;44;44;44;44;44;44;44;44;44;44;44;44;44;71;71;74;74;74;74;74;74;74;74;74;74;74;74;74
"30";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;39;39;39;39;39;39;39;39;39;39;59;59;59;59;59;59;59;59;59;59;59;81;81;81;81;81;81;93;93;93;93
"31";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"32";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"33";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"34";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"35";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"36";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;63;63;63;63;63;63;63;77;77;77;77;77;77;88;88;88;88;88;88
"37";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"38";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;63;63;63;63;63;63;63;77;77;77;77;77;77;89;89;89;89;89;89
"39";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"40";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;44;44;44;44;44;44;44;44;44;44;44;44;44;71;71;75;75;75;75;75;75;75;75;75;75;75;75;75
"41";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"42";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"43";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
"44";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"45";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;87;87;87;87;87;87;87
"46";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"47";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"48";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;53;53;53;53;53;53;53;53;53;53;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"49";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;90;90;90;90;90
"50";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"51";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;63;63;63;63;63;63;63;76;76;76;76;76;76;76;76;76;76;76;76
"52";2;4;7;8;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"53";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;90;90;90;90;90
"54";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;94;94;94
"55";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;0;0
"56";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"57";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;90;90;90;90;90
"58";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"59";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
"60";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;94;94;94
"61";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"62";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"63";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;44;44;44;44;44;44;44;44;44;44;44;44;44;71;71;74;74;74;74;74;74;74;74;74;74;74;74;74
"64";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;78;78;78;78;78;78;78;78;78;78;78
"65";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"66";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"67";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"68";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"69";2;4;7;8;11;12;15;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"70";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;39;39;39;39;39;39;39;39;39;39;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"71";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"72";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"73";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"74";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;53;53;53;53;53;53;53;53;53;53;72;72;72;72;72;72;72;72;72;72;72;72;72;99
"75";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"76";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"77";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;82;82;82;82;82;82;82;82;82
"78";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"79";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;90;90;90;90;90
"80";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"81";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;44;44;44;44;44;44;44;44;44;44;44;44;44;71;71;74;74;74;74;74;74;74;74;74;74;74;74;74
"82";2;4;7;8;11;12;15;16;19;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"83";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"84";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"85";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;85;85;85;85;85;85;85;85
"86";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"87";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;94;94;94
"88";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"89";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"90";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"91";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;83;83;83;83;83;83;83;83;83
"92";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;56;56;56;56;56;56;56;56;56;56;56;79;79;79;84;84;84;91;91;91;91;91
"93";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"94";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"95";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"96";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
"97";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"98";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;82;82;82;82;82;82;82;82;82
"99";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"100";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;63;63;63;63;63;63;63;77;77;77;77;77;77;89;89;89;89;89;89
"101";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"102";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;83;83;83;83;83;83;83;83;83
"103";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;97;97
"104";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"105";2;4;7;8;11;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;50;50;55;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;96;96
"106";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;82;82;82;82;82;82;82;82;82
"107";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"108";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;40;43;45;45;45;45;45;45;45;45;45;63;63;63;63;63;63;63;77;77;77;77;77;77;89;89;89;89;89;89
"109";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"110";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"111";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"112";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
"113";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;39;39;39;39;39;39;39;39;39;39;59;59;59;59;59;59;59;59;59;59;59;81;81;81;81;81;81;93;93;93;93
"114";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"115";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
"116";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"117";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"118";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;94;94;94
"119";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;35;35;35;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"120";2;4;7;8;11;12;15;16;19;21;22;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;82;82;82;82;82;82;82;82;82
"121";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"122";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;53;53;53;53;53;53;53;53;53;53;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"123";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"124";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;94;94;94
"125";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;38;38;38;38;38;38;38;38;38;38;38;38;38;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;95;95;95
"126";2;4;7;8;11;12;15;16;19;21;22;25;27;27;27;27;27;36;39;39;39;39;39;39;39;39;39;39;59;59;59;59;59;59;59;59;59;59;59;80;80;80;80;80;80;80;80;80;80
"127";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
"128";2;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"129";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;87;87;87;87;87;87;87
"130";2;4;7;8;11;12;15;16;19;21;22;24;24;29;31;31;31;31;31;31;31;31;47;48;48;53;53;53;53;53;53;53;53;53;53;72;72;72;72;72;72;72;72;72;72;72;72;72;99
"131";2;4;7;8;11;12;15;16;19;21;22;25;26;26;26;32;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
"132";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"133";2;4;7;8;11;12;15;16;19;21;22;24;24;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;60;60;60;66;69;69;69;69;69;69;69;69;69;86;86;86;86;86;86;86
