"";"X";"V1"
"1";1;1
"2";2;9
"3";3;13
"4";4;7
"5";5;13
"6";6;20
"7";7;7
"8";8;20
"9";9;7
"10";10;12
"11";11;6
"12";12;11
"13";13;20
"14";14;0
"15";15;20
"16";16;4
"17";17;1
"18";18;12
"19";19;9
"20";20;13
"21";21;12
"22";22;0
"23";23;6
"24";24;20
"25";25;13
"26";26;17
"27";27;13
"28";28;0
"29";29;10
"30";30;18
"31";31;13
"32";32;6
"33";33;13
"34";34;0
"35";35;20
"36";36;0
"37";37;16
"38";38;14
"39";39;20
"40";40;11
"41";41;20
"42";42;8
"43";43;13
"44";44;20
"45";45;0
"46";46;16
"47";47;7
"48";48;9
"49";49;15
"50";50;20
"51";51;0
"52";52;0
"53";53;15
"54";54;19
"55";55;0
"56";56;20
"57";57;15
"58";58;8
"59";59;1
"60";60;19
"61";61;16
"62";62;0
"63";63;10
"64";64;0
"65";65;20
"66";66;20
"67";67;16
"68";68;20
"69";69;0
"70";70;5
"71";71;16
"72";72;0
"73";73;4
"74";74;21
"75";75;16
"76";76;7
"77";77;0
"78";78;20
"79";79;15
"80";80;20
"81";81;10
"82";82;0
"83";83;16
"84";84;3
"85";85;0
"86";86;3
"87";87;19
"88";88;20
"89";89;20
"90";90;20
"91";91;12
"92";92;16
"93";93;4
"94";94;7
"95";95;20
"96";96;1
"97";97;0
"98";98;0
"99";99;2
"100";100;14
"101";101;6
"102";102;12
"103";103;0
"104";104;0
"105";105;20
"106";106;0
"107";107;2
"108";108;14
"109";109;0
"110";110;3
"111";111;7
"112";112;1
"113";113;18
"114";114;3
"115";115;0
"116";116;2
"117";117;4
"118";118;19
"119";119;0
"120";120;0
"121";121;8
"122";122;9
"123";123;0
"124";124;19
"125";125;0
"126";126;0
"127";127;1
"128";128;0
"129";129;0
"130";130;21
"131";131;1
"132";132;8
"133";133;13
"134";134;0
"135";135;7
"136";136;18
"137";137;0
"138";138;0
"139";139;4
"140";140;7
"141";141;13
"142";142;0
"143";143;9
"144";144;19
"145";145;2
"146";146;10
"147";147;0
"148";148;13
"149";149;5
"150";150;0
"151";151;2
"152";152;0
"153";153;0
"154";154;14
"155";155;0
"156";156;11
"157";157;1
"158";158;7
"159";159;10
"160";160;19
"161";161;5
"162";162;0
"163";163;0
"164";164;7
"165";165;0
"166";166;0
"167";167;17
"168";168;7
"169";169;0
"170";170;4
"171";171;11
"172";172;0
"173";173;17
"174";174;12
"175";175;10
"176";176;5
"177";177;1
"178";178;9
"179";179;0
"180";180;9
"181";181;10
"182";182;19
"183";183;21
"184";184;13
"185";185;0
"186";186;11
"187";187;18
"188";188;21
"189";189;11
"190";190;11
"191";191;21
"192";192;7
"193";193;17
"194";194;21
"195";195;14
"196";196;12
"197";197;13
"198";198;13
"199";199;19
"200";200;4
"201";201;16
"202";202;0
"203";203;0
"204";204;0
"205";205;7
"206";206;10
"207";207;7
"208";208;2
"209";209;21
"210";210;0
"211";211;4
"212";212;11
"213";213;21
"214";214;0
"215";215;12
"216";216;2
"217";217;0
"218";218;0
"219";219;8
"220";220;0
"221";221;8
"222";222;20
"223";223;21
"224";224;0
"225";225;0
"226";226;0
"227";227;1
"228";228;0
"229";229;0
"230";230;12
"231";231;12
"232";232;13
"233";233;10
"234";234;0
"235";235;12
"236";236;0
"237";237;17
"238";238;16
"239";239;0
"240";240;7
"241";241;0
"242";242;7
"243";243;7
"244";244;17
"245";245;0
"246";246;10
"247";247;9
"248";248;19
"249";249;0
"250";250;0
"251";251;0
"252";252;15
"253";253;12
"254";254;2
"255";255;21
"256";256;21
"257";257;12
"258";258;5
"259";259;15
"260";260;19
"261";261;7
"262";262;18
"263";263;16
"264";264;1
"265";265;10
"266";266;0
"267";267;0
"268";268;15
"269";269;0
"270";270;14
"271";271;2
"272";272;15
"273";273;10
"274";274;19
"275";275;8
"276";276;15
"277";277;0
"278";278;0
"279";279;0
"280";280;0
"281";281;15
"282";282;20
"283";283;8
"284";284;0
"285";285;21
"286";286;15
"287";287;5
"288";288;2
"289";289;13
"290";290;15
"291";291;0
"292";292;1
"293";293;20
"294";294;16
"295";295;5
"296";296;9
"297";297;13
"298";298;15
"299";299;0
"300";300;0
"301";301;12
"302";302;15
"303";303;18
"304";304;14
"305";305;0
"306";306;18
"307";307;15
"308";308;0
"309";309;0
"310";310;3
"311";311;21
"312";312;0
"313";313;0
"314";314;2
"315";315;0
"316";316;11
