exercice;0;14;0;0;0;0;0;0;4;1;3;1;0;0;0;1;0;7;1
emji_ok_peau_claire;1;0;0;0;0;19;0;2;1;0;0;2;0;0;1;0;0;0;4
emji_homme_avec_la_paume_sur_le_visage_peau_claire;2;0;0;11;0;0;0;1;1;0;0;1;2;0;1;3;0;2;0
déplacer;3;0;0;1;0;0;0;0;5;11;0;0;0;0;1;1;2;9;0
décennie;4;2;0;0;0;0;0;0;2;7;4;1;0;0;0;0;7;4;1
créateur;0;0;1;0;0;0;0;0;0;26;0;0;1;1;0;0;0;0;0
court;2;1;0;0;0;0;1;0;0;1;7;5;0;0;1;5;1;2;1
cornet;0;0;0;1;0;0;0;24;0;1;1;0;0;0;1;2;0;1;0
convaincre;3;0;0;1;1;0;0;0;3;17;1;2;1;0;1;1;0;1;1
coller;1;2;1;1;0;1;1;0;8;6;2;1;1;1;0;2;0;5;0
cochon;10;0;0;1;0;0;0;0;1;1;4;2;1;0;1;4;0;2;0
cinéma;2;0;0;0;0;3;0;0;1;0;0;2;1;1;0;0;1;7;5
canada;1;2;0;1;3;1;3;5;0;0;0;0;0;0;0;7;3;3;0
bienveillance;1;0;0;0;0;0;0;0;4;8;9;1;0;0;0;0;0;1;7
bernard;2;0;0;0;0;19;0;1;0;0;1;0;0;0;1;1;0;4;0
augmenter;4;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;14;9;0
atteindre;1;1;0;0;0;0;0;0;5;7;3;1;0;0;0;1;4;9;1
ange;1;0;0;0;0;0;0;0;0;6;1;4;0;0;0;1;1;2;14
album;0;20;0;0;0;4;0;0;0;0;0;3;1;0;0;1;1;0;0
afrique;0;0;2;1;0;0;11;0;6;5;0;2;0;0;0;0;4;0;0
texte;0;0;1;0;0;1;0;0;12;9;0;4;0;0;2;3;0;0;0
sportif;0;5;0;0;0;5;0;0;0;1;0;0;0;0;5;0;14;0;0
sentiment;2;0;1;0;0;0;0;0;4;4;9;3;0;0;0;0;0;5;2
prostitution;0;0;0;1;0;0;0;0;1;21;0;2;0;0;0;0;0;6;0
prime;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4;23;0
mur;0;3;0;1;1;0;0;0;0;3;1;2;0;0;0;2;0;18;0
moix;0;0;0;0;0;1;24;0;0;1;0;2;0;0;0;0;0;1;0
mentir;0;0;0;0;0;1;0;0;0;1;8;10;0;0;0;6;0;1;0
maturité;0;0;0;0;0;0;0;1;3;7;7;1;0;0;0;0;0;0;13
léman;1;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;2;2
it;0;0;0;0;23;1;0;0;0;2;1;0;0;0;1;0;0;2;0
engager;2;0;1;0;0;0;0;0;3;1;0;4;0;0;0;1;1;16;0
emji_visage_blasé;1;1;0;0;0;1;0;0;2;2;0;1;0;0;1;3;0;1;0
emji_ok_peau_moyennement_claire;0;1;0;1;0;13;0;0;1;1;1;1;0;0;2;2;0;2;1
emji_couronne;0;0;0;0;1;15;0;0;0;0;1;0;0;0;0;0;0;0;8
désirer;0;0;0;0;0;1;2;0;1;1;1;16;3;0;0;0;1;0;0
deuxième;1;0;1;1;0;2;0;0;5;0;4;1;6;0;0;3;0;5;0
cour;1;26;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0
couille;0;0;3;1;0;0;1;2;0;0;1;2;0;2;0;16;1;1;1
chiffre;2;2;1;0;0;1;0;0;1;1;0;0;1;0;1;2;12;3;0
autrement;2;1;3;1;0;0;0;1;1;14;2;3;0;0;0;0;0;4;0
artiste;0;0;1;0;0;1;0;0;0;1;0;10;0;0;1;0;0;6;10
amener;7;1;0;0;0;0;0;1;9;3;2;1;1;0;1;0;1;3;0
zone;2;0;0;1;0;0;0;2;1;1;1;0;0;0;0;1;0;19;0
voie;5;0;0;0;0;0;0;1;0;6;8;0;0;0;0;0;1;9;1
valaisan;0;0;0;0;0;2;0;23;2;0;0;2;0;0;0;0;0;2;0
vaccin;24;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1
univers;0;0;0;0;0;0;0;0;0;24;1;0;0;0;0;2;0;0;3
tiktok;0;4;0;0;0;1;0;0;1;2;19;1;0;0;0;0;1;1;0
tcheu;0;0;1;1;0;19;0;2;0;0;1;0;0;1;0;3;0;1;0
stp;1;4;1;0;1;1;0;0;9;2;0;2;0;0;2;2;1;3;1
st;0;2;0;0;0;0;1;0;0;0;1;0;3;0;0;4;0;17;2
sonner;0;0;1;0;0;1;1;9;2;1;2;1;0;2;1;4;0;3;0
sincèrement;3;0;2;1;0;0;0;2;14;5;0;1;0;0;0;0;0;2;1
réellement;3;0;0;1;0;2;0;0;7;2;4;3;0;0;0;0;1;7;0
relire;4;0;2;0;0;1;0;0;20;1;0;0;0;0;0;1;0;0;1
professionnel;3;0;0;0;0;1;0;0;0;2;6;3;0;0;0;2;11;1;2
pomme;1;0;0;0;0;0;0;1;2;1;0;3;0;0;2;16;0;5;0
pollution;9;0;0;0;0;0;0;0;3;5;1;2;0;1;0;0;4;5;1
poids;8;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;5;10;0
parfait;1;1;1;1;0;0;0;0;1;1;12;1;1;0;0;0;1;6;3
organiser;0;1;1;0;0;0;0;1;0;2;2;1;2;0;0;1;1;17;1
largement;0;1;1;3;0;0;0;0;3;4;4;0;0;0;0;0;10;4;0
intention;7;0;5;0;0;0;0;0;10;4;1;2;0;0;0;0;0;1;0
insta;0;0;0;0;0;4;0;1;6;1;10;0;1;0;1;1;0;4;0
gauchiste;0;0;1;0;0;0;0;0;6;6;0;1;5;0;0;2;0;6;0
ferrari;0;0;0;0;0;1;0;2;0;0;0;3;1;1;1;0;3;17;0
fast_food;4;0;2;0;0;0;1;0;2;1;1;1;0;0;1;14;0;1;0
extérieur;0;0;0;0;0;0;1;0;1;2;1;15;0;0;0;0;1;4;3
entièrement;0;1;0;4;0;1;0;0;0;1;1;2;0;0;0;0;0;2;1
emji_homme_qui_hausse_les_épaules_peau_claire;1;0;3;0;0;0;0;0;17;0;0;2;0;0;1;0;0;3;0
dizaine;3;0;1;1;0;1;1;1;3;10;5;0;0;0;0;1;4;0;0
ceinture;6;0;0;0;0;0;0;0;0;4;0;1;0;0;1;0;0;18;1
carrie;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;3
boy;0;0;1;0;0;0;0;0;0;4;0;1;20;1;0;2;0;2;0
apres;2;1;1;2;0;0;0;0;1;1;7;2;1;0;2;0;4;6;0
amoureux;4;0;0;0;0;2;0;0;1;4;2;10;0;0;0;0;0;0;6
z;0;0;1;3;1;2;0;0;1;4;0;4;1;0;2;3;5;1;0
tort;10;0;0;1;0;1;0;0;4;7;0;0;0;0;0;2;1;3;0
technologie;3;0;0;0;0;0;0;0;5;2;6;10;0;0;0;0;0;2;1
scène;1;3;0;0;0;2;0;0;11;1;7;0;0;0;0;2;0;0;2
réchauffement;1;0;0;0;0;0;0;0;11;13;0;0;0;0;0;0;0;3;0
richesse;0;0;1;0;0;0;0;0;13;1;0;0;0;0;0;0;11;2;1
retard;2;0;0;1;0;1;0;3;2;2;0;0;0;1;0;0;9;9;0
restaurant;2;0;0;1;0;0;0;1;1;0;0;0;0;0;3;2;0;19;0
relever;1;0;1;0;0;0;0;0;3;8;0;6;1;0;0;0;0;8;1
rejoindre;1;1;5;0;0;1;1;0;0;1;0;0;7;0;1;2;1;4;4
ptdr;0;1;0;1;0;1;0;0;3;2;0;0;0;0;2;10;0;5;0
polluer;2;0;0;1;0;0;0;0;1;3;1;0;0;0;0;1;9;12;0
paysan;6;0;0;0;0;2;0;3;3;3;0;3;1;0;0;1;5;1;2
page;0;0;0;0;0;1;0;0;3;2;1;2;7;0;1;1;2;7;3
ouiiii;1;0;0;0;0;27;0;0;0;0;0;0;0;0;1;0;0;0;1
orange;1;0;0;0;0;2;0;0;0;0;0;16;0;0;1;1;0;8;0
naissance;4;0;0;1;0;0;0;0;1;1;14;4;1;0;0;0;1;2;0
mdrr;0;3;16;0;0;0;0;1;0;2;2;1;0;0;1;2;0;0;0
masculin;0;0;0;0;0;0;0;0;1;5;0;1;0;0;0;1;17;2;1
grand_père;1;1;1;0;0;1;0;7;0;0;3;7;0;0;1;0;1;7;0
genou;0;10;1;1;0;0;0;2;1;1;3;1;0;0;1;0;2;5;0
faim;21;0;0;1;0;0;0;0;0;0;0;4;1;0;0;1;0;2;0
entrer;4;2;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;2;0
emji_étourdissement;0;0;0;0;0;14;0;0;0;0;1;0;0;0;0;0;0;0;13
emji_visage_avec_un_doigt_sur_la_bouche;1;0;0;1;0;1;1;1;2;0;6;1;0;0;0;0;2;4;1
désigner;0;0;17;0;0;0;0;1;0;4;0;1;1;0;0;0;0;3;0
draguer;0;0;3;0;0;0;0;0;0;9;0;5;0;0;1;0;1;4;0
conseiller;5;0;0;1;1;0;0;0;0;5;2;2;2;0;1;2;0;5;0
concert;0;0;0;0;0;7;0;0;0;1;1;0;0;0;0;0;0;17;1
bisou;2;0;0;0;0;5;0;1;4;0;3;5;0;0;0;2;0;1;6
attaquer;13;0;0;0;0;0;0;0;3;5;2;2;0;0;0;0;0;3;0
approcher;10;0;0;0;0;0;0;0;0;9;0;1;2;0;0;0;0;8;0
accompagner;1;0;0;0;0;0;0;0;0;1;1;20;0;0;0;1;0;1;4
ultra;0;0;0;1;0;1;1;0;4;7;2;2;0;0;0;1;3;0;0
tradition;2;0;0;1;0;5;0;1;0;4;1;9;0;0;0;0;1;4;1
tendre;2;4;0;0;0;1;0;1;4;5;4;1;0;0;0;0;0;1;6
signe;0;1;1;0;0;0;0;2;5;8;2;1;0;0;1;0;5;3;0
salade;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1
résumé;1;0;1;0;0;3;0;2;3;1;1;0;0;0;0;1;12;0;3
récupérer;13;0;0;0;0;0;0;1;1;0;2;3;0;1;0;0;3;3;1
rose;1;0;0;1;0;2;0;0;3;0;1;8;0;6;0;0;0;1;2
puissance;1;0;0;0;0;0;0;0;2;6;1;3;1;0;0;1;10;3;0
pub;3;1;0;0;0;4;0;0;0;1;1;2;2;0;1;1;1;9;0
prévoir;2;0;0;0;1;0;0;0;4;2;1;1;0;0;0;0;3;14;0
positif;2;0;0;0;0;1;0;0;3;15;3;0;0;0;0;0;0;2;2
particulièrement;0;0;1;0;0;0;0;0;9;8;5;1;0;0;0;0;0;4;0
média;0;3;2;0;0;0;0;0;6;2;1;1;0;0;0;0;8;6;0
moderne;0;0;1;3;0;0;1;1;1;12;0;5;1;0;0;0;0;2;0
maternel;2;4;0;0;0;0;0;0;2;3;7;5;0;0;0;2;1;2;0
japonais;0;0;0;26;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
jai;1;1;0;1;0;1;0;0;1;4;0;12;0;0;0;0;2;4;0
instant;0;0;2;0;0;0;0;0;0;6;5;7;0;0;0;0;4;1;2
inscrire;0;0;0;0;0;0;1;0;0;18;1;0;2;0;1;2;0;3;0
impact;14;0;2;0;0;0;0;0;2;6;2;0;0;0;0;0;1;2;0
honnêtement;0;0;0;3;0;0;0;0;7;2;1;4;0;0;1;0;7;3;0
féminisme;0;2;0;0;0;0;0;0;3;15;1;1;0;0;0;0;0;1;0
foyer;5;0;0;2;0;0;0;0;0;2;3;9;0;0;0;0;0;7;0
emji_visage_déçu;3;2;0;0;0;0;1;0;0;5;1;4;0;0;0;0;1;0;2
emji_visage_bleu_et_froid;0;0;0;0;0;2;9;2;0;0;1;0;0;1;3;2;0;3;2
emji_tête_qui_explose;1;0;0;0;0;1;0;2;5;0;2;0;0;0;2;2;1;8;1
emji_coeur_bleu_clair;1;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0;2;11
ect;7;0;1;1;0;0;0;0;1;0;4;6;0;0;0;0;1;6;0
citer;3;1;0;0;0;0;0;0;3;9;0;4;0;0;0;1;2;4;0
cheval;0;0;2;12;0;0;0;0;0;1;1;4;0;0;0;0;1;8;0
chaussure;1;1;1;1;1;2;0;0;0;0;1;1;0;10;0;1;1;8;0
camp;1;0;0;0;0;2;0;1;1;0;0;0;2;0;3;3;5;10;1
auto;1;0;0;0;0;1;0;2;1;5;1;3;1;0;0;4;1;7;0
argentin;0;0;0;26;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
aigri;0;0;0;0;0;0;2;2;8;0;9;4;0;0;1;1;0;0;0
action;3;0;0;0;0;0;0;0;2;13;1;0;0;0;0;0;2;2;4
éloquence;0;0;0;0;0;9;0;0;3;0;2;0;0;0;0;0;0;0;13
vs;0;0;2;2;0;0;0;0;0;1;6;3;0;2;1;4;0;2;2
vif;0;0;0;1;1;0;1;5;0;1;2;1;0;0;2;9;0;4;1
tendance;4;0;1;0;0;1;0;0;4;15;0;0;0;0;0;0;1;1;0
taux;2;0;0;0;0;0;0;0;2;4;0;0;1;0;0;1;3;5;0
séquence;0;0;1;0;0;4;0;0;0;0;10;1;0;1;0;4;0;1;5
silence;2;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;1;13;5
sexuel;2;0;0;0;0;0;0;0;2;12;5;3;0;0;0;0;0;2;0
second;0;0;2;0;0;0;0;0;20;2;0;1;0;0;0;2;0;1;0
rarement;2;0;0;3;0;0;0;0;6;5;5;1;0;0;0;0;0;5;0
principal;5;0;0;1;0;0;0;0;0;5;0;4;3;0;0;0;0;9;1
pr;0;0;2;3;0;0;0;1;4;1;4;0;0;0;1;0;0;4;2
poésie;0;2;0;1;0;2;1;0;3;7;5;0;0;0;0;1;0;0;4
piéton;5;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;16;0
piste;0;1;1;1;0;0;0;3;0;0;1;0;0;0;4;1;0;15;0
pertinent;1;0;0;0;0;0;0;0;18;4;0;1;0;0;0;0;1;0;2
patron;7;0;0;0;0;2;0;1;1;3;0;1;0;0;0;1;1;10;1
parcours;1;0;0;0;0;2;0;0;5;0;1;0;0;0;0;0;0;10;9
neuchâtel;0;0;0;1;0;0;0;20;1;0;0;0;0;0;0;1;1;3;1
mouton;3;0;1;0;0;0;0;0;0;4;0;6;0;0;0;3;1;7;1
moto;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;22;0
merveille;0;0;0;0;0;0;0;0;2;2;4;2;0;0;1;0;0;2;15
mener;2;0;1;0;0;0;1;0;0;3;6;4;0;0;0;0;9;2;0
lourd;5;0;2;0;0;0;0;2;3;2;0;1;0;0;0;5;2;6;0
larme;0;0;1;0;0;2;0;0;0;1;1;0;1;0;0;1;1;2;7
jaune;2;0;6;1;0;1;0;1;0;0;0;0;0;5;1;1;0;10;0
françois;1;1;1;0;0;1;0;0;0;1;0;0;0;2;0;2;0;18;0
emji_personne_avec_la_paume_sur_le_visage;1;5;0;0;0;0;0;0;1;3;0;1;1;0;0;1;1;4;0
emji_homme_qui_hausse_les_épaules_peau_légèrement_mate;0;0;12;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
emji_biceps_contracté_peau_claire;0;0;0;1;0;8;0;1;1;5;0;2;0;0;0;1;0;0;0
drogue;1;0;0;0;0;0;0;0;3;3;0;2;0;1;0;0;3;14;0
danger;1;1;0;0;0;0;0;0;2;3;0;7;1;0;0;0;5;6;0
cyril;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
crème;1;0;0;0;0;0;0;0;0;1;0;0;1;0;4;2;11;5;0
croyant;0;1;0;0;0;0;0;0;3;22;0;0;0;0;0;0;0;1;1
crever;5;2;0;1;0;0;1;0;1;1;0;2;1;0;0;0;0;12;0
comparaison;1;0;1;0;0;1;0;1;0;5;8;4;0;0;0;1;3;1;0
chéri;1;1;2;0;0;1;0;0;0;0;1;5;0;0;0;0;0;1;1
charger;1;0;0;0;0;0;0;0;0;0;3;9;0;0;0;1;0;11;0
carton;13;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;6;1
camion;10;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;2;8;0
calculatrice;0;21;0;0;0;1;0;0;1;0;1;1;0;0;0;2;0;0;0
benetton;0;0;0;1;0;0;0;1;1;0;0;0;0;21;0;0;0;1;0
bac;1;11;1;1;0;0;0;0;7;1;1;1;1;0;1;0;1;1;0
association;3;0;4;1;0;0;0;1;1;3;0;4;1;0;1;0;3;5;1
appartement;0;0;0;17;0;0;0;0;1;4;0;0;0;0;0;1;0;5;0
analyse;3;0;0;0;0;1;0;0;17;3;0;1;0;0;0;0;1;0;0
américain;2;0;1;0;0;0;0;3;2;1;2;1;0;0;2;2;10;1;0
abuser;1;0;1;0;0;0;0;0;2;1;1;2;0;1;1;15;1;2;0
époux;2;0;0;0;0;1;0;0;0;9;6;5;0;0;0;0;0;3;1
volonté;3;0;0;0;0;0;0;0;2;2;0;6;0;0;0;0;5;4;0
vitesse;0;1;1;0;0;1;0;0;3;2;0;0;0;0;0;0;3;16;0
user_;3;2;0;0;0;2;0;0;2;1;5;0;5;0;1;1;1;2;0
tendresse;0;0;0;0;0;1;0;0;1;1;4;4;0;0;0;0;0;1;14
série;2;4;0;0;0;5;0;0;3;1;1;7;0;0;0;0;0;2;1
surprise;3;0;0;0;0;1;0;1;1;4;0;3;0;0;0;0;0;12;0
stresser;3;0;0;0;0;0;1;1;0;1;2;0;0;0;1;0;3;11;1
star;0;0;0;0;0;1;0;0;1;4;0;4;0;1;4;0;2;2;3
sang;3;0;0;2;0;0;0;1;1;0;5;1;1;0;0;1;1;8;2
samedi;0;14;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;9;0
respirer;0;1;0;0;0;0;0;0;2;3;3;16;0;0;0;0;0;2;0
préciser;5;0;0;0;0;0;0;1;6;8;2;2;0;0;0;0;1;1;0
projet;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;16;3;1
profond;0;0;0;0;0;0;0;0;14;3;3;3;0;0;0;2;1;1;0
poster;2;0;1;0;0;3;0;0;7;3;1;5;0;0;2;1;0;1;0
post;0;2;1;0;0;0;0;0;12;0;2;0;0;0;0;1;3;1;5
odeur;1;2;0;2;0;0;2;0;0;0;1;2;0;0;2;1;0;13;0
obtenir;1;1;1;0;0;0;0;0;0;12;0;3;0;0;0;0;0;6;0
observer;3;0;2;0;0;0;0;0;4;1;0;4;0;0;0;0;0;11;2
nuisible;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
léger;0;0;0;0;0;0;1;2;2;0;2;0;0;0;0;11;3;1;3
look;0;0;0;0;2;2;0;1;4;0;12;1;0;1;1;2;0;1;0
jacques;0;1;1;0;1;2;0;2;0;0;0;1;6;0;1;1;2;8;0
inconnu;1;1;0;1;0;0;0;0;3;6;2;3;0;0;1;1;0;6;1
ignorer;2;1;0;0;1;0;0;0;0;12;5;0;0;0;0;0;0;4;0
hésiter;1;0;0;0;0;0;0;1;12;1;0;2;5;0;0;1;0;2;0
généralement;4;0;1;1;0;0;0;1;2;6;6;3;1;0;0;0;0;0;0
frontière;2;2;0;2;0;0;0;9;0;1;2;1;0;0;0;0;1;6;0
francais;0;0;0;5;0;0;0;2;1;0;4;1;1;0;2;8;1;1;0
former;1;2;0;0;0;0;0;0;1;9;7;2;0;0;0;0;4;0;0
football;0;1;0;0;0;1;0;0;2;1;1;0;0;0;0;1;19;0;0
faune;25;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
fatiguer;0;0;0;0;0;0;0;0;9;2;0;2;0;0;1;0;8;5;0
environnement;4;0;0;1;0;0;0;0;1;13;4;2;0;0;0;0;2;0;0
emji_visage_neutre;1;1;1;0;0;0;0;0;7;0;1;1;0;0;0;0;1;7;0
décevoir;1;2;0;0;0;1;0;0;2;1;3;9;0;0;1;3;2;2;0
discuter;2;0;1;0;0;1;0;0;2;10;1;2;0;0;0;1;0;5;2
daron;0;0;0;0;0;0;0;0;0;0;1;0;0;0;21;1;0;0;2
cuisiner;3;1;2;0;0;0;0;0;0;3;0;1;0;0;1;0;4;1;0
croquette;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
consigne;19;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0
confort;2;0;0;0;0;0;0;0;1;1;1;20;0;0;0;0;1;1;0
co;0;2;0;0;0;0;0;1;1;2;1;3;3;1;0;1;2;7;0
bouffe;11;1;1;0;0;0;0;0;0;2;1;2;0;2;2;3;0;2;0
art;1;0;0;1;0;0;0;0;5;10;0;2;0;0;4;0;1;3;0
appliquer;0;0;1;0;0;0;0;1;4;8;1;3;0;0;0;0;7;0;1
appel;0;0;5;2;0;0;0;2;3;0;0;2;0;1;1;0;1;9;0
équilibre;10;2;0;0;0;0;0;0;1;3;1;3;0;0;0;0;1;4;0
éliminer;2;0;0;2;0;0;0;0;2;7;0;0;0;0;1;0;5;5;0
écosystème;22;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
vent;2;0;1;0;0;1;4;1;2;1;1;0;0;0;0;1;0;10;1
vendredi;0;11;1;0;0;0;0;0;0;0;1;2;1;1;5;0;0;2;0
vague;1;0;0;1;0;0;0;0;1;0;0;0;0;0;15;1;0;6;0
usage;9;1;2;5;0;0;0;0;3;2;1;0;0;0;0;2;0;0;0
terrain;7;1;0;0;0;1;0;0;1;1;1;2;0;0;0;0;4;7;0
satisfaire;2;1;1;0;0;0;1;0;0;2;3;12;0;0;0;2;0;0;1
régaler;3;0;0;0;0;1;0;1;1;0;0;0;14;0;0;3;0;1;0
rigolo;3;0;1;0;0;0;0;1;2;2;3;3;0;0;4;2;3;2;0
rencontre;0;0;2;1;0;0;0;1;0;10;1;0;2;0;1;0;4;1;3
rater;0;0;1;2;1;6;0;1;0;0;1;0;0;0;2;6;1;4;0
précision;0;0;1;0;0;4;1;0;7;4;0;2;0;0;0;4;1;2;0
près_de;6;0;0;0;0;0;1;2;0;1;1;2;3;1;2;0;0;7;0
propriétaire;4;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;2;14;0
priorité;2;1;0;0;0;0;0;0;0;9;1;6;0;0;0;1;1;5;0
pièce;0;0;0;6;0;1;0;0;1;1;2;0;0;0;1;2;1;11;0
ouin;0;0;6;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0
oeuf;12;0;3;0;0;0;0;0;1;1;2;0;0;0;2;0;0;3;0
mépris;0;0;3;1;0;0;0;0;11;4;1;3;0;1;0;0;0;1;0
justifier;3;0;1;0;0;0;0;0;2;15;0;1;0;0;0;0;1;3;0
interroger;1;2;0;0;0;0;0;2;2;11;0;6;0;1;0;1;0;0;0
idiot;1;0;2;1;0;0;0;0;13;3;3;0;0;0;0;0;0;1;1
gruyère;0;0;0;0;0;0;0;24;0;0;0;0;0;0;1;0;0;0;0
glace;0;0;0;0;0;2;1;0;1;0;0;0;2;0;1;10;0;9;0
fait;0;0;1;0;0;0;0;0;0;17;1;1;0;0;0;0;5;0;0
exclamation;1;0;0;0;0;17;0;0;0;1;0;0;0;0;0;0;0;0;1
etais;0;12;0;0;0;0;0;0;0;2;0;0;0;3;2;2;2;3;0
entourer;3;0;0;0;0;1;0;0;1;3;3;6;0;0;0;0;0;4;4
emji_visage_avec_fumée_sortant_des_narines;3;0;0;0;0;2;1;0;2;0;2;1;0;0;0;0;0;12;0
emji_mains_levées_peau_claire;0;0;0;1;1;17;0;1;0;1;0;0;0;0;1;0;0;0;1
emji_homme_avec_la_paume_sur_le_visage;0;0;0;2;0;1;1;12;0;1;1;1;0;0;0;0;0;0;0
emji_hibiscus;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8
emji_femme_avec_la_paume_sur_le_visage;9;2;1;1;0;0;1;0;0;0;1;3;0;0;1;0;0;0;0
dégueulasse;2;0;0;2;0;0;2;1;1;0;0;0;0;0;1;16;0;0;0
décrire;1;0;0;0;0;1;1;0;4;15;0;2;0;0;0;0;0;2;0
durer;0;0;0;0;0;1;0;0;1;2;1;3;0;0;0;0;1;16;0
digne;1;0;0;0;1;1;0;0;0;8;1;8;0;0;0;1;0;0;0
craindre;4;0;1;0;0;0;0;0;5;1;2;11;0;0;0;0;0;2;0
correct;1;0;2;0;0;0;0;3;12;0;2;5;0;0;0;0;0;0;0
comporter;2;0;0;0;0;0;0;0;2;13;1;0;0;0;0;0;2;5;0
claque;0;1;0;0;0;0;0;1;1;1;2;1;0;0;0;1;1;12;1
cigarette;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;2;2;13;0
chf;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;6;10;1
canard;17;1;1;0;0;1;0;1;1;1;2;0;0;0;0;0;0;0;0
camarade;0;5;1;0;0;0;0;1;0;0;15;0;0;0;0;2;0;1;0
brûler;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;2;6;12;0
appartenir;4;0;3;0;0;0;0;1;0;8;0;0;2;0;0;0;0;4;1
éternel;2;1;0;0;0;0;0;0;0;7;3;6;0;0;0;0;0;1;4
électrique;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;5;2;14;0
église;0;0;0;0;0;0;0;0;0;5;0;6;2;0;0;0;0;11;0
écologique;12;0;0;3;0;0;0;0;0;5;0;1;1;0;0;0;1;2;0
échange;1;1;0;0;0;1;0;0;10;4;0;3;0;0;0;0;1;2;2
week_end;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;1;2;16;0
utilisation;4;0;11;5;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0
traumatiser;1;0;0;0;0;0;0;2;0;0;13;4;0;0;2;0;0;1;0
traitement;1;1;0;0;0;0;0;0;3;8;1;0;0;0;0;0;4;6;0
so;0;0;0;0;15;5;0;1;0;0;0;0;0;0;0;0;0;1;2
référence;0;1;4;0;0;2;0;1;4;7;2;0;0;0;0;0;0;1;1
réagir;0;0;0;0;0;0;0;0;19;1;0;1;0;0;0;0;0;3;0
puissant;2;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;3;2;3
préféré;0;0;0;0;1;10;1;0;0;1;0;2;2;0;0;2;2;1;2
précieux;4;0;0;0;0;5;0;0;0;4;2;2;1;0;0;0;0;1;5
profil;2;0;1;0;0;0;0;0;19;0;0;0;0;0;1;2;0;0;0
pratiquement;1;0;0;4;0;0;0;0;1;1;8;4;0;0;0;0;3;3;0
posséder;1;1;1;1;0;0;0;0;7;3;1;6;0;0;1;0;1;1;0
piquer;4;0;0;0;0;0;0;1;4;1;2;0;0;0;0;2;0;10;0
papy;1;1;1;0;0;1;0;2;2;1;1;1;0;0;1;1;2;6;4
occasion;2;1;0;0;0;0;0;1;2;5;2;2;0;1;0;0;0;9;0
notion;1;0;0;0;0;0;0;0;2;4;3;11;0;0;0;0;0;1;0
médecin;1;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;6;3;0
modèle;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;1;1;9;6
inoubliable;0;3;0;0;0;5;0;1;0;0;2;4;0;0;1;1;0;0;4
hôpital;0;1;1;1;0;0;0;0;1;3;0;2;1;0;0;2;1;12;0
honteux;4;0;1;1;0;0;1;0;1;9;1;3;0;0;0;0;2;1;0
figure;0;16;1;0;0;5;0;0;0;1;1;1;0;0;0;0;0;0;0
fabriquer;2;1;0;0;0;0;0;0;1;0;4;11;1;0;0;2;1;1;0
extraire;0;0;0;0;0;1;0;0;8;1;0;10;1;0;0;0;1;1;0
escargot;2;0;1;0;0;0;0;6;2;1;0;0;0;0;1;0;0;1;0
emji_tête_de_mort;0;0;1;0;1;1;0;1;0;0;0;0;0;0;2;0;1;1;1
emji_trace_de_rouge_à_lèvres;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;5
emji_poignée_de_main;0;0;1;1;9;0;0;1;0;0;0;0;0;0;1;0;0;0;0
