tgen_applaudissements	emji_applaudissements	emji_applaudissements_peau_claire	emji_applaudissements_peau_foncée	emji_applaudissements_peau_légèrement_mate	emji_applaudissements_peau_mate	emji_applaudissements_peau_moyennement_claire
tgen_mains_en_prière	emji_mains_en_prière	emji_mains_en_prière_peau_claire	emji_mains_en_prière_peau_foncée	emji_mains_en_prière_peau_légèrement_mate	emji_mains_en_prière_peau_mate	emji_mains_en_prière_peau_moyennement_claire
