"";"X";"V1"
"1";1;2
"2";2;0
"3";3;9
"4";4;19
"5";5;19
"6";6;42
"7";7;19
"8";8;37
"9";9;0
"10";10;3
"11";11;50
"12";12;33
"13";13;42
"14";14;13
"15";15;42
"16";16;52
"17";17;12
"18";18;25
"19";19;47
"20";20;45
"21";21;47
"22";22;0
"23";23;52
"24";24;0
"25";25;45
"26";26;48
"27";27;0
"28";28;13
"29";29;14
"30";30;12
"31";31;45
"32";32;52
"33";33;45
"34";34;13
"35";35;42
"36";36;0
"37";37;0
"38";38;23
"39";39;41
"40";40;2
"41";41;47
"42";42;0
"43";43;45
"44";44;16
"45";45;25
"46";46;37
"47";47;0
"48";48;50
"49";49;45
"50";50;37
"51";51;4
"52";52;48
"53";53;16
"54";54;37
"55";55;16
"56";56;10
"57";57;0
"58";58;37
"59";59;0
"60";60;0
"61";61;35
"62";62;42
"63";63;0
"64";64;51
"65";65;0
"66";66;13
"67";67;25
"68";68;2
"69";69;37
"70";70;18
"71";71;45
"72";72;0
"73";73;37
"74";74;18
"75";75;0
"76";76;45
"77";77;0
"78";78;0
"79";79;0
"80";80;50
"81";81;37
"82";82;52
"83";83;50
"84";84;52
"85";85;37
"86";86;47
"87";87;0
"88";88;0
"89";89;0
"90";90;47
"91";91;0
"92";92;0
"93";93;47
"94";94;0
"95";95;0
"96";96;0
"97";97;0
"98";98;0
"99";99;42
"100";100;0
"101";101;13
"102";102;18
"103";103;25
"104";104;0
"105";105;0
"106";106;0
"107";107;2
"108";108;0
"109";109;0
"110";110;0
"111";111;0
"112";112;0
"113";113;13
"114";114;2
"115";115;25
"116";116;45
"117";117;48
"118";118;0
"119";119;0
"120";120;34
"121";121;0
"122";122;0
"123";123;0
"124";124;45
"125";125;3
"126";126;5
"127";127;3
"128";128;12
"129";129;25
"130";130;0
"131";131;6
"132";132;45
"133";133;16
"134";134;26
"135";135;0
"136";136;0
"137";137;0
"138";138;21
"139";139;0
"140";140;24
"141";141;9
"142";142;25
"143";143;5
"144";144;0
"145";145;0
"146";146;5
"147";147;0
"148";148;0
"149";149;0
"150";150;0
"151";151;19
"152";152;50
"153";153;16
"154";154;0
"155";155;16
"156";156;34
"157";157;0
"158";158;2
"159";159;12
"160";160;0
"161";161;0
"162";162;23
"163";163;48
"164";164;18
"165";165;5
"166";166;50
"167";167;25
"168";168;0
"169";169;0
"170";170;25
"171";171;52
"172";172;3
"173";173;50
"174";174;0
"175";175;47
