"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"53";"***";"";""
"**";"classe";"1";"**";"";""
"****";"22";"1564";"1.41";"****";""
"22";" 23";"95.65";"1495.030";"htag_lerencardrts";" 0.000000e+00"
"22";" 24";"91.67";"1431.807";"rencard";"2.574643e-313"
"18";" 23";"78.26";" 994.177";"souza";"3.310721e-218"
"18";" 24";"75.00";" 951.855";"katia";"5.241804e-209"
"22";"118";"18.64";" 273.440";"emji_caméscope";" 2.019715e-61"
"22";"180";"12.22";" 171.569";"emji_main_avec_index_pointant_à_droite";" 3.361288e-39"
" 2";"  3";"66.67";"  92.303";"jazz";" 7.437073e-22"
" 2";"  3";"66.67";"  92.303";"horreur";" 7.437073e-22"
" 4";" 15";"26.67";"  69.680";"festival";" 6.973746e-17"
" 2";"  5";"40.00";"  53.871";"envahir";" 2.141350e-13"
" 9";" 97";" 9.28";"  46.204";"novembre";" 1.065453e-11"
" 2";"  6";"33.33";"  44.268";"montreux";" 2.862890e-11"
" 2";"  6";"33.33";"  44.268";"débarquer";" 2.862890e-11"
" 3";" 14";"21.43";"  40.833";"manger";" 1.658113e-10"
" 2";"  7";"28.57";"  37.413";"musk";" 9.557261e-10"
"16";"328";" 4.88";"  36.063";":";" 1.909926e-09"
" 6";" 60";"10.00";"  33.222";"octobre";" 8.219610e-09"
" 2";"  8";"25.00";"  32.275";"vevey";" 1.338417e-08"
"22";"732";" 3.01";"  25.362";"emji_main_qui_écrit";" 4.751324e-07"
"14";"337";" 4.15";"  23.384";"?";" 1.327016e-06"
" 1";"  3";"33.33";"  22.092";"spatial";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"morges";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"crèche";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"mbappé";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"influenceur";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"avent";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"sous_marin";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"singapour";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"sculpture";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"made_in";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"jackson";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"habit";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"germanier";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"dessert";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"créatif";" 2.599310e-06"
" 1";"  3";"33.33";"  22.092";"buzz";" 2.599310e-06"
" 6";" 89";" 6.74";"  19.367";"décembre";" 1.078669e-05"
" 1";"  4";"25.00";"  16.096";"shein";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"pont";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"podcast";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"louer";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"lion";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"com";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"amsterdam";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"trottoir";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"thématique";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"spécialement";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"rappeur";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"intime";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"chatgpt";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"publicitaire";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"panneau";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"inclusif";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"charlie";" 6.021125e-05"
" 1";"  4";"25.00";"  16.096";"automnal";" 6.021125e-05"
" 2";" 15";"13.33";"  15.534";"ia";" 8.103590e-05"
" 2";" 15";"13.33";"  15.534";"polémique";" 8.103590e-05"
" 2";" 16";"12.50";"  14.344";"étudiant";" 1.522444e-04"
" 1";"  5";"20.00";"  12.504";"évacuer";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"pull";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"raclette";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"controverse";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"mystérieux";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"live";" 4.061228e-04"
" 1";"  5";"20.00";"  12.504";"héros";" 4.061228e-04"
" 2";" 19";"10.53";"  11.534";"propre";" 6.832873e-04"
" 3";" 39";" 7.69";"  11.395";"susciter";" 7.365752e-04"
" 2";" 20";"10.00";"  10.787";"vieux";" 1.022013e-03"
" 2";" 20";"10.00";"  10.787";"dévoiler";" 1.022013e-03"
" 4";" 68";" 5.88";"  10.268";"ouvrir";" 1.353276e-03"
" 1";"  6";"16.67";"  10.113";"voler";" 1.471955e-03"
" 1";"  6";"16.67";"  10.113";"elon";" 1.471955e-03"
" 1";"  6";"16.67";"  10.113";"calendrier";" 1.471955e-03"
" 1";"  6";"16.67";"  10.113";"sexiste";" 1.471955e-03"
" 1";"  7";"14.29";"   8.410";"rose";" 3.732212e-03"
" 1";"  7";"14.29";"   8.410";"youtube";" 3.732212e-03"
" 1";"  7";"14.29";"   8.410";"virtuel";" 3.732212e-03"
" 1";"  7";"14.29";"   8.410";"métal";" 3.732212e-03"
" 1";"  7";"14.29";"   8.410";"dessin";" 3.732212e-03"
" 1";"  7";"14.29";"   8.410";"honneur";" 3.732212e-03"
" 1";"  8";"12.50";"   7.135";"universitaire";" 7.558321e-03"
" 1";"  8";"12.50";"   7.135";"animé";" 7.558321e-03"
" 1";"  8";"12.50";"   7.135";"olivier";" 7.558321e-03"
" 2";" 29";" 6.90";"   6.421";"spécial";" 1.127605e-02"
" 1";"  9";"11.11";"   6.147";"australien";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"résidence";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"cardiaque";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"yverdon";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"affiche";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"visage";" 1.316405e-02"
" 1";"  9";"11.11";"   6.147";"rassemblement";" 1.316405e-02"
" 2";" 31";" 6.45";"   5.804";"week_end";" 1.598838e-02"
" 1";" 10";"10.00";"   5.359";"livre";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"chien";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"plage";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"artistique";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"emji_étincelles";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"transmettre";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"japon";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"pop";" 2.061655e-02"
" 1";" 10";"10.00";"   5.359";"boire";" 2.061655e-02"
" 2";" 34";" 5.88";"   5.020";"genevois";" 2.505457e-02"
" 2";" 35";" 5.71";"   4.790";"oeuvre";" 2.862428e-02"
" 1";" 11";" 9.09";"   4.717";"journal";" 2.987286e-02"
" 1";" 11";" 9.09";"   4.717";"chanter";" 2.987286e-02"
" 1";" 11";" 9.09";"   4.717";"londres";" 2.987286e-02"
" 1";" 11";" 9.09";"   4.717";"prouver";" 2.987286e-02"
" 1";" 11";" 9.09";"   4.717";"quartier";" 2.987286e-02"
" 2";" 36";" 5.56";"   4.574";"maison";" 3.247000e-02"
" 3";" 70";" 4.29";"   4.380";"enfant";" 3.636744e-02"
" 1";" 12";" 8.33";"   4.184";"magasin";" 4.081847e-02"
" 1";" 12";" 8.33";"   4.184";"consultation";" 4.081847e-02"
" 1";" 13";" 7.69";"   3.735";"construire";" 5.329858e-02"
" 3";" 79";" 3.80";"   3.429";"trouver";" 6.405180e-02"
" 1";" 14";" 7.14";"   3.352";"musée";" 6.714065e-02"
" 1";" 14";" 7.14";"   3.352";"danse";" 6.714065e-02"
" 1";" 14";" 7.14";"   3.352";"beauté";" 6.714065e-02"
" 1";" 14";" 7.14";"   3.352";"tiktok";" 6.714065e-02"
" 1";" 14";" 7.14";"   3.352";"retirer";" 6.714065e-02"
" 2";" 44";" 4.55";"   3.216";"haut";" 7.291341e-02"
" 1";" 15";" 6.67";"   3.021";"profiter";" 8.216929e-02"
" 1";" 15";" 6.67";"   3.021";"allemand";" 8.216929e-02"
" 1";" 15";" 6.67";"   3.021";"préférer";" 8.216929e-02"
" 1";" 15";" 6.67";"   3.021";"stade";" 8.216929e-02"
" 1";" 15";" 6.67";"   3.021";"supérieur";" 8.216929e-02"
" 1";" 15";" 6.67";"   3.021";"attirer";" 8.216929e-02"
" 1";" 16";" 6.25";"   2.734";"bois";" 9.821537e-02"
" 1";" 16";" 6.25";"   2.734";"célébrer";" 9.821537e-02"
" 1";" 16";" 6.25";"   2.734";"cacher";" 9.821537e-02"
" 1";" 16";" 6.25";"   2.734";"symbole";" 9.821537e-02"
" 1";" 17";" 5.88";"   2.482";"prison";" 1.151212e-01"
" 1";" 17";" 5.88";"   2.482";"menace";" 1.151212e-01"
" 1";" 17";" 5.88";"   2.482";"ménage";" 1.151212e-01"
" 1";" 17";" 5.88";"   2.482";"générer";" 1.151212e-01"
" 1";" 18";" 5.56";"   2.260";"terre";" 1.327429e-01"
" 1";" 18";" 5.56";"   2.260";"disparaître";" 1.327429e-01"
" 1";" 18";" 5.56";"   2.260";"projection";" 1.327429e-01"
" 1";" 19";" 5.26";"   2.063";"amour";" 1.509516e-01"
" 1";" 19";" 5.26";"   2.063";"plateforme";" 1.509516e-01"
"*****";"*";"*";"*";"*";"*"
"22";" 35";"62.86";"974.798";"ton";"5.400163e-214"
"18";" 25";"72.00";"912.919";"da";"1.525607e-200"
"22";"252";" 8.73";"116.174";"user_utilisateurice";" 4.354073e-27"
"21";"526";" 3.99";" 38.209";"ce";" 6.356555e-10"
" 4";" 32";"12.50";" 28.988";"tu";" 7.282400e-08"
" 2";" 12";"16.67";" 20.305";"te";" 6.602819e-06"
"21";"776";" 2.71";" 18.755";"dans";" 1.486391e-05"
" 1";"  4";"25.00";" 16.096";"peut_être";" 6.021125e-05"
" 3";" 32";" 9.38";" 14.957";"12";" 1.100158e-04"
" 1";"  5";"20.00";" 12.504";"tes";" 4.061228e-04"
" 1";"  5";"20.00";" 12.504";"mêmes";" 4.061228e-04"
" 1";"  7";"14.29";"  8.410";"120";" 3.732212e-03"
" 1";"  9";"11.11";"  6.147";"85";" 1.316405e-02"
" 3";" 60";" 5.00";"  5.809";"6";" 1.594383e-02"
" 2";" 32";" 6.25";"  5.526";"pourquoi";" 1.873926e-02"
" 1";" 10";"10.00";"  5.359";"parce_que";" 2.061655e-02"
