"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"53";"***";"";""
"**";"classe";"1";"**";"";""
"****";"22";"1564";"1.41";"****";""
"4";"1535";"0.26";"-784.027";".";"1.603302e-172"
"4";"1411";"0.28";"-131.197";",";" 2.242056e-30"
"0";" 517";"0.00";" -11.018";"rts";" 9.021143e-04"
"0";" 514";"0.00";" -10.923";"emji_appareil_photo";" 9.496873e-04"
"0";" 444";"0.00";"  -8.846";"keystone";" 2.937546e-03"
"0";" 318";"0.00";"  -5.695";"rtsinfo";" 1.701453e-02"
"1";" 375";"0.27";"  -4.622";"info";" 3.156062e-02"
"0";" 175";"0.00";"  -2.811";"emji_appareil_photo_avec_flash";" 9.360111e-02"
"0";" 174";"0.00";"  -2.793";"lien";" 9.466218e-02"
"0";" 171";"0.00";"  -2.739";"ats";" 9.791520e-02"
"0";" 166";"0.00";"  -2.650";"bio";" 1.035777e-01"
"1";" 259";"0.39";"  -2.331";"année";" 1.268125e-01"
"0";" 146";"0.00";"  -2.297";"nouveau";" 1.295841e-01"
"0";" 141";"0.00";"  -2.211";"emji_chaînons";" 1.370296e-01"
"0";" 140";"0.00";"  -2.194";"notamment";" 1.385689e-01"
"0";" 138";"0.00";"  -2.159";"dernier";" 1.416993e-01"
"0";" 138";"0.00";"  -2.159";"également";" 1.416993e-01"
"0";" 133";"0.00";"  -2.074";"rester";" 1.498383e-01"
"*****";"*";"*";"*";"*";"*"
"11";"1406";"0.78";"-39.111";"de";"4.003281e-10"
" 5";"1179";"0.42";"-33.341";"et";"7.734390e-09"
" 4";" 962";"0.42";"-17.693";"d";"2.596056e-05"
" 0";" 637";"0.00";"-15.333";"htag_rtsarchives";"9.011545e-05"
" 8";"1138";"0.70";"-14.916";"être";"1.123819e-04"
" 8";"1133";"0.71";"-14.549";"en";"1.365299e-04"
" 8";"1103";"0.73";"-12.526";"l";"4.012523e-04"
"12";"1272";"0.94";"-10.543";"la";"1.166589e-03"
"11";"1223";"0.90";"-10.406";"le";"1.256268e-03"
" 0";" 455";"0.00";" -9.155";"s";"2.480492e-03"
"10";"1137";"0.88";" -8.344";"les";"3.868937e-03"
" 2";" 590";"0.34";" -7.787";"que";"5.262488e-03"
" 4";" 735";"0.54";" -7.437";"sur";"6.390369e-03"
" 2";" 568";"0.35";" -7.152";"par";"7.488850e-03"
" 8";" 990";"0.81";" -6.969";"un";"8.294559e-03"
"11";"1117";"0.98";" -5.015";"à";"2.512309e-02"
" 0";" 279";"0.00";" -4.845";"pouvoir";"2.772956e-02"
" 0";" 275";"0.00";" -4.761";"comme";"2.911967e-02"
" 2";" 474";"0.42";" -4.755";"ne";"2.920957e-02"
" 0";" 273";"0.00";" -4.719";"mais";"2.983835e-02"
" 3";" 556";"0.54";" -4.677";"au";"3.057490e-02"
" 2";" 460";"0.43";" -4.438";"il";"3.514354e-02"
" 0";" 257";"0.00";" -4.388";"après";"3.620004e-02"
" 9";" 964";"0.93";" -4.054";"pour";"4.405699e-02"
"10";"1014";"0.99";" -3.676";"des";"5.521662e-02"
" 3";" 507";"0.59";" -3.592";"avec";"5.804552e-02"
" 0";" 206";"0.00";" -3.385";"selon";"6.579721e-02"
" 1";" 294";"0.34";" -2.969";"ou";"8.484943e-02"
" 0";" 182";"0.00";" -2.939";"deux";"8.648641e-02"
" 0";" 179";"0.00";" -2.884";"devoir";"8.946978e-02"
" 0";" 178";"0.00";" -2.866";"depuis";"9.048593e-02"
" 1";" 277";"0.36";" -2.654";"qu";"1.033028e-01"
" 0";" 165";"0.00";" -2.632";"tout";"1.047475e-01"
" 0";" 164";"0.00";" -2.614";"personne";"1.059302e-01"
" 0";" 164";"0.00";" -2.614";"bien";"1.059302e-01"
" 0";" 156";"0.00";" -2.472";"contre";"1.158700e-01"
" 2";" 359";"0.56";" -2.425";"aux";"1.194246e-01"
" 0";" 152";"0.00";" -2.402";"y";"1.211755e-01"
" 1";" 262";"0.38";" -2.384";"ces";"1.225791e-01"
" 3";" 442";"0.68";" -2.354";"cette";"1.249666e-01"
" 0";" 148";"0.00";" -2.332";"autres";"1.267193e-01"
" 9";" 890";"1.01";" -2.328";"une";"1.270416e-01"
" 0";" 145";"0.00";" -2.280";"vous";"1.310404e-01"
" 0";" 132";"0.00";" -2.057";"lors";"1.515215e-01"
" 0";" 130";"0.00";" -2.023";"via";"1.549454e-01"
"*";"*";"*";"*";"*";"*"
"0";"669";"0.00";"-16.679";"*rts_a";"4.426105e-05"
"2";"526";"0.38";" -6.021";"*postReposts_0";"1.413948e-02"
"**";"classe";"2";"**";"";""
"****";"23";"1564";"1.47";"****";""
"0";"732";"0.00";"-20.538";"emji_main_qui_écrit";"5.847132e-06"
"0";"514";"0.00";"-11.427";"emji_appareil_photo";"7.238084e-04"
"0";"444";"0.00";" -9.254";"keystone";"2.349887e-03"
"1";"517";"0.19";" -8.694";"rts";"3.192671e-03"
"0";"318";"0.00";" -5.958";"rtsinfo";"1.465401e-02"
"2";"477";"0.42";" -5.235";"suisse";"2.213587e-02"
"1";"375";"0.27";" -4.934";"info";"2.632872e-02"
"1";"328";"0.30";" -3.892";":";"4.850536e-02"
"1";"299";"0.33";" -3.293";"emji_drapeau_suisse";"6.956536e-02"
"0";"175";"0.00";" -2.941";"emji_appareil_photo_avec_flash";"8.635627e-02"
"0";"171";"0.00";" -2.866";"mettre";"9.049516e-02"
"0";"171";"0.00";" -2.866";"ats";"9.049516e-02"
"0";"141";"0.00";" -2.313";"emji_chaînons";"1.282960e-01"
"0";"138";"0.00";" -2.259";"dernier";"1.328375e-01"
"0";"138";"0.00";" -2.259";"également";"1.328375e-01"
"0";"133";"0.00";" -2.170";"genève";"1.407655e-01"
"0";"133";"0.00";" -2.170";"rester";"1.407655e-01"
"0";"128";"0.00";" -2.081";"souligner";"1.491680e-01"
"0";"127";"0.00";" -2.063";"public";"1.509083e-01"
"1";"232";"0.43";" -2.032";"premier";"1.540492e-01"
"0";"124";"0.00";" -2.010";"prévoir";"1.562534e-01"
"*****";"*";"*";"*";"*";"*"
" 2";"1014";"0.20";"-32.266";"des";"1.344187e-08"
"11";"1272";"0.86";"-17.257";"la";"3.265658e-05"
" 2";" 735";"0.27";"-13.746";"sur";"2.092752e-04"
" 1";" 568";"0.18";"-10.316";"par";"1.319108e-03"
" 4";" 776";"0.52";" -9.697";"dans";"1.845743e-03"
"11";"1179";"0.93";" -9.553";"et";"1.996177e-03"
"11";"1137";"0.97";" -7.276";"les";"6.989494e-03"
" 8";" 964";"0.83";" -7.119";"pour";"7.626200e-03"
" 8";" 962";"0.83";" -7.043";"d";"7.958625e-03"
" 1";" 442";"0.23";" -6.584";"cette";"1.028992e-02"
" 2";" 526";"0.38";" -6.503";"ce";"1.076978e-02"
"11";"1117";"0.98";" -6.366";"à";"1.163397e-02"
" 2";" 507";"0.39";" -5.996";"avec";"1.434226e-02"
" 3";" 556";"0.54";" -5.161";"au";"2.310306e-02"
" 0";" 279";"0.00";" -5.068";"pouvoir";"2.436715e-02"
"12";"1133";"1.06";" -4.804";"en";"2.839916e-02"
" 0";" 257";"0.00";" -4.590";"après";"3.215767e-02"
"14";"1223";"1.14";" -4.111";"le";"4.261179e-02"
" 0";" 206";"0.00";" -3.541";"selon";"5.986834e-02"
" 0";" 198";"0.00";" -3.384";"entre";"6.584888e-02"
"10";" 956";"1.05";" -3.059";"avoir";"8.027744e-02"
" 0";" 178";"0.00";" -2.998";"depuis";"8.337196e-02"
" 1";" 282";"0.35";" -2.957";"sa";"8.550608e-02"
" 2";" 373";"0.54";" -2.951";"se";"8.579960e-02"
" 1";" 275";"0.36";" -2.822";"comme";"9.299553e-02"
" 0";" 164";"0.00";" -2.734";"personne";"9.820230e-02"
" 8";" 807";"0.99";" -2.643";"du";"1.040042e-01"
" 0";" 156";"0.00";" -2.586";"contre";"1.077899e-01"
" 1";" 262";"0.38";" -2.575";"ces";"1.085332e-01"
"13";"1103";"1.18";" -2.202";"l";"1.378516e-01"
" 0";" 133";"0.00";" -2.170";"1";"1.407655e-01"
" 0";" 132";"0.00";" -2.152";"lors";"1.424070e-01"
" 0";" 126";"0.00";" -2.045";"ainsi";"1.526690e-01"
"*";"*";"*";"*";"*";"*"
"1";"895";"0.11";"-26.664";"*rts_i";"2.421017e-07"
"**";"classe";"3";"**";"";""
"****";"26";"1564";"1.66";"****";""
" 1";" 732";"0.14";"-19.596";"emji_main_qui_écrit";"9.568828e-06"
" 1";" 517";"0.19";"-10.194";"rts";"1.408771e-03"
" 1";" 514";"0.19";"-10.091";"emji_appareil_photo";"1.490244e-03"
" 0";" 375";"0.00";" -8.339";"info";"3.880738e-03"
" 1";" 444";"0.23";" -7.834";"keystone";"5.128091e-03"
" 0";" 299";"0.00";" -6.249";"emji_drapeau_suisse";"1.242393e-02"
" 1";" 328";"0.30";" -4.679";":";"3.053750e-02"
" 3";" 477";"0.63";" -4.484";"suisse";"3.421308e-02"
" 1";" 318";"0.31";" -4.436";"rtsinfo";"3.518052e-02"
" 0";" 180";"0.00";" -3.439";"emji_main_avec_index_pointant_à_droite";"6.368704e-02"
" 0";" 175";"0.00";" -3.331";"emji_appareil_photo_avec_flash";"6.798079e-02"
" 0";" 174";"0.00";" -3.310";"lien";"6.887220e-02"
" 0";" 171";"0.00";" -3.246";"mettre";"7.161424e-02"
" 0";" 171";"0.00";" -3.246";"ats";"7.161424e-02"
" 0";" 166";"0.00";" -3.139";"bio";"7.641920e-02"
" 0";" 165";"0.00";" -3.118";"monde";"7.741680e-02"
" 0";" 152";"0.00";" -2.846";"jour";"9.159122e-02"
" 0";" 146";"0.00";" -2.722";"nouveau";"9.895751e-02"
"21";"1411";"1.49";" -2.674";",";"1.019828e-01"
" 0";" 141";"0.00";" -2.620";"emji_chaînons";"1.055378e-01"
" 0";" 140";"0.00";" -2.599";"notamment";"1.069047e-01"
" 0";" 138";"0.00";" -2.559";"dernier";"1.096912e-01"
" 1";" 232";"0.43";" -2.527";"premier";"1.119392e-01"
" 0";" 133";"0.00";" -2.457";"rester";"1.169765e-01"
" 0";" 128";"0.00";" -2.357";"retrouver";"1.247437e-01"
" 0";" 128";"0.00";" -2.357";"souligner";"1.247437e-01"
" 0";" 127";"0.00";" -2.337";"public";"1.263580e-01"
" 0";" 127";"0.00";" -2.337";"permettre";"1.263580e-01"
" 0";" 123";"0.00";" -2.257";"afp";"1.330279e-01"
" 0";" 121";"0.00";" -2.217";"face";"1.364949e-01"
" 0";" 119";"0.00";" -2.177";"prendre";"1.400533e-01"
" 0";" 119";"0.00";" -2.177";"annoncer";"1.400533e-01"
" 0";" 118";"0.00";" -2.158";"emji_caméscope";"1.418677e-01"
" 0";" 118";"0.00";" -2.158";"passer";"1.418677e-01"
" 0";" 115";"0.00";" -2.098";"aller";"1.474557e-01"
" 0";" 110";"0.00";" -2.000";"émission";"1.572743e-01"
"*****";"*";"*";"*";"*";"*"
"10";"1179";"0.85";"-19.423";"et";"1.047159e-05"
" 4";" 890";"0.45";"-18.587";"une";"1.623290e-05"
