"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,577937874978696;12,5832898229806;12,5832898229806
"facteur 2";0,571513789896113;12,4434199028017;25,0267097257822
"facteur 3";0,514973882857309;11,2123913309852;36,2391010567675
"facteur 4";0,508211887240969;11,0651641733513;47,3042652301187
"facteur 5";0,502533172616162;10,9415230087216;58,2457882388403
"facteur 6";0,50049026807025;10,8970433836705;69,1428316225108
"facteur 7";0,499764786566417;10,8812476651008;80,0240792876116
"facteur 8";0,460929968529968;10,0357073540537;90,0597866416654
"facteur 9";0,456544025129194;9,94021335833464;100
