emji_visage_riant_aux_larmes;0;1;6;61;0;1;1;5;0;4348
emji_se_rouler_par_terre_de_rire;1;0;2;8;0;0;0;0;0;671
emji_visage_souriant_avec_une_goutte_de_sueur;0;0;1;13;0;0;0;0;0;481
suisse;0;0;0;2;0;0;0;0;1;526
aimer;0;0;0;194;0;0;0;0;0;112
accent;0;0;0;3;0;0;0;0;0;308
emji_visage_qui_pleure_à_chaudes_larmes;0;0;2;8;0;0;0;0;0;188
aller;0;0;0;6;0;0;0;0;0;194
emji_visage_faisant_un_clin_d_oeil;0;0;0;2;0;0;0;0;1;194
hiver;0;0;0;172;0;0;0;0;0;10
français;0;0;0;0;0;0;0;0;0;169
voir;0;0;1;5;0;0;0;0;0;163
parler;0;0;0;0;0;0;0;0;0;160
emji_visage_souriant_aux_yeux_rieurs;0;0;0;2;0;0;0;0;0;138
emji_visage_qui_hurle_de_peur;0;0;6;0;0;0;0;0;0;79
époque;0;0;2;3;0;0;0;1;0;130
petit;0;0;2;4;0;0;0;0;0;113
penser;0;0;0;1;0;0;0;0;0;121
rire;0;0;0;0;0;0;0;0;0;115
genève;0;0;0;1;0;1;0;0;0;111
mdr;0;0;0;0;0;0;0;0;0;115
adorer;0;0;0;15;0;0;0;0;0;102
france;0;0;0;3;0;0;0;0;1;105
emji_visage_souriant_avec_yeux_plissés;0;0;0;1;0;0;0;0;0;83
mot;0;0;0;0;0;0;0;0;0;98
venir;0;0;1;3;0;0;0;0;0;97
froid;0;0;0;81;0;0;0;0;0;14
beau;0;0;0;7;0;0;0;0;0;86
vrai;0;0;0;3;0;0;0;0;0;88
lac;0;0;0;0;0;0;0;0;0;76
emji_visage_souriant_avec_yeux_en_forme_de_coeur;0;0;0;7;0;0;0;0;0;61
emji_visage_avec_bouche_ouverte;0;0;2;0;0;0;0;0;0;61
tellement;0;0;0;3;0;0;0;0;0;84
année;0;0;0;7;0;0;0;0;0;79
appeler;0;0;0;0;0;0;0;0;1;82
pareil;0;0;0;4;0;0;0;0;0;81
chaud;0;0;0;63;0;0;0;0;0;19
souvenir;0;0;1;1;0;0;0;0;0;76
vaudois;0;0;0;1;0;0;0;0;0;79
utiliser;0;0;0;0;0;0;0;0;0;76
emji_visage_nauséeux;0;0;38;0;0;0;0;0;0;18
entendre;0;0;0;1;0;0;0;0;0;74
emji_visage_qui_pleure;0;0;3;11;0;0;0;0;0;45
canton;0;0;0;0;0;0;0;0;0;69
manger;0;0;0;0;0;0;0;0;2;70
drôle;0;0;0;0;0;0;0;0;0;72
connaître;0;0;0;1;0;0;0;0;0;71
grand;0;0;0;0;0;0;0;0;0;69
valoir;0;0;0;1;0;0;0;0;0;64
franc;0;0;0;0;0;0;0;0;0;63
comprendre;0;0;0;3;0;0;0;0;0;61
vieux;0;0;0;0;0;0;0;0;0;65
emji_coeur_rouge;0;0;0;1;0;0;0;0;0;48
prendre;0;0;0;0;0;0;0;0;0;59
chose;0;0;0;0;0;0;0;0;0;59
vidéo;0;0;0;0;0;0;0;0;0;55
neige;0;0;0;44;0;0;0;0;0;11
emji_singe_ne_rien_voir;0;0;0;0;0;0;0;0;0;36
p;0;0;0;1;0;0;0;0;0;52
schneck;0;0;0;0;0;0;0;0;0;48
horreur;0;0;45;3;0;0;0;0;0;6
belgique;0;0;0;2;0;0;0;0;0;53
emji_tête_de_fou;0;0;0;1;0;0;0;0;0;50
vraiment;0;0;1;0;0;0;0;0;0;51
trouver;0;0;0;1;0;0;0;0;0;51
temps;0;0;0;3;0;0;0;0;0;47
excellent;0;0;0;0;0;0;0;0;0;53
jurer;0;0;1;1;0;0;0;0;0;50
emji_yeux;0;0;0;0;0;0;0;0;0;50
emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil;0;0;0;1;0;0;0;0;0;48
coup;0;0;1;2;0;0;0;0;0;46
allemand;0;0;0;0;0;0;0;0;0;49
passer;0;0;0;2;0;0;0;0;0;47
fondue;0;0;0;0;0;0;0;0;0;46
père;0;0;0;0;0;0;0;0;0;48
fois;0;0;0;3;0;0;0;0;0;44
changer;0;0;0;0;0;0;0;0;0;48
belge;0;0;0;0;0;0;0;0;0;45
premier;0;0;0;0;0;0;0;0;0;47
emji_applaudissements;0;0;0;0;0;0;0;0;0;28
vaud;0;0;0;0;0;0;0;0;0;43
fou;0;0;0;1;0;0;0;0;0;42
emji_visage_souriant_avec_yeux_rieurs;0;0;0;2;0;0;0;0;0;43
emji_visage_qui_vomit;0;0;16;1;0;0;0;0;0;20
rappeler;0;0;1;0;0;0;0;0;0;43
détester;0;0;1;36;0;0;0;0;0;5
commentaire;0;0;0;0;0;0;0;0;0;44
mettre;0;0;0;0;0;0;0;0;0;41
meilleur;0;0;0;9;0;0;0;0;0;32
hahaha;0;0;0;0;0;0;0;0;0;41
vie;0;0;0;6;0;0;0;0;0;33
québécois;0;0;0;0;0;0;0;0;0;41
plutôt;0;0;0;0;0;0;0;0;0;42
italien;0;0;0;0;0;0;0;0;0;41
emji_visage_avec_une_main_sur_la_bouche;0;0;0;0;0;0;0;0;0;34
blanc;0;0;0;0;0;0;0;0;0;41
emji_visage_roulant_des_yeux;0;0;0;1;0;0;0;0;0;39
saison;0;0;0;35;0;0;0;0;0;4
emji_visage_grimaçant;0;0;0;2;0;0;0;0;0;34
emji_feu;0;0;0;1;0;0;0;0;0;23
région;0;0;0;1;0;0;0;0;0;38
mec;0;0;0;0;0;0;0;0;0;38
fin;0;0;0;0;0;0;0;0;0;39
emji_visage_avec_un_sourire_malin;0;0;0;1;0;0;0;0;0;32
chaussette;0;0;0;0;0;0;0;0;0;38
benett;0;0;0;0;0;0;0;0;0;39
femme;0;0;0;1;0;0;0;0;0;34
enfant;0;0;0;0;0;0;0;0;0;38
côté;0;0;0;1;0;0;0;0;0;36
chaleur;0;0;0;32;0;0;0;0;0;5
purée;0;0;0;2;0;0;0;0;0;35
oublier;0;0;0;1;0;0;0;0;0;36
jean;0;0;0;0;0;0;0;0;0;35
blague;0;0;0;0;0;0;0;0;0;37
ressembler;0;0;0;2;0;0;0;0;1;33
jour;0;0;0;3;0;0;0;0;0;32
gens;0;0;0;3;0;0;0;0;0;33
fille;0;0;1;1;0;0;0;0;0;34
fameux;0;0;0;1;0;0;0;0;0;35
rester;0;1;0;2;0;0;0;0;0;30
heureusement;0;0;0;3;0;0;0;0;0;32
gros;0;0;0;0;0;0;0;0;0;34
genevois;0;0;0;0;0;0;0;0;0;35
gars;0;0;0;0;0;0;0;0;0;35
seul;0;0;0;3;0;0;0;0;0;29
rts;0;0;0;0;0;0;0;0;0;34
pull;0;0;0;0;0;0;0;0;0;34
pays;0;0;0;8;0;0;0;0;0;25
emji_visage_en_pleine_réflexion;0;0;0;0;0;0;0;0;0;32
emji_visage_avec_un_léger_sourire;0;0;0;2;0;0;0;0;25;7
emji_miam;0;0;0;0;0;0;0;0;0;30
ca;0;0;0;0;0;0;0;0;0;34
archive;0;0;0;0;0;0;0;0;0;34
voix;0;0;0;0;0;0;0;0;0;33
monde;0;0;0;0;0;0;0;0;0;32
habiter;0;0;0;3;0;0;0;0;0;30
foutre;0;0;0;0;0;0;0;0;0;31
vivre;0;0;0;3;0;0;0;0;0;27
vin;0;0;0;1;0;0;0;0;0;29
huitante;0;0;0;0;0;0;0;0;0;29
demander;0;0;0;1;0;0;0;0;0;29
arriver;0;0;0;3;0;0;0;0;0;29
regarder;0;0;0;0;0;0;0;0;0;31
perso;0;0;0;1;0;0;0;0;0;30
part;0;0;0;0;0;0;0;0;0;31
euro;0;0;0;0;0;0;0;0;0;30
emji_drapeau_suisse;0;0;0;0;0;0;0;0;0;22
devenir;0;0;0;2;0;0;0;0;0;29
dernier;0;0;0;1;0;0;0;0;0;30
cas;0;0;0;0;0;0;0;0;0;31
tête;0;0;0;0;0;0;0;0;0;29
tit;0;0;0;1;0;0;0;0;0;27
romand;0;0;0;0;0;0;0;0;0;30
nord;0;0;0;1;0;0;0;0;0;26
nom;0;0;0;0;0;0;0;0;0;28
manquer;0;0;0;6;0;0;0;0;0;23
fribourg;0;0;0;0;0;0;0;0;0;29
emji_visage_qui_tire_la_langue_les_yeux_plissés;0;0;0;1;0;0;0;0;0;29
donner;0;0;0;1;0;0;0;0;0;28
air;0;0;0;2;0;0;0;0;0;28
truc;0;0;0;1;0;0;0;0;1;27
team;0;0;0;4;0;0;0;0;0;24
ps;0;0;0;0;0;0;0;0;0;29
plage;0;0;0;22;0;0;0;0;0;7
perdre;0;0;0;0;0;0;0;0;0;29
langue;0;0;0;0;0;0;0;0;0;26
haut;0;0;0;1;0;0;0;0;0;28
film;0;0;1;1;0;0;0;0;0;27
sac;0;0;0;0;0;0;0;0;0;27
putain;0;0;1;1;0;0;0;0;0;26
pauvre;0;0;2;0;0;0;0;0;0;26
heure;0;0;0;4;0;0;0;0;0;21
cousin;0;0;0;0;0;0;1;0;0;25
cornet;0;0;0;0;0;0;0;0;0;27
sortir;0;0;0;0;0;0;0;0;0;27
new_wave;0;0;0;0;0;0;0;0;0;25
moix;0;0;0;9;0;0;0;0;0;15
jeune;0;0;0;0;0;0;0;0;0;26
emji_visage_avec_les_sourcils_relevés;0;0;0;1;0;0;0;0;0;19
danse;0;0;0;1;0;0;0;0;0;26
soleil;0;0;0;19;0;0;0;0;0;7
reconnaître;0;0;0;0;0;0;0;0;0;25
papa;0;0;0;0;0;0;0;0;0;26
moche;0;0;0;0;0;0;0;0;0;25
léman;0;0;0;0;0;0;0;0;0;20
exister;0;0;0;2;0;0;0;0;0;24
emji_crâne;0;0;0;2;0;0;0;0;0;23
début;0;0;0;1;0;0;0;0;0;25
cyril;0;0;0;0;0;0;0;0;0;26
top;0;0;0;0;0;0;0;0;0;25
reportage;0;0;0;1;0;0;0;0;0;24
préférer;0;0;0;9;0;0;0;0;0;16
partir;0;0;0;0;0;0;0;0;0;24
naître;0;0;0;1;0;0;0;0;0;24
lorrain;0;0;0;0;0;0;0;0;0;23
joli;0;0;0;1;0;0;0;0;0;22
homme;0;0;0;1;0;0;0;0;0;23
gruyère;0;0;0;0;0;0;0;0;0;25
exactement;0;0;0;2;0;0;0;0;0;23
emji_visage_souriant;0;0;0;1;0;0;0;0;0;23
emji_visage_qui_regarde_entre_ses_doigts;0;0;2;0;0;0;0;0;0;22
emji_pouce_vers_le_haut;0;0;0;0;0;0;0;0;0;24
benetton;0;0;0;0;0;0;0;0;0;22
ahaha;0;0;0;0;0;0;0;0;0;25
servir;0;0;0;0;0;0;0;0;0;24
sentir;0;0;0;3;0;0;0;0;0;21
idée;0;0;0;1;0;0;0;0;0;23
génie;0;0;0;0;0;0;0;0;0;24
emji_visage_souriant_avec_auréole;0;0;0;0;0;0;0;0;0;7
cheveu;0;0;0;0;0;0;0;0;0;24
valaisan;0;0;0;0;0;0;0;0;0;23
sérieux;0;0;0;2;0;0;0;0;0;21
mère;0;0;0;1;0;0;0;0;1;21
marque;0;0;0;0;0;0;0;0;0;22
etc;0;0;0;2;0;0;0;0;0;17
emji_pouce_vers_le_haut_peau_claire;0;0;0;0;0;0;0;0;0;21
emji_mains_levées;0;0;0;2;0;0;0;0;0;20
daron;0;0;0;0;0;0;0;0;0;22
crétin;0;0;0;0;0;0;0;0;0;23
boire;0;0;0;1;0;0;0;0;0;22
super;0;0;0;0;0;0;0;0;0;22
revenir;0;0;0;1;0;0;0;0;0;19
prononcer;0;0;0;0;0;0;0;0;0;22
pluie;0;0;0;18;0;0;0;0;0;3
parent;0;0;0;0;0;0;0;0;0;22
neuchâtelois;0;0;0;0;0;0;0;0;0;21
meme;0;0;0;0;0;0;0;0;1;21
marier;0;0;0;0;0;0;0;0;0;22
jouer;0;0;0;0;0;0;0;0;0;22
imaginer;0;0;0;0;0;0;0;0;0;22
finir;0;0;0;0;0;0;0;0;0;22
eau;0;0;0;0;0;0;0;0;0;20
dieu;0;0;0;0;0;0;0;0;0;21
carrément;0;0;0;0;0;0;0;0;0;22
bleu;0;0;0;0;0;0;0;0;0;20
école;0;0;0;1;0;0;0;0;0;20
salade;0;0;0;0;0;0;0;0;0;20
piscine;0;0;0;2;0;0;0;0;0;19
neuchâtel;0;0;0;0;0;0;0;0;0;21
incroyable;0;0;0;0;0;0;0;0;0;21
couille;0;0;0;1;0;0;0;0;0;20
com;0;0;0;0;0;0;0;0;0;21
burlington;0;0;0;0;0;0;0;0;0;21
walkman;0;0;0;0;0;0;0;0;0;18
sûr;0;0;0;0;0;0;0;0;0;20
ski;0;0;0;2;0;0;0;1;0;17
rigoler;0;0;0;0;0;0;0;0;0;20
québec;0;0;0;1;0;0;0;0;0;18
mort;0;0;0;0;0;0;0;0;0;20
meuf;0;0;0;1;0;0;0;0;0;19
lausanne;0;0;0;0;0;0;0;0;0;20
inventer;0;0;1;0;0;0;0;0;0;19
fromage;0;0;0;0;0;0;0;0;0;19
emji_visage_qui_fait_un_câlin;0;0;0;2;0;0;0;0;0;18
emji_visage_bleu_et_froid;0;0;0;2;0;0;0;0;0;15
dégueulasse;0;0;0;0;0;0;0;0;0;20
chat;0;0;0;0;0;0;0;0;0;17
chanter;0;0;0;1;0;0;0;0;0;19
cest;0;0;0;0;0;0;0;0;0;19
svp;0;0;0;1;0;0;0;0;0;18
schnek;0;0;0;0;0;0;0;0;0;18
sacré;0;0;0;0;0;0;0;0;1;18
rouge;0;0;0;0;0;0;0;0;0;19
raison;0;0;0;2;0;0;0;0;0;17
pomme;0;0;0;3;0;0;0;0;0;16
mode;0;0;0;0;0;0;0;0;0;18
maison;0;0;0;0;0;0;0;0;0;17
lol;0;0;0;0;0;0;0;0;0;19
emji_visage_souriant_avec_coeurs;0;0;0;1;0;0;0;0;0;16
emji_visage_envoyant_un_bisou;0;0;0;0;0;0;0;0;0;18
emji_visage_aux_yeux_en_spirales;0;0;1;0;0;0;0;0;0;15
couper;0;0;0;0;0;0;0;0;0;19
automne;0;0;0;19;0;0;0;0;0;0
attendre;0;0;0;0;0;0;0;0;0;19
type;0;0;0;0;0;0;0;0;0;18
soupe;0;0;0;0;0;0;0;0;0;18
sonner;0;0;1;0;0;0;0;0;0;16
retrouver;0;0;0;0;0;0;0;0;0;18
printemps;0;0;0;18;0;0;0;0;0;0
porte;0;0;1;1;0;0;0;0;0;15
pire;0;0;1;0;0;0;0;0;0;17
partie;0;0;0;0;0;0;0;0;0;17
humour;0;0;0;0;0;0;0;0;0;17
histoire;0;0;0;0;0;0;0;0;0;18
genre;0;0;0;0;0;0;0;0;0;18
feu;0;0;0;0;0;0;0;0;0;18
emmental;0;0;0;0;0;0;0;0;0;17
emji_visage_très_souriant_aux_yeux_rieurs;0;0;0;0;0;0;0;0;0;15
emji_visage_de_geek;0;0;1;0;0;0;0;0;0;13
emji_visage_avec_lunettes_de_soleil;0;0;0;0;0;0;0;0;0;13
effectivement;0;0;0;1;0;0;0;0;0;16
coeur;0;0;1;4;0;0;0;0;0;13
chanson;0;0;0;0;0;0;0;0;0;18
avouer;0;0;0;2;0;0;0;0;0;16
apprendre;0;0;0;0;0;0;0;0;0;18
1er;0;0;0;0;0;0;0;0;0;18
énorme;0;0;0;0;0;0;0;0;0;16
village;0;0;0;0;0;0;0;0;0;17
vif;0;0;0;0;0;0;0;0;0;17
vacance;0;0;0;0;0;0;0;0;0;16
sushis;0;0;0;2;0;0;0;0;0;15
savoie;0;0;0;0;0;0;0;0;0;15
patois;0;0;0;0;0;0;0;0;0;15
mdrrr;0;0;0;0;0;0;0;0;0;17
importer;0;0;0;2;0;0;0;0;0;15
fast_food;0;0;1;0;0;0;0;0;0;15
face;0;0;0;0;0;0;0;0;0;15
emji_femme_avec_la_paume_sur_le_visage_peau_claire;0;0;6;1;0;0;0;0;0;6
dépendre;0;0;0;1;0;0;0;0;0;16
dynamique;0;0;0;0;0;0;0;0;0;17
cours;0;0;0;0;0;0;0;0;0;17
classique;0;0;0;0;0;0;0;0;0;17
bande;0;0;0;1;0;0;0;0;1;15
abuser;0;0;0;15;0;0;0;0;0;2
voisin;0;0;0;0;0;0;0;0;0;16
vague;0;0;0;0;0;0;0;0;0;16
tecktonik;0;0;0;0;0;0;0;0;0;14
sketch;0;0;0;0;0;0;0;0;0;16
seulement;0;0;0;3;0;0;0;0;0;13
raclette;0;0;0;1;0;0;0;0;0;14
pari;0;0;0;1;0;0;0;0;0;15
pain;0;0;0;0;0;0;0;0;0;15
mouillemerde;0;0;0;0;0;0;0;0;0;16
moment;0;0;0;1;0;0;0;0;0;15
maman;0;0;0;0;0;0;0;0;0;16
grave;0;0;0;3;0;0;0;0;0;13
garder;0;0;0;0;0;0;0;0;0;16
fils;0;0;0;0;0;0;0;0;0;16
envie;0;0;0;0;0;0;0;0;0;16
emji_visage_stupéfait;0;0;0;1;0;0;0;0;0;8
emji_visage_avec_des_symboles_dans_la_bouche;0;0;0;0;0;0;0;0;0;6
emji_mains_en_prière;0;0;0;0;0;0;0;0;0;15
dent;0;0;0;0;0;0;0;0;0;16
canada;0;0;0;2;0;0;0;0;0;13
arrêter;0;0;0;1;0;0;0;0;0;15
ami;0;0;0;0;0;0;0;0;0;15
alsace;0;0;0;0;0;0;0;0;0;15
acheter;0;0;0;0;0;0;0;0;0;14
écrire;0;0;0;0;0;0;0;0;0;15
écouter;0;0;0;0;0;0;0;0;0;13
vincent;0;0;0;0;0;0;0;0;0;14
terme;0;0;0;0;0;0;0;0;0;14
style;0;0;0;0;0;0;0;0;0;15
record;0;0;0;1;0;0;0;0;0;14
noir;0;0;0;0;0;0;0;0;0;14
mtn;0;0;0;0;0;0;0;0;0;14
mourir;0;0;0;0;0;0;0;0;0;15
moselle;0;0;0;0;0;0;0;0;0;13
journaliste;0;0;0;0;0;0;0;0;0;15
jeu;0;0;0;0;0;0;0;0;0;15
idem;0;0;0;1;0;0;0;0;0;14
génération;0;0;0;0;0;0;0;0;0;15
geneve;0;0;0;0;0;0;0;0;0;14
fribourgeois;0;0;0;0;0;0;0;0;0;14
faux;0;0;0;0;0;0;0;0;0;15
emji_tas_de_crotte;0;0;0;0;0;0;0;0;0;13
emji_homme_avec_la_paume_sur_le_visage;0;0;0;0;0;0;0;0;0;13
dos;0;0;0;1;0;0;0;0;0;14
client;0;0;0;1;0;0;0;0;0;14
ch;0;0;0;0;0;0;0;0;1;14
accord;0;0;0;4;0;0;0;0;0;11
âge;0;0;0;1;0;0;0;0;0;13
tt;0;0;0;3;0;0;0;0;0;9
tjs;0;0;0;0;0;0;0;0;0;13
sud;0;0;0;2;0;0;0;0;0;12
sosie;0;0;0;0;0;0;0;0;0;14
rouler;0;0;0;1;0;0;0;1;0;11
pov;0;0;0;0;0;0;0;0;0;14
porter;0;0;0;0;0;0;0;0;0;14
origine;0;0;0;0;0;0;0;0;0;14
mdrrrr;0;0;0;1;0;0;0;0;0;13
léger;0;0;0;1;0;0;0;0;0;13
louis;0;0;0;0;0;5;0;0;0;9
georges;0;0;0;0;0;0;0;0;0;13
facile;0;0;0;1;0;0;0;0;0;13
emji_visage_étourdi;0;0;0;0;0;0;0;0;0;14
emji_tête_de_mort;0;0;0;0;0;0;0;0;0;10
degré;0;0;0;5;0;0;0;0;0;9
culotte;0;0;0;0;0;0;0;0;0;13
classe;0;0;0;0;0;0;0;0;0;14
bienvenue;0;0;0;10;0;0;0;0;0;4
vocabulaire;0;0;0;0;0;0;0;0;0;13
valaisans;0;0;0;1;0;0;0;0;0;11
vache;0;0;0;0;0;0;0;0;0;13
radio;0;0;0;0;0;0;0;0;0;13
punaise;0;0;0;0;0;0;0;0;0;13
propre;0;0;0;0;0;0;0;0;0;13
prochain;0;0;0;0;0;0;0;0;0;13
prince;0;0;0;0;0;0;0;0;0;13
poitrine;0;0;6;1;0;0;0;0;0;3
poche;0;0;0;0;0;0;0;0;0;13
