plutôt;39;47;185;9;422
premier;104;61;168;3;341
mot;103;63;36;1;446
rendre;43;99;185;16;336
appeler;109;64;68;7;409
école;129;15;70;2;427
niveau;38;12;210;3;377
meilleur;262;17;162;8;207
jouer;358;20;92;3;178
part;44;59;185;7;365
magnifique;585;4;27;3;39
genre;41;42;83;5;472
adorer;546;8;24;5;57
politique;8;88;192;0;325
palestinien;4;573;6;0;24
israël;2;560;11;0;18
sûr;52;49;113;5;403
continuer;53;140;184;8;228
famille;114;59;101;5;319
lire;19;32;44;2;496
emji_mains_levées;365;25;55;1;92
importer;22;45;127;19;387
apprendre;64;17;42;9;454
dernier;160;64;113;5;262
exemple;30;47;232;11;259
sujet;21;24;81;6;446
compte;23;49;170;3;336
genève;75;23;374;0;70
cause;15;94;164;12;280
perdre;53;40;177;8;289
partie;45;52;197;6;242
manquer;109;17;117;9;313
société;26;20;164;0;354
histoire;67;89;87;3;311
sortir;52;47;110;7;353
entendre;140;41;48;4;329
pauvre;70;32;163;60;229
idée;64;18;97;16;371
fin;81;58;109;2;315
emji_visage_souriant_avec_coeurs;406;0;8;5;24
cher;49;12;401;2;74
oublier;82;69;148;3;250
rts;81;78;59;1;322
manger;89;2;116;164;145
permettre;17;45;227;5;237
écrire;26;31;43;1;427
emji_visage_en_pleine_réflexion;48;35;95;6;253
parent;52;5;74;1;369
malheureusement;43;43;91;14;349
gros;50;15;197;5;241
côté;44;45;121;8;299
paix;124;274;12;2;82
finir;53;46;147;4;278
social;11;22;193;5;285
population;3;111;219;8;183
revenir;61;25;250;8;161
peuple;11;249;110;1;136
heure;90;27;134;3;227
respect;106;40;34;3;332
espérer;107;45;70;9;289
gauche;13;50;130;0;305
mort;35;143;83;12;212
nom;77;43;44;0;317
attendre;39;62;100;8;300
commencer;32;73;124;4;267
servir;20;60;161;2;208
tuer;21;221;53;35;154
hamas;2;432;2;0;14
lieu;10;55;177;5;243
emji_visage_avec_bouche_ouverte;154;26;66;8;162
faux;11;50;82;3;347
super;208;18;100;11;139
tête;46;17;54;5;361
pareil;68;12;99;3;306
moyen;12;67;239;6;150
dieu;170;26;24;6;236
violence;4;93;37;0;309
aider;9;51;139;7;256
simple;77;26;115;2;251
système;3;14;301;0;134
simplement;31;30;150;3;253
classe;85;5;162;2;198
manifestation;1;302;43;0;90
droite;5;41;83;0;308
prix;13;40;353;1;33
triste;92;19;41;6;300
public;9;53;254;1;125
chat;131;8;34;47;178
vieux;165;17;59;6;196
montrer;35;54;68;0;295
ville;31;30;270;11;83
palestine;7;389;4;0;35
fille;168;13;36;2;218
entreprise;3;16;360;1;25
emji_drapeau_suisse;202;29;74;1;53
pire;23;48;110;3;231
emji_visage_roulant_des_yeux;35;23;64;1;277
impôt;1;7;379;2;23
salaire;5;1;360;0;46
loi;3;73;148;2;194
emji_visage_qui_pleure_à_chaudes_larmes;108;12;56;12;122
créer;23;45;193;6;161
nouveau;39;40;174;2;178
répondre;30;20;39;3;334
chercher;19;37;120;5;247
normal;17;16;113;7;261
maison;49;25;107;9;181
emji_visage_souriant_avec_yeux_rieurs;304;9;29;0;67
façon;58;19;78;2;261
seulement;32;45;153;7;182
retrouver;104;23;108;9;175
blanc;51;26;24;2;281
article;7;41;93;3;261
accent;329;1;18;1;39
acheter;36;20;262;4;74
rapport;16;39;96;3;256
jeu;224;13;43;1;112
essayer;17;34;66;3;291
réponse;46;21;28;1;304
propre;20;36;98;3;208
manifester;3;260;43;1;73
gaza;0;360;9;1;20
mauvais;19;16;72;11;272
armée;2;150;82;1;154
soutenir;12;178;64;1;136
préférer;66;22;84;11;216
poser;14;14;53;11;299
respecter;15;112;101;8;152
rappeler;145;48;79;2;127
justement;11;33;86;3;261
eau;25;33;156;4;96
voiture;29;3;305;2;34
service;8;19;181;8;160
santé;26;10;242;9;97
écouter;112;11;25;1;240
garder;44;14;99;9;215
journée;82;11;47;4;222
sembler;33;37;92;5;221
mois;21;14;254;2;73
défendre;3;140;77;0;153
réalité;9;31;86;2;251
valoir;59;18;163;4;131
exactement;46;25;51;1;261
ami;84;21;47;7;204
heureux;152;8;36;7;168
fou;87;25;34;5;218
terre;18;108;86;4;148
plaisir;176;10;47;8;131
agir;3;70;113;2;181
coeur;183;17;37;8;124
air;91;11;65;2;198
reportage;258;8;20;0;78
possible;27;29;151;1;155
manière;25;29;77;2;234
foutre;24;50;75;8;212
ouvrir;22;33;90;0;213
mdr;43;23;49;4;242
expliquer;15;36;90;4;213
truc;34;18;85;6;212
gagner;14;9;260;1;66
incroyable;229;14;44;1;76
bidet;36;0;4;0;13
europe;9;84;148;1;104
oeil;72;39;49;2;194
génération;75;9;34;2;231
canton;22;5;275;1;29
trump;2;158;81;0;106
protéger;14;82;95;8;151
interdire;8;38;155;19;119
gouvernement;1;186;73;1;89
bas;42;29;151;3;123
situation;4;53;72;1;222
couper;49;9;184;1;96
israélien;0;328;5;0;5
honte;17;47;70;2;204
heureusement;38;15;43;3;245
avis;14;26;29;1;272
liberté;14;43;52;2;215
père;149;6;48;0;135
génocide;0;307;4;0;25
âge;77;4;28;5;227
mec;36;12;24;2;259
imaginer;25;16;114;6;171
cours;44;26;55;0;206
choix;17;18;96;0;195
absolument;35;29;51;6;216
reconnaître;51;135;44;0;99
assurance;3;1;306;0;4
également;49;37;112;4;128
langue;18;6;35;0;235
peur;34;25;47;8;211
équipe;44;3;192;1;54
terme;11;39;51;4;208
rue;23;52;76;6;164
rire;177;8;27;1;101
mère;123;4;29;4;151
aide;14;66;92;3;146
emji_visage_souriant_aux_yeux_rieurs;187;4;34;3;77
hiver;226;1;39;4;40
otage;2;285;3;0;8
solution;12;36;147;2;104
important;19;22;87;4;185
chance;80;13;98;4;119
emji_pouce_vers_le_haut;214;5;19;2;42
recevoir;41;26;103;1;136
base;8;21;95;3;180
main;34;33;85;6;123
haut;38;11;114;2;142
occuper;17;50;82;5;148
image;50;35;52;1;172
extrême;4;39;40;0;212
début;41;23;56;2;183
suivre;24;35;64;2;177
faute;6;17;47;4;224
argument;6;21;45;4;219
naître;67;24;32;2;172
étude;3;2;106;1;182
tomber;32;17;61;6;183
justice;10;144;40;1;99
effet;19;11;135;4;124
augmenter;2;9;251;0;25
archive;233;5;8;2;53
long;24;17;72;5;175
étranger;6;24;136;1;124
contraire;15;30;53;5;194
sécurité;2;43;164;3;78
semaine;21;14;116;1;134
maladie;7;1;227;8;44
facile;20;19;71;2;177
emji_visage_avec_des_étoiles_à_la_place_des_yeux;242;0;3;0;5
policier;9;66;40;1;164
journaliste;51;51;22;2;151
raciste;4;11;11;0;250
nourrir;30;9;37;155;50
partager;99;21;46;1;126
lausanne;63;9;158;1;53
dur;32;19;79;1;153
mode;43;9;36;4;180
envie;46;9;34;3;189
choisir;23;16;61;0;180
actuel;14;22;83;1;164
frontalier;3;3;230;0;29
emji_visage_boudeur;10;33;32;5;92
nombre;6;33;133;6;93
mériter;29;32;80;0;137
différence;15;20;97;3;144
train;12;26;175;1;60
groupe;18;80;52;1;111
clairement;12;29;48;2;185
éviter;7;18;109;7;132
ancien;64;11;46;2;152
suffire;8;25;90;0;150
peine;8;28;53;2;184
risque;4;17;144;6;94
franchement;24;13;45;5;186
bref;16;19;70;0;168
majorité;3;35;109;1;127
effectivement;39;17;61;4;154
traiter;6;47;32;3;181
meme;21;15;57;1;164
laver;10;3;9;0;33
génial;228;2;9;2;27
face;10;45;39;1;165
battre;11;17;50;2;179
noir;30;18;25;3;179
intéressant;59;7;54;0;150
caisse;6;6;228;0;11
baisser;2;1;212;2;40
amour;116;7;22;4;109
propos;20;21;13;1;215
nouvelle;61;14;50;3;136
nature;60;6;40;21;132
renard;58;1;16;175;9
remettre;20;16;52;0;177
victime;12;82;29;0;141
toucher;31;13;110;1;108
tenir;19;32;30;7;173
info;11;35;55;4;157
plaindre;6;11;61;6;177
détruire;3;68;74;12;104
civil;0;186;27;0;42
éducation;18;7;34;1;196
international;4;180;41;0;30
voter;4;14;111;2;122
feu;20;115;52;2;70
dimanche;79;6;55;2;99
complètement;18;29;45;4;165
valeur;25;26;58;0;151
réseau;13;25;39;3;179
terroriste;1;226;1;0;13
souhaiter;47;15;46;2;146
joli;163;7;31;0;52
intérêt;7;39;66;2;134
exprimer;55;7;2;0;183
marcher;13;26;63;0;153
accepter;6;31;79;2;135
égalité;4;1;27;0;203
porter;32;8;40;2;167
métier;23;2;57;1;158
corps;9;35;38;2;142
difficile;23;16;46;1;165
porte;28;16;47;4;155
pied;30;8;59;3;88
humanité;21;60;35;1;133
type;18;14;59;3;158
vérité;29;18;12;0;184
profiter;22;15;135;1;72
preuve;6;27;29;2;179
source;8;26;65;2;131
courage;90;23;28;1;101
route;11;6;170;4;48
logique;11;23;71;2;135
envoyer;17;33;56;9;129
offrir;36;11;154;0;36
libre;19;27;50;0;146
gars;41;5;28;3;162
voler;7;48;86;3;89
suite;32;31;57;2;120
franc;21;4;188;0;6
culture;14;14;45;1;162
sûrement;28;20;41;4;148
totalement;14;16;61;2;149
touchant;221;1;3;0;17
initiative;15;11;105;1;102
but;11;41;78;2;102
représenter;12;32;101;4;79
réfléchir;9;6;43;1;179
casser;8;76;54;0;97
pratique;21;11;60;2;74
concerner;4;17;80;1;127
toilette;37;2;15;0;21
vendre;18;24;152;1;34
noël;122;3;39;0;54
haine;3;73;14;3;135
mourir;23;21;23;15;137
arme;2;113;36;1;66
allemand;19;10;39;1;138
réel;12;14;61;1;138
européen;1;55;99;3;63
obliger;9;17;60;5;135
discours;22;20;17;1;169
uniquement;2;30;88;5;102
rentrer;15;20;48;4;135
garçon;136;2;7;1;77
grave;18;29;40;2;136
excellent;150;5;25;2;43
voisin;26;19;48;52;78
racisme;3;13;11;3;180
information;13;38;17;1;150
content;36;13;51;5;117
taxe;1;2;188;2;11
ultra;4;8;154;0;42
résultat;6;9;68;1;134
différent;15;14;42;1;145
adulte;15;3;9;0;193
média;1;54;33;1;130
ia;5;3;75;0;122
fonctionner;1;9;112;1;92
citoyen;1;32;79;1;102
bonheur;154;1;24;0;38
poste;7;5;102;3;91
drôle;67;7;15;0;128
cadeau;45;1;104;0;50
empêcher;2;27;51;0;137
doute;24;17;35;3;141
sérieux;16;14;29;2;155
crime;1;166;9;0;27
qualité;15;1;132;2;66
fermer;8;21;73;1;111
minimum;1;11;91;1;110
clair;13;25;47;2;131
sport;33;2;44;0;126
prochain;24;16;37;2;134
enfance;158;3;9;0;42
taxer;0;0;179;0;16
israel;0;193;1;0;2
froid;127;15;26;0;37
manifestant;1;163;8;0;33
chiffre;3;13;114;2;70
évidemment;4;19;52;2;133
livre;16;11;20;0;154
tourner;31;5;100;0;73
physique;7;3;87;1;108
fond;31;8;46;1;122
voix;118;19;15;1;55
règle;9;10;47;2;131
mignon;170;0;5;9;25
sauver;15;14;76;6;90
lol;22;15;24;5;136
habiter;36;7;90;5;63
perso;19;1;62;2;117
naturel;63;6;46;12;75
mondial;6;24;145;0;26
gentil;71;14;18;13;85
entier;12;29;47;1;116
produit;1;1;163;1;24
économie;0;2;182;0;17
top;105;5;36;2;45
subir;4;57;35;1;102
esprit;29;11;10;2;149
revoir;96;10;35;0;63
milliard;2;12;160;1;9
juif;0;164;4;0;9
cacher;7;51;44;2;93
photo;36;13;18;4;127
blague;12;23;20;3;144
produire;2;9;150;2;36
fortune;5;4;165;0;16
étonner;9;9;48;2;134
moyenne;2;1;158;0;26
bout;29;16;38;1;114
bcp;19;21;51;3;95
économique;0;19;140;0;34
svp;34;10;25;2;129
emji_visage_retenant_ses_larmes;155;0;7;0;10
cest;13;16;29;1;117
soir;45;9;43;16;80
prouver;2;25;31;2;128
national;21;15;66;1;93
fédéral;2;51;84;0;54
emji_visage_envoyant_un_bisou;93;10;17;0;50
merveilleux;181;0;2;0;13
bosser;8;0;116;1;66
élève;17;0;9;0;159
privé;6;9;115;2;52
personnel;7;5;70;2;99
parole;46;32;4;1;109
refuser;3;37;76;1;78
débat;6;10;26;0;148
élastique;176;0;3;0;7
tirer;13;35;32;4;107
vivant;28;17;34;7;103
retour;37;14;63;1;74
bonjour;42;12;36;2;97
moitié;10;13;49;0;107
italien;41;5;22;1;83
etait;56;11;13;0;101
énergie;16;3;129;0;24
soin;14;9;70;8;84
arabe;1;121;8;0;43
oser;9;18;31;2;122
forme;17;11;46;2;111
financer;1;46;100;1;36
démocratie;3;81;18;1;73
douche;3;0;9;1;37
âme;119;5;13;2;47
phrase;32;7;5;3;139
nombreux;11;21;76;0;80
fait;1;18;29;2;132
banque;5;11;150;0;4
soutien;12;102;28;0;44
emji_visage_de_clown;10;22;40;1;63
mesure;3;24;91;0;66
lien;19;14;57;0;95
région;27;25;88;1;39
général;5;12;64;1;101
décider;3;28;54;1;94
condition;4;17;99;1;56
chaud;89;7;38;0;46
changement;5;6;92;1;75
user;0;56;69;0;60
total;7;45;60;0;70
responsable;1;34;65;4;75
endroit;18;8;58;2;85
emji_étincelles;127;4;6;0;18
udc;5;8;23;0;139
origine;9;14;28;3;127
forcément;10;6;53;3;106
couple;15;4;13;1;131
autoriser;1;110;36;3;26
compter;11;13;80;2;74
américain;5;37;97;1;37
retourner;14;26;23;1;115
musulman;1;130;4;0;23
millier;2;73;55;2;44
capable;8;9;22;5;134
pro;9;104;17;1;39
neige;101;2;39;0;26
ensemble;23;17;42;0;98
emji_mains_en_prière_peau_claire;115;3;6;0;23
coûter;9;2;142;0;16
proposer;8;15;79;2;68
prison;1;92;23;2;57
prime;5;7;154;0;4
ordre;2;60;38;4;72
impression;19;4;23;0;133
dangereux;7;10;55;5;98
comparer;16;14;58;3;83
client;9;1;125;0;33
proche;22;11;63;0;79
intéresser;8;15;39;1;114
gamin;57;2;10;1;108
final;12;7;91;4;57
coût;1;2;161;0;10
renseigner;4;28;31;0;114
date;43;10;12;3;106
charger;3;14;86;0;65
réussir;11;13;75;1;75
marché;7;4;138;0;22
jeunesse;96;2;27;0;47
commettre;1;127;10;0;36
imposer;1;13;84;0;74
évoluer;11;2;23;3;129
emploi;0;2;142;0;21
obligatoire;4;3;69;1;82
massacre;3;103;3;1;9
réduire;0;6;125;0;33
ridicule;16;10;27;0;114
planète;11;10;57;2;88
participer;6;25;50;1;88
beauté;120;0;9;0;40
témoignage;129;8;3;0;30
militaire;0;45;48;0;73
message;13;14;13;0;128
limite;8;5;58;2;91
chien;21;5;19;61;52
titre;12;16;28;0;110
souci;10;8;43;1;102
horreur;12;55;16;9;70
choquer;11;6;16;4;129
prof;24;1;7;0;124
internet;8;4;46;1;107
film;68;4;21;2;70
disparaître;16;7;53;5;79
émission;52;1;49;2;56
unir;5;54;59;0;38
erreur;4;9;66;1;83
considérer;5;19;34;4;103
accueillir;3;43;42;1;67
matin;24;3;45;2;88
fils;84;7;19;0;50
certainement;16;13;20;4;111
téléphone;21;0;43;0;100
pleurer;62;15;20;1;64
match;18;0;70;0;71
justifier;0;52;40;1;68
italie;20;10;53;1;36
climatique;2;2;109;0;42
apporter;15;13;29;5;99
projet;9;10;113;1;23
pensée;49;6;15;0;92
monter;28;5;67;2;57
mental;15;1;22;0;120
maman;75;3;14;2;64
expression;11;7;4;1;136
emji_visage_qui_hurle_de_peur;24;9;17;2;71
déranger;3;14;19;3;116
calcul;18;3;28;0;111
retraite;23;1;105;0;29
pain;23;1;86;14;16
opinion;2;15;19;0;124
fête;102;3;20;0;30
fier;54;10;19;2;65
emji_visage_souriant;109;4;11;0;32
conscience;7;14;26;4;107
attaquer;3;56;35;7;56
courir;19;7;19;1;106
commun;6;5;82;2;51
plaire;23;10;12;1;108
finalement;20;8;45;2;83
course;11;1;59;2;73
bientôt;11;11;59;1;73
prêt;15;8;81;0;51
p;37;9;28;0;74
intelligent;39;2;16;3;96
courant;11;20;26;3;89
copain;81;5;13;0;50
actuellement;9;12;55;1;81
sympa;78;3;18;1;56
rouler;19;2;116;0;13
emji_visage_souriant_avec_yeux_plissés;57;3;19;0;50
compliqué;4;11;35;2;103
carte;23;10;85;0;26
sud;12;21;106;0;9
responsabilité;6;17;35;1;94
fumer;14;2;45;1;84
atteindre;4;9;85;1;55
adorable;117;1;3;14;19
acte;2;62;20;1;67
violent;6;31;8;2;108
juger;7;24;7;0;110
etre;14;8;24;7;98
consommation;1;1;98;1;47
boulot;7;7;47;1;87
assurer;8;12;82;1;50
décision;7;20;38;0;87
critiquer;2;13;20;1;116
vacance;24;0;87;1;33
rêve;77;10;24;0;38
présenter;5;13;24;1;109
gérer;1;16;59;0;75
georges;110;0;0;0;29
action;5;40;40;1;60
nuit;19;13;38;5;73
emji_visage_avec_un_léger_sourire;38;19;19;2;64
direct;6;14;57;1;68
danger;1;22;37;2;84
chrétien;2;104;6;0;27
bloquer;1;28;59;0;60
utile;5;9;43;1;76
ressembler;56;8;26;2;54
musique;68;3;16;1;52
manif;1;97;12;0;34
emji_visage_avec_un_sourire_malin;27;11;23;1;66
vol;0;8;113;0;22
lier;4;8;77;2;57
employé;4;3;111;0;30
dépendre;12;4;85;1;43
dépasser;5;6;75;0;62
criminel;1;97;12;0;32
habitude;9;12;28;4;91
effort;8;5;49;0;87
cesser;3;105;15;2;20
cerveau;6;8;11;1;113
zone;2;19;98;1;16
quitter;14;13;62;1;53
inventer;13;5;24;1;88
enlever;8;14;63;0;53
couleur;31;3;15;1;94
vélo;4;1;113;1;9
frais;16;5;103;0;13
désolé;6;7;13;2;114
critique;5;14;15;0;109
bête;20;4;9;25;78
rare;36;2;32;3;70
raconter;14;13;18;1;99
président;14;69;19;0;39
lac;82;0;24;1;18
héritage;5;1;115;0;17
emji_visage_très_souriant_aux_yeux_rieurs;75;3;20;0;29
directement;2;22;67;0;47
assumer;4;21;19;0;98
affaire;8;18;56;1;56
vote;4;12;21;0;102
passage;16;5;75;0;35
papier;5;4;32;1;44
billet;15;1;114;0;6
sauvage;10;5;5;113;7
foot;24;2;23;1;83
essentiel;10;12;49;0;67
doigt;11;5;21;3;100
remarquer;13;5;18;1;103
principe;2;14;56;1;67
loyer;0;1;135;0;3
leçon;66;5;15;2;52
cheveu;47;5;20;1;64
avance;18;12;18;0;93
sacré;83;2;12;1;41
gosse;23;1;15;1;99
découvrir;47;4;24;0;61
énorme;19;2;83;1;34
village;32;13;56;3;33
scientifique;1;1;17;1;108
nécessaire;5;7;77;1;50
augmentation;0;1;114;1;14
ya;13;7;19;4;91
ps;18;14;29;1;74
inutile;2;12;60;1;65
impossible;15;12;55;1;53
emji_visage_souriant_avec_une_larme;45;5;29;2;44
dénoncer;0;63;21;2;49
conflit;0;59;17;0;60
transport;2;0;128;1;5
soigner;8;17;60;1;45
siècle;8;22;22;2;78
post;6;12;14;0;103
plan;7;55;26;0;40
marier;45;11;7;1;71
fameux;26;18;48;1;42
afrique;3;28;84;0;15
vaudois;82;1;29;1;23
tour;15;15;26;1;77
pousser;4;9;42;0;79
mentalité;21;5;12;1;98
frontière;1;24;84;0;27
campagne;14;2;44;5;66
autorité;1;52;31;1;49
élevé;9;1;83;2;41
voie;3;6;76;1;45
mouvement;8;33;20;0;70
engager;3;10;65;0;53
emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil;59;3;26;3;28
appliquer;2;11;68;1;55
réflexion;14;4;10;2;105
libérer;2;94;16;0;20
conseil;9;10;65;1;47
bouger;15;10;19;2;86
éduquer;18;5;6;0;101
présent;18;9;28;0;77
nourriture;2;10;65;25;30
magasin;11;2;89;2;27
jean;60;1;10;0;56
degré;10;1;25;2;90
caissier;0;0;82;0;41
accès;2;6;77;0;43
soleil;44;3;31;2;48
plastique;14;0;102;1;7
cool;46;6;19;3;59
conséquence;0;24;24;0;84
chf;2;3;101;0;8
apparemment;4;8;33;3;85
réellement;6;12;47;1;63
polluer;2;4;107;1;11
gratuit;2;3;99;0;22
condamner;0;55;14;5;57
excuser;4;22;18;0;86
adapter;2;0;57;5;64
supprimer;4;3;54;4;60
supporter;5;19;24;2;78
rôle;6;20;29;1;74
malade;7;5;35;4;76
gauchiste;6;18;19;1;83
accident;0;3;102;2;16
sauter;53;4;12;0;53
peau;10;3;20;1;85
onu;0;100;10;0;14
milieu;19;7;23;1;74
inquiéter;4;16;32;1;76
illégal;0;72;30;0;20
emji_ok;91;5;10;1;15
bizarre;8;18;12;2;84
attaque;1;60;21;1;44
table;16;0;8;1;101
probablement;7;8;25;1;85
perte;3;5;75;1;41
genocide;0;110;5;0;7
emji_visage_qui_fait_un_câlin;81;0;12;0;25
conseiller;6;26;48;4;39
sac;30;2;49;4;33
répéter;3;11;16;0;91
recherche;6;6;45;3;66
période;33;4;25;1;57
médecin;6;10;85;0;17
hôpital;3;21;74;0;28
honteux;2;22;19;3;78
goût;25;3;23;3;73
féminin;12;1;24;0;80
drogue;0;8;65;1;51
dos;15;9;46;6;44
contrôle;1;22;75;0;24
comportement;1;10;16;6;92
régime;1;25;22;13;48
emji_coeur_cartes;92;0;2;2;3
bande;19;82;7;0;12
bain;20;1;7;0;11
sorte;6;12;45;2;59
sioniste;1;105;2;0;10
légal;1;26;64;1;30
jeter;9;11;70;1;32
informer;1;18;20;4;78
gueule;9;9;24;0;82
emji_visage_qui_rougit;21;8;16;1;53
connaissance;13;2;23;2;85
unique;6;3;91;0;22
taux;0;1;100;1;18
paraître;8;4;20;2;89
emji_visage_pensif;40;6;12;2;56
construire;3;21;43;3;49
art;10;12;47;2;42
vaud;10;0;102;0;6
remplir;18;10;55;3;32
objet;2;4;24;4;83
mari;30;1;8;0;79
boire;16;1;49;7;47
intelligence;22;2;3;3;90
futur;7;4;35;0;75
expérience;14;3;20;1;83
climat;1;2;73;0;41
pur;38;3;25;1;55
professionnel;7;4;61;1;48
notamment;2;17;55;1;44
minute;11;5;43;0;57
contrairement;3;17;30;2;67
combat;10;17;8;2;83
centre;2;4;69;4;37
avancer;5;7;18;0;88
méchant;2;10;8;1;92
frère;33;23;10;2;50
espèce;5;3;18;14;74
emji_visage_soulagé;53;4;11;0;28
détester;54;11;10;1;41
connerie;4;4;13;0;98
reposer;65;6;30;0;19
remplacer;7;2;75;0;32
montagne;29;2;47;1;38
local;3;5;79;1;31
définition;8;23;14;0;73
1er;24;7;27;0;53
ukraine;2;75;19;0;14
richesse;3;2;89;0;22
religion;0;32;10;1;68
poule;18;1;15;78;4
parfaire;34;3;26;2;50
jurer;37;1;40;0;38
habiller;22;3;2;0;86
confirmer;11;12;23;3;69
bois;43;3;37;2;27
wesh;61;1;7;0;35
visiblement;5;4;14;3;91
tromper;10;8;16;0;79
protection;2;15;39;2;54
consommer;2;1;84;2;28
café;9;2;76;0;22
avion;2;3;97;0;11
visage;20;30;11;1;47
territoire;0;56;29;2;24
style;43;3;15;0;51
simplicité;99;0;6;0;10
patron;9;2;93;0;12
organiser;5;45;28;3;33
balle;11;28;38;0;33
avantage;3;1;69;0;40
émouvant;107;0;3;0;4
voyage;21;4;52;0;33
nord;11;21;59;0;16
ligne;4;9;59;1;39
lancer;5;19;22;1;67
emji_visage_grimaçant;32;2;13;4;52
anglais;5;14;9;0;80
étonnant;6;14;42;2;49
obtenir;1;8;61;0;44
neutre;0;51;18;0;42
ménage;5;2;38;1;61
hygiène;2;0;11;0;25
vocabulaire;25;3;7;0;77
souffrir;10;11;23;3;65
langage;28;3;1;0;78
insulter;1;7;2;0;97
innocent;6;81;1;0;23
espace;0;6;68;3;28
développer;2;3;52;0;54
doux;74;1;11;0;23
complice;2;101;3;0;5
rouge;13;7;49;2;37
reprendre;8;29;14;0;59
quotidien;4;8;28;1;68
méthode;4;8;12;0;76
milliardaire;0;4;90;1;12
habitant;4;10;76;0;20
constater;6;10;28;2;67
statistique;1;1;22;0;86
salle;7;1;18;0;21
prévoir;2;13;76;0;17
plaque;8;1;55;0;38
mentionner;2;18;23;1;67
investir;3;5;70;0;28
genevois;18;2;73;1;13
budget;2;3;86;0;17
acteur;54;7;19;0;28
installer;9;10;32;0;27
h;9;5;78;0;13
emji_visage_avec_une_main_sur_la_bouche;29;0;15;0;56
emji_tête_de_fou;32;2;17;1;48
emji_singe_ne_rien_voir;37;6;12;2;16
avenir;5;5;40;0;58
vêtement;4;1;42;0;52
vision;7;6;18;0;78
site;16;5;50;0;35
relever;4;9;17;0;78
octobre;5;78;8;0;15
largement;3;14;50;1;40
immigration;1;10;30;0;61
emji_tête_à_l_envers;15;5;20;1;63
énormément;8;3;48;1;48
tristesse;73;4;6;0;26
socialiste;0;7;64;0;29
inviter;11;16;15;1;65
fromage;46;1;26;1;25
euro;7;2;90;0;8
chemin;19;3;21;1;64
arbre;22;5;57;1;16
viser;0;19;27;0;58
taper;4;7;21;6;67
science;3;0;13;3;81
correctement;3;5;19;0;79
chou;88;4;7;1;7
bébé;8;12;12;0;66
réveiller;13;12;25;0;55
personnellement;6;0;20;0;81
nationalité;5;3;20;0;75
machine;10;4;50;1;34
joyeux;85;1;3;0;13
décennie;4;27;32;0;42
commenter;4;6;2;1;91
seconde;8;10;13;1;72
pari;17;8;52;1;25
impact;0;2;66;2;36
emji_yeux;15;6;12;2;63
emji_notes_de_musique;54;0;1;0;2
chanson;82;2;1;0;16
centaine;2;35;44;0;22
bêtise;3;4;6;2;87
regard;47;11;9;4;33
politicien;3;16;59;0;25
jésus;39;11;8;1;37
féministe;2;4;3;0;86
