être;473;3878;9111;654;1949;10024;5875;6590
de;331;3207;8584;500;1425;8088;4939;4606
avoir;370;2520;5703;396;1258;6805;3776;3935
la;294;2761;6512;365;1062;5834;3766;3561
les;359;2568;6569;580;929;5761;2962;2689
et;277;2726;6502;387;1003;6158;3321;3384
le;376;2325;5524;333;1017;5330;3079;2999
user_utilisateurice;241;2503;4602;366;1434;5436;4490;3694
pas;244;2014;4750;423;1007;5487;3400;1890
c;284;1516;4162;313;1006;4850;2796;3153
à;186;1599;4509;254;619;4458;2572;2425
ne;185;1921;3959;356;669;4677;2870;1313
des;152;1974;4387;343;574;3894;2147;1528
en;247;1560;4818;241;700;3994;2219;1977
l;186;1630;4308;209;614;3920;2327;2342
que;134;1527;4001;229;689;4602;2703;1674
un;193;1400;3427;264;666;3566;2054;1850
pour;207;1384;3998;236;472;3347;1757;1584
d;123;1388;3413;174;459;3363;2100;1361
qui;98;1408;3268;217;559;3168;1887;996
on;159;891;2856;214;562;3171;1597;1519
je;133;525;2051;165;560;3102;2003;2075
il;155;1059;2776;205;483;3117;1719;1567
une;145;1003;2731;159;530;2762;1657;1591
faire;129;1042;2639;175;512;3059;1552;1330
ce;58;962;2186;153;418;2709;1732;1336
ça;103;600;1949;153;610;2647;1302;1429
vous;93;834;1298;105;283;1762;1580;821
mais;99;761;2274;162;443;2561;1375;1110
qu;87;859;1931;161;394;2443;1231;908
plus;96;627;2471;159;293;2144;972;986
dans;159;721;2239;136;375;2284;1071;996
du;93;894;2334;163;327;1877;1034;1007
j;112;207;1004;86;349;1665;955;2193
ils;55;749;1516;179;269;1434;689;636
y;111;570;1514;82;255;1598;837;793
avec;69;504;1529;99;232;1410;820;1071
tout;48;502;1381;85;235;1757;808;793
bien;55;408;1163;99;228;1639;891;1069
au;99;572;1553;104;255;1288;750;728
dire;56;450;1000;65;369;1437;973;805
si;45;430;1361;90;225;1638;833;582
sur;41;475;1540;68;183;1219;1073;457
se;185;570;1239;106;199;1688;679;388
pouvoir;43;450;1363;99;204;1385;775;449
comme;32;453;1114;100;306;1304;708;709
tu;48;326;685;46;286;1121;881;381
par;53;669;1512;80;155;1025;597;302
même;47;387;1014;73;227;1315;723;543
ou;63;395;1235;78;188;1163;684;367
s;35;439;928;69;225;1151;590;430
nous;30;261;882;54;126;1001;434;540
elle;16;235;457;88;167;829;418;797
cette;13;236;631;85;107;848;513;948
quand;62;298;796;73;172;914;493;432
aussi;42;250;832;58;127;790;423;659
non;25;375;828;52;198;816;501;284
ces;16;376;766;44;91;812;380;508
bon;26;196;621;67;134;807;486;640
falloir;24;263;881;63;151;884;492;240
savoir;33;223;594;52;145;809;543;349
oui;27;264;626;36;124;698;401;435
leur;14;280;729;86;100;790;298;186
personne;17;300;661;34;145;756;419;317
rien;12;287;632;41;147;812;460;252
me;37;102;434;30;151;735;455;620
devoir;22;277;739;35;108;773;394;243
vouloir;23;266;653;44;128;770;404;243
très;58;108;516;43;87;577;366;616
moi;40;82;377;43;146;638;298;647
tous;21;269;589;42;91;658;315;344
donc;30;294;725;36;99;621;383;130
aux;40;259;772;42;67;598;263;232
encore;30;206;588;33;111;574;348;355
mon;38;78;326;43;104;524;381;683
son;15;192;433;36;98;615;332;404
sans;43;227;593;35;78;559;393;181
alors;15;228;604;42;118;587;402;147
t;16;173;342;29;165;555;401;231
toujours;30;161;438;22;93;535;283;399
merci;7;129;214;17;52;297;328;880
an;9;150;431;20;97;538;242;334
quoi;15;189;377;52;122;512;344;193
juste;27;140;422;28;94;554;371;182
trop;16;61;369;34;63;388;180;559
où;18;161;473;27;54;551;225;215
déjà;4;140;591;25;60;420;247;218
sa;12;153;348;26;98;540;168;297
votre;21;175;253;15;57;365;478;186
là;7;154;366;33;90;513;260;225
moins;19;112;571;45;67;390;186;153
autres;11;170;494;33;56;496;257;120
jamais;30;181;381;26;80;464;239;209
aujourd_hui;13;74;317;16;58;584;228;280
peu;13;99;366;31;67;497;281;208
beaucoup;20;58;397;23;44;434;216;290
cela;9;137;418;23;52;420;259;132
avant;12;137;316;22;63;413;289;207
pourquoi;12;221;318;19;79;328;248;113
m;14;63;251;19;113;353;250;325
nos;9;75;447;32;24;424;114;207
après;80;129;351;26;71;401;198;139
car;12;142;434;21;61;413;216;79
toi;12;100;148;16;94;370;287;223
autre;13;130;297;15;72;440;197;160
ses;10;149;318;16;48;348;194;186
leurs;8;172;368;27;32;379;138;89
notre;4;115;351;18;43;367;149;196
mieux;20;62;298;18;62;390;189;189
ma;26;24;185;31;61;333;177;413
contre;3;306;351;9;34;246;188;80
depuis;16;231;365;24;49;287;121;121
parce_que;19;139;356;22;70;363;175;60
quelle;5;105;174;20;40;210;124;490
quel;4;97;208;17;46;262;167;344
maintenant;21;101;279;22;49;327;116;212
croire;13;127;234;22;71;280;219;150
te;25;73;177;13;63;336;233;107
lui;7;75;171;24;69;359;146;214
ceux;8;126;296;27;58;276;165;58
chez;32;74;284;44;44;294;93;161
toute;7;116;278;14;31;254;120;210
eux;5;140;281;38;39;284;109;92
ton;6;67;154;13;62;239;292;104
surtout;11;72;303;14;48;256;161;115
mes;17;17;161;21;38;261;133;277
2;12;108;321;25;45;185;115;110
comment;17;102;197;28;60;268;168;108
entre;8;118;326;8;37;222;131;83
elles;7;58;195;6;33;295;83;129
bravo;4;76;104;18;27;161;66;421
mal;10;60;187;33;55;292;152;107
toutes;12;101;247;9;34;209;109;177
ni;5;109;145;11;24;154;104;36
deux;9;110;219;6;30;203;121;136
ah;11;88;153;7;60;180;138;175
vos;8;81;184;9;29;168;203;84
chaque;38;57;264;8;19;166;103;72
1;8;50;307;8;19;120;93;77
tant;6;79;191;18;22;221;88;91
certains;3;61;211;11;30;222;101;48
aucun;4;115;179;12;24;152;143;39
dame;8;11;37;46;15;115;56;357
ici;13;65;174;9;29;160;126;65
sous;9;110;170;9;28;130;99;56
cet;1;57;117;4;16;158;84;174
ta;5;32;100;6;48;185;129;68
3;10;40;213;16;22;131;79;56
monsieur;2;30;59;7;19;135;66;253
point;4;46;147;14;14;188;121;36
plein;4;33;159;11;26;167;58;112
autant;6;52;175;17;22;144;77;52
pendant;8;74;192;19;18;147;37;58
aucune;5;85;121;10;29;136;136;22
ailleurs;8;74;151;10;20;137;95;47
assez;4;36;188;7;23;142;84;48
peut_être;1;39;124;6;22;179;101;36
bah;9;45;101;7;52;143;83;60
50;3;27;237;2;13;68;42;48
pourtant;5;55;151;6;19;112;67;57
10;3;40;212;7;15;91;54;37
dont;2;81;134;8;13;116;78;39
million;1;59;248;4;15;48;23;5
souvent;7;23;132;6;20;153;83;40
voilà;5;48;77;10;19;111;67;87
5;7;37;186;4;22;77;32;52
enfin;3;50;111;7;16;115;66;74
4;4;27;146;7;12;92;46;59
madame;3;7;39;24;13;95;43;179
quelques;2;32;142;8;16;120;59;37
loin;1;33;101;5;25;108;65;57
tes;4;22;83;6;25;109;104;35
dommage;6;20;93;7;11;99;61;95
puis;4;37;123;13;17;98;51;43
ben;10;44;88;6;34;107;50;55
oh;1;21;29;9;26;76;30;182
plusieurs;11;36;120;5;21;92;64;27
sinon;18;33;86;7;19;107;73;34
fort;4;34;76;3;13;98;52;83
quelque;1;31;67;3;13;164;66;22
quelqu_un;2;16;66;8;25;121;81;41
mêmes;3;39;95;3;12;94;60;40
force;0;69;78;4;8;104;51;46
vite;2;10;109;7;13;116;37;41
20;0;42;133;2;20;65;41;43
partout;12;41;100;8;24;82;40;33
sauf;6;37;122;6;14;90;39;29
ok;2;24;71;9;29;67;68;39
hein;5;33;74;3;25;87;48;36
selon;4;42;129;4;8;47;56;15
100;1;30;137;2;13;62;29;22
ainsi;1;39;83;8;4;88;56;23
chacun;4;11;81;3;10;119;45;24
celui;1;27;71;3;16;75;46;51
longtemps;4;27;76;5;13;92;33;47
000;1;63;122;2;2;26;15;7
combien;3;27;121;3;11;71;27;13
80;4;15;87;4;7;59;28;86
6;3;14;97;4;6;50;19;56
certaines;4;16;86;10;7;103;41;19
2025;4;19;90;5;7;67;36;38
ensuite;0;30;102;7;12;72;40;14
7;1;101;77;3;7;47;19;14
vive;11;18;50;3;9;43;22;96
30;0;10;121;2;5;59;34;34
parfois;1;10;69;8;12;100;37;36
devant;6;36;55;3;10;89;34;39
vers;0;15;95;2;13;80;35;25
presque;6;19;79;3;12;63;31;54
jusqu_à;2;30;83;3;12;82;15;30
tard;1;7;61;3;10;84;21;58
celle;2;30;55;2;7;60;37;48
derrière;14;29;57;3;17;50;46;23
grâce;1;16;89;4;7;45;24;53
dessus;1;22;65;3;10;75;33;20
e;4;25;51;2;7;67;33;21
60;3;11;59;1;20;55;28;47
dès;0;22;84;4;9;53;38;17
ouais;5;27;42;5;20;65;23;30
plupart;4;26;65;3;7;71;29;14
15;0;9;97;3;8;40;30;15
attention;2;22;53;3;7;56;44;18
70;5;20;57;0;7;49;15;58
envers;1;27;17;2;14;87;26;18
2000;0;25;61;1;11;43;21;23
hors;3;12;68;0;8;37;60;7
malgré;2;20;48;1;5;61;27;26
90;2;9;54;3;12;40;20;52
8;5;7;81;0;5;38;17;17
merde;6;5;57;5;13;52;25;23
40;0;6;64;2;8;36;26;38
certain;1;14;33;5;9;64;37;19
0;2;12;76;1;8;31;22;11
con;3;4;35;2;18;53;23;26
lorsque;2;23;49;2;5;53;18;14
25;0;13;54;0;9;37;16;20
tiens;1;13;31;1;12;40;29;16
hier;0;21;21;0;8;36;20;45
autour;2;6;42;3;11;44;21;22
lors;1;27;47;2;4;39;24;11
tel;2;15;27;1;9;42;30;17
celles;0;20;36;2;6;44;22;15
or;1;14;61;2;3;24;12;23
lorsqu;0;19;47;2;4;35;28;7
puisque;1;15;39;0;6;45;26;6
soi;4;8;23;3;4;59;20;15
12;2;8;47;3;10;23;19;16
arrière;2;5;30;2;8;27;11;38
dehors;0;4;36;3;7;48;14;14
haha;4;4;19;3;9;28;19;33
environ;0;7;70;0;1;18;8;9
eh;4;9;18;2;8;32;14;22
trois;2;10;43;5;6;25;12;12
afin;0;17;45;0;1;22;25;4
ceci;1;17;29;1;4;27;22;9
200;0;26;59;1;1;11;9;5
concernant;1;11;34;2;2;31;29;2
9;0;8;49;1;3;21;11;10
anti;1;16;23;3;11;18;31;2
certes;0;17;37;0;4;34;14;3
durant;2;17;30;0;3;30;17;9
différents;0;3;31;1;4;38;22;8
dedans;6;5;32;2;14;18;11;14
2024;1;8;41;1;5;23;9;15
2023;0;25;31;2;13;9;10;10
16;0;5;42;2;4;26;11;9
d_abord;1;11;32;1;4;27;18;5
jusqu_au;1;8;20;2;9;31;11;16
14;0;9;24;2;19;19;12;9
x;0;8;19;2;8;20;17;13
certaine;0;6;20;2;2;37;17;12
quels;0;14;21;1;2;16;14;28
moindre;1;8;28;0;1;34;19;3
telle;1;11;22;0;3;26;15;13
parmi;0;14;23;2;6;20;13;16
laquelle;1;5;27;1;2;22;25;8
1948;0;37;1;0;0;3;1;1
pardon;2;16;19;1;7;16;13;12
