"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";-2,12408953268193;0,569441049397924;0,10210227114255;0,609648074629319;0,0416231919581888;0,0496631471277519;-0,929482735678861;0,249182351430325;0,0446790480534858;0,26677658897567;0,0182139395414915;0,0217321525973721;0,906793222952939;0,0493360177520339;0,00148335471602672;0,0420262898997847;0,000168176106797118;0,000192938572596411;0,725093000674283;0,0521129450832361;0,00167540142483747;0,0597319218848707;0,000278431802641748;0,000396384395785768;0,16071191473439;1,3473085502951;0,291730749088898
"classe 2";-0,257509684266725;-4,68143597572424;7,89473162208655;0,484052503776675;0,260646275028721;0,137074563789847;-0,0279918409766782;-0,508881876610285;0,858173830426132;0,0526175190213242;0,0283327949492199;0,0149002916239012;0,00108788946789007;0,272182210978104;0,723908981412373;0,0021626318362416;0,000538308933851703;0,000119977371593419;0,000774392823791884;0,255936580732845;0,727861803019642;0,00273627113298082;0,00079337266363346;0,00021942592208452;0,0116781537050225;4,71573682658428;0,259700811960977
"classe 3";1,31358771143369;2,15317391338358;1,14381408124806;0,7330307375264;0,220805463979244;-0,177095625549871;0,456298516099486;0,74794401091704;0,397324566471124;0,254631521654191;0,0767007826606586;-0,0615173775171203;0,265486119716597;0,539990111075115;0,142510258212938;0,0465123249493202;0,00362304894260096;0,0018781371033788;0,185790049579441;0,499186136677793;0,140868916478642;0,0578560351709519;0,00524957238956466;0,00337691371733259;0,107672375986256;1,53987882488555;0,255315623055553
"classe 4";0,533879169035877;-0,835704791294834;-0,674042670451714;1,11893662884694;0,0991311525490834;-0,15244021634131;0,323542504452258;-0,50645546191017;-0,408484665358765;0,678100177375861;0,0600756561131419;-0,0923821198406736;0,153772988879334;0,285235653454088;0,173532358215487;0,380018812595341;0,00256062108803667;0,00487956576761349;0,0765615546432789;0,187599024635261;0,122039262072851;0,336306896786758;0,00263964244398542;0,00624200201867709;0,268611617399141;0,822339833988363;0,181646672951247
"classe 5";-0,0953510716085065;-0,296768580108719;-0,406476869243105;-2,06259939660165;7,27890917974067;-0,756123509442826;-0,0125125588325862;-0,0389438131699208;-0,0533404151069454;-0,270667081792215;0,955183594815852;-0,0992232151878708;0,00032015348259312;0,00234772288330938;0,00411898614509533;0,0842823928911118;0,901094995605851;0,0078357489920208;0,000153913686274566;0,00149094602304238;0,00279703407407174;0,0720204542093651;0,896930277291821;0,00967857825930715;0,0169287964561179;3,21880630270799;0,175394418689025
"classe 6";-0,0110679161074727;-0,122968397028046;-0,0502379364659689;-1,29249809039926;-0,779233660827853;-2,57642592498483;-0,00370301243629589;-0,04114175595881;-0,0168081960236149;-0,432433391811284;-0,260709595989593;-0,861999417846373;3,19834587116572e-05;0,00298871604195313;0,000466518507721579;0,245388124056786;0,0765702423165268;0,674554415618338;1,23318905081015e-05;0,00152224643756106;0,000254074762068654;0,168173577575024;0,061127038028703;0,668241224061866;0,100669507244278;1,18209267231138;0,140669839911999
"classe 7";0,186555893499618;-0,0803040036513293;-0,116166095485588;-0,953126393086184;-0,314369356093182;0,966659750459566;0,132031986667524;-0,0568338900505589;-0,0822147190455974;-0,674560148509473;-0,222489945794491;0,68413816840887;0,0358145678098494;0,00502365822766565;0,00983132687626364;0,525947954192284;0,0491194032034836;0,374263089690499;0,0116147567024219;0,00215212041026141;0,0045035081678867;0,303174843240048;0,0329816653796512;0,311845471624947;0,333727634474795;0,59542559052081;0,118317003510262
