"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,36483522245394;25,6425079085783;25,6425079085783
"facteur 2";0,276185377603884;19,4117379396815;45,0542458482598
"facteur 3";0,258290446728613;18,1539895693182;63,208235417578
"facteur 4";0,205256429845375;14,4264843459873;77,6347197635654
"facteur 5";0,176208827976108;12,3848685292691;90,0195882928344
"facteur 6";0,141998814560082;9,98041170716558;100
