emji_visage_riant_aux_larmes;2337;98;332;1221;124;934;1671
aller;319;50;401;1300;74;541;1867
voir;480;40;293;809;68;550;1958
suisse;378;17;347;1979;17;418;796
parler;262;16;300;499;33;551;1001
emji_coeur_rouge;1804;2;24;38;8;18;73
gens;169;32;172;531;34;230;1223
monde;174;14;196;573;23;156;1103
femme;252;15;79;142;11;69;1511
enfant;280;6;225;262;15;91;1154
emji_applaudissements;977;9;45;79;2;45;97
emji_visage_souriant_avec_yeux_en_forme_de_coeur;1522;1;2;23;1;12;24
prendre;105;61;127;588;49;239;632
beau;1350;3;26;137;8;62;249
époque;962;9;37;203;11;117;473
pays;70;11;390;646;11;135;483
penser;178;13;90;309;27;176;1011
vie;338;13;56;360;18;69;927
homme;240;6;66;75;22;42;1212
comprendre;180;15;104;263;23;273;906
emji_se_rouler_par_terre_de_rire;350;24;50;198;23;173;258
temps;250;10;72;333;24;157;843
aimer;805;19;50;145;26;103;397
chose;119;12;100;254;25;136;1020
passer;176;21;147;428;10;171;708
mettre;95;18;133;551;26;191;588
année;380;10;64;536;24;157;415
petit;454;34;80;342;47;134;444
vrai;290;8;102;298;16;134;668
grand;331;11;66;498;17;107;434
vraiment;219;9;83;275;22;161;680
emji_visage_qui_pleure;390;6;77;184;27;63;323
jour;140;32;79;328;35;110;605
trouver;162;26;70;302;19;169;579
venir;118;11;112;334;37;232;475
donner;113;4;96;253;48;153;602
vivre;167;12;73;283;22;59;644
rester;88;14;94;386;21;79;556
payer;15;1;55;977;4;18;119
tellement;677;13;36;132;13;64;272
problème;18;6;68;369;16;79;601
français;133;44;33;259;1;522;107
connaître;189;15;71;160;11;96;591
changer;124;8;48;205;9;78;631
souvenir;894;0;14;62;3;26;65
france;67;43;48;562;11;94;232
fois;99;50;95;267;8;153;408
commentaire;77;4;44;55;14;630;267
emji_visage_souriant_avec_une_goutte_de_sueur;369;20;36;152;25;162;217
arrêter;38;4;206;302;21;116;364
seul;83;10;122;264;27;98;477
demander;56;8;118;259;9;144;452
droit;25;1;290;201;9;56;365
question;43;6;54;152;13;112;624
devenir;109;2;39;317;25;98;364
travail;59;9;38;408;7;53;360
cas;47;6;67;253;6;66;483
jeune;191;4;17;109;7;67;504
raison;160;3;67;157;21;65;455
sentir;96;9;45;142;15;87;507
emji_visage_faisant_un_clin_d_oeil;250;17;30;157;11;119;274
emji_feu;534;3;25;38;1;12;48
police;21;0;218;135;1;58;344
exister;83;16;72;168;11;65;401
humain;63;0;84;109;51;42;452
accord;66;4;183;202;12;71;260
arriver;75;9;50;187;3;104;365
utiliser;41;69;97;221;10;99;222
laisser;31;5;75;176;32;68;407
besoin;43;19;51;241;26;48;351
état;16;1;263;260;10;24;171
animal;107;0;12;79;262;21;225
regarder;109;2;37;130;12;180;266
guerre;21;0;468;69;1;23;106
coup;66;4;65;176;11;81;323
emji_mains_en_prière;491;1;11;20;2;11;53
travailler;49;3;12;353;2;40;222
argent;15;1;42;541;1;18;86
ca;76;10;44;102;15;66;362
partir;36;2;58;254;4;83;254
moment;124;2;68;106;6;49;360
etc;40;4;52;298;6;53;190
riche;19;0;8;541;1;23;60
place;29;11;59;308;6;41;228
vidéo;158;1;39;45;10;292;144
plutôt;39;6;47;183;16;55;356
premier;104;3;61;169;3;179;147
mot;103;3;63;33;3;185;225
rendre;43;2;99;182;16;47;289
appeler;109;7;65;69;9;55;206
école;129;6;15;68;4;49;360
niveau;38;1;12;196;4;122;253
meilleur;262;5;16;162;11;40;159
jouer;358;0;20;91;3;36;139
part;44;6;60;182;10;47;307
magnifique;585;0;4;25;4;8;32
genre;41;1;42;76;5;77;391
adorer;545;4;8;23;5;13;42
politique;8;0;87;184;0;38;295
palestinien;4;0;572;7;0;3;20
israël;2;0;560;11;0;8;10
sûr;51;2;49;110;5;123;272
continuer;53;2;140;187;11;36;178
famille;113;3;58;103;3;31;278
lire;18;3;32;42;2;400;94
emji_mains_levées;365;5;25;54;1;24;66
importer;22;3;45;126;22;51;321
apprendre;64;3;17;40;11;107;317
dernier;160;2;64;110;5;92;167
exemple;30;6;48;229;13;45;211
sujet;21;1;24;80;6;109;331
compte;23;0;49;162;3;124;217
genève;75;3;23;368;1;28;44
cause;15;1;93;166;12;13;264
perdre;53;1;40;175;9;52;231
partie;44;26;52;190;7;41;200
manquer;107;14;17;117;8;36;278
société;26;1;20;164;1;9;339
histoire;67;3;89;84;3;86;222
sortir;52;9;47;109;8;52;292
entendre;140;3;41;47;4;55;268
pauvre;70;2;32;159;67;47;175
idée;64;4;18;100;19;62;299
fin;81;3;58;112;4;167;139
emji_visage_souriant_avec_coeurs;406;0;0;8;5;4;18
cher;49;3;12;401;2;21;52
oublier;82;6;69;145;3;47;194
rts;81;0;77;58;2;250;71
manger;88;0;2;130;169;23;100
permettre;17;8;45;224;7;35;201
écrire;26;1;31;45;2;324;82
emji_visage_en_pleine_réflexion;48;3;35;96;6;185;61
parent;52;10;5;73;3;24;339
malheureusement;43;3;43;88;15;16;333
gros;49;13;15;202;9;60;160
côté;44;17;45;116;8;39;258
paix;124;2;275;11;3;3;78
finir;53;1;46;147;6;34;240
social;11;0;22;188;5;50;236
population;3;1;111;217;8;30;155
revenir;61;6;25;252;10;32;123
peuple;11;0;249;106;2;20;116
heure;90;2;27;153;7;58;135
respect;106;0;40;36;4;23;304
espérer;107;3;44;68;9;74;217
gauche;13;0;50;124;3;37;269
mort;35;1;143;84;16;45;157
nom;76;0;43;44;0;60;202
attendre;39;3;62;100;10;68;222
commencer;32;2;73;132;5;52;199
servir;20;40;61;159;4;48;153
tuer;21;1;221;58;35;15;134
hamas;2;0;432;1;0;4;11
lieu;10;5;55;175;7;60;180
emji_visage_avec_bouche_ouverte;156;7;26;68;10;40;107
faux;11;1;50;85;2;181;161
super;208;11;19;98;14;39;95
tête;46;4;17;57;6;46;120
pareil;69;5;11;99;3;54;242
moyen;12;8;67;236;8;15;132
dieu;171;3;26;22;7;30;200
violence;4;0;92;37;0;33;272
aider;9;0;51;139;8;27;221
simple;77;4;27;116;5;28;212
système;3;6;15;303;1;14;113
simplement;31;4;30;153;4;30;215
classe;85;0;5;167;2;43;124
manifestation;1;0;298;39;0;10;88
droite;5;0;40;78;1;37;273
prix;13;1;40;352;2;7;23
triste;92;1;19;42;9;24;268
public;9;4;52;246;2;30;99
chat;131;5;8;35;53;34;131
vieux;165;4;17;58;6;46;144
montrer;35;0;54;68;1;41;248
ville;31;2;30;266;11;19;66
palestine;7;0;388;5;0;8;27
fille;168;5;13;34;4;23;176
entreprise;3;5;16;359;1;3;20
emji_drapeau_suisse;202;0;29;71;2;18;35
pire;23;3;48;104;5;42;190
emji_visage_roulant_des_yeux;35;4;23;63;4;196;68
impôt;1;0;7;378;2;8;16
salaire;5;0;1;359;0;6;41
loi;3;4;72;135;4;21;181
emji_visage_qui_pleure_à_chaudes_larmes;108;1;12;56;19;44;67
créer;23;1;44;187;6;43;115
nouveau;39;2;40;165;2;48;135
répondre;30;1;20;38;3;188;134
chercher;19;1;37;119;6;49;193
normal;17;5;16;115;8;34;218
maison;49;37;25;111;10;29;137
