"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"8";"***";"";""
"**";"classe";"1";"**";"";""
"****";"427";"2750";"15.53";"****";""
"406";"2683";"15.13";"-13.097";".";"0.0002957824"
" 37";" 388";" 9.54";"-12.362";"?";"0.0004380922"
"  0";"  60";" 0.00";"-11.275";"franc";"0.0007856469"
"  1";"  67";" 1.49";"-10.313";"fédéral";"0.0013209881"
"  7";" 123";" 5.69";" -9.498";"petit";"0.0020572058"
"  0";"  50";" 0.00";" -9.361";"viser";"0.0022166329"
"  2";"  70";" 2.86";" -8.791";"homme";"0.0030269307"
"  2";"  70";" 2.86";" -8.791";"fin";"0.0030269307"
"  0";"  41";" 0.00";" -7.650";"étude";"0.0056758588"
"  0";"  40";" 0.00";" -7.461";"enquête";"0.0063046952"
"  0";"  37";" 0.00";" -6.894";"trouver";"0.0086491665"
"  3";"  69";" 4.35";" -6.744";"passer";"0.0094066493"
"  0";"  36";" 0.00";" -6.705";"école";"0.0096138574"
"  0";"  35";" 0.00";" -6.516";"victime";"0.0106882491"
"  2";"  57";" 3.51";" -6.410";"partir";"0.0113477470"
"  1";"  46";" 2.17";" -6.360";"question";"0.0116725282"
"  0";"  34";" 0.00";" -6.328";"police";"0.0118852089"
"  0";"  34";" 0.00";" -6.328";"demander";"0.0118852089"
"  9";" 121";" 7.44";" -6.314";"jeune";"0.0119760409"
"  0";"  33";" 0.00";" -6.140";"train";"0.0132191880"
"  1";"  42";" 2.38";" -5.620";"service";"0.0177574705"
"  0";"  30";" 0.00";" -5.575";"rapport";"0.0182161493"
"  0";"  30";" 0.00";" -5.575";"cas";"0.0182161493"
"  2";"  51";" 3.92";" -5.336";"travail";"0.0208870770"
"  2";"  51";" 3.92";" -5.336";"santé";"0.0208870770"
"  1";"  40";" 2.50";" -5.252";"aimer";"0.0219224762"
"  1";"  40";" 2.50";" -5.252";"initiative";"0.0219224762"
"  0";"  28";" 0.00";" -5.200";"sexuel";"0.0225903227"
"  0";"  28";" 0.00";" -5.200";"donner";"0.0225903227"
"  0";"  28";" 0.00";" -5.200";"nombre";"0.0225903227"
"  2";"  50";" 4.00";" -5.159";"près_de";"0.0231238609"
"  1";"  38";" 2.63";" -4.885";"matin";"0.0270840160"
"  0";"  26";" 0.00";" -4.825";"trump";"0.0280534291"
"  0";"  26";" 0.00";" -4.825";"sécurité";"0.0280534291"
"  0";"  26";" 0.00";" -4.825";"emji_balance_à_poids";"0.0280534291"
"  0";"  26";" 0.00";" -4.825";"cours";"0.0280534291"
"  0";"  26";" 0.00";" -4.825";"réduire";"0.0280534291"
"  5";"  76";" 6.58";" -4.772";"conseil";"0.0289342746"
"  1";"  37";" 2.70";" -4.703";"emji_drapeau_états_unis";"0.0301131322"
"  1";"  37";" 2.70";" -4.703";"souligner";"0.0301131322"
"  0";"  25";" 0.00";" -4.638";"vacance";"0.0312803561"
"  0";"  25";" 0.00";" -4.638";"compte";"0.0312803561"
"  0";"  25";" 0.00";" -4.638";"fribourg";"0.0312803561"
"  0";"  25";" 0.00";" -4.638";"concerner";"0.0312803561"
"  6";"  83";" 7.23";" -4.493";"femme";"0.0340289829"
"  4";"  65";" 6.15";" -4.460";"canton";"0.0347075180"
"  0";"  24";" 0.00";" -4.450";"décision";"0.0348935539"
"  0";"  24";" 0.00";" -4.450";"risque";"0.0348935539"
"  0";"  24";" 0.00";" -4.450";"emji_gyrophare";"0.0348935539"
"  0";"  23";" 0.00";" -4.263";"donald";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"politique";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"mener";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"niveau";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"soutenir";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"plutôt";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"emji_urne_électorale";"0.0389423612"
"  0";"  23";" 0.00";" -4.263";"avis";"0.0389423612"
"  7";"  89";" 7.87";" -4.117";"vie";"0.0424587326"
"  2";"  44";" 4.55";" -4.111";"semaine";"0.0425939805"
"  0";"  22";" 0.00";" -4.077";"ministre";"0.0434831038"
"  0";"  22";" 0.00";" -4.077";"toucher";"0.0434831038"
"  0";"  22";" 0.00";" -4.077";"vaud";"0.0434831038"
"  0";"  22";" 0.00";" -4.077";"accident";"0.0434831038"
"  0";"  22";" 0.00";" -4.077";"cff";"0.0434831038"
"  1";"  33";" 3.03";" -3.977";"publier";"0.0461258614"
"  2";"  43";" 4.65";" -3.940";"journée";"0.0471629452"
"  0";"  21";" 0.00";" -3.890";"baisser";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"aide";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"zurich";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"emji_globe_tourné_sur_l_afrique_et_l_europe";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"commun";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"répondre";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"précédent";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"particulièrement";"0.0485802483"
"  0";"  21";" 0.00";" -3.890";"estimer";"0.0485802483"
"  0";"  20";" 0.00";" -3.703";"armée";"0.0543077914"
"  0";"  20";" 0.00";" -3.703";"fille";"0.0543077914"
"  0";"  20";" 0.00";" -3.703";"fermer";"0.0543077914"
"  0";"  20";" 0.00";" -3.703";"gouvernement";"0.0543077914"
"  0";"  20";" 0.00";" -3.703";"cantonal";"0.0543077914"
"  1";"  31";" 3.23";" -3.617";"vivre";"0.0571808259"
"  1";"  31";" 3.23";" -3.617";"réponse";"0.0571808259"
"  1";"  31";" 3.23";" -3.617";"poste";"0.0571808259"
"  0";"  19";" 0.00";" -3.517";"entreprise";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"milliard";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"emji_symbole_d_avertissement";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"indiquer";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"vraiment";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"terre";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"office";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"gauche";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"danger";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"critique";"0.0607509431"
"  0";"  19";" 0.00";" -3.517";"comprendre";"0.0607509431"
"  6";"  76";" 7.89";" -3.471";"enfant";"0.0624365631"
"  1";"  30";" 3.33";" -3.438";"mode";"0.0636958202"
"  0";"  18";" 0.00";" -3.330";"situation";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"arriver";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"crise";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"confirmer";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"autorité";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"témoigner";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"majorité";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"élection";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"économique";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"marché";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"maladie";"0.0680081853"
"  0";"  18";" 0.00";" -3.330";"interdire";"0.0680081853"
"  2";"  39";" 5.13";" -3.262";"mardi";"0.0709152877"
"  2";"  39";" 5.13";" -3.262";"droit";"0.0709152877"
"  1";"  29";" 3.45";" -3.260";"laisser";"0.0709778865"
"  0";"  17";" 0.00";" -3.144";"plan";"0.0761938125"
"  0";"  17";" 0.00";" -3.144";"etat";"0.0761938125"
