.;406;364;409;294;388;252;310;260
,;353;307;329;249;282;214;268;231
suisse;97;57;43;52;48;54;57;63
!;96;6;118;8;136;52;4;1
?;37;4;130;5;146;54;8;4
emji_drapeau_suisse;48;86;13;82;5;5;32;34
:;25;19;29;9;41;47;15;11
année;28;18;49;18;28;22;19;24
premier;34;45;8;15;12;7;11;20
émission;11;3;17;2;14;31;5;1
genève;16;13;13;40;14;12;6;12
petit;7;1;45;0;50;16;1;3
jeune;9;6;14;6;23;40;8;15
grand;23;23;17;14;20;19;3;3
retrouver;11;1;15;4;10;15;1;2
monde;54;4;5;5;18;9;1;12
rts;14;10;1;5;2;4;9;4
jour;16;15;23;18;5;1;8;3
femme;6;11;6;3;11;8;7;31
vie;7;4;10;2;24;32;2;8
enfant;6;4;4;4;20;16;9;13
miracle;5;0;6;1;10;23;0;1
archive;10;1;5;1;7;4;3;0
annoncer;7;30;1;21;0;0;11;4
samedi;5;7;1;17;1;2;2;0
mettre;7;22;9;7;7;5;13;7
lausanne;9;10;3;21;8;20;5;3
aller;13;5;19;11;11;9;7;3
pays;10;27;4;3;7;4;8;5
conseil;5;47;5;5;4;1;6;3
dernier;13;14;2;20;4;6;3;10
prendre;9;11;19;5;13;2;9;5
heure;9;6;19;13;6;3;8;2
public;18;19;4;9;3;8;10;5
nouveau;16;13;5;15;3;4;17;1
homme;2;7;3;11;7;18;0;22
fin;2;20;19;10;7;4;4;4
passer;3;5;7;11;18;11;5;9
temps;10;4;12;2;32;3;5;3
novembre;19;16;3;13;1;2;4;2
noël;7;2;30;7;2;4;6;1
fédéral;1;31;5;3;2;0;7;18
canton;4;15;5;16;4;2;13;6
face;13;14;5;10;1;3;12;9
franc;0;16;4;17;3;1;16;3
décembre;11;11;0;23;0;0;10;2
devenir;24;15;8;2;8;5;0;1
partir;2;16;7;5;18;1;7;1
ville;11;6;0;19;11;6;2;3
notamment;9;7;2;6;2;5;18;7
mondial;27;5;4;6;0;3;1;11
jeudi;8;18;1;17;1;0;4;4
romand;16;1;6;5;2;19;4;1
fête;6;0;31;2;7;6;2;1
connaître;23;1;5;5;12;5;2;6
travail;2;10;6;2;5;6;15;5
national;6;30;2;1;4;1;3;6
lundi;4;16;3;15;5;2;1;2
lancer;8;11;13;6;4;1;12;0
dimanche;9;14;1;18;0;0;3;1
vaudois;10;15;4;6;9;6;2;3
révéler;5;3;2;2;0;0;18;26
permettre;5;6;2;5;5;6;21;6
voir;10;5;6;6;15;4;7;2
viser;0;17;2;4;0;0;18;9
rester;6;6;3;4;7;2;12;12
rencontre;6;8;10;0;22;7;0;0
près_de;2;6;5;15;0;4;11;7
place;12;9;2;5;2;6;6;6
diffuser;3;1;0;0;1;4;2;0
santé;2;8;4;2;4;1;5;25
projet;6;14;2;11;1;2;12;2
prix;12;8;5;2;1;1;21;0
nombreux;8;3;9;6;14;2;3;3
service;1;15;2;11;1;4;5;3
mort;4;12;4;8;3;4;4;5
mois;8;9;1;12;3;0;8;5
lien;6;0;3;1;2;7;3;2
état;6;23;2;4;1;1;3;5
suivre;6;2;14;2;8;5;9;4
semaine;2;10;12;8;2;3;4;3
nouvelle;12;5;5;8;4;1;12;2
français;10;19;0;2;3;7;5;1
vendredi;5;8;0;17;4;0;1;4
bio;7;0;5;0;2;5;1;0
beau;8;1;23;1;6;2;0;1
américain;6;23;2;0;0;2;2;2
question;1;2;8;0;12;19;2;2
président;3;37;0;0;0;1;1;1
aimer;1;0;7;0;24;8;0;0
proposer;8;4;18;3;3;3;4;1
offrir;8;5;14;3;1;0;14;0
mardi;2;21;0;11;0;0;1;4
journée;2;5;17;6;2;6;3;2
fois;9;7;4;5;6;3;8;1
atteindre;6;2;5;6;2;0;8;12
âge;8;6;0;1;18;5;3;2
présenter;3;7;9;8;1;8;2;6
début;5;4;1;7;15;4;3;2
clip;1;0;1;0;0;0;1;0
équipe;19;2;2;3;7;4;3;2
social;5;7;2;1;1;2;17;8
ski;8;2;18;1;2;0;6;0
prévoir;2;14;1;13;0;0;5;3
jeu;5;5;2;1;20;3;2;0
initiative;1;29;0;2;0;0;5;3
couper;18;7;3;3;1;5;0;3
animal;7;1;4;0;13;2;5;9
retour;9;4;8;8;3;2;4;4
rendre;11;9;4;3;4;2;7;3
famille;3;6;4;6;10;5;3;5
découvrir;13;0;3;2;6;10;4;0
