"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,448325882951843;28,9799511125168;28,9799511125168
"facteur 2";0,306031142163194;19,7819663687579;48,7619174812747
"facteur 3";0,256824632769386;16,6012393777996;65,3631568590743
"facteur 4";0,209650141420499;13,5518627858274;78,9150196449017
"facteur 5";0,186561299235809;12,0593914760039;90,9744111209056
"facteur 6";0,139627740836065;9,02558887909441;100
