être;34;245;3685;1782;5929;385;1092;7199
de;59;126;3189;1166;5837;297;917;6334
la;29;146;2769;924;4253;185;600;4690
les;11;69;2515;762;4570;228;815;3856
et;7;134;2698;725;4463;230;702;4516
avoir;157;96;2434;1029;3680;213;598;4349
le;12;139;2274;802;3664;224;579;3971
pas;11;33;1920;874;3376;240;607;4092
des;2;29;2001;431;3048;136;473;2882
ne;11;25;1896;478;2803;163;493;3624
à;5;114;1581;540;3023;188;456;3338
que;67;53;1518;522;2804;160;532;3570
en;13;49;1518;563;3186;160;482;2822
c;7;112;1436;877;2697;197;498;3482
l;15;43;1552;473;2782;189;493;2893
un;10;63;1365;494;2330;167;417;2705
pour;2;114;1384;453;2846;140;469;2553
d;8;34;1345;367;2393;117;433;2726
qui;6;11;1414;357;2396;86;331;2493
on;24;57;886;463;2060;139;314;2121
une;3;49;1054;306;1790;88;386;2174
faire;7;47;975;457;1875;99;338;2200
il;14;35;1054;402;1848;105;255;2140
je;2;47;503;445;1295;105;244;2219
vous;0;55;850;315;980;39;172;1807
ce;2;33;954;303;1499;85;247;2210
mais;18;31;742;424;1580;91;271;1907
plus;4;25;611;256;1818;86;245;1422
ça;6;39;581;516;1409;97;247;1678
qu;1;23;855;281;1365;90;238;1700
du;2;30;823;284;1458;70;205;1415
dans;4;15;714;219;1448;87;261;1635
ils;2;18;725;236;1114;55;93;1025
sur;2;4;477;181;1064;33;139;1231
y;16;17;570;223;1001;56;183;1112
si;6;9;441;203;1038;58;201;1163
au;0;20;544;167;1048;58;147;1042
se;17;8;572;143;891;83;182;1116
tout;4;48;464;213;948;49;142;1156
avec;1;30;456;203;999;68;157;1080
pouvoir;3;12;477;153;1006;57;139;1111
par;3;7;677;111;1052;36;156;812
bien;5;66;380;247;811;64;125;1063
ou;4;14;389;135;864;65;165;922
tu;9;14;284;296;501;43;113;870
dire;6;23;413;278;621;32;119;1044
comme;3;10;427;195;777;49;119;910
j;4;64;198;298;600;59;93;939
s;48;22;443;123;688;50;103;851
même;0;9;371;161;707;50;140;822
non;10;16;387;209;579;30;121;624
nous;0;23;247;131;604;28;79;642
falloir;2;9;263;141;656;44;92;697
quand;0;6;308;106;562;39;93;623
ces;1;6;404;70;543;33;80;616
personne;1;4;330;68;523;27;77;635
leur;0;2;287;64;547;37;107;500
devoir;2;5;288;82;539;39;103;579
vouloir;2;12;254;108;475;39;131;540
rien;1;7;285;119;461;22;72;618
aussi;2;13;251;116;568;28;117;485
oui;2;25;245;209;423;21;78;478
donc;0;1;291;65;563;31;106;501
bon;2;52;182;164;427;23;55;611
aux;0;17;269;63;566;18;92;423
savoir;4;10;210;114;377;22;56;571
cette;1;16;247;82;377;14;73;564
alors;1;6;230;102;430;16;73;508
tous;1;26;256;87;438;29;77;412
sans;0;4;242;78;452;20;52;461
elle;1;24;237;71;235;21;68;408
encore;1;4;192;133;376;18;67;420
t;31;9;156;190;250;19;50;421
votre;1;23;182;64;202;6;43;541
quoi;0;6;170;159;270;14;46;431
très;0;26;111;75;325;23;49;443
autres;4;2;178;49;389;25;47;384
juste;0;7;142;75;305;19;66;480
son;5;8;216;57;293;23;57;393
déjà;1;8;132;68;454;17;66;289
me;15;7;94;107;264;26;44;434
moins;1;6;105;55;418;18;47;253
où;2;4;164;46;326;25;57;343
merci;3;160;129;148;148;17;33;308
toujours;1;8;166;72;263;18;53;321
pourquoi;0;5;221;80;238;8;48;263
contre;0;6;312;29;195;11;53;285
là;1;6;151;73;265;16;58;340
mon;2;16;73;107;201;27;52;370
cela;0;2;136;23;290;14;49;359
car;2;2;139;27;312;13;50;290
moi;2;11;61;105;235;28;46;305
jamais;3;10;168;65;227;22;42;284
an;17;3;140;58;263;25;40;236
peu;0;4;100;67;228;20;33;349
trop;2;36;58;115;264;20;42;241
parce_que;0;1;132;36;270;22;51;282
sa;0;14;138;44;211;25;48;302
leurs;0;1;176;28;285;8;37;227
nos;3;4;83;27;347;9;30;245
après;0;5;129;41;246;32;41;256
beaucoup;1;15;58;40;294;12;58;265
notre;0;12;109;26;239;12;26;297
toi;1;20;84;149;138;13;32;278
autre;0;2;124;55;208;14;36;280
ceux;0;1;134;41;250;14;20;230
ses;0;9;147;18;200;11;34;291
depuis;1;6;223;35;213;12;16;184
avant;0;2;123;30;192;9;50;288
bravo;8;235;91;57;73;5;20;141
mieux;0;8;55;75;207;20;37;230
eux;1;12;136;30;234;7;27;193
2;5;22;116;51;220;4;29;126
te;12;6;72;77;113;2;31;261
m;5;12;56;76;190;8;27;239
croire;0;14;122;71;138;6;33;225
ton;0;1;59;72;122;7;28;275
entre;0;2;110;25;210;11;54;178
surtout;0;7;70;37;205;11;27;213
toute;0;12;110;27;203;9;21;182
1;4;33;45;45;212;0;9;122
comment;3;4;102;31;142;16;21;211
quel;0;15;97;58;118;8;19;215
ni;1;0;112;13;92;6;14;122
chez;1;5;68;56;210;14;19;148
vos;1;4;79;21;139;5;20;219
