"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"8";"***";"";""
"**";"classe";"1";"**";"";""
"****";"758";"43730";"1.73";"****";""
"153";"189";" 80.95";"6993.683";"the";" 0.000000e+00"
" 84";" 99";" 84.85";"4024.239";"and";" 0.000000e+00"
" 76";" 93";" 81.72";"3500.671";"is";" 0.000000e+00"
" 65";" 83";" 78.31";"2863.102";"of";" 0.000000e+00"
" 61";" 79";" 77.22";"2647.289";"you";" 0.000000e+00"
" 46";" 48";" 95.83";"2498.051";"are";" 0.000000e+00"
" 54";" 66";" 81.82";"2488.883";"it";" 0.000000e+00"
" 51";" 64";" 79.69";"2286.644";"for";" 0.000000e+00"
" 74";"135";" 54.81";"2240.094";"i";" 0.000000e+00"
" 60";" 91";" 65.93";"2206.632";"no";" 0.000000e+00"
" 41";" 46";" 89.13";"2064.966";"do";" 0.000000e+00"
" 38";" 40";" 95.00";"2044.628";"this";" 0.000000e+00"
" 39";" 43";" 90.70";"2000.007";"é";" 0.000000e+00"
" 36";" 37";" 97.30";"1985.462";"não";" 0.000000e+00"
" 40";" 48";" 83.33";"1878.462";"that";" 0.000000e+00"
" 32";" 32";"100.00";"1815.450";"people";" 0.000000e+00"
" 38";" 49";" 77.55";"1655.495";"not";" 0.000000e+00"
" 28";" 29";" 96.55";"1531.705";"haver";" 0.000000e+00"
" 29";" 36";" 80.56";"1314.200";"be";"9.277630e-288"
" 30";" 39";" 76.92";"1295.607";"what";"1.018545e-283"
" 23";" 24";" 95.83";"1248.340";"um";"1.904981e-273"
" 27";" 34";" 79.41";"1205.373";"so";"4.145779e-264"
" 22";" 23";" 95.65";"1191.696";"switzerland";"3.889453e-261"
" 22";" 24";" 91.67";"1140.236";"we";"5.941003e-250"
" 25";" 32";" 78.12";"1097.144";"one";"1.379059e-240"
" 19";" 20";" 95.00";"1021.846";"who";"3.204575e-224"
" 21";" 25";" 84.00";" 993.894";"with";"3.815199e-218"
" 19";" 21";" 90.48";" 971.401";"they";"2.956120e-213"
" 18";" 19";" 94.74";" 965.261";"how";"6.387601e-212"
" 19";" 22";" 86.36";" 925.544";"by";"2.748105e-203"
" 17";" 18";" 94.44";" 908.696";"was";"1.262855e-199"
" 19";" 23";" 82.61";" 883.675";"all";"3.472803e-194"
" 17";" 19";" 89.47";" 859.102";"well";"7.632909e-189"
" 16";" 17";" 94.12";" 852.154";"can";"2.473169e-187"
" 16";" 17";" 94.12";" 852.154";"will";"2.473169e-187"
" 16";" 17";" 94.12";" 852.154";"about";"2.473169e-187"
" 15";" 15";"100.00";" 850.661";"them";"5.221846e-187"
" 15";" 15";"100.00";" 850.661";"make";"5.221846e-187"
" 15";" 15";"100.00";" 850.661";"tem";"5.221846e-187"
" 15";" 15";"100.00";" 850.661";"great";"5.221846e-187"
" 15";" 16";" 93.75";" 795.639";"das";"4.789929e-175"
" 14";" 14";"100.00";" 793.932";"isso";"1.125382e-174"
" 14";" 15";" 93.33";" 739.154";"che";"9.155355e-163"
" 13";" 13";"100.00";" 737.206";"lo";"2.428385e-162"
" 13";" 13";"100.00";" 737.206";"still";"2.428385e-162"
" 15";" 18";" 83.33";" 703.940";"brasil";"4.158977e-155"
" 12";" 12";"100.00";" 680.482";"todos";"5.248720e-150"
" 20";" 33";" 60.61";" 672.007";"my";"3.657040e-148"
" 19";" 30";" 63.33";" 668.782";"em";"1.838737e-147"
" 16";" 22";" 72.73";" 651.310";"from";"1.159486e-143"
" 11";" 11";"100.00";" 623.761";"understand";"1.136921e-137"
" 11";" 11";"100.00";" 623.761";"uma";"1.136921e-137"
" 11";" 11";"100.00";" 623.761";"when";"1.136921e-137"
" 11";" 11";"100.00";" 623.761";"killed";"1.136921e-137"
" 21";" 39";" 53.85";" 622.365";"parer";"2.287976e-137"
" 16";" 23";" 69.57";" 621.624";"os";"3.315239e-137"
" 14";" 18";" 77.78";" 611.350";"stan";"5.689304e-135"
" 13";" 16";" 81.25";" 594.154";"vai";"3.128532e-131"
" 13";" 16";" 81.25";" 594.154";"your";"3.128532e-131"
" 14";" 19";" 73.68";" 577.721";"por";"1.174245e-127"
" 14";" 19";" 73.68";" 577.721";"just";"1.174245e-127"
" 15";" 22";" 68.18";" 570.578";"best";"4.202845e-126"
" 10";" 10";"100.00";" 567.043";"só";"2.469642e-125"
" 10";" 10";"100.00";" 567.043";"você";"2.469642e-125"
" 10";" 10";"100.00";" 567.043";"país";"2.469642e-125"
" 10";" 10";"100.00";" 567.043";"english";"2.469642e-125"
" 10";" 10";"100.00";" 567.043";"está";"2.469642e-125"
" 13";" 17";" 76.47";" 557.694";"more";"2.668543e-123"
" 14";" 20";" 70.00";" 547.457";"mas";"4.500300e-121"
" 11";" 13";" 84.62";" 524.442";"he";"4.572684e-116"
" 11";" 13";" 84.62";" 524.442";"una";"4.572684e-116"
" 11";" 13";" 84.62";" 524.442";"why";"4.572684e-116"
" 10";" 11";" 90.91";" 513.688";"know";"9.995656e-114"
"  9";"  9";"100.00";" 510.327";"und";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"sie";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"their";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"nicht";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"tudo";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"other";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"der";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"where";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"ser";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"mesmo";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"any";"5.384454e-113"
"  9";"  9";"100.00";" 510.327";"also";"5.384454e-113"
" 11";" 14";" 78.57";" 485.427";"die";"1.408670e-107"
" 12";" 17";" 70.59";" 473.360";"man";"5.952119e-105"
" 10";" 12";" 83.33";" 469.229";"here";"4.716273e-104"
" 15";" 27";" 55.56";" 459.472";"world";"6.263554e-102"
"  9";" 10";" 90.00";" 457.506";"way";"1.677502e-101"
"  9";" 10";" 90.00";" 457.506";"some";"1.677502e-101"
"  9";" 10";" 90.00";" 457.506";"palestinian";"1.677502e-101"
"  9";" 10";" 90.00";" 457.506";"been";"1.677502e-101"
"  8";"  8";"100.00";" 453.613";"è";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"seu";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"had";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"since";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"see";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"say";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"quem";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"even";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"deus";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"como";"1.179675e-100"
"  8";"  8";"100.00";" 453.613";"aqui";"1.179675e-100"
" 11";" 16";" 68.75";" 422.035";"french";" 8.801027e-94"
"  9";" 11";" 81.82";" 414.292";"years";" 4.264691e-92"
"  9";" 11";" 81.82";" 414.292";"country";" 4.264691e-92"
"  8";"  9";" 88.89";" 401.445";"per";" 2.669332e-89"
"  8";"  9";" 88.89";" 401.445";"only";" 2.669332e-89"
"  8";"  9";" 88.89";" 401.445";"his";" 2.669332e-89"
"  8";"  9";" 88.89";" 401.445";"day";" 2.669332e-89"
"  7";"  7";"100.00";" 396.903";"sad";" 2.601416e-88"
"  7";"  7";"100.00";" 396.903";"speak";" 2.601416e-88"
"  7";"  7";"100.00";" 396.903";"sono";" 2.601416e-88"
"  7";"  7";"100.00";" 396.903";"porque";" 2.601416e-88"
"  7";"  7";"100.00";" 396.903";"need";" 2.601416e-88"
