emji_visage_riant_aux_larmes;689;6845;166;46;382;555;88;530
aller;83;481;433;115;791;1341;144;1245
emji_visage_souriant_avec_yeux_en_forme_de_coeur;2603;98;8;8;107;56;8;47
emji_coeur_rouge;2547;72;35;52;195;116;29;64
suisse;138;359;394;20;300;496;73;2237
voir;108;385;337;115;739;1581;173;804
emji_applaudissements;1339;75;58;16;121;131;28;118
parler;79;225;307;47;309;1046;149;530
emji_se_rouler_par_terre_de_rire;98;1089;32;6;46;80;16;99
gens;36;125;193;66;393;1024;50;536
monde;61;95;225;35;420;749;98;521
femme;124;77;90;25;302;143;1162;177
emji_visage_qui_pleure;513;122;86;49;302;189;56;187
enfant;78;84;232;27;1111;209;78;262
beau;756;155;45;47;392;268;70;193
époque;288;260;29;21;877;173;51;156
prendre;24;175;152;64;290;425;88;625
pays;33;44;434;11;179;314;56;644
vie;141;97;59;41;723;326;81;352
penser;50;207;93;51;271;750;100;309
comprendre;79;134;117;43;192;836;108;301
homme;114;72;72;34;203;127;974;97
temps;73;121;80;31;644;352;69;345
aimer;207;471;57;87;304;248;82;156
chose;37;107;117;32;304;747;68;272
passer;37;135;159;22;487;359;43;430
mettre;20;119;145;36;295;386;93;543
petit;138;233;64;80;535;225;34;286
année;91;179;68;29;605;145;40;438
vrai;122;161;134;31;218;423;189;288
emji_feu;855;42;33;6;62;43;10;46
emji_mains_levées;900;42;21;2;50;60;15;50
grand;138;120;79;40;302;275;71;467
vraiment;94;115;86;31;258;576;66;271
jour;42;109;83;58;582;160;48;275
emji_visage_souriant_avec_une_goutte_de_sueur;74;850;21;18;69;90;22;77
venir;25;151;122;55;227;386;44;335
trouver;32;118;75;33;251;450;71;308
emji_visage_souriant_avec_coeurs;722;22;1;12;48;21;4;13
tellement;364;169;49;28;249;238;55;138
donner;25;58;98;78;272;415;49;279
vivre;41;63;80;35;435;256;63;288
rester;30;77;98;43;246;308;69;378
payer;5;21;68;4;44;46;21;979
problème;6;46;81;33;152;337;83;438
français;41;246;31;1;98;401;17;298
connaître;32;164;80;18;376;324;47;152
emji_mains_en_prière;664;23;13;17;79;55;17;30
changer;40;91;46;13;239;442;55;211
souvenir;553;121;20;3;231;54;8;91
france;12;171;50;14;107;132;23;562
fois;23;132;102;14;200;295;29;288
commentaire;23;112;43;19;59;746;42;64
seul;12;70;128;41;168;332;67;263
arrêter;5;39;213;29;166;266;49;296
demander;8;63;142;18;179;315;68;265
droit;5;18;354;11;92;187;88;198
question;9;46;64;13;107;554;45;171
emji_visage_faisant_un_clin_d_oeil;54;267;44;19;167;225;22;157
devenir;32;57;51;40;190;217;46;333
travail;22;29;49;6;163;137;36;492
emji_visage_avec_bouche_ouverte;232;123;32;14;93;82;22;68
raison;110;40;77;39;76;307;151;150
cas;8;51;88;13;113;323;61;273
jeune;60;68;19;7;452;157;43;108
sentir;21;67;44;22;111;423;59;163
emji_visage_qui_pleure_à_chaudes_larmes;61;392;5;9;19;17;4;15
police;16;6;274;5;74;244;26;148
exister;24;69;70;19;122;264;108;159
accord;43;30;197;19;80;200;48;201
humain;28;9;90;126;123;256;73;101
arriver;19;64;51;13;217;227;34;180
utiliser;0;144;96;11;69;221;27;212
laisser;10;25;78;54;151;288;28;163
besoin;11;39;61;40;120;227;41;249
état;4;11;285;10;48;111;13;262
adorer;387;144;10;27;112;64;6;38
animal;51;14;15;421;39;89;20;62
regarder;29;77;34;15;132;286;25;137
guerre;4;12;488;4;54;52;10;68
ca;16;86;47;18;181;219;22;112
coup;7;92;78;13;174;154;35;183
magnifique;583;14;5;7;61;27;12;37
argent;2;15;47;3;38;50;14;534
travailler;8;27;14;6;167;87;29;349
partir;8;44;72;7;99;147;23;311
moment;50;43;74;9;225;173;38;116
vidéo;36;94;42;11;149;310;21;39
etc;4;40;61;18;89;123;25;288
riche;9;12;11;2;25;38;5;551
plutôt;7;70;47;21;90;238;30;207
place;9;30;64;12;84;144;33;274
premier;21;86;63;7;93;224;27;157
mot;23;105;63;6;51;351;25;30
rendre;11;22;99;29;84;203;49;179
appeler;7;190;77;13;97;158;16;109
meilleur;127;69;18;14;127;104;17;136
jouer;109;76;23;2;313;42;8;67
école;34;56;18;3;432;28;4;71
niveau;6;27;15;7;168;202;17;171
part;8;47;67;15;100;194;30;201
genre;16;50;34;10;80;316;56;84
politique;5;5;114;3;42;174;31;232
palestinien;4;3;573;0;5;12;2;9
emji_drapeau_suisse;262;32;28;2;31;40;3;93
sûr;12;62;49;13;106;250;20;118
israël;1;0;561;0;6;13;0;11
importer;2;44;55;29;74;262;23;121
dernier;78;58;67;6;179;105;15;109
continuer;20;15;154;13;92;110;27;187
emji_pouce_vers_le_haut;348;32;8;6;35;37;8;25
famille;41;35;67;15;257;69;12;107
lire;5;37;36;5;65;373;21;57
apprendre;12;31;19;9;338;127;10;42
emji_visage_en_pleine_réflexion;6;80;40;12;51;194;18;83
exemple;19;19;47;15;67;140;42;231
compte;6;24;51;5;46;254;25;164
genève;11;87;27;1;37;29;1;361
sujet;6;16;26;11;26;368;25;97
manquer;36;60;18;10;152;173;19;117
pauvre;9;63;35;86;106;91;21;157
cause;2;19;96;26;66;125;50;174
perdre;16;33;45;20;119;142;17;160
partie;10;54;60;13;78;104;30;217
histoire;21;35;85;4;73;261;19;65
sortir;7;57;49;12;177;147;21;102
fin;21;70;63;6;129;163;25;92
société;8;6;28;7;69;195;89;163
entendre;29;111;39;8;87;223;27;44
idée;18;61;23;16;54;263;20;114
cher;13;39;12;11;37;42;6;383
oublier;13;66;67;11;123;105;28;142
rts;34;28;79;4;32;267;13;81
manger;5;105;5;215;70;42;7;70
respect;94;5;47;6;213;102;45;31
emji_visage_souriant_avec_yeux_rieurs;169;67;12;8;103;87;11;66
paix;100;11;294;5;38;40;10;14
permettre;6;18;46;4;70;121;22;247
malheureusement;10;15;45;25;117;169;71;94
écrire;7;36;31;2;60;326;17;50
gros;11;78;24;16;81;95;30;187
parent;11;51;6;10;328;37;5;63
revenir;16;45;25;11;78;81;17;243
finir;11;43;49;22;158;100;18;127
super;92;92;16;15;110;98;13;93
côté;6;68;47;12;101;153;21;124
social;5;4;26;2;72;147;31;230
emji_visage_roulant_des_yeux;4;163;32;6;61;102;14;82
population;0;2;122;12;33;102;22;227
peuple;7;4;255;1;24;79;9;127
heure;33;49;32;9;177;61;9;118
gauche;5;25;65;5;35;180;14;173
espérer;38;35;43;15;154;144;20;73
palestine;18;1;295;1;26;67;3;29
mort;7;42;153;26;68;97;19;76
pareil;29;123;14;14;86;141;17;90
nom;11;68;47;1;79;203;24;47
dieu;68;56;16;6;94;156;84;9
commencer;5;35;85;2;73;155;18;127
attendre;10;55;63;13;91;163;20;96
tuer;5;24;215;59;47;55;38;42
servir;5;73;58;5;46;101;23;190
faux;2;29;53;7;15;264;30;95
hamas;1;4;429;0;2;8;1;5
lieu;0;20;63;11;65;140;19;175
tête;13;135;22;9;76;144;13;67
moyen;2;27;71;8;57;68;13;234
emji_visage_avec_des_étoiles_à_la_place_des_yeux;322;13;0;0;12;8;1;14
simple;21;25;30;8;122;147;21;101
violence;2;2;110;2;82;116;85;45
triste;25;19;24;13;236;99;17;44
aider;2;5;49;11;79;119;23;171
simplement;14;12;38;7;70;140;25;163
classe;35;38;4;3;135;59;12;175
système;1;8;18;3;31;60;11;318
prix;4;16;46;3;15;13;8;334
chat;34;49;4;240;27;40;8;12
manifestation;0;3;333;0;14;48;3;34
accent;84;300;1;0;12;27;1;9
vieux;21;126;22;9;111;91;23;53
droite;0;8;66;1;22;200;11;127
public;1;17;57;1;29;62;5;272
fille;28;78;7;2;281;18;21;14
montrer;7;19;61;1;53;203;24;82
ville;9;15;37;13;37;31;4;276
pire;5;54;49;7;121;67;15;99
entreprise;0;5;19;1;6;11;0;368
emji_visage_souriant_aux_yeux_rieurs;54;242;4;5;35;39;3;27
impôt;0;3;9;1;2;11;2;385
salaire;0;3;2;1;15;13;11;363
loi;2;7;95;8;38;98;22;154
nouveau;9;17;45;4;99;84;13;156
emji_visage_boudeur;5;50;61;12;33;43;6;39
créer;7;11;44;17;39;103;29;178
répondre;5;22;19;5;72;247;12;41
normal;7;22;19;11;113;100;26;119
chercher;4;17;37;11;43;153;32;129
maison;9;73;23;13;184;22;6;86
seulement;9;29;46;14;57;93;25;151
retrouver;43;39;24;17;98;87;18;88
façon;20;25;26;5;75;170;19;77
article;3;9;47;6;10;211;9;110
blanc;2;81;34;4;26;184;26;29
acheter;6;36;25;24;37;33;6;236
essayer;0;27;40;14;42;208;13;65
rapport;2;23;42;7;33;163;34;99
jeu;75;30;13;1;208;31;8;25
emji_étincelles;237;8;4;1;14;17;7;12
manifester;1;8;282;0;19;36;2;37
réponse;15;24;20;2;52;247;14;25
rappeler;45;57;48;5;116;55;11;73
propre;2;60;33;4;54;128;22;97
mauvais;2;20;18;16;74;152;28;78
gaza;2;2;355;2;6;8;1;14
armée;2;7;168;1;32;53;38;88
exactement;30;36;28;5;34;186;23;66
soutenir;5;2;195;2;28;63;27;68
préférer;15;61;26;19;88;88;28;82
poser;3;25;17;13;55;223;13;52
incroyable;125;51;15;4;71;71;11;54
respecter;3;3;129;16;57;63;21;98
service;6;14;23;13;41;57;42;183
justement;2;14;38;5;34;180;22;99
eau;3;105;39;15;36;37;7;126
écouter;29;38;12;2;58;204;21;18
voiture;8;31;6;6;29;14;1;276
santé;10;8;9;18;36;43;9;254
garder;10;32;19;20;102;76;23;103
journée;25;46;8;7;134;97;19;43
sembler;3;18;40;9;62;153;18;85
mois;3;19;14;3;45;30;11;240
fou;19;55;29;12;64;155;13;36
ami;36;26;20;10;140;92;6;44
coeur;96;30;20;21;86;62;14;44
défendre;1;8;150;2;20;93;17;81
valoir;19;66;21;16;31;63;16;144
reportage;137;50;9;5;69;66;9;37
mdr;3;145;32;10;44;81;11;55
europe;3;19;107;3;29;44;7;111
réalité;6;5;36;4;24;156;37;108
plaisir;43;31;8;23;144;79;14;36
heureux;48;21;10;15;207;32;19;21
terre;7;14;107;9;65;70;23;69
bidet;17;310;0;0;5;7;0;9
air;17;59;13;9;112;81;24;59
foutre;5;42;53;10;37;142;12;72
agir;0;3;85;4;29;104;31;112
possible;6;17;32;8;56;75;12;152
manière;5;6;34;9;37;177;21;77
gagner;4;16;14;1;29;21;14;232
truc;8;54;13;8;67;121;15;80
ouvrir;3;20;37;2;56;139;22;80
trump;5;16;181;0;21;56;3;73
expliquer;2;28;39;6;23;150;13;98
oeil;22;30;40;2;83;113;17;49
canton;2;34;6;0;5;9;1;278
bas;11;28;37;11;60;58;17;131
génération;14;36;7;3;192;53;13;34
protéger;6;9;99;10;37;70;34;86
interdire;2;10;46;21;69;45;21;126
