"";"X.rts_a";"X.rts_i"
"piste";1,5874;-1,5874
"kilomètre";0,2913;-0,2913
"neige";2,9239;-2,9239
"vitesse";0,3834;-0,3834
"budget";-2,0842;2,0842
"chat";1,8824;-1,8824
"devenir";-0,6404;0,6404
"véritable";1,597;-1,597
"jouet";2,8905;-2,8905
"emji_notes_de_musique";-1,3787;1,3787
"danse";6,9924;-6,9924
"créer";-1,3645;1,3645
"grand";0,9013;-0,9013
"succès";-0,7717;0,7717
"international";-1,5964;1,5964
"initialement";-2,1314;2,1314
"animer";2,8505;-2,8505
"station";-0,6918;0,6918
"chanson";2,9955;-2,9955
"monde";0,5745;-0,5745
"pays";-2,0128;2,0128
"commencer";0,7683;-0,7683
"transformer";-1,4247;1,4247
"connaître";-0,2815;0,2815
"traverser";-0,6342;0,6342
"décennie";0,246;-0,246
"continuer";-0,8054;0,8054
"séduire";-0,7721;0,7721
"jeune";6,2751;-6,2751
"public";-1,1426;1,1426
"notamment";-7,7904;7,7904
"streaming";-1,5032;1,5032
"rester";-1,9091;1,9091
"incontournable";1,3431;-1,3431
"fête";9,0969;-9,0969
"populaire";-1,2277;1,2277
"dernier";-5,368;5,368
"nouveau";-4,4217;4,4217
"âgé";-0,5457;0,5457
"profiter";1,2324;-1,2324
"retraite";0,6125;-0,6125
"oeuvre";-0,5469;0,5469
"base";-0,5571;0,5571
"découvrir";1,8183;-1,8183
"instafood";7,7251;-7,7251
"emji_skieur";-2,3455;2,3455
"emji_drapeau_suisse";-63,5674;63,5674
"décembre";-6,5227;6,5227
"chute";-1,5584;1,5584
"val";1,2564;-1,2564
"arrêter";0,4741;-0,4741
"carrière";0,6125;-0,6125
"raconter";6,0831;-6,0831
"histoire";1,5015;-1,5015
"image";0,4938;-0,4938
"penser";0,5426;-0,5426
"garçon";2,1306;-2,1306
"rue";3,7514;-3,7514
"cheveu";1,991;-1,991
"réaction";-0,2634;0,2634
"mai";0,2913;-0,2913
"microtrottoir";6,621;-6,621
"jeunesse";7,9986;-7,9986
"légende";0,5426;-0,5426
"jurer";-0,29;0,29
"amour";15,3628;-15,3628
"raison";-2,3137;2,3137
"pari";-0,5457;0,5457
"semaine";-2,364;2,364
"énergie";0,6695;-0,6695
"lundi";-3,0405;3,0405
"repos";2,5213;-2,5213
"léman";-0,3344;0,3344
"hippie";4,0453;-4,0453
"course";1,3502;-1,3502
"beau";6,7792;-6,7792
"rassembler";2,1306;-2,1306
"vieux";1,4387;-1,4387
"ville";-1,2413;1,2413
"genève";-1,2383;1,2383
"dieu";2,5213;-2,5213
"fribourg";1,2035;-1,2035
"vaud";1,064;-1,064
"neuchâtel";-1,0241;1,0241
"valoir";4,2365;-4,2365
"question";4,6198;-4,6198
"assurer";-1,2277;1,2277
"ski";5,149;-5,149
"train";-0,3244;0,3244
"cff";-0,6769;0,6769
"introduire";-0,9029;0,9029
"interdiction";-0,2318;0,2318
"fumer";1,3431;-1,3431
"finir";1,2913;-1,2913
"cigarette";1,4387;-1,4387
"vraiment";1,2159;-1,2159
"cuisine";5,885;-5,885
"partager";1,2035;-1,2035
"secret";4,7906;-4,7906
"nombreux";1,136;-1,136
"fan";0,7424;-0,7424
"travers";-0,2452;0,2452
"journal";2,1838;-2,1838
"livre";0,3177;-0,3177
"rencontrer";1,0481;-1,0481
"complet";4,174;-4,174
"drôle";4,4132;-4,4132
"métier";6,11;-6,11
"avis";3,2191;-3,2191
"attendre";-0,8834;0,8834
"insolite";5,517;-5,517
"transport";-0,3344;0,3344
"adapter";-0,6774;0,6774
"tv";4,536;-4,536
"emji_ballon_de_football";-4,4553;4,4553
"novembre";-9,1729;9,1729
"affronter";0,6605;-0,6605
"match";0,5127;-0,5127
"mondial";-4,2938;4,2938
"nati";0,3834;-0,3834
"arrivée";-0,6048;0,6048
"équipe";-0,468;0,468
"garder";-0,4516;0,4516
"époque";2,1306;-2,1306
"conseil";-5,5254;5,5254
"sécurité";-1,6877;1,6877
"onu";-1,5032;1,5032
"voter";-0,9401;0,9401
"plan";-4,2307;4,2307
"paix";-0,8738;0,8738
"donald";-5,9314;5,9314
"trump";-6,8537;6,8537
"gaza";-7,5117;7,5117
"prévoir";-6,0183;6,0183
"mot";3,658;-3,658
"manifestation";-3,8081;3,8081
"récent";-0,9029;0,9029
"cessez_le_feu";-3,8864;3,8864
"guerre";-1,1708;1,1708
"terme";-0,6774;0,6774
"signe";0,6605;-0,6605
"mouvement";-0,3641;0,3641
"lausannois";3,829;-3,829
"salle";3,6775;-3,6775
"eau";1,199;-1,199
"rendre";-1,2078;1,2078
"veille";0,8567;-0,8567
"bain";0,4317;-0,4317
"st";-0,311;0,311
"lausanne";1,1276;-1,1276
"marier";1,0481;-1,0481
"salon";2,5213;-2,5213
"mariage";2,2854;-2,2854
"union";-0,9177;0,9177
"lover";5,915;-5,915
"association";-2,8268;2,8268
"dénoncer";-0,8054;0,8054
"voiture";7,3286;-7,3286
"obligatoire";0,5426;-0,5426
"société";0,3144;-0,3144
"tuer";-2,4504;2,4504
"petit";27,0413;-27,0413
"feu";0,2594;-0,2594
"liberté";1,5471;-1,5471
"bientôt";-0,4454;0,4454
"interdire";-0,8395;0,8395
"individu";-1,0713;1,0713
"sortir";-0,3081;0,3081
"parent";0,7424;-0,7424
"soirée";2,1089;-2,1089
"vivre";4,2774;-4,2774
"rencontre";4,0612;-4,0612
"suivre";1,6508;-1,6508
"nyon";1,3431;-1,3431
"temps";6,5956;-6,5956
"projection";2,408;-2,408
"inviter";1,0271;-1,0271
"plonger";0,2913;-0,2913
"programme";0,5958;-0,5958
"regard";2,1306;-2,1306
"événement";0,4652;-0,4652
"quotidien";0,8826;-0,8826
"portrait";4,8788;-4,8788
"personnalité";-0,5049;0,5049
"témoignage";2,1838;-2,1838
"actuel";-1,0698;1,0698
"inédit";-2,5615;2,5615
"théâtre";-0,5049;0,5049
"inscrire";-0,6774;0,6774
"cochon";3,1829;-3,1829
"chanter";2,5855;-2,5855
"claude";3,6775;-3,6775
"champion";2,7482;-2,7482
"bel";2,2854;-2,2854
"seul";0,5127;-0,5127
"humour";12,9868;-12,9868
"miracle";29,3094;-29,3094
"montrer";-0,8098;0,8098
"ouvrier";0,3834;-0,3834
"exprimer";-0,3344;0,3344
"époux";-0,2318;0,2318
"clip";13,3031;-13,3031
"diffuser";11,9929;-11,9929
"samedi";1,9651;-1,9651
"18h45";15,0912;-15,0912
"miraclesuisse";15,8283;-15,8283
"madeinswitzerland";15,4598;-15,4598
"suissitude";13,9858;-13,9858
"jour";-1,2473;1,2473
"réaliser";-0,6494;0,6494
"occasion";4,9283;-4,9283
"moment";0,6125;-0,6125
"emji_feu";-1,4247;1,4247
"propre";3,3732;-3,3732
"couple";1,991;-1,991
"américain";-5,2563;5,2563
"voyage";4,709;-4,709
"donner";1,3533;-1,3533
"dossier";-0,3641;0,3641
"ordre";-0,2318;0,2318
"switzerland";5,517;-5,517
"occuper";1,2564;-1,2564
"commeunlundi";4,4132;-4,4132
"style";3,518;-3,518
"chaussette";3,8554;-3,8554
"simple";2,6912;-2,6912
"mode";8,2295;-8,2295
"commun";0,2542;-0,2542
"apprendre";0,6919;-0,6919
"aimer";17,3028;-17,3028
"poser";0,5033;-0,5033
"plutôt";4,7906;-4,7906
"police";-3,2735;3,2735
"kid";10,3023;-10,3023
"mort";-2,008;2,008
"médecin";0,3177;-0,3177
"mettre";-3,4254;3,4254
"terre";1,6542;-1,6542
"vie";9,8033;-9,8033
"compter";-0,2318;0,2318
"étude";-7,2885;7,2885
"spécial";0,7295;-0,7295
"invention";6,989;-6,989
"innovation";1,2564;-1,2564
"solution";0,7041;-0,7041
"raclette";0,5033;-0,5033
"présent";1,3769;-1,3769
"reportage";3,2724;-3,2724
"froid";1,7155;-1,7155
"automne";2,8401;-2,8401
"règle";-0,285;0,285
"manquer";0,6288;-0,6288
"femme";1,5756;-1,5756
"logement";-0,3434;0,3434
"développer";-0,2524;0,2524
"appeler";1,0325;-1,0325
"sensible";1,0999;-1,0999
"maison";1,1932;-1,1932
"entier";0,8519;-0,8519
"compte";0,5657;-0,5657
"fou";3,1829;-3,1829
"manger";2,5213;-2,5213
"dimanche";-8,235;8,235
"soir";-1,3392;1,3392
"état";-5,6355;5,6355
"civil";-0,8738;0,8738
"personnage";0,6605;-0,6605
"nom";-0,3641;0,3641
"particulièrement";-2,9795;2,9795
"exister";1,5256;-1,5256
"école";1,8183;-1,8183
"retourner";0,6605;-0,6605
"élève";0,246;-0,246
"ecole";4,536;-4,536
"traditionnel";-0,3641;0,3641
"glisser";3,1829;-3,1829
"ouvrir";-0,7933;0,7933
"sport";3,065;-3,065
"alcool";1,7693;-1,7693
"domaine";-1,7099;1,7099
"famille";0,3908;-0,3908
"vin";2,0716;-2,0716
"caméra";1,86;-1,86
"fils";0,8567;-0,8567
"jean";3,7844;-3,7844
"âge";1,8117;-1,8117
"bande";-2,0842;2,0842
"main";1,991;-1,991
"objectif";-1,2277;1,2277
"record";-1,5451;1,5451
"personnel";-0,7721;0,7721
"corps";2,1838;-2,1838
"esprit";2,8905;-2,8905
"forme";-0,5571;0,5571
"lapin";1,0999;-1,0999
"part";-0,6048;0,6048
"vacance";11,7407;-11,7407
"poste";-1,8126;1,8126
"service";-5,1251;5,1251
"animal";-0,2933;0,2933
"voir";0,2949;-0,2949
"vrai";2,8505;-2,8505
"jeudi";-11,5965;11,5965
"offrir";-2,6476;2,6476
"émotion";1,2564;-1,2564
"ambiance";5,1203;-5,1203
"télévision";6,9924;-6,9924
"parole";0,5033;-0,5033
"manière";0,4317;-0,4317
"changer";1,0271;-1,0271
"scène";-0,5571;0,5571
"comédien";5,149;-5,149
"travailler";0,6919;-0,6919
"tour";0,3828;-0,3828
"adolescent";0,7295;-0,7295
"acteur";0,4467;-0,4467
"cinéma";2,4428;-2,4428
"décéder";-0,9401;0,9401
"film";-0,2383;0,2383
"philippe";0,4085;-0,4085
"début";-0,2783;0,2783
"effet";-1,8308;1,8308
"citoyen";-0,7188;0,7188
"représentant";-0,3434;0,3434
"défendre";-0,6342;0,6342
"espèce";-3,6628;3,6628
"menacer";-1,3907;1,3907
"entendre";0,5033;-0,5033
"avenir";-0,4984;0,4984
"canton";-4,8323;4,8323
"affaire";-1,9554;1,9554
"marquer";-3,4403;3,4403
"fédéral";-6,7645;6,7645
"peur";3,8554;-3,8554
"avion";2,4342;-2,4342
"pilote";0,3422;-0,3422
"ligne";-5,8587;5,8587
"armée";0,4628;-0,4628
"porte";-0,5469;0,5469
"répondre";0,3869;-0,3869
"document";0,8518;-0,8518
"armeesuisse";3,6775;-3,6775
"achat";-1,0713;1,0713
"présenter";-0,2783;0,2783
"gagner";0,8567;-0,8567
"travailleur";-0,7721;0,7721
"fille";2,0018;-2,0018
"journaliste";0,8917;-0,8917
"choisir";0,6288;-0,6288
"rêve";2,6912;-2,6912
"matin";0,2944;-0,2944
"préparer";0,4085;-0,4085
"appétit";2,5213;-2,5213
"star";0,3834;-0,3834
"plateau";2,9795;-2,9795
"également";-2,1024;2,1024
"dizaine";-1,0713;1,0713
"art";0,4287;-0,4287
"légendaire";1,0677;-1,0677
"blanc";2,2192;-2,2192
"bas";-0,285;0,285
"faux";-0,9401;0,9401
"éviter";-0,2881;0,2881
"helvétique";2,1306;-2,1306
"préférer";2,2854;-2,2854
"tête";1,0372;-1,0372
"vieillesse";2,1306;-2,1306
"alpage";2,8505;-2,8505
"revenir";-0,7452;0,7452
"lieu";-1,4165;1,4165
"accent";4,4132;-4,4132
"chercheur";-2,7791;2,7791
"bord";-0,2318;0,2318
"rêver";3,6775;-3,6775
"travail";-0,6362;0,6362
"vintage";10,6706;-10,6706
"garantir";0,2624;-0,2624
"malade";0,6605;-0,6605
"porter";-0,3535;0,3535
"couper";-0,8184;0,8184
"mythique";1,991;-1,991
"valaisan";2,8505;-2,8505
"vélomoteur";4,0453;-4,0453
"génération";0,8548;-0,8548
"eighties";9,5659;-9,5659
"jeu";3,3254;-3,3254
"parler";3,7655;-3,7655
"autorité";-3,6628;3,6628
"policier";-0,8395;0,8395
"vaudois";0,4125;-0,4125
"lac";2,1838;-2,1838
"accueillir";-1,2704;1,2704
"haut";0,3484;-0,3484
"couleur";0,5234;-0,5234
"pierre";0,8567;-0,8567
"radio";3,885;-3,885
"vert";-0,4595;0,4595
"geste";-0,4454;0,4454
"coeur";1,029;-1,029
"saint";-0,3081;0,3081
"journée";1,6518;-1,6518
"lever";1,2564;-1,2564
"passage";0,5609;-0,5609
"niveau";-3,5987;3,5987
"habitant";-1,2704;1,2704
"geneve";7,7251;-7,7251
"participer";-1,0241;1,0241
"concours";1,2159;-1,2159
"artiste";-1,3148;1,3148
"plage";1,597;-1,597
"premier";-6,4951;6,4951
"tenter";0,2913;-0,2913
"chaussure";1,7033;-1,7033
"témoigner";1,2159;-1,2159
"changement";-0,8738;0,8738
"village";0,6603;-0,6603
"soleil";8,3277;-8,3277
"santé";-1,5267;1,5267
"frère";-0,5049;0,5049
"carte";0,2928;-0,2928
"terminer";-0,5049;0,5049
"national";-4,3479;4,3479
"florilège";4,4132;-4,4132
"revoir";0,5033;-0,5033
"final";-0,9401;0,9401
"euro";-3,2186;3,2186
"féminin";0,8518;-0,8518
"café";1,0481;-1,0481
"pain";1,0481;-1,0481
"difficile";0,3869;-0,3869
"cas";-0,6686;0,6686
"chaud";-0,3434;0,3434
"vache";4,4132;-4,4132
"montagne";5,1028;-5,1028
"passion";9,0717;-9,0717
"valaiswallis";4,0453;-4,0453
"paléo";2,5213;-2,5213
"festival";4,6679;-4,6679
"new";-0,6048;0,6048
"york";-0,5571;0,5571
"fois";-0,4443;0,4443
"marque";-1,7301;1,7301
"oublier";4,536;-4,536
"homme";1,1767;-1,1767
"tell";1,7033;-1,7033
"évoquer";2,9065;-2,9065
"sentiment";-0,2524;0,2524
"fermer";-1,8581;1,8581
"montreux";1,86;-1,86
"the";-2,6375;2,6375
"installer";0,3869;-0,3869
"amateur";-0,215;0,215
"football";2,3005;-2,3005
"juin";0,3652;-0,3652
"départ";-0,4984;0,4984
"stress";0,6695;-0,6695
"servir";2,0211;-2,0211
"musique";5,0568;-5,0568
"chaîne";-0,9177;0,9177
"milieu";0,5786;-0,5786
"scolaire";0,5234;-0,5234
"bois";0,8518;-0,8518
"besoin";-1,6083;1,6083
"pied";0,8519;-0,8519
"route";1,0299;-1,0299
"rire";8,0932;-8,0932
"jouer";0,4938;-0,4938
"chemin";2,5213;-2,5213
"physique";0,5426;-0,5426
"important";-0,8347;0,8347
"sportif";0,6802;-0,6802
"prêt";4,7906;-4,7906
"édition";-1,0241;1,0241
"dérouler";-1,0713;1,0713
"vendredi";-4,5833;4,5833
"période";-1,081;1,081
"examen";0,6605;-0,6605
"réussir";1,0481;-1,0481
"soin";-0,8054;0,8054
"étudiant";-0,6774;0,6774
"sol";0,6605;-0,6605
"aider";-0,4001;0,4001
"jardin";1,2913;-1,2913
"position";-1,9194;1,9194
"tabac";1,6542;-1,6542
"expliquer";-1,8166;1,8166
"cacher";-0,3434;0,3434
"considérer";-1,7099;1,7099
"grave";-1,2277;1,2277
"accident";-2,6375;2,6375
"janvier";-2,9795;2,9795
"vd";-1,9194;1,9194
"genevois";1,5149;-1,5149
"immense";0,6605;-0,6605
"naître";-0,3095;0,3095
"culte";4,4809;-4,4809
"europe";-5,2211;5,2211
"noir";-0,311;0,311
"vidéo";-1,5345;1,5345
"demander";-2,7179;2,7179
"sexuel";-2,1203;2,1203
"romands";0,8665;-0,8665
"roi";1,0481;-1,0481
"siècle";0,5609;-0,5609
"inspirer";-0,3641;0,3641
"nuit";-1,4789;1,4789
"printemps";1,2564;-1,2564
"mois";-2,1156;2,1156
"tôt";-1,9194;1,9194
"remporter";-2,8215;2,8215
"nature";4,1563;-4,1563
"poursuivre";-0,7721;0,7721
"chien";3,9467;-3,9467
"maman";1,0999;-1,0999
"mère";1,597;-1,597
"total";-0,5049;0,5049
"abri";1,2564;-1,2564
"renoncer";-1,0713;1,0713
"mauvais";0,6605;-0,6605
"menace";-0,3434;0,3434
"amende";-1,0713;1,0713
"condition";-2,1955;2,1955
"objet";-0,4984;0,4984
"projet";-9,0953;9,0953
"club";1,5256;-1,5256
"emblématique";-0,9401;0,9401
"genevoise";0,246;-0,246
"identifier";-2,7791;2,7791
"adepte";3,8554;-3,8554
"comprendre";-0,2452;0,2452
"chose";3,2191;-3,2191
"région";-2,3137;2,3137
"week_end";-1,3787;1,3787
"entraîner";-0,6048;0,6048
"arbre";0,5033;-0,5033
"choix";0,6605;-0,6605
"tempête";-0,8054;0,8054
"vent";-0,2318;0,2318
"violent";-1,0713;1,0713
"spectaculaire";-0,5049;0,5049
"pluie";0,4317;-0,4317
"pousser";-0,215;0,215
"problème";-0,2318;0,2318
"magasin";0,3177;-0,3177
"venir";2,0995;-2,0995
"marché";-1,2273;1,2273
"boîte";0,6695;-0,6695
"possible";-0,4001;0,4001
"vente";-1,8581;1,8581
"franc";-7,2222;7,2222
"exemple";-0,2318;0,2318
"comportement";-0,5049;0,5049
"automobile";2,1306;-2,1306
"voisin";0,6605;-0,6605
"français";-0,6292;0,6292
"organiser";-0,8738;0,8738
"ancien";-2,7179;2,7179
"unique";-1,2366;1,2366
"coup";0,3422;-0,3422
"delémont";-1,5032;1,5032
"espérer";-0,2318;0,2318
"moitié";-2,1802;2,1802
"droit";-0,7386;0,7386
"vote";-1,081;1,081
"chef";0,2624;-0,2624
"produire";-0,9664;0,9664
"contenir";-2,5615;2,5615
"mener";-3,8081;3,8081
"enquête";-6,0698;6,0698
"domicile";-0,5571;0,5571
"permettre";-3,1951;3,1951
"ménage";1,0481;-1,0481
"tsr";4,1948;-4,1948
"risque";-2,7229;2,7229
"aérien";-1,2277;1,2277
"véhicule";-0,5049;0,5049
"incroyable";0,5033;-0,5033
"voyageur";0,6605;-0,6605
"chanteur";2,4342;-2,4342
"phénomène";-1,2516;1,2516
"2000s";12,8805;-12,8805
"air";1,0363;-1,0363
"particulier";0,8567;-0,8567
"snow";4,0453;-4,0453
"hiver";2,3536;-2,3536
"adulte";-1,2454;1,2454
"réunir";-0,4595;0,4595
"défi";-0,311;0,311
"preuve";0,6605;-0,6605
"déclarer";-0,9401;0,9401
"plateforme";-1,9194;1,9194
"site";-1,5345;1,5345
"géant";-3,5987;3,5987
"information";-0,6774;0,6774
"culture";-0,6774;0,6774
"évolution";-0,7188;0,7188
"impact";-2,5615;2,5615
"laisser";1,3533;-1,3533
"étape";0,246;-0,246
"téléphone";2,5213;-2,5213
"mercredi";-6,8436;6,8436
"tester";-1,5032;1,5032
"estimer";-2,2659;2,2659
"reconnaître";-0,6342;0,6342
"futur";-0,3641;0,3641
"fonds";-0,7188;0,7188
"fondue";4,794;-4,794
"membre";-4,0188;4,0188
"lutte";-0,5571;0,5571
"neuchâtelois";0,3558;-0,3558
"sembler";2,1838;-2,1838
"soldat";1,4753;-1,4753
"sortie";-0,215;0,215
"militaire";-0,285;0,285
"juillet";0,3834;-0,3834
"rapport";-3,1717;3,1717
"révéler";-9,536;9,536
"banque";0,6695;-0,6695
"officiel";-2,4504;2,4504
"joie";2,2854;-2,2854
"collection";-0,2524;0,2524
"allemand";-0,285;0,285
"accès";-1,4247;1,4247
"nouvel";-0,9664;0,9664
"conseiller";-1,8581;1,8581
"message";0,3834;-0,3834
"voix";-2,2659;2,2659
"mars";-0,311;0,311
"glace";1,0999;-1,0999
"rouge";-0,3535;0,3535
"recevoir";-2,6375;2,6375
"chance";3,5127;-3,5127
"face";-4,179;4,179
"aide";-1,2516;1,2516
"midi";-0,8054;0,8054
"remonter";-0,215;0,215
"électronique";-1,7099;1,7099
"organisation";-2,9795;2,9795
"moyen";0,2913;-0,2913
"internet";1,5256;-1,5256
"micro";0,6605;-0,6605
"ami";2,5213;-2,5213
"accord";-4,789;4,789
"annonce";-0,8347;0,8347
"président";-5,0685;5,0685
"place";-0,5435;0,5435
"breakdance";4,0453;-4,0453
"meteo";3,6775;-3,6775
"ciel";0,3558;-0,3558
"rare";-0,6342;0,6342
"rappeler";1,3431;-1,3431
"agent";0,2624;-0,2624
"figure";-0,7586;0,7586
"appel";-0,9401;0,9401
"1er";-3,8081;3,8081
"débuter";-1,5032;1,5032
"retro";8,4614;-8,4614
"réalisateur";1,991;-1,991
"aventure";1,2564;-1,2564
"cave";-0,9029;0,9029
"transporter";-0,5049;0,5049
"importance";-1,5032;1,5032
"reprendre";-0,7188;0,7188
"dévoiler";-1,3907;1,3907
"prix";-2,7657;2,7657
"obtenir";-1,9194;1,9194
"étranger";-1,6083;1,6083
"célébrer";-0,4454;0,4454
"double";-0,6774;0,6774
"octobre";-7,2885;7,2885
"info";0,6605;-0,6605
"envie";2,8505;-2,8505
"champignon";0,3834;-0,3834
"nu";0,8567;-0,8567
"interroger";-0,3344;0,3344
"professeur";0,3834;-0,3834
"série";-0,215;0,215
"complexe";-1,0713;1,0713
"origine";-1,0713;1,0713
"bernois";-1,9864;1,9864
"tourner";-0,2318;0,2318
"suite";-4,4172;4,4172
"victoire";-1,3787;1,3787
"technique";1,0999;-1,0999
"actualité";0,2913;-0,2913
"swiss";0,3177;-0,3177
"contrôle";-0,7721;0,7721
"olympique";1,3431;-1,3431
"nouvelle";-3,2402;3,2402
"lumière";-0,3434;0,3434
"championnat";1,0481;-1,0481
"berner";-3,8081;3,8081
"campagne";-1,2704;1,2704
"explorer";-1,7099;1,7099
"concevoir";-1,9194;1,9194
"gauche";-2,0842;2,0842
"droite";-1,6083;1,6083
"zurich";-1,6764;1,6764
"summer";4,0453;-4,0453
"découverte";-0,8395;0,8395
"extrême";-0,9029;0,9029
"adopter";-0,8054;0,8054
"côté";0,3177;-0,3177
"dédier";-0,4454;0,4454
"groupe";-3,7117;3,7117
"comité";-1,9194;1,9194
"billet";-1,5257;1,5257
"célèbre";-1,9669;1,9669
"victime";-6,8436;6,8436
"minute";-0,5445;0,5445
"européen";-5,7019;5,7019
"prestigieux";-1,5032;1,5032
"toucher";-3,8081;3,8081
"susciter";-1,5257;1,5257
"débat";-0,9401;0,9401
"patient";-0,7721;0,7721
"cause";-2,1802;2,1802
"paysan";4,7811;-4,7811
"annoncer";-16,3021;16,3021
"direct";-0,9029;0,9029
"seulement";-1,6697;1,6697
"désormais";-4,4075;4,4075
"but";-2,1314;2,1314
"rejoindre";-0,311;0,311
"joueur";-0,4994;0,4994
"frapper";-1,9864;1,9864
"nombre";-5,4728;5,4728
"repas";1,0677;-1,0677
"sud";-1,7099;1,7099
"france";-1,5773;1,5773
"pollution";1,991;-1,991
"environnement";-0,6048;0,6048
"communauté";-0,5571;0,5571
"expérience";-0,2294;0,2294
"météo";1,0999;-1,0999
"rétro";4,0453;-4,0453
"salaire";-0,5049;0,5049
"titre";-2,8268;2,8268
"argent";0,4317;-0,4317
"tendance";-1,0698;1,0698
"conflit";-1,9194;1,9194
"privé";-0,9177;0,9177
"zone";-2,9982;2,9982
"patrimoine";-0,9029;0,9029
"ouverture";-1,5032;1,5032
"mardi";-9,6516;9,6516
"avril";-0,4984;0,4984
"scientifique";-1,2454;1,2454
"application";-1,2454;1,2454
"enregistrer";-2,7791;2,7791
"centaine";-0,9177;0,9177
"grève";-0,3434;0,3434
"alimentaire";-2,9982;2,9982
"provoquer";-1,7957;1,7957
"naissance";-1,4247;1,4247
"exercice";0,3834;-0,3834
"rapide";-1,7099;1,7099
"danger";-1,3787;1,3787
"70s";16,1969;-16,1969
"60s";13,6173;-13,6173
"90s";20,1869;-20,1869
"cinema";3,6775;-3,6775
"propriétaire";-1,5032;1,5032
"représenter";-1,2277;1,2277
"urgence";-2,5615;2,5615
"romain";-1,7099;1,7099
"plaindre";-1,5032;1,5032
"musée";-1,6083;1,6083
"accompagner";0,2913;-0,2913
"sauvage";-0,3434;0,3434
"apporter";-1,0713;1,0713
"gros";-0,6342;0,6342
"pratique";-0,2318;0,2318
"température";-1,4247;1,4247
"attaque";-2,8268;2,8268
"réserver";-0,3434;0,3434
"manifester";-1,4247;1,4247
"tournée";0,2624;-0,2624
"climat";-0,9177;0,9177
"langue";1,0481;-1,0481
"italien";-1,2454;1,2454
"album";-0,6342;0,6342
"prochain";-5,9606;5,9606
"population";-4,2224;4,2224
"ère";-2,3766;2,3766
"historique";-2,3455;2,3455
"ssr";-1,7099;1,7099
"pièce";-0,2318;0,2318
"guy";-0,4454;0,4454
"situation";-3,1843;3,1843
"promettre";-1,5032;1,5032
"université";-2,9982;2,9982
"vol";-0,9664;0,9664
"moyenne";-2,3455;2,3455
"politique";-2,9036;2,9036
"parcours";-0,5049;0,5049
"rôle";-1,5345;1,5345
"bilan";-1,9194;1,9194
"local";-2,7791;2,7791
"concerner";-3,8081;3,8081
"augmentation";-1,9194;1,9194
"assurance";-0,6342;0,6342
"maladie";-1,7301;1,7301
"skieur";-0,6342;0,6342
"professionnel";-0,9664;0,9664
"septembre";-2,1802;2,1802
"centre";-4,2047;4,2047
"social";-7,9596;7,9596
"décrire";-0,7721;0,7721
"seventies";4,7811;-4,7811
"tomber";0,5033;-0,5033
"performance";-1,5032;1,5032
"fribourgeois";-0,6342;0,6342
"yodel";-0,5049;0,5049
"épisode";1,7033;-1,7033
"battre";-1,3787;1,3787
"violence";-6,1614;6,1614
"japonais";0,3834;-0,3834
"humain";-2,6375;2,6375
"entreprise";-4,1109;4,1109
"remplacer";-1,0713;1,0713
"millier";-2,5615;2,5615
"inquiéter";-2,1314;2,1314
"siège";-1,7099;1,7099
"drogue";-0,2524;0,2524
"système";-1,7301;1,7301
"incendie";-0,5049;0,5049
"fonction";-1,5032;1,5032
"décider";-1,7301;1,7301
"canada";-0,5049;0,5049
