"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"ingénieur";1;1;1;1;0;1;1;1
"individuel";1;1;1;1;1;0,925;0;1
"incroyablement";1;1;1;0,008;1;0,081;0,125;1
"incompréhensible";1;1;1;1;0,039;0;1;1
"impressionner";1;1;1;1;1;0,006;0,552;1
"impeccable";1;1;1;1;1;0,002;0,07;1
"immature";1;1;1;1;0,516;0;1;1
"iii";1;1;1;1;1;1;1;0
"ignoble";1;1;0,014;1;1;0,006;1;1
"huître";0,231;1;0,083;1;1;1;1;1
"hurler";1;0,158;0,014;1;1;1;0,013;1
"humilier";1;1;1;1;0,039;0,006;0,552;1
"humiliation";1;1;1;1;1;0;0,552;1
"hubert";0,09;1;1;1;1;1;1;0,128
"hommage";0,012;1;1;1;1;0,445;1;1
"handicapé";1;1;0,299;1;1;1;0;1
"hamburger";1;0,114;0,299;1;1;1;0,419;1
"halluciner";1;1;0,375;0;1;0,445;1;0,473
"haineux";1;1;1;0,008;0;1;1;1
"hab";1;1;1;1;1;0,329;1;0,321
"générique";0,09;1;1;1;1;1;1;0,128
"gène";1;1;0,375;1;0,516;0,081;0,552;1
"gueuler";1;1;0,007;1;1;0,329;1;1
"grippe";1;1;0,375;1;0;1;1;1
"griller";1;0,158;1;1;1;1;1;0
"gourou";1;1;1;1;0,237;1;0,862;0,087
"gorge";0,963;1;1;1;1;0;1;1
"generation";1;1;1;1;1;0,445;0;1
"gel";1;1;1;1;1;1;1;0,002
"games";0,043;1;1;0,004;1;1;0,419;1
"frérot";1;1;1;1;1;1;1;0
"fréquence";1;1;1;1;0;1;1;1
"fraîcheur";0,963;1;1;1;1;1;1;0,02
"fraude";1;1;1;0;0,021;1;1;1
"franchise";0,09;1;1;0;1;1;1;1
"fondamental";1;0,158;1;1;0;0,081;1;1
"fonctionnement";1;1;0,014;0,008;1;1;0,001;1
"foire";1;1;0;1;0,516;1;1;1
"flinguer";1;1;0,014;1;0,516;1;1;0,02
"fion";1;0;1;1;1;1;1;1
"finesse";0,001;1;1;1;0,516;1;1;1
"fasciste";1;1;1;1;0,039;0,445;0,552;1
"facture";1;1;1;1;0;1;0,125;1
"facho";1;1;1;0,008;0;1;1;0,473
"extinction";1;1;0,375;1;0;1;0,552;1
"expo";0,09;1;1;1;0,516;1;1;0,473
"exercer";1;1;0;1;0,516;1;1;1
"excessif";1;1;1;1;0,039;1;0,013;1
"empirer";1;0,158;1;1;0,516;0;1;1
"emji_visage_avec_bouche_en_diagonale";0,715;1;1;1;1;0,385;0,454;1
"emji_trace_de_rouge_à_lèvres";0;1;1;1;1;1;1;1
"emji_poignée_de_main";0,792;0,114;1;1;1;1;1;0,064
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";1;1;0,149;1;0;1;1;1
"emji_oeil";1;1;1;1;1;1;1;0,006
"emji_mains_levées_peau_moyennement_claire";0,012;1;1;1;1;0,445;1;1
"emji_mains_levées_peau_légèrement_mate";0,384;1;1;1;1;1;0,552;1
"emji_double_point_d_exclamation";0,715;1;0,033;1;1;1;1;0,783
"emji_chouette";0;1;1;1;0,516;1;1;1
"emji_bouquet";0,384;1;1;1;1;0,445;1;1
"emji_biceps_contracté_peau_légèrement_mate";1;1;1;1;1;0,219;0,29;0,697
"emji_ballon_de_football";0,384;1;1;1;1;0,081;0,552;1
"emji_arc_en_ciel";0;1;1;1;1;1;1;1
"emballage";1;0,158;0;1;1;1;1;1
"déprimant";0,001;1;1;1;1;1;0,552;1
"démocratie";1;1;1;1;0;1;1;0,893
"démarche";1;1;0,014;1;1;1;0,001;1
"déferler";1;1;1;1;1;1;1;0,002
"défaite";1;1;1;1;1;1;0;1
"décoller";1;1;1;1;1;1;1;0
"décidément";1;0,158;1;1;0;1;1;1
"décalage";1;1;1;1;0,039;0,445;0,013;1
"débuter";1;1;1;0,008;1;1;0,013;1
"doué";0,413;1;1;1;1;0,005;1;1
"dominer";1;1;0,299;1;0;1;1;1
"dispo";1;1;1;1;1;1;0,125;0,02
"disparu";1;1;0;0,008;1;1;0,552;1
"dictionnaire";0,963;1;1;1;1;0,081;1;1
"dialecte";0,792;0,114;1;1;1;1;1;0,064
"deteste";0;1;1;1;1;1;1;1
"destructeur";1;1;1;1;1;0,445;0;1
"debile";1;1;0,375;1;1;0;1;1
"curiosité";1;1;1;1;0;1;1;1
"cure";1;1;1;1;1;1;1;0
"cuit";1;1;0;1;1;1;1;1
"cuisinier";0,384;1;1;1;1;1;0,001;1
"crèche";1;1;0,014;1;1;1;0,013;1
"cruellement";0,963;1;0,375;1;0,516;0,006;1;1
"creux";1;1;1;1;0,039;0,445;1;0,473
"crayon";0,792;1;1;1;1;1;1;0,007
"crainte";1;1;0,007;1;0,021;0,329;1;1
"cqfd";1;0,158;0;1;0,516;1;0,552;1
"corée";1;1;1;1;1;1;1;0
"convivial";0,384;1;1;1;1;1;0,013;1
"contaminer";1;0,001;0;1;1;1;1;1
"consigner";1;1;0;1;1;1;1;1
"complotistes";1;1;1;1;0,516;1;0,125;0,473
"complicité";0;1;1;1;0,516;1;1;1
"comique";1;1;1;0,004;1;0,043;1;0,321
"coiffeur";1;1;1;1;1;0,445;0,552;0,128
"cohérent";1;1;0;1;0,516;1;1;1
"coach";1;1;1;1;1;1;0;1
"cm1";1;1;1;1;1;0,013;1;0,783
"cm";1;1;0,375;1;1;1;1;0
"clavier";1;0,158;0,375;1;1;0,006;0,552;1
"citadin";1;1;0;1;1;0,081;1;1
"chiotte";1;0;1;1;1;1;1;0,473
"chialer";1;1;0,375;1;0,516;1;1;0,002
"chercheur";1;1;1;1;0;1;1;0,473
"chelou";1;1;0,375;0,008;1;1;1;0,02
"chaton";1;1;0;1;1;1;0,552;1
"chatgpt";1;1;1;1;0,001;1;0,552;0,473
"charité";1;1;1;1;0,039;0,445;1;1
"chapuisat";1;1;1;1;1;1;1;0
"chant";0,606;1;1;1;1;0,925;1;0,697
"carotte";1;1;0;1;1;1;1;0,893
"béton";1;1;0,014;1;1;1;0,552;0,473
"burger";1;1;0;1;1;1;1;0,473
"bro";1;1;1;1;1;0,006;1;0,128
"bouffon";1;1;1;1;1;1;1;0
"bluffer";0;1;1;1;1;1;1;1
"blessure";1;1;1;1;1;1;0;1
"bise";0,963;1;1;1;1;1;0,552;0,128
"bien_être";1;1;0;1;1;0,081;1;1
"bec";1;1;0,375;1;1;0,445;1;0,128
"basique";1;1;1;1;1;0;0,862;1
"bamboula";1;1;1;1;0,003;1;1;0,087
"autonomie";1;1;0,375;1;0;1;0,552;1
"aubépine";1;1;1;1;1;1;1;0,001
"attribuer";1;1;1;1;0;1;1;1
"atroce";1;1;1;1;0,516;0;1;1
"athlète";1;1;1;1;1;0,329;0,005;1
"aspect";1;1;1;1;1;0,445;0,001;1
"arnaque";1;1;1;1;0,516;0,445;0,125;1
"appuyer";1;1;1;1;0,516;0,081;1;0,128
"apprenti";1;1;0,299;0,004;0,426;1;0,419;1
"anecdote";0,384;1;1;1;0,516;1;1;0,473
"andré";1;0;1;1;1;1;0,552;1
"al";1;1;1;1;0;1;1;1
"ahhhh";1;0,001;1;1;1;1;1;0,473
"agriculture";1;1;0,014;1;0,039;1;1;1
"adultère";1;1;1;1;0,237;0,005;0,862;1
"adresser";0,963;1;1;1;1;0;1;1
"accessoire";1;1;0,375;1;0,039;1;0,552;1
"acceptable";1;1;1;1;0,516;0,445;1;0,02
"absurdité";1;1;0,299;1;1;0,329;0,419;0,893
"abandon";0,384;1;0;1;1;1;1;1
"20ans";1;1;1;1;0,516;1;1;0,128
"17h";1;1;1;1;1;1;0,552;0,002
"évènement";1;1;1;1;1;1;0;1
"évier";1;0;1;1;1;1;1;1
"énoncé";1;1;1;1;0;1;1;1
"émettre";1;1;1;1;0;1;0,419;1
"électronique";1;1;1;1;1;1;0;1
"écouteur";1;1;1;1;1;1;1;0
"ç";1;1;0,223;1;1;1;0,001;1
"â";1;1;1;1;0,426;0,043;1;1
"zizi";1;0;1;1;1;1;1;1
"york";0,792;1;1;0;1;1;1;0,893
"www";0,792;0,114;1;1;0,426;1;1;0,893
"what";1;1;1;1;1;0,329;1;0,007
"wap";1;1;1;1;0,426;1;1;0
"vulgarité";1;1;1;1;0,426;0,329;0,07;1
"votation";1;1;1;0,004;1;0,043;1;0,893
"virus";1;1;0;1;1;1;0,419;1
"vigilance";1;1;0,299;0;1;1;1;1
"vice";1;1;0;1;1;1;1;1
"vecu";1;1;1;1;1;0,329;0,419;0,893
"veau";1;1;1;1;1;1;0,022;0,783
"vatican";1;1;1;1;0,021;1;1;0,064
"valider";1;1;1;1;1;0;1;1
"ustensile";1;0;0,007;1;0,021;1;1;1
"ultime";1;1;1;1;0;1;0,419;1
"ue";1;1;1;1;0;1;1;1
"ttes";1;1;1;1;0,426;0,002;1;1
"trolley";1;1;1;1;1;1;1;0,025
"tricot";0,043;1;1;1;1;1;1;0,321
"tranquillité";0,792;1;0,007;1;1;1;0,07;1
"trajet";1;1;1;1;1;1;0;0,893
"trafiquer";1;1;0,299;1;0,426;1;1;0,064
"trafic";1;1;0,007;0,004;0,426;0,329;1;1
"tondre";1;1;0;1;1;1;1;0,893
"tom";0,016;1;1;1;1;0,925;1;1
"tolérer";1;1;1;1;1;0,002;1;0,321
"thierry";0;1;1;1;1;1;1;1
"terrestre";1;1;0,149;1;1;0,77;0,173;1
"tennis";0,606;1;1;1;1;0,219;1;0,697
"temp";1;1;1;1;1;1;0,419;0,321
"telephone";0;1;1;1;1;1;1;1
"taxi";1;1;1;1;1;1;1;0
"taxe";1;1;0,299;0,004;0;1;1;1
"tartine";0,606;1;0,223;1;1;1;0,032;1
"tabasser";1;1;1;1;1;0,925;0;1
"sécuriser";1;1;1;0,004;0;1;1;1
"swissair";0,792;1;0;1;1;1;1;1
"surdoué";0,231;1;1;1;0,145;0,589;1;1
"suicider";1;1;0,299;1;1;0;1;1
"suicide";1;1;1;1;1;0;1;1
"subsister";1;1;0,007;1;0,021;0,329;1;1
"stressant";1;1;1;1;0,021;1;0;1
"solidaire";1;1;1;1;1;1;0;1
"soignant";1;1;0,299;1;1;1;0;1
"skieur";0,252;1;1;1;1;1;1;0,064
"skate";0,043;1;1;1;1;1;0,419;1
"singulier";0,043;1;1;1;1;0,043;1;1
"simpliste";1;1;1;1;0;1;1;1
"serpent";1;1;0;1;1;0,329;1;1
"serieux";1;0,114;0;1;1;1;1;1
"semblable";0,792;1;0,299;1;1;1;0,419;0,893
"secteur";1;1;0,299;1;0;1;0,07;1
"scolarité";1;1;1;1;0,426;0;1;1
"schéma";1;1;1;1;1;0;1;1
"schlap";1;0;1;1;1;1;1;1
"saucisson";1;1;1;0,002;0,009;1;1;0,697
"saluer";0,792;1;1;1;1;1;1;0,064
"révolte";1;1;0,007;0;1;1;1;1
"résister";1;1;1;1;1;1;0,011;0,488
"russe";1;1;0,223;1;1;0,925;1;0,188
"royaume";1;1;1;1;0,021;1;0,419;0,893
"roux";1;1;0;1;1;1;1;1
"routier";1;1;0,299;1;1;1;0;1
"rodéo";1;1;1;1;1;1;1;0
"rigolade";1;1;1;1;1;1;1;0
"revivre";0;1;1;1;1;1;1;1
"revisiter";0,252;1;0,299;1;0,426;1;1;0,893
"restant";1;1;1;1;0,021;1;1;0,321
"ressort";1;1;0,007;1;1;1;0,419;0,321
"reproduction";1;1;0;1;1;0,329;1;1
"reparler";1;0;1;1;1;1;1;0,321
"rente";1;1;1;1;0,332;0,925;0,032;1
"renoncer";1;1;1;1;1;1;0;1
"rembourser";1;1;0;0;1;1;1;1
"remboursement";1;1;1;0;1;1;0,022;1
"remarquable";1;1;0,299;1;1;1;0,07;1
"redire";1;1;1;1;0;0,925;1;1
"redevenir";1;1;1;1;1;1;0;1
"recycler";1;0,114;0,299;1;1;1;1;0,064
"recueillir";0,792;1;0;1;1;1;1;1
"recrue";1;1;1;0,004;0,426;1;0,07;1
"rechercher";1;1;1;1;1;0;1;1
"rassembler";0,792;1;1;1;1;1;0,005;1
"rassasier";1;1;0;1;1;1;1;1
"ras";1;1;1;1;1;0,329;0,07;0,893
"rang";1;1;0,223;1;1;0,925;0,29;0,697
"questionner";1;1;1;1;1;0;1;1
"quai";1;1;1;1;1;1;0,419;0,321
"qqchose";1;1;1;1;0,426;0,043;1;1
"pétillant";0,004;1;1;1;1;1;1;1
"pâques";1;1;1;1;1;1;1;0,002
"putin";1;0;1;1;1;1;1;1
"pureté";0;1;1;1;1;1;1;1
"purement";1;1;1;1;0,021;0,043;1;1
"pudique";0,043;1;1;1;1;0,329;1;1
"psychiatrie";0,974;1;1;1;0,145;0,589;0,674;1
"prévision";1;1;1;1;0;1;1;1
"promo";1;1;0,299;0,004;1;1;1;0,321
"progresser";1;1;1;1;1;0;1;1
"privation";0,792;1;1;1;1;1;0,005;1
"preneur";0,252;1;1;1;1;1;1;0,064
"poussière";1;0,114;1;1;1;1;0,07;0,321
"portant";1;1;1;1;1;0,043;0,419;1
"portail";1;1;1;1;1;1;0;1
"porchet";1;1;1;1;1;1;1;0
"pompier";1;1;1;1;1;1;0;1
"polluant";1;0;0,007;1;0,426;1;1;1
"politiquement";1;1;1;1;0,021;0,043;0,419;1
"politesse";1;1;1;1;1;1;0,07;0,893
"planquer";1;1;0,299;0;1;1;1;1
"plafond";1;1;1;1;0,426;0,002;0,419;1
"pince";1;0,114;1;1;1;1;1;0
"pilier";1;1;1;1;1;0,125;0,862;1
"piaggio";1;0;1;1;1;1;1;0,321
"phrasé";0,252;1;1;1;1;0,043;1;1
"phone";0,792;1;1;1;1;1;1;0,064
"phobie";1;1;0,007;1;1;1;0;1
"petit_enfant";1;1;0,299;1;1;0,329;0,07;1
"perturbateur";1;1;0;1;1;1;1;1
"pertinence";1;1;1;1;0;0,002;1;1
"permanence";1;1;0,007;1;0,426;1;0,07;1
"peinture";1;1;1;1;1;1;0;0,893
"patrick";1;1;1;1;1;1;1;0
"patiner";0,413;1;1;1;1;0,125;0,862;1
"patin";0,004;1;1;1;0,237;1;1;1
"patience";1;1;1;1;1;1;0,07;0,064
"parquer";1;1;1;1;1;1;1;0,007
"parleur";1;1;1;1;0,426;1;1;0,007
"parcourir";1;1;1;1;1;0,329;0,07;0,893
"paquis";1;0;1;1;1;1;1;0,697
"pape";1;1;1;1;0,003;1;1;0,087
"panique";1;1;1;1;1;1;0,005;1
"ordure";1;1;0,007;1;0,021;1;1;1
"optimiste";1;1;0,007;1;1;0,329;0,419;1
"ooh";0,043;1;1;1;1;0,329;1;1
"offensant";1;1;1;1;0;1;1;0,893
"occurrence";1;0,114;0,299;1;0,021;0,329;1;1
"occupation";1;0,041;1;1;0,003;1;1;0,488
"obésité";0,252;1;0,299;1;1;1;0,07;1
"obsession";1;1;0,299;1;1;0,043;0,419;1
"néant";1;1;1;0,004;0;1;1;1
"nyon";1;1;1;1;1;1;1;0,007
"nobel";1;1;1;1;0,001;0,589;1;1
"nest";1;0,114;1;1;0,426;1;0,005;1
"nage";1;1;0;1;1;1;0,419;1
"musk";1;1;1;1;1;1;1;0
"multinationale";1;1;0;1;0,021;1;1;1
"mouiller";1;0;1;1;0,021;1;1;1
"mou";1;1;0,007;1;1;0,043;1;1
"motivation";0,004;1;1;1;1;0,329;1;1
"mortel";1;1;0;1;1;1;1;1
"mont";1;1;0,299;1;1;1;1;0,007
"ministre";1;1;1;1;1;0,219;1;0,025
"meule";1;0,114;1;1;0;1;0,419;1
"mere";0,252;0,114;1;1;1;1;1;0,893
"menteur";1;1;0,299;0;0,021;1;0,419;1
"mentalement";1;1;1;1;1;0,043;0,005;1
"matinée";1;1;1;1;1;1;1;0,007
"math";1;1;1;1;1;1;1;0,001
"massacre";1;1;0;1;1;1;1;1
"masque";1;1;1;1;1;1;1;0
"marseille";1;1;1;1;1;1;1;0
"mamy";0,606;1;0,003;1;1;1;0,29;1
"luge";0,043;1;1;1;1;1;1;0,893
"loto";1;1;1;1;1;1;0;1
"londres";1;1;0,007;1;1;1;0,07;1
"loisir";1;1;0,299;1;1;1;0,005;1
"litre";1;0;1;1;1;1;1;1
"limité";1;1;1;1;0,021;0,043;0,419;1
"libéral";1;1;1;1;0;0,043;1;1
"leysin";0,142;1;1;1;0,009;1;1;1
"lausannois";1;1;1;1;1;1;0,005;0,893
"kucholl";0;1;1;1;1;1;1;1
"kilo";1;1;0,001;1;1;1;1;0,488
"kiffe";0,792;1;1;1;1;1;1;0,007
"keuf";1;1;0;1;1;1;1;1
"jsp";1;1;1;1;0;1;1;1
"jonzier";0;1;1;1;1;1;1;1
"joliment";0;1;1;1;1;1;1;1
"joint";1;1;1;1;0;1;0,419;1
"jetable";1;1;0,007;1;1;1;0;1
"irrespectueux";1;1;1;1;0;1;1;1
"interpeller";1;1;1;1;0,426;1;0;1
"insurger";1;1;0;1;0,332;0,925;1;1
"inouï";1;1;1;1;1;0;1;1
"inné";0,004;1;1;1;0,426;1;1;1
"injustice";1;1;1;1;1;0,329;0;1
"injuste";1;1;1;1;0,426;1;0;1
"inimaginable";1;1;1;1;1;0;1;1
"infernal";1;1;0,223;1;1;1;0,29;0,697
"incontournable";0,004;1;1;1;0,426;1;1;1
"incident";1;1;1;1;0,332;0,925;0,001;1
"incarné";0;1;1;1;1;1;1;1
"impatience";1;1;0,223;1;1;1;1;0,188
"imbécile";1;1;0,083;1;1;0,054;0,674;1
"illégal";1;1;0;1;0,426;1;1;1
"hériter";1;1;1;1;0;1;1;1
"humoristique";1;1;1;0,004;1;0,002;1;0,893
"hihi";1;1;1;1;1;1;1;0,025
"harmonie";0,252;1;1;1;1;1;0,07;1
"harceler";1;1;1;1;0,426;0,002;1;0,893
"h24";1;1;1;1;1;0,329;0,07;1
"gâchis";1;1;1;1;1;0;1;1
"guère";1;1;0,299;1;1;0;1;1
"guimbarde";1;1;1;1;1;1;1;0
"gta";1;1;1;1;1;1;1;0,007
"grêle";1;1;1;0;1;1;1;1
"gronder";1;1;1;1;1;0,002;0,419;1
"gratter";1;0,114;0,299;1;1;1;0;1
"gouverner";1;1;1;0,004;0;1;0,419;1
"gogo";1;1;0,299;1;1;1;1;0
"gentiment";1;1;1;1;1;0,329;0,005;1
"gaver";1;1;0,299;1;0,426;1;0;1
"gaulois";1;0;0,299;0,004;1;1;1;1
"garde";1;1;1;1;1;1;0;1
"garantir";1;1;0,007;1;0,426;0,329;1;1
"garance";1;1;1;1;1;1;1;0
"gag";1;0;1;1;1;1;1;0,893
"fâcher";1;1;0,149;1;1;0,77;0,173;1
"fuck";1;1;0,299;1;1;1;1;0,064
"frouzes";1;1;1;1;1;1;1;0,007
"francois";1;1;1;1;0,426;1;1;0
"franco_italienne";0,792;0;1;1;1;1;1;0,893
"fournisseur";0,792;1;0,299;1;1;1;1;0,321
"foulard";0,252;1;1;1;1;0,329;0,419;1
"fouine";1;1;0;1;1;1;1;1
"fouiller";1;1;0,007;0;1;1;1;1
"for";0,043;1;1;1;1;1;1;0,893
"figer";1;1;0;1;0,426;1;0,419;1
"femelle";1;1;0;1;1;1;1;1
"fatre";1;0;1;1;1;1;1;1
"fantasme";1;1;1;1;0,009;0,925;0,29;1
"fake";1;1;1;1;0,426;1;1;0,007
"fainéant";1;1;0,299;1;1;1;1;0,007
"faillir";0,792;1;1;1;1;1;1;0,007
"factuel";1;1;1;1;0;1;1;1
"extrait";1;1;1;1;0;0,385;1;1
"existant";1;1;1;1;0,426;1;1;0,007
"ever";0,004;1;0,299;1;1;1;1;1
"etat";1;0,114;1;1;0;1;1;1
"erroné";1;1;1;1;1;0,005;1;0,488
"envoi";1;1;1;1;1;0,77;0,862;0,488
"entraider";1;1;1;1;1;1;0;1
"enthousiasme";0,792;1;1;1;1;1;0,419;0,893
"ensemencement";1;1;1;0;1;1;1;1
"engueuler";1;1;0,299;0,004;1;0,329;1;0,893
"emji_visage_sans_bouche";1;1;1;1;1;0,013;1;0,783
"emji_tête_qui_parle";0,063;1;1;1;1;0,77;0,862;1
"emji_globe_tourné_sur_l_afrique_et_l_europe";0,142;0,074;1;1;1;1;1;1
"emji_décamper";0,413;1;1;1;0,237;1;0,862;1
"emji_drapeau_belgique";1;0;1;1;1;1;1;0,321
"emji_doigts_croisés";0,413;1;1;1;1;0,125;1;1
"emji_danseur";1;1;1;1;1;1;0,08;0,282
"emji_croix_latine";0,004;1;1;1;0,426;1;1;1
"eme";1;1;1;1;1;0,018;1;0,697
"embaucher";1;1;1;0;1;1;1;0,321
"embarrassant";1;1;1;1;1;1;0;1
"eco";1;1;0,007;0;1;1;0,07;1
"déterminer";1;1;0;1;1;0,043;1;1
"déséquilibre";1;1;0;1;1;1;1;1
"désert";0,043;0,114;0,299;1;1;1;1;1
"désastreux";1;1;0,007;1;1;0,002;1;1
"démodé";1;1;1;1;1;0,043;0,005;1
"décès";1;1;1;1;0,426;1;0;1
"déconnecter";1;1;0,299;1;0,426;1;1;0,321
"déclin";1;1;1;1;0;1;1;1
"décadence";1;1;1;1;0,426;1;0;1
"débloquer";0,004;1;1;1;0,426;1;1;1
"débarquer";1;1;0,299;0,004;0,426;1;1;0,893
"dé";1;1;1;1;1;1;0,005;1
"dresser";0,715;1;1;1;1;0,385;0,454;1
"dragon";1;1;1;1;0,426;1;1;0
"domicile";1;1;1;1;1;1;0;1
"disposition";1;0,114;1;0,004;1;0,329;1;1
"disposer";1;1;1;1;1;0,043;0,005;1
"dimension";1;1;1;1;0,426;0,329;0,07;1
"dialogue";1;1;1;1;1;0;1;1
"di";1;1;1;1;1;1;0,419;0,007
"dette";1;1;1;1;0;1;1;1
"der";1;1;0,299;1;0,426;1;1;0,007
"dentiste";1;1;0,033;1;1;1;0,022;1
"célèbre";1;1;1;1;0,021;1;1;0,064
"cv";0,252;1;1;1;1;1;1;0,321
"cute";0;1;1;1;1;1;1;1
"cuillère";1;1;1;1;1;1;1;0
"crémation";1;1;1;1;0;1;1;1
"cretin";1;1;1;1;1;1;1;0
"coutume";1;1;1;1;0;0,329;1;1
"coter";1;1;1;1;1;1;0,005;1
"corse";1;0,114;1;1;1;1;0,07;0,893
"correcteur";1;1;1;1;1;0;0,29;1
"coquin";0;1;1;1;1;1;1;1
"conviction";1;1;1;1;0,426;0,329;1;0,893
"contrat";1;1;1;0;0,021;1;1;1
"contacter";1;1;1;1;0;1;1;0,893
"consoler";0,792;1;1;0;1;1;1;1
"consister";1;1;1;1;0,426;0,002;0,419;1
"conjoint";1;1;1;1;1;0,002;0,07;1
"congélateur";1;1;0;1;1;1;1;0,697
"conduite";1;1;1;1;1;1;0;1
"concret";1;1;1;1;0,021;0,043;0,419;1
"compréhensible";1;1;0,007;1;1;1;0,005;1
"communication";1;1;1;1;0,426;0;1;1
"communicatif";0,043;1;1;1;1;1;1;0,321
"commerçant";1;0,074;1;1;1;1;0;1
"commercial";1;1;0,007;1;0,426;1;0,005;1
"comm";1;1;1;1;0,021;0,329;1;0,893
"comité";1;1;1;1;0;1;1;1
"col";0,792;1;1;1;1;1;1;0,064
"coiffure";1;1;1;1;1;1;1;0
"coiffer";1;1;1;1;1;1;0,419;0,007
"clown";1;1;0,299;1;1;1;1;0,007
"climato";1;1;1;1;0,332;1;0,29;0,188
"classer";1;1;0,007;1;0,426;1;1;0,321
"claquette";1;1;1;1;1;1;1;0
"clairvoyant";1;1;1;1;1;0;1;0,893
"civique";1;1;1;1;0;1;1;1
"ciseau";1;1;0,299;1;1;1;1;0
"circuit";1;1;0,299;1;1;1;1;0,007
"christianisme";1;1;1;1;0;1;1;1
"chiant";1;1;1;1;1;1;1;0
"chauve";1;1;1;1;1;1;1;0
"chaleureux";0,043;1;0,299;1;1;1;1;1
"chair";0;1;1;1;1;1;1;1
"chailly";0,792;1;0;1;1;1;1;1
"cetait";0,004;1;1;1;1;1;1;1
"certificat";1;1;1;1;1;0,013;0,454;1
"certe";1;1;1;1;0,426;0,329;0,005;1
"centrale";1;1;1;1;0;1;0,419;1
"censurer";1;1;1;1;1;0,002;0,419;1
"cd";1;1;1;1;1;1;1;0
"casquette";1;0,114;1;0,004;1;1;1;0,064
"carouge";0,043;1;1;1;1;1;1;0,321
"cap";0,252;1;1;1;1;1;1;0,893
"caleçon";1;0;1;1;1;1;1;0,697
"bêtement";1;1;1;1;0,021;0;1;1
"bénéfique";1;1;0,299;1;0;1;1;1
"bâle";1;1;1;1;1;1;0,419;0,064
"brésilien";1;1;1;1;1;1;1;0
"bruyant";1;1;1;1;1;0,329;0,005;1
"bourgeoisie";1;1;1;1;0,426;1;0,419;0,321
"bouleversant";0;1;1;1;1;1;1;1
"bouffée";1;1;1;1;1;1;0;1
"bob";0,016;1;1;1;1;1;1;0,697
"bijoux";0,792;1;1;1;1;1;0,07;0,893
"bfm";1;1;1;1;0;1;0,07;1
"bernois";1;1;1;1;1;1;1;0
"berger";0,004;1;1;1;0,426;1;1;1
"banania";1;1;1;1;1;1;0,419;0,007
"balai";1;1;1;1;1;1;0,419;0,064
"bagarre";1;1;0,299;1;1;0,329;1;0,321
"baffe";1;1;1;1;1;0;1;1
"babtou";1;1;1;1;0;1;1;1
"aïeul";0,974;1;1;1;1;0,589;0,674;1
"avant_gardiste";0,043;1;1;0,004;1;0,329;1;1
"avancé";1;1;1;1;0;1;1;1
"automobile";1;1;1;1;0,332;0,925;0,29;0,697
"automatiquement";1;0,114;1;1;0,021;0,329;1;1
"autodérision";0,792;1;1;1;0,426;1;1;0,321
"authenticité";0,004;1;1;1;1;1;1;1
"auteur";1;1;1;1;1;0;1;0,893
"audience";1;1;1;1;1;1;0,032;0,188
"attentif";1;1;1;0,004;1;0,002;1;1
"atomique";1;1;1;1;1;1;1;0,004
"assistant";1;1;1;1;1;0,329;1;0,321
"aspirer";1;1;1;1;1;1;0;1
"appart";1;0,114;1;1;0,426;1;1;0,064
"antan";0,043;1;1;1;1;1;0,419;1
"amical";1;0,114;1;1;0,426;1;1;0,321
"amande";1;1;1;1;1;1;1;0
"allusion";1;1;1;1;1;0,018;1;0,188
"alimenter";1;1;0;1;0,021;1;0,419;1
"alarme";1;0,114;1;1;1;0,329;1;0,321
"alala";1;1;1;1;1;1;1;0
"aire";0,606;0,074;1;1;1;1;1;0,697
"agenda";1;1;1;0,004;0,426;0,329;1;0,893
"affronter";1;1;0,299;1;1;1;0,419;0,893
"affolant";1;1;0,299;0,004;1;0;1;1
"affectueux";1;1;0;1;0,426;1;1;1
"adhérer";1;1;1;1;0;1;1;1
"adam";1;1;0,299;1;0,426;0,329;0,07;1
"achever";0,004;1;1;1;1;1;1;1
"6eme";1;1;1;1;1;0,001;1;1
"4x4";1;1;1;1;1;1;0;1
"2eme";1;1;1;1;0,021;1;1;0,064
"2e";1;1;1;1;0;1;1;0,893
"24h";1;1;0,299;1;1;1;1;0
"étymologie";1;1;1;1;0;1;1;1
"étendre";1;0;0,223;1;0,332;0,925;1;1
"établir";1;1;0,223;1;0,332;1;0,29;0,697
"équitable";1;1;1;0,002;0,332;0,018;1;1
"équipement";1;1;1;1;1;0,925;1;0,025
"équation";1;1;1;1;1;0,018;0,29;1
"épique";0,001;1;1;1;1;1;1;1
"éloquent";0,016;1;1;1;1;0,219;1;1
"égard";1;1;0,223;1;1;0,925;0,032;1
"écrivain";1;1;1;1;1;0,018;1;0,697
"échec";1;1;1;1;1;0,125;0,173;1
"échantillon";1;1;1;1;0;1;0,29;1
"écarter";1;1;1;1;0;1;1;1
"á";0,606;1;1;1;1;0,925;0,29;1
"yavait";1;1;1;1;1;0,925;0,001;1
"yaourt";1;0,074;0;1;1;1;1;1
"yann";0;1;1;1;1;1;1;1
"wtf";1;1;1;1;1;1;1;0
"w";1;0,041;1;1;0,237;0,77;0,862;1
"véridique";1;1;1;0;1;1;0,173;0,488
"vitre";1;1;0,223;1;1;0,925;1;0,188
