être;3326;613;1125;298;1518;3279;3504;4071
de;2268;413;879;248;1198;2492;2890;2927
avoir;1898;412;722;192;982;2328;2700;2810
la;1698;360;621;178;992;1817;2135;2489
et;1764;337;738;177;891;1921;2213;1827
les;1228;395;915;173;732;1838;2006;1927
user_utilisateurice;1332;300;528;105;876;1969;1708;3383
le;1288;432;549;149;819;1612;1882;2257
c;1480;386;523;145;690;1616;1629;2181
pas;681;278;635;139;770;1812;1687;1749
à;1120;206;464;123;590;1387;1585;1611
l;1190;218;425;85;785;1189;1459;1423
en;788;341;453;117;586;1125;1464;1826
ne;543;210;551;96;708;1541;1506;1038
que;836;156;443;110;626;1403;1426;1173
des;708;158;605;141;563;1186;1249;1138
je;955;174;282;82;343;1110;1173;1470
un;843;250;405;93;510;1070;1223;1254
on;605;215;325;74;348;915;1079;1234
il;736;185;360;84;466;1002;1116;1087
d;713;149;306;70;479;1089;1101;769
pour;745;226;415;95;446;849;1148;858
une;789;218;281;81;412;855;987;917
j;1190;125;190;57;186;601;828;1148
qui;450;106;360;60;500;971;999;867
faire;557;127;318;102;364;847;1022;902
ça;590;140;268;70;304;846;906;1146
ce;780;83;276;55;403;923;901;696
mais;440;116;259;59;334;815;762;846
dans;434;169;232;45;295;652;851;783
qu;445;101;282;58;320;730;776;628
du;419;101;283;47;306;574;645;801
plus;445;97;268;59;269;621;764;579
vous;439;89;161;25;231;562;481;494
bien;545;69;173;28;201;594;606;543
dire;266;114;101;42;286;581;463;733
avec;501;95;198;48;177;446;550;584
y;345;126;163;42;214;483;572;589
tout;384;56;171;49;228;589;570;458
ils;303;57;265;31;151;385;530;473
au;305;127;157;41;207;352;481;560
elle;493;24;144;43;115;318;371;393
comme;362;47;160;29;211;455;453;438
si;280;56;143;40;185;520;439;344
se;175;190;171;28;171;410;545;295
tu;124;48;65;21;181;401;353;421
même;218;55;122;28;169;491;443;447
cette;619;20;112;19;118;405;370;307
sur;177;42;103;27;188;375;470;432
pouvoir;205;47;150;23;174;369;446;306
nous;283;42;94;21;145;272;389;282
aussi;309;76;89;24;121;274;280;396
me;328;43;73;20;80;290;357;370
ou;112;79;119;29;185;308;373;334
s;182;50;96;15;142;378;358;327
moi;288;51;87;21;68;206;268;460
par;127;59;134;35;214;300;342;256
bon;363;29;95;10;83;264;318;305
quand;184;59;121;28;91;290;353;333
très;414;60;88;20;67;205;253;196
savoir;152;48;95;22;112;320;280;303
mon;350;37;68;23;76;208;256;310
aujourd_hui;143;15;62;20;95;396;326;220
oui;196;31;65;22;84;241;235;297
ces;342;14;81;13;76;257;258;173
non;80;38;82;18;137;256;230;289
merci;627;10;37;10;54;119;122;142
an;150;7;46;12;70;198;257;279
rien;114;15;69;24;93;243;291;207
son;197;18;76;25;92;236;215;185
toujours;203;40;51;12;92;196;205;238
encore;173;40;62;17;80;180;254;218
falloir;95;26;84;28;91;237;252;213
tous;188;23;81;10;77;179;241;176
leur;87;14;126;23;65;224;240;109
trop;350;25;43;12;29;112;171;187
personne;214;21;66;11;97;207;197;137
vouloir;97;20;55;17;94;190;243;198
devoir;87;22;67;21;76;231;242;167
t;72;17;36;11;71;185;165;275
sa;148;15;45;10;75;165;213;177
ma;187;28;53;14;39;94;225;202
sans;88;41;54;12;73;195;200;119
aux;98;44;63;18;81;185;179;106
m;176;11;27;15;36;129;186;208
avant;99;15;41;12;64;179;184;152
jamais;79;29;43;9;60;150;209;199
où;85;24;48;11;48;148;219;170
maintenant;89;23;42;15;39;176;204;154
là;91;11;51;11;47;151;179;193
alors;36;20;65;10;87;173;182;176
beaucoup;183;30;36;11;46;159;165;100
donc;33;35;77;14;95;151;148;168
peu;74;17;51;15;61;156;202;163
quelle;363;5;20;7;26;93;88;95
quoi;61;24;60;15;49;159;147;193
juste;87;24;36;11;83;184;167;111
lui;101;7;46;2;61;129;157;143
moins;56;18;64;8;57;114;177;111
déjà;78;7;54;25;65;108;122;172
quel;245;4;24;14;36;118;104;76
mes;125;22;34;7;18;97;169;112
après;51;73;37;12;46;84;159;156
nos;114;7;50;5;47;107;167;84
toi;63;13;27;5;50;106;97;189
dame;279;7;74;4;19;71;82;64
mieux;79;24;44;7;43;139;112;117
autre;65;12;35;11;51;137;163;112
cela;62;12;39;10;61;144;156;79
ses;91;11;53;12;64;110;104;104
autres;55;11;48;8;59;143;126;68
notre;107;5;39;7;43;85;139;78
croire;48;11;29;6;89;96;90;132
car;34;10;50;10;65;128;129;86
chez;54;36;69;7;31;67;113;123
depuis;58;22;38;7;65;85;134;107
te;33;26;12;8;43;126;103;110
votre;91;22;24;4;64;112;93;57
pourquoi;34;10;22;7;58;121;84;132
leurs;48;8;50;9;37;120;126;41
elles;79;5;21;20;26;99;98;52
monsieur;194;5;13;1;15;75;69;69
bravo;221;4;19;2;18;70;52;31
toute;137;8;25;9;25;69;95;77
ah;85;13;5;6;26;72;66;125
toutes;116;13;23;8;34;74;85;56
comment;46;22;29;10;37;76;94;90
mal;25;9;41;11;33;109;90;92
surtout;48;17;30;10;39;85;91;77
ton;35;9;12;6;41;121;59;81
parce_que;14;16;37;9;45;96;99;74
deux;70;9;17;4;34;62;90;82
2;31;14;38;7;18;39;95;102
eux;47;6;56;2;28;73;78;46
ni;15;6;25;3;32;64;52;30
madame;155;3;37;5;17;33;47;27
ceux;29;9;36;4;42;77;72;39
cet;102;5;7;2;14;74;72;56
entre;27;15;25;6;47;65;63;70
contre;29;5;24;9;29;58;83;77
chaque;39;37;24;8;11;51;58;52
certains;19;6;27;4;23;88;65;47
oh;111;5;8;3;8;25;26;78
vos;54;7;20;3;37;55;50;42
ta;22;5;7;5;29;60;57;69
tant;62;7;22;5;25;48;65;30
plein;65;4;21;5;17;40;61;41
dommage;46;10;15;5;22;46;48;41
1;18;10;11;5;21;23;64;62
voilà;54;2;12;2;16;38;35;47
vite;19;3;11;1;16;34;65;52
pendant;42;5;21;3;17;22;72;37
3;15;10;15;3;22;34;54;52
bah;12;9;10;2;9;43;49;79
pourtant;20;8;16;1;22;51;44;42
peut_être;15;2;7;4;18;52;53;49
aucun;10;2;15;5;26;71;34;33
loin;26;2;10;3;16;39;51;45
autant;23;8;21;0;24;41;48;33
ici;26;15;7;2;13;41;44;44
80;44;6;10;1;12;33;29;61
