%%MatrixMarket matrix coordinate integer general
21730 3589 0
15278 1 1
1781 1 1
15279 1 1
1 1 1
1784 1 1
15288 1 1
6086 1 1
6 1 1
7 1 1
6089 1 1
8 1 1
9 1 1
6091 1 1
10390 1 1
10 1 1
10392 1 1
6094 1 1
6096 1 1
12 1 1
13 1 1
1797 1 1
6100 1 1
6101 1 1
6102 1 1
6103 1 1
6104 1 1
16 1 1
10399 1 1
20117 1 1
10402 1 1
20118 1 1
20120 1 1
10405 1 1
15317 1 1
20130 1 1
20131 1 1
15321 1 1
1807 1 1
20133 1 1
20135 1 1
10411 1 1
6123 1 1
20141 1 1
20142 1 1
25 1 1
3821 1 1
20146 1 1
3822 1 1
20147 1 1
20148 1 1
20151 1 1
20152 1 1
3825 1 1
15353 1 1
20159 1 1
15356 1 1
15357 1 1
20165 1 1
35 1 1
20168 1 1
6146 1 1
20172 1 1
20173 1 1
15368 1 1
15369 1 1
10439 1 1
20178 1 1
20181 1 1
20182 1 1
20184 1 1
20185 1 1
43 1 1
45 1 1
20189 1 1
15382 1 1
15384 1 1
1839 1 1
10454 1 1
6168 1 1
6169 1 1
10455 1 1
10456 1 1
10457 1 1
20194 1 1
6173 1 1
20198 1 1
20199 1 1
6176 1 1
15393 1 1
10464 1 1
20206 1 1
10468 1 1
1842 1 1
1843 1 1
1844 1 1
1845 1 1
6185 1 1
6186 1 1
10475 1 1
6191 1 1
20210 1 1
10480 1 1
6195 1 1
6196 1 1
1849 1 1
3836 1 1
1851 1 1
1853 1 1
58 1 1
3838 1 1
20224 1 1
20226 1 1
20230 1 1
1857 1 1
20240 1 1
20244 1 1
20245 1 1
1779 1 1
10496 1 1
20254 1 1
20257 1 1
20258 1 1
15437 1 1
20260 1 1
20262 1 1
20264 1 1
20267 1 1
20270 1 1
20272 1 1
6247 1 1
20273 1 1
20274 1 1
10508 1 1
20277 1 1
10510 1 1
10511 1 1
20281 1 1
20283 1 1
20286 1 1
20289 1 1
20294 1 1
3849 1 1
1879 1 1
20302 1 1
20303 1 1
6268 1 1
6269 1 1
20305 1 1
20306 1 1
10532 1 1
10533 1 1
20308 1 1
6278 1 1
1886 1 1
10540 1 1
20313 1 1
10545 1 1
1892 1 1
10549 1 1
1895 1 1
10553 1 1
10554 1 1
10555 1 1
15502 1 1
20330 1 1
10556 1 1
20332 1 1
20333 1 1
10557 1 1
3853 1 1
10561 1 1
1896 1 1
1897 1 1
10563 1 1
10568 1 1
20352 1 1
82 1 1
1898 1 1
10576 1 1
10581 1 1
10583 1 1
10584 1 1
10587 1 1
10592 1 1
6320 1 1
6321 1 1
6322 1 1
10596 1 1
10602 1 1
10603 1 1
10604 1 1
15554 1 1
96 1 1
10626 1 1
3879 1 1
3880 1 1
3881 1 1
6344 1 1
6345 1 1
15562 1 1
100 1 1
101 1 1
6350 1 1
15565 1 1
3887 1 1
6358 1 1
3888 1 1
15570 1 1
107 1 1
6360 1 1
20464 1 1
6366 1 1
6367 1 1
6368 1 1
15579 1 1
10667 1 1
15582 1 1
1912 1 1
15587 1 1
1913 1 1
15589 1 1
6384 1 1
6386 1 1
6387 1 1
6389 1 1
15598 1 1
15599 1 1
6399 1 1
6400 1 1
15601 1 1
3901 1 1
3904 1 1
6422 1 1
6430 1 1
15623 1 1
6442 1 1
6443 1 1
10729 1 1
15636 1 1
6462 1 1
6468 1 1
6475 1 1
15656 1 1
6482 1 1
6490 1 1
10750 1 1
10751 1 1
6492 1 1
10754 1 1
10755 1 1
6499 1 1
6506 1 1
10766 1 1
6517 1 1
6526 1 1
10774 1 1
6530 1 1
10776 1 1
15702 1 1
15703 1 1
20664 1 1
20669 1 1
3938 1 1
15715 1 1
20672 1 1
3942 1 1
6567 1 1
6574 1 1
3948 1 1
3949 1 1
6577 1 1
6590 1 1
6616 1 1
10820 1 1
3962 1 1
3963 1 1
15778 1 1
15786 1 1
20728 1 1
3966 1 1
10833 1 1
10836 1 1
3969 1 1
6634 1 1
6636 1 1
20744 1 1
3971 1 1
3972 1 1
20752 1 1
20754 1 1
20755 1 1
20757 1 1
20758 1 1
15814 1 1
3978 1 1
3979 1 1
207 1 1
3980 1 1
3981 1 1
10858 1 1
20777 1 1
20779 1 1
15849 1 1
20792 1 1
6672 1 1
10869 1 1
15862 1 1
20797 1 1
3987 1 1
20801 1 1
3989 1 1
6675 1 1
6677 1 1
3992 1 1
20807 1 1
20811 1 1
3994 1 1
20813 1 1
6687 1 1
6688 1 1
20815 1 1
3995 1 1
20816 1 1
3997 1 1
3998 1 1
15892 1 1
20818 1 1
1972 1 1
4002 1 1
6703 1 1
10907 1 1
10910 1 1
15909 1 1
20836 1 1
15912 1 1
10920 1 1
15916 1 1
6717 1 1
20853 1 1
4012 1 1
15921 1 1
15922 1 1
15923 1 1
20858 1 1
20862 1 1
4013 1 1
231 1 1
20875 1 1
20876 1 1
20878 1 1
1981 1 1
6743 1 1
6744 1 1
6745 1 1
20887 1 1
10963 1 1
4018 1 1
10964 1 1
20888 1 1
236 1 1
20898 1 1
10973 1 1
20910 1 1
20911 1 1
20917 1 1
4027 1 1
10980 1 1
20931 1 1
6776 1 1
20938 1 1
20942 1 1
10993 1 1
10994 1 1
249 1 1
4034 1 1
11005 1 1
4036 1 1
6785 1 1
16026 1 1
6793 1 1
4044 1 1
20970 1 1
6797 1 1
11022 1 1
4051 1 1
20980 1 1
20981 1 1
16040 1 1
20982 1 1
16041 1 1
20983 1 1
11031 1 1
20988 1 1
20990 1 1
20992 1 1
20993 1 1
4059 1 1
11034 1 1
20996 1 1
6806 1 1
20997 1 1
6807 1 1
258 1 1
6808 1 1
4065 1 1
21000 1 1
6809 1 1
21001 1 1
4068 1 1
6811 1 1
4069 1 1
6812 1 1
11044 1 1
4072 1 1
6815 1 1
6816 1 1
4074 1 1
6817 1 1
6818 1 1
4083 1 1
21020 1 1
6821 1 1
11055 1 1
260 1 1
6822 1 1
6824 1 1
6825 1 1
11063 1 1
6826 1 1
6827 1 1
11065 1 1
6831 1 1
6833 1 1
4098 1 1
266 1 1
4100 1 1
6835 1 1
4101 1 1
4102 1 1
16118 1 1
16125 1 1
4103 1 1
16142 1 1
6848 1 1
4116 1 1
16146 1 1
2017 1 1
16148 1 1
16149 1 1
11081 1 1
6857 1 1
6858 1 1
2023 1 1
11093 1 1
4135 1 1
6871 1 1
16163 1 1
2026 1 1
6881 1 1
6883 1 1
288 1 1
4139 1 1
16170 1 1
21110 1 1
16179 1 1
16180 1 1
11118 1 1
4148 1 1
294 1 1
11120 1 1
11122 1 1
16186 1 1
21132 1 1
6908 1 1
4158 1 1
16199 1 1
16201 1 1
4159 1 1
21138 1 1
2039 1 1
6922 1 1
2042 1 1
4163 1 1
313 1 1
6939 1 1
21164 1 1
16227 1 1
21166 1 1
21168 1 1
2055 1 1
2057 1 1
2062 1 1
2064 1 1
2065 1 1
2066 1 1
21181 1 1
2069 1 1
11171 1 1
16232 1 1
2072 1 1
2074 1 1
2075 1 1
4175 1 1
2078 1 1
2080 1 1
16239 1 1
2085 1 1
337 1 1
338 1 1
340 1 1
341 1 1
4193 1 1
2091 1 1
6969 1 1
6970 1 1
11192 1 1
16245 1 1
6973 1 1
4196 1 1
6974 1 1
11203 1 1
21223 1 1
11205 1 1
11207 1 1
4200 1 1
4202 1 1
16281 1 1
21258 1 1
21273 1 1
16300 1 1
21279 1 1
7016 1 1
16302 1 1
16303 1 1
21281 1 1
4215 1 1
21297 1 1
7035 1 1
2119 1 1
7059 1 1
21322 1 1
21334 1 1
21335 1 1
4228 1 1
382 1 1
21341 1 1
4232 1 1
21351 1 1
385 1 1
4242 1 1
21369 1 1
2137 1 1
388 1 1
21370 1 1
2139 1 1
16348 1 1
16349 1 1
16350 1 1
4246 1 1
21387 1 1
16361 1 1
2144 1 1
2145 1 1
21392 1 1
21393 1 1
11313 1 1
16363 1 1
7110 1 1
2150 1 1
393 1 1
16365 1 1
21398 1 1
2154 1 1
7112 1 1
4252 1 1
2156 1 1
2157 1 1
398 1 1
399 1 1
4254 1 1
16371 1 1
16372 1 1
16373 1 1
16374 1 1
16376 1 1
16378 1 1
21401 1 1
2163 1 1
2164 1 1
16381 1 1
2166 1 1
11337 1 1
11339 1 1
16384 1 1
11341 1 1
16385 1 1
7131 1 1
16387 1 1
16390 1 1
2170 1 1
16391 1 1
4259 1 1
2171 1 1
11347 1 1
2173 1 1
16395 1 1
16397 1 1
16400 1 1
16403 1 1
16404 1 1
16406 1 1
7144 1 1
21431 1 1
2191 1 1
16412 1 1
412 1 1
2195 1 1
2196 1 1
2197 1 1
16416 1 1
2201 1 1
4266 1 1
2206 1 1
7160 1 1
21436 1 1
2208 1 1
2210 1 1
16427 1 1
21442 1 1
2211 1 1
16429 1 1
2213 1 1
21443 1 1
2215 1 1
21446 1 1
21448 1 1
21450 1 1
21451 1 1
21453 1 1
21454 1 1
16439 1 1
16440 1 1
7178 1 1
16441 1 1
16442 1 1
2216 1 1
16443 1 1
16444 1 1
21456 1 1
21459 1 1
21467 1 1
16449 1 1
424 1 1
2221 1 1
16453 1 1
4269 1 1
7195 1 1
21476 1 1
16456 1 1
21479 1 1
7199 1 1
4270 1 1
7201 1 1
7202 1 1
16460 1 1
21484 1 1
21485 1 1
21486 1 1
7207 1 1
16467 1 1
21494 1 1
16475 1 1
16477 1 1
11398 1 1
16481 1 1
16482 1 1
21501 1 1
21502 1 1
2234 1 1
16488 1 1
16490 1 1
21507 1 1
7231 1 1
16491 1 1
11408 1 1
439 1 1
440 1 1
16494 1 1
16495 1 1
21509 1 1
21510 1 1
4276 1 1
11411 1 1
4277 1 1
442 1 1
21515 1 1
4279 1 1
11415 1 1
11417 1 1
