"";"X.rts_a";"X.rts_i"
"emji_lotus";1,6975;-1,6975
"emji_visage_expirant";-4,3192;4,3192
"emji_boisson_chaude";0,3944;-0,3944
"emji_bougie";-2,5651;2,5651
"emji_cadeau";0,4397;-0,4397
"emji_confettis";-0,2663;0,2663
"emji_chat_qui_pleure";-0,3604;0,3604
"emji_chat";0,9295;-0,9295
"emji_drapeau_italie";7,2335;-7,2335
"emji_chouette";2,4195;-2,4195
"emji_double_point_d_exclamation";-0,275;0,275
"emji_drapeau_territoires_palestiniens";-90,7562;90,7562
"emji_soleil_avec_visage";0,3191;-0,3191
"emji_haut_parleur";2,6614;-2,6614
"emji_homme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-1,7189;1,7189
"emji_femme_avec_la_paume_sur_le_visage";-4,9733;4,9733
"emji_bout_des_doigts_joints_peau_claire";0,2282;-0,2282
"emji_index_pointant_vers_l_utilisateur";-2,9329;2,9329
"emji_pop_corn";-3,8955;3,8955
"emji_croix";-0,3715;0,3715
"emji_symbole_d_avertissement";-2,6266;2,6266
"emji_canard";2,1162;-2,1162
"emji_ciseaux";0,9817;-0,9817
"emji_visage_de_menteur";-1,8742;1,8742
"emji_point_d_interrogation_rouge";-2,3006;2,3006
"emji_argent_dans_les_yeux_et_la_bouche";-2,0376;2,0376
"emji_empreintes_d_animaux";0,4946;-0,4946
"emji_arc_en_ciel";0,2404;-0,2404
"emji_billet_en_dollars";-1,1092;1,1092
"emji_billet_avec_des_ailes";-1,3828;1,3828
"emji_porte_documents";-2,536;2,536
"emji_renard";41,7798;-41,7798
"emji_paume_contre_paume_doigts_vers_le_haut";1,069;-1,069
"emji_rat";-0,6674;0,6674
"emji_visage_avec_des_valises_sous_les_yeux";-6,2815;6,2815
"emji_ninja_peau_mate";-8,1294;8,1294
"emji_drapeau_cap_vert";-8,1294;8,1294
"emji_langue";-5,5424;5,5424
