"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,36201204608363;28,2379600462373;28,2379600462373
"facteur 2";0,274614854090767;21,4207327126538;49,6586927588911
"facteur 3";0,256988553978017;20,0458316182526;69,7045243771437
"facteur 4";0,206564602490913;16,1126212655305;85,8171456426742
"facteur 5";0,181824895169287;14,1828543573258;100
