"";"";"";"";"emji_mains_en_prière";""
"77";"produire";"0.760332542448836";"-1.09844866543301";"0.837595346642354";"268"
"78";"héritage";"0.666564381615696";"-1.27943207414847";"0.837092858383682";"273"
"79";"canidé";"-0.176890676185197";"-0.623695439254513";"0.836680544681387";"278"
"80";"enfance";"-2.51742281776466";"0.697811239005469";"0.836561328792917";"279"
"81";"mondial";"0.838048513885204";"-0.642960275297249";"0.836147550821777";"280"
"82";"polluer";"0.795067273851896";"-1.2939120763482";"0.83563578886042";"283"
"83";"chf";"0.800641092491517";"-1.36037601801962";"0.835590274503818";"284"
"84";"domestiquer";"0.00957606081827801";"-0.634285149355714";"0.835438356611141";"285"
"85";"nain";"-0.346059155681192";"-0.25592837270536";"0.835372708557919";"286"
"86";"emji_étincelles";"-2.77700121512259";"0.871262094709959";"0.835279727486256";"287"
"87";"apprendre";"-0.0961145145768539";"-0.0779906240032366";"0.835231040547157";"288"
"88";"travail";"0.359226365738149";"-0.644808968275558";"0.835006397301841";"289"
"89";"sujet";"0.254759388094124";"-0.181840110907677";"0.835005543145014";"290"
"90";"vaud";"0.49071617818485";"-1.29114954515327";"0.835000052136845";"291"
"91";"énergie";"0.415763771882854";"-1.0444259214428";"0.834545640705254";"293"
"92";"abeille";"-0.495094792445326";"-0.519795324159335";"0.833933210260797";"294"
"93";"accident";"0.833178054801229";"-1.26207691324718";"0.833077223098442";"296"
"94";"client";"0.537265922485653";"-1.13758131617936";"0.832987292586873";"297"
"95";"bonheur";"-2.37214298315103";"0.598297218722764";"0.832964962486985";"298"
"96";"réduire";"0.791512645117473";"-1.1874196012524";"0.832960081590835";"299"
"97";"avion";"0.788761396913016";"-1.25845739693712";"0.832893701403191";"300"
"98";"rouler";"0.296878149756227";"-1.05105677942842";"0.832825734924298";"301"
"99";"biologiste";"0.0931177748940776";"-0.865602103997159";"0.832647948282024";"303"
"100";"biche";"0.00715314721179353";"-0.690790674253425";"0.832647948282024";"304"
"101";"taux";"0.801929970944313";"-1.3255534723742";"0.832246250528856";"308"
"102";"emji_coeur_cartes";"-3.27859359864619";"0.982428647954003";"0.832181456632461";"309"
"103";"vendre";"0.579525965889657";"-0.600360023243544";"0.831999521228459";"311"
"104";"genre";"0.188542172763964";"-0.0180660096824667";"0.831516678576793";"312"
"105";"témoignage";"-2.53621937638478";"0.977197117112665";"0.831446271649825";"313"
"106";"plastique";"0.334604852069226";"-1.38087062616067";"0.830855927260448";"314"
"107";"simplicité";"-2.99097810724293";"0.857165723199095";"0.83037076618311";"315"
"108";"céréale";"0.0452728221008456";"-0.319964153803982";"0.830133920697418";"317"
"109";"glutamate";"-0.288853330674804";"-7.14386580026812";"0.829721118905508";"320"
"110";"employé";"0.66998462917526";"-1.11820185584318";"0.82971501778532";"322"
"111";"changer";"0.00513082767079151";"-0.185063178529136";"0.829712455314841";"323"
"112";"aller";"0.309946498564612";"-0.214799657609024";"0.829502576780379";"325"
"113";"milliardaire";"0.865019831406717";"-1.21041953603328";"0.829481466904529";"326"
"114";"euro";"0.584890155318285";"-1.20242447702865";"0.829481466904529";"327"
"115";"ravaler";"-0.176890676185197";"-0.623695439254513";"0.82934248338665";"328"
"116";"gamelle";"-0.212663411004471";"-0.56854620221081";"0.829249380292583";"329"
"117";"chômage";"0.867417568575627";"-1.51867319235757";"0.829131140583343";"331"
"118";"georges";"-2.76509177285598";"0.839467762804279";"0.829002284924975";"332"
"119";"emji_mains_en_prière_peau_claire";"-2.631920205715";"0.728666029820585";"0.828940541588674";"333"
"120";"offrir";"0.171472297230088";"-0.677756987830087";"0.828930169684355";"334"
"121";"patron";"0.515003173404037";"-1.14982725073523";"0.828877944095547";"335"
"122";"quarantaine";"-0.165840126795587";"-0.00682612296508764";"0.828858298488542";"336"
"123";"bête";"-0.306984971996563";"-0.109215735765088";"0.828713335872878";"338"
"124";"adorable";"-2.65525068700199";"0.760067518226559";"0.828580087407976";"339"
"125";"projet";"0.622053498735714";"-0.854289875766726";"0.828369232694284";"341"
"126";"cash";"0.70664445160344";"-1.42421490868568";"0.828243549618414";"343"
"127";"répondre";"0.103122846557998";"-0.0483895294423463";"0.827672484768831";"348"
"128";"nourriture";"0.572500775268655";"-0.676087336148629";"0.827442716582556";"349"
"129";"célestin";"-3.25802153741875";"1.07026883393016";"0.827242233773184";"351"
"130";"sagesse";"-3.04935459668143";"0.92620159788069";"0.826797462111489";"353"
"131";"revenir";"0.185817341965801";"-0.618772206625832";"0.826785015826306";"354"
"132";"sentir";"0.00232773848235987";"-0.152783589241134";"0.826739501469704";"355"
"133";"traquer";"0.319313457627607";"-0.078479833240541";"0.825851300392757";"358"
"134";"emji_visage_en_colère_avec_des_cornes";"0.0334451219827921";"-0.700375707824698";"0.825851300392757";"360"
"135";"cuire";"-0.162417734689111";"-0.504778347164208";"0.825731352369864";"361"
"136";"beauté";"-2.42223921765721";"0.658930026835897";"0.825696942052004";"362"
"137";"temps";"-0.125005301555156";"-0.146725799621387";"0.825662165666934";"363"
"138";"connaître";"-0.177620745241266";"-0.0261558262733289";"0.82561982389283";"364"
"139";"carence";"0.193889096838211";"-0.695101992699325";"0.825012396366927";"365"
"140";"chou";"-2.76595307499262";"0.947210127483363";"0.824882808574137";"367"
"141";"joyeux";"-2.883304152784";"0.895757888529649";"0.82460911232251";"368"
"142";"propre";"0.312246210746178";"-0.878464695441855";"0.824289901714282";"371"
"143";"maison";"-0.0014294325119873";"-0.930216520949454";"0.823818285123761";"373"
"144";"avis";"0.264562814410171";"0.0236842636786882";"0.823705292377882";"375"
"145";"fondue";"-2.99820473191612";"0.854279902797033";"0.823436721067212";"376"
"146";"parent";"-0.0631143937918783";"-0.388155381334607";"0.823286633510591";"377"
"147";"restau";"-0.0984273196134319";"-0.537522483458656";"0.823277847897521";"378"
"148";"monde";"0.269241234882304";"-0.118674303150947";"0.823137888200411";"380"
"149";"égalité";"0.238848552753285";"-0.312780440702659";"0.822882007219733";"381"
"150";"emji_visage_persévérant";"-0.328628974128815";"-0.64868777843378";"0.822467863181381";"386"
"151";"jvais";"0.142157372751431";"-0.811744006624748";"0.822467863181381";"389"
"152";"connard";"-0.25042343580417";"0.245093971314824";"0.822467863181381";"391"
"153";"emji_chat_souriant_aux_yeux_en_coeurs";"-3.42937141756053";"1.06954013862259";"0.822439431961306";"392"
"154";"réponse";"-0.0646377406316011";"0.0609036916789632";"0.822272505312966";"393"
"155";"chanson";"-2.77257702204834";"0.842307992416066";"0.822243463980872";"394"
"156";"poser";"0.222858677874823";"-0.319746875956528";"0.82205664768072";"395"
"157";"abattre";"0.412668997155478";"-0.0417596391700802";"0.82204493352996";"396"
"158";"emji_visage_souriant";"-2.29227764293934";"0.609935933417489";"0.822016502309884";"397"
"159";"nourrissage";"-0.176890676185197";"-0.623695439254513";"0.82200466613672";"398"
"160";"adulte";"0.0143156264045776";"-0.147590421890257";"0.821842010272512";"399"
"161";"jeune";"-0.464549021349345";"-0.0438054973249212";"0.821574781208284";"400"
"162";"vraiment";"-0.119482783490888";"-0.0737244135532984";"0.821322560899718";"401"
"163";"emji_ok";"-2.44207441890533";"0.761370288098763";"0.821113536522082";"402"
"164";"mec";"-0.0741587273640291";"-0.0496354505617264";"0.820812141184802";"404"
"165";"âme";"-2.10904698937602";"0.660973483492014";"0.820757719192726";"405"
"166";"racisme";"0.319653328919983";"0.0199864990929327";"0.820704395402285";"406"
"167";"langue";"0.102268813768947";"-0.278399207450934";"0.82019336557535";"407"
"168";"donner";"0.152596508614575";"-0.0753000034271446";"0.820177624685265";"408"
"169";"végane";"-0.26817840959521";"-0.598036987527275";"0.819836816111572";"410"
"170";"emji_visage_en_colère";"-0.149917156354583";"-0.624850787294458";"0.819532980326217";"412"
"171";"emji_notes_de_musique";"-3.34057362720019";"1.01842897376948";"0.819494299224226";"413"
"172";"emji_trèfle_à_quatre_feuilles";"-3.00651870483701";"0.928791798217865";"0.819486855857597";"414"
"173";"sage";"-3.0933140292449";"0.91068613203044";"0.819200591298383";"416"
"174";"faim";"0.099105003687756";"-0.21918533628781";"0.819188877147622";"417"
"175";"blaireau";"-0.0317604039196451";"-0.521001657007276";"0.81893970739915";"418"
"176";"fête";"-2.13556798091717";"0.569387835280253";"0.818673454514152";"421"
"177";"schneck";"-3.40600733086672";"1.06144801811683";"0.818498474387165";"422"
"178";"mamie";"-2.8742155252384";"0.890583193503835";"0.818384993551671";"423"
"179";"domestique";"0.222119739915319";"-0.472650220780722";"0.818262239013491";"424"
"180";"emji_mains_qui_forment_un_coeur";"-2.86267753315456";"0.818909974469748";"0.818115446061771";"425"
"181";"école";"-0.421464350007075";"-0.0639372439131483";"0.818036375544137";"427"
"182";"problème";"0.482998928766047";"-0.410877330806699";"0.81794327245007";"428"
"183";"emji_renard";"-2.97008487348182";"0.845853107891639";"0.817800628260078";"430"
"184";"vie";"-0.303570568909042";"-0.158240277794064";"0.817735346274068";"431"
"185";"emji_visage_avec_lunettes_de_soleil";"-2.56909451570014";"0.657106941116313";"0.817488983040883";"433"
"186";"élève";"-0.100625751154726";"-0.140430528622644";"0.817330842005614";"434"
"187";"récré";"-3.26661630798781";"1.01317012181646";"0.816978563325967";"436"
"188";"nostalgie";"-2.93149826326657";"0.880039172329645";"0.816666674061964";"439"
"189";"extraordinaire";"-2.8373298721419";"0.870274986166181";"0.816610787801043";"441"
"190";"pépite";"-3.20213404104964";"0.990836773999944";"0.816448986093661";"443"
"191";"faute";"0.352068092795504";"-0.169120129030817";"0.816275104168308";"444"
"192";"purée";"-2.51370029885856";"0.823493058990823";"0.816089142024982";"445"
"193";"humain";"0.202329593811694";"0.147859674634035";"0.816051559124625";"446"
"194";"emji_visage_qui_fait_un_câlin";"-2.2841310178439";"0.481032740458868";"0.815905986396942";"447"
"195";"chaise";"-2.80877930143809";"0.885441675757505";"0.81581886240066";"448"
"196";"julien";"-3.11965241518852";"0.940782306157766";"0.815553219627681";"449"
"197";"essayer";"0.336086939848104";"-0.062679489543213";"0.815208384314663";"452"
"198";"importer";"0.35506459154587";"-0.16636014764623";"0.815191667245349";"453"
"199";"argument";"0.380859664381164";"-0.0755770375858166";"0.815083189328409";"454"
"200";"éducation";"0.0931460566575873";"-0.203396313505356";"0.814854519343768";"455"
"201";"expression";"0.0567988992312776";"0.0527200701339499";"0.81471785425156";"456"
"202";"idée";"-0.0414605545913044";"-0.222405228786352";"0.814657941251315";"457"
"203";"mauvais";"0.222262717629345";"-0.284669760984421";"0.814283088426974";"458"
"204";"emji_visage_roulant_des_yeux";"0.103092154432581";"-0.13716239633529";"0.814252338781227";"459"
"205";"laisser";"0.387641073815096";"-0.106511645566028";"0.813920803910219";"460"
"206";"français";"-0.0347653174820216";"-0.57192257045686";"0.813883343032266";"461"
"207";"trouver";"0.00502610958189404";"-0.302489956420506";"0.81385295945373";"462"
"208";"nom";"-0.148670248012939";"0.279291337372007";"0.813681395954048";"463"
"209";"malheureusement";"0.175305661002524";"-0.0364983990001388";"0.81317902971778";"465"
"210";"extrême";"0.521120611366863";"0.209384594946364";"0.813051028216239";"466"
"211";"vérité";"-0.0570476238648166";"0.14473493656645";"0.812933520641421";"467"
"212";"regarder";"-0.127711530477812";"-0.059626514991598";"0.812867994610603";"468"
"213";"heureusement";"-0.0376366781496171";"-0.219071343065138";"0.812767448149907";"469"
"214";"réfléchir";"0.24631326032427";"-0.289043886752089";"0.812639080581155";"470"
"215";"exactement";"-0.0161882177400345";"0.03676349034059";"0.812552932764103";"471"
"216";"arriver";"0.135495762387054";"-0.223211376049456";"0.8125301145746";"472"
"217";"insulter";"0.3239933189584";"0.0780138706056292";"0.812511567169229";"473"
"218";"demander";"0.400275368059951";"-0.0430785128823258";"0.812388568586242";"476"
"219";"udc";"0.281770414038948";"-0.182076043545323";"0.812219445534635";"477"
"220";"preuve";"0.421636081143596";"0.159836816704182";"0.812154773660643";"478"
"221";"appeler";"-0.148241289659848";"0.197323513236734";"0.81206081640975";"479"
