"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"2";"***";"";""
"**";"classe";"1";"**";"";""
"****";"10597";"23147";"45.78";"****";""
"208";"1668";"12.47";"-803.567";"emji_visage_riant_aux_larmes";"9.046020e-177"
"531";"1856";"28.61";"-239.690";"aller";" 4.594222e-54"
" 36";" 360";"10.00";"-188.619";"école";" 6.364889e-43"
"304";"1154";"26.34";"-184.880";"enfant";" 4.169516e-42"
" 83";" 473";"17.55";"-155.070";"époque";" 1.351855e-35"
"127";" 604";"21.03";"-153.110";"jour";" 3.625197e-35"
" 41";" 323";"12.69";"-144.479";"emji_visage_qui_pleure";" 2.791860e-33"
"219";" 841";"26.04";"-137.014";"temps";" 1.197386e-31"
" 25";" 258";" 9.69";"-136.917";"emji_se_rouler_par_terre_de_rire";" 1.257290e-31"
"150";" 631";"23.77";"-126.595";"changer";" 2.278242e-29"
" 53";" 339";"15.63";"-125.968";"parent";" 3.124542e-29"
"119";" 503";"23.66";"-101.384";"jeune";" 7.576354e-24"
" 58";" 317";"18.30";" -97.813";"apprendre";" 4.598816e-23"
" 29";" 217";"13.36";" -92.740";"emji_visage_souriant_avec_une_goutte_de_sueur";" 5.964533e-22"
" 38";" 240";"15.83";" -87.627";"finir";" 7.905806e-21"
" 20";" 173";"11.56";" -82.232";"fille";" 1.209940e-19"
" 20";" 169";"11.83";" -79.038";"air";" 6.093461e-19"
"114";" 444";"25.68";" -73.721";"petit";" 8.996438e-18"
" 85";" 362";"23.48";" -73.680";"ca";" 9.184641e-18"
"297";" 927";"32.04";" -73.472";"vie";" 1.020630e-17"
"206";" 680";"30.29";" -67.697";"vraiment";" 1.906940e-16"
" 15";" 137";"10.95";" -67.364";"maison";" 2.257246e-16"
"  8";" 111";" 7.21";" -66.860";"sport";" 2.915195e-16"
"  7";" 107";" 6.54";" -66.681";"emji_visage_avec_bouche_ouverte";" 3.192423e-16"
"  5";"  97";" 5.15";" -64.771";"prof";" 8.412718e-16"
"  0";"  76";" 0.00";" -64.384";"training";" 1.023621e-15"
"  3";"  84";" 3.57";" -60.513";"habiller";" 7.309127e-15"
" 40";" 202";"19.80";" -55.409";"heureusement";" 9.791024e-14"
" 18";" 131";"13.74";" -54.489";"chat";" 1.563382e-13"
" 37";" 190";"19.47";" -53.415";"pire";" 2.700940e-13"
" 42";" 205";"20.49";" -53.309";"âge";" 2.850408e-13"
" 36";" 185";"19.46";" -52.054";"mec";" 5.400091e-13"
"111";" 397";"27.96";" -51.685";"aimer";" 6.517415e-13"
" 14";" 113";"12.39";" -51.009";"élève";" 9.192806e-13"
" 28";" 158";"17.72";" -50.462";"ami";" 1.215025e-12"
"  3";"  70";" 4.29";" -48.706";"pied";" 2.973940e-12"
"  8";"  88";" 9.09";" -47.908";"gosse";" 4.467815e-12"
"  3";"  67";" 4.48";" -46.182";"emji_visage_qui_pleure_à_chaudes_larmes";" 1.077530e-11"
" 76";" 291";"26.12";" -45.911";"sortir";" 1.237620e-11"
" 21";" 129";"16.28";" -45.487";"dur";" 1.536363e-11"
" 59";" 242";"24.38";" -45.125";"pareil";" 1.848567e-11"
"104";" 365";"28.49";" -44.654";"arriver";" 2.351702e-11"
" 36";" 173";"20.81";" -43.790";"pauvre";" 3.655525e-11"
"124";" 415";"29.88";" -43.049";"année";" 5.339393e-11"
" 27";" 144";"18.75";" -42.655";"vieux";" 6.529812e-11"
" 25";" 135";"18.52";" -40.661";"heureux";" 1.810695e-10"
"  2";"  56";" 3.57";" -40.293";"match";" 2.185759e-10"
" 41";" 182";"22.53";" -39.962";"truc";" 2.588970e-10"
" 50";" 207";"24.15";" -39.356";"génération";" 3.530869e-10"
"  1";"  50";" 2.00";" -38.695";"oreille";" 4.955994e-10"
" 15";" 100";"15.00";" -38.337";"manger";" 5.952554e-10"
"  1";"  49";" 2.04";" -37.848";"soir";" 7.646438e-10"
"126";" 407";"30.96";" -36.672";"laisser";" 1.397501e-09"
"  1";"  47";" 2.13";" -36.156";"calme";" 1.821048e-09"
"  1";"  47";" 2.13";" -36.156";"téléphone";" 1.821048e-09"
" 37";" 164";"22.56";" -35.878";"envie";" 2.100375e-09"
"  9";"  76";"11.84";" -35.384";"foot";" 2.706895e-09"
" 15";"  95";"15.79";" -34.568";"semaine";" 4.115444e-09"
"773";"1958";"39.48";" -34.226";"voir";" 4.907915e-09"
"  4";"  55";" 7.27";" -32.936";"matin";" 9.523256e-09"
" 97";" 323";"30.03";" -32.738";"coup";" 1.054694e-08"
" 21";" 111";"18.92";" -32.424";"rentrer";" 1.239645e-08"
" 16";"  95";"16.84";" -32.184";"super";" 1.402106e-08"
" 77";" 268";"28.73";" -31.754";"triste";" 1.749628e-08"
"252";" 708";"35.59";" -30.540";"passer";" 3.270085e-08"
"  3";"  48";" 6.25";" -30.282";"jean";" 3.735309e-08"
" 26";" 123";"21.14";" -30.253";"sûrement";" 3.791495e-08"
"226";" 643";"35.15";" -30.128";"vivre";" 4.045033e-08"
" 39";" 160";"24.38";" -29.743";"cours";" 4.933881e-08"
"  3";"  47";" 6.38";" -29.451";"emji_visage_pensif";" 5.735049e-08"
"  8";"  65";"12.31";" -29.424";"gamin";" 5.815095e-08"
" 11";"  75";"14.67";" -29.347";"enseignant";" 6.051126e-08"
" 10";"  71";"14.08";" -28.826";"ya";" 7.917598e-08"
"  4";"  50";" 8.00";" -28.815";"professeur";" 7.961201e-08"
"  4";"  49";" 8.16";" -27.994";"maman";" 1.216651e-07"
" 32";" 137";"23.36";" -27.917";"naître";" 1.266106e-07"
"  3";"  45";" 6.67";" -27.791";"tenue";" 1.351757e-07"
"  3";"  45";" 6.67";" -27.791";"malheureux";" 1.351757e-07"
"  0";"  32";" 0.00";" -27.058";"midi";" 1.974776e-07"
" 26";" 118";"22.03";" -26.946";"franchement";" 2.092016e-07"
" 44";" 169";"26.04";" -26.741";"fou";" 2.326022e-07"
"  8";"  61";"13.11";" -26.293";"inquiéter";" 2.933022e-07"
"  3";"  43";" 6.98";" -26.134";"nu";" 3.185400e-07"
"  4";"  46";" 8.70";" -25.539";"cheveu";" 4.336280e-07"
"  8";"  60";"13.33";" -25.516";"ménage";" 4.386775e-07"
" 28";" 121";"23.14";" -25.119";"mourir";" 5.388930e-07"
"  4";"  45";" 8.89";" -24.723";"équipe";" 6.620213e-07"
" 84";" 272";"30.88";" -24.614";"tellement";" 7.005162e-07"
" 13";"  75";"17.33";" -24.532";"dimanche";" 7.307877e-07"
"  3";"  41";" 7.32";" -24.481";"fils";" 7.504259e-07"
"  1";"  33";" 3.03";" -24.333";"stade";" 8.105442e-07"
" 17";"  87";"19.54";" -24.226";"recevoir";" 8.567006e-07"
" 11";"  68";"16.18";" -24.081";"garçon";" 9.236633e-07"
" 29";" 122";"23.77";" -23.938";"mère";" 9.948219e-07"
"  4";"  44";" 9.09";" -23.908";"vêtement";" 1.010410e-06"
"  4";"  44";" 9.09";" -23.908";"style";" 1.010410e-06"
"  3";"  40";" 7.50";" -23.656";"bouche";" 1.151660e-06"
"  3";"  40";" 7.50";" -23.656";"cuisine";" 1.151660e-06"
"  2";"  36";" 5.56";" -23.504";"noël";" 1.246267e-06"
"  1";"  32";" 3.12";" -23.490";"champion";" 1.255749e-06"
" 40";" 151";"26.49";" -22.788";"porter";" 1.809094e-06"
"  2";"  35";" 5.71";" -22.671";"soleil";" 1.922919e-06"
"  2";"  35";" 5.71";" -22.671";"voyager";" 1.922919e-06"
"  1";"  31";" 3.23";" -22.647";"pantalon";" 1.946254e-06"
" 65";" 218";"29.82";" -22.597";"normal";" 1.997700e-06"
"  6";"  49";"12.24";" -22.249";"tôt";" 2.394714e-06"
" 11";"  65";"16.92";" -21.869";"souvenir";" 2.918508e-06"
"  2";"  34";" 5.88";" -21.838";"dormir";" 2.967414e-06"
" 31";" 124";"25.00";" -21.690";"classe";" 3.204277e-06"
"  8";"  55";"14.55";" -21.670";"période";" 3.237610e-06"
" 23";" 101";"22.77";" -21.636";"choquer";" 3.295807e-06"
" 85";" 268";"31.72";" -21.609";"entendre";" 3.343367e-06"
"  6";"  48";"12.50";" -21.464";"cool";" 3.605739e-06"
"  9";"  58";"15.52";" -21.455";"vocabulaire";" 3.621698e-06"
" 41";" 151";"27.15";" -21.250";"tomber";" 4.030904e-06"
"  7";"  51";"13.73";" -21.159";"horrible";" 4.226090e-06"
" 11";"  64";"17.19";" -21.139";"supporter";" 4.270936e-06"
" 24";" 103";"23.30";" -21.064";"ancien";" 4.441760e-06"
"  5";"  44";"11.36";" -21.038";"pleurer";" 4.502598e-06"
"216";" 591";"36.55";" -20.829";"connaître";" 5.020632e-06"
" 40";" 147";"27.21";" -20.554";"adulte";" 5.798059e-06"
"  0";"  24";" 0.00";" -20.286";"jardin";" 6.667934e-06"
"  5";"  43";"11.63";" -20.244";"scolaire";" 6.814963e-06"
"  6";"  46";"13.04";" -19.901";"cadeau";" 8.153914e-06"
"  7";"  49";"14.29";" -19.624";"désoler";" 9.429685e-06"
" 67";" 217";"30.88";" -19.607";"espérer";" 9.510033e-06"
" 69";" 222";"31.08";" -19.514";"travailler";" 9.985793e-06"
" 15";"  74";"20.27";" -19.464";"couper";" 1.024911e-05"
" 10";"  58";"17.24";" -19.080";"voisin";" 1.253291e-05"
" 11";"  61";"18.03";" -18.972";"course";" 1.326348e-05"
" 18";"  82";"21.95";" -18.826";"vivant";" 1.431651e-05"
"  3";"  34";" 8.82";" -18.737";"douche";" 1.500706e-05"
"  3";"  34";" 8.82";" -18.737";"lever";" 1.500706e-05"
"  5";"  41";"12.20";" -18.665";"fumer";" 1.557814e-05"
"  0";"  22";" 0.00";" -18.594";"danser";" 1.617214e-05"
" 29";" 113";"25.66";" -18.515";"nouvelle";" 1.685916e-05"
"  2";"  30";" 6.67";" -18.515";"caissier";" 1.685637e-05"
"  9";"  54";"16.67";" -18.484";"tranquille";" 1.713447e-05"
"  1";"  26";" 3.85";" -18.441";"laver";" 1.752610e-05"
"  4";"  37";"10.81";" -18.258";"repas";" 1.928726e-05"
" 13";"  66";"19.70";" -18.143";"boulot";" 2.049329e-05"
"  0";"  21";" 0.00";" -17.748";"traumatiser";" 2.521647e-05"
" 10";"  56";"17.86";" -17.635";"bébé";" 2.676875e-05"
"  1";"  25";" 4.00";" -17.601";"voiture";" 2.724516e-05"
"  1";"  25";" 4.00";" -17.601";"rêver";" 2.724516e-05"
"  1";"  25";" 4.00";" -17.601";"jouet";" 2.724516e-05"
"  6";"  43";"13.95";" -17.581";"enfer";" 2.752726e-05"
"  4";"  36";"11.11";" -17.460";"jeunesse";" 2.933567e-05"
" 13";"  65";"20.00";" -17.454";"endroit";" 2.942671e-05"
" 55";" 181";"30.39";" -17.418";"journée";" 3.000506e-05"
" 24";"  97";"24.74";" -17.370";"courir";" 3.075763e-05"
" 28";" 108";"25.93";" -17.234";"foutre";" 3.305508e-05"
"  3";"  32";" 9.38";" -17.111";"baisser";" 3.526372e-05"
"  3";"  32";" 9.38";" -17.111";"primaire";" 3.526372e-05"
"  0";"  20";" 0.00";" -16.902";"sac";" 3.935483e-05"
