*rts_a;3556;7606
*a_0001;2;3
*postLikes_602;2;3
*postComments_30;39;51
*postReposts_0;1140;2175
*postDate_25-6-2021;2;3
*commentDate_10-7-2021;1;0
*commentLikes_0;3630;5050
*lang_fr;10597;12550
*commentDate_9-7-2021;0;2
*commentLikes_1;1782;2174
*commentDate_25-6-2021;1;1
*a_0002;1;5
*postLikes_915;1;5
*postComments_37;63;71
*postDate_27-6-2021;1;5
*commentDate_29-6-2021;0;2
*commentDate_27-6-2021;1;4
*commentLikes_9;148;149
*commentLikes_11;107;119
*a_0003;0;1
*postLikes_531;0;1
*postComments_38;53;72
*postDate_28-6-2021;0;1
*a_0005;2;6
*postLikes_1400;125;109
*postDate_2-7-2021;2;7
*commentDate_16-7-2021;3;2
*commentDate_4-7-2021;1;7
*commentDate_2-7-2021;0;4
*commentLikes_2;1028;1172
*a_0006;0;1
*postLikes_771;0;1
*a_0007;2;9
*postLikes_1300;77;121
*postComments_132;94;29
*postDate_4-7-2021;2;9
*commentDate_7-7-2021;0;2
*commentDate_5-7-2021;1;4
*commentLikes_5;330;332
*commentLikes_4;463;499
*a_0008;0;1
*postLikes_423;4;2
*postComments_21;24;47
*postDate_5-7-2021;0;1
*commentDate_6-7-2021;0;1
*a_0009;0;1
*postLikes_421;0;1
*postComments_14;18;30
*postDate_7-7-2021;0;1
*a_0011;1;0
*postLikes_1600;74;99
*postComments_87;33;17
*postReposts_1;284;699
*postDate_11-7-2021;1;0
*commentDate_11-7-2021;1;0
*a_0013;1;2
*postLikes_1900;44;100
*postComments_80;32;21
*postDate_14-7-2021;1;2
*commentDate_15-7-2021;2;2
*commentLikes_7;236;195
*a_0014;2;0
*postLikes_907;2;0
*postComments_16;35;58
*postDate_15-7-2021;2;0
*a_0015;0;2
*postLikes_634;2;9
*postComments_23;22;46
*postDate_16-7-2021;0;2
*a_0017;0;2
*postLikes_357;1;2
*postDate_19-7-2021;0;2
*commentDate_24-7-2021;0;1
*commentDate_19-7-2021;0;1
*a_0018;1;0
*postLikes_761;1;2
*postComments_15;41;40
*postDate_20-7-2021;1;0
*commentDate_21-7-2021;2;0
*commentLikes_3;669;667
*a_0019;1;0
*postLikes_437;1;0
*postComments_26;36;39
*postDate_21-7-2021;1;0
*a_0021;1;1
*postLikes_551;2;2
*postComments_24;23;47
*postDate_23-7-2021;1;1
*commentDate_23-7-2021;1;1
