"";"X.rts_a";"X.rts_i"
"user";0,5153;-0,5153
"faute";-0,2338;0,2338
"part";-0,5066;0,5066
"meilleur";2,0458;-2,0458
"exemple";0,9024;-0,9024
"cassis";-0,3856;0,3856
"ah";0,7953;-0,7953
"non";-0,2863;0,2863
"alors";-0,8181;0,8181
"expliquer";0,5529;-0,5529
"président";0,3347;-0,3347
"ubs";0,2063;-0,2063
"connaître";5,0117;-5,0117
"tunnel";1,1339;-1,1339
"7";-0,3798;0,3798
"dégât";-0,3704;0,3704
"plein";0,3243;-0,3243
"peuple";-2,4419;2,4419
"corruption";-0,2338;0,2338
"pays";-1,0592;1,0592
"fonction";0,3003;-0,3003
"emji_visage_souriant_avec_une_goutte_de_sueur";0,6311;-0,6311
"emji_homme_qui_hausse_les_épaules";1,2217;-1,2217
"tour";-0,1347;0,1347
"afghanistan";0,3806;-0,3806
"chine";1,0309;-1,0309
"terme";0,4107;-0,4107
"utiliser";2,0098;-2,0098
"gens";-0,6549;0,6549
"subir";0,4567;-0,4567
"siècle";2,3681;-2,3681
"privé";0,8488;-0,8488
"fondamental";-0,5527;0,5527
"torturer";2,2547;-2,2547
"violer";-0,3546;0,3546
"encore";0,3794;-0,3794
"grave";-0,5744;0,5744
"bah";-0,2361;0,2361
"coup";0,37;-0,37
"appeler";2,2007;-2,2007
"officiellement";0,4065;-0,4065
"ca";-0,2595;0,2595
"durant";0,4981;-0,4981
"époque";7,0401;-7,0401
"colonial";-0,4057;0,4057
"noir";1,5631;-1,5631
"appel";-0,2163;0,2163
"nom";-0,2716;0,2716
"changer";0,3937;-0,3937
"peut_être";0,7972;-0,7972
"nos";0,6252;-0,6252
"congolais";3,3509;-3,3509
"condamner";-0,3893;0,3893
"mdr";0,4166;-0,4166
"criminel";-1,0164;1,0164
"lol";0,5343;-0,5343
"ni";0,2839;-0,2839
"sans";-0,3427;0,3427
"bref";0,3345;-0,3345
"autre";-0,319;0,319
"culture";1,2006;-1,2006
"agir";-0,9876;0,9876
"antisémitisme";-0,1347;0,1347
"compliqué";-0,1347;0,1347
"falloir";-0,6979;0,6979
"mettre";-0,4221;0,4221
"cette";-0,3946;0,3946
"dame";4,8201;-4,8201
"deux";0,8538;-0,8538
"là";-1,3607;1,3607
"apprendre";0,4345;-0,4345
"parler";-1,0307;1,0307
"différent";0,4065;-0,4065
"tenir";0,4865;-0,4865
"fusil";0,7201;-0,7201
"froid";1,5371;-1,5371
"combat";2,3716;-2,3716
"pendant";1,0321;-1,0321
"1";-0,6124;0,6124
"économique";-0,3856;0,3856
"défendre";-2,3361;2,3361
"territoire";-0,7067;0,7067
"chose";0,9658;-0,9658
"bon";-0,2812;0,2812
"nombre";-0,6854;0,6854
"question";-0,522;0,522
"juste";0,441;-0,441
"ennemi";1,9294;-1,9294
"très";3,1445;-3,1445
"camp";0,3243;-0,3243
"te";-0,5827;0,5827
"conseiller";-0,3656;0,3656
"combattant";0,2722;-0,2722
"sauver";-0,1501;0,1501
"quoi";0,7898;-0,7898
"puis";0,2662;-0,2662
"sinon";-0,2789;0,2789
"prison";0,3276;-0,3276
"envers";0,9643;-0,9643
"emji_visage_envoyant_un_bisou";0,6178;-0,6178
"source";0,2303;-0,2303
"avance";0,4981;-0,4981
"socialiste";3,3509;-3,3509
"tellement";2,6669;-2,6669
"principal";-0,1501;0,1501
"partir";0,3578;-0,3578
"communiste";1,1904;-1,1904
"gouverner";0,5741;-0,5741
"majorité";0,6865;-0,6865
"absolu";1,9294;-1,9294
"élection";-0,1347;0,1347
"droite";-0,3562;0,3562
"tel";-0,2163;0,2163
"point";-0,2247;0,2247
"parmi";0,4981;-0,4981
"million";-0,6012;0,6012
"allemand";3,5894;-3,5894
"motif";0,6662;-0,6662
"politique";-0,8888;0,8888
"000";-0,6504;0,6504
"récupérer";0,5983;-0,5983
"quelqu_un";0,3806;-0,3806
"pourtant";0,74;-0,74
"arrêt";0,2948;-0,2948
"feu";-1,0339;1,0339
"stop";0,3139;-0,3139
"possible";-0,2098;0,2098
"emji_visage_boudeur";1,8531;-1,8531
"premier";0,7458;-0,7458
"victime";-0,7008;0,7008
"vraiment";-0,8407;0,8407
"toute";0,2915;-0,2915
"foule";0,3139;-0,3139
"bombe";2,1947;-2,1947
"kosovo";5,1048;-5,1048
"serbe";2,9553;-2,9553
"albanais";4,6051;-4,6051
"celui";1,7392;-1,7392
"simplement";-0,3084;0,3084
"jour";-0,3522;0,3522
"respect";-0,5044;0,5044
"surtout";0,3976;-0,3976
"représenter";-0,3389;0,3389
"drapeau";0,6026;-0,6026
"venir";-0,3191;0,3191
"français";2,8139;-2,8139
"appartenir";0,6662;-0,6662
"ouais";2,1009;-2,1009
"aider";-0,5397;0,5397
"penser";-0,7498;0,7498
"aide";-1,559;1,559
"air";1,0564;-1,0564
"pauvre";0,928;-0,928
"courant";-0,2517;0,2517
"réfugié";0,3567;-0,3567
"voilà";1,7564;-1,7564
"résultat";0,2475;-0,2475
"répondre";-0,2163;0,2163
"demander";-0,7142;0,7142
"macron";0,7035;-0,7035
"récemment";0,6178;-0,6178
"politicien";-0,1347;0,1347
"européen";-0,4913;0,4913
"enfant";-0,9888;0,9888
"union";-0,1823;0,1823
"petit";1,7827;-1,7827
"oppresseur";0,8488;-0,8488
"action";-0,3546;0,3546
"installer";0,2475;-0,2475
"chez";0,8185;-0,8185
"mtn";0,2475;-0,2475
"prendre";-1,4472;1,4472
"terre";2,7557;-2,7557
"israel";-5,1896;5,1896
"palestine";-8,284;8,284
"foutre";2,9594;-2,9594
"anglais";2,1884;-2,1884
"arabe";0,632;-0,632
"doute";-0,166;0,166
"exercer";0,7806;-0,7806
"crier";-0,2338;0,2338
"scandale";0,7806;-0,7806
"hypocrite";0,5343;-0,5343
"pourquoi";-1,2993;1,2993
"derrière";-0,1969;0,1969
"100";0,8196;-0,8196
"voyou";0,4649;-0,4649
"comparer";-0,2517;0,2517
"pillage";0,7806;-0,7806
"viol";0,3567;-0,3567
"ville";0,5772;-0,5772
"dernier";0,3039;-0,3039
"attendre";-0,726;0,726
"manifester";-6,8731;6,8731
"ici";-0,3208;0,3208
"organiser";0,347;-0,347
"manif";-2,638;2,638
"masse";-0,1823;0,1823
"berner";0,2603;-0,2603
"bouger";0,3003;-0,3003
"lancer";-0,3265;0,3265
"mouvement";0,2534;-0,2534
"tirer";-0,5312;0,5312
"irak";0,2257;-0,2257
"russie";0,5744;-0,5744
"tonne";-0,166;0,166
"affaire";-0,2699;0,2699
"trop";-0,2147;0,2147
"pote";1,6231;-1,6231
"membre";0,7173;-0,7173
"gang";-0,2338;0,2338
"attention";0,7035;-0,7035
"frapper";0,4166;-0,4166
"iranien";0,2722;-0,2722
"commencer";0,374;-0,374
"pro";-1,7648;1,7648
"combien";-0,4261;0,4261
"exemplaire";0,9354;-0,9354
"vendre";-0,3459;0,3459
"an";-0,4406;0,4406
"afrique";-0,3074;0,3074
"maintenant";1,5362;-1,5362
"ainsi";0,3774;-0,3774
"police";-1,9575;1,9575
"quotidien";0,2475;-0,2475
"certaines";-0,1501;0,1501
"dont";0,4225;-0,4225
"passer";-0,5491;0,5491
"avocat";0,2257;-0,2257
"gaz";0,4065;-0,4065
"beaucoup";0,37;-0,37
"x";0,3003;-0,3003
"rio";0,2948;-0,2948
"50";-0,3856;0,3856
"mois";0,4981;-0,4981
"direct";0,4065;-0,4065
"jamais";-0,8091;0,8091
"partout";-0,192;0,192
"etc";2,4347;-2,4347
"forcer";-0,166;0,166
"vos";-0,612;0,612
"donnée";0,2722;-0,2722
"moyen";-1,4321;1,4321
"orient";-0,4358;0,4358
"souvent";0,8972;-0,8972
"musulman";3,5231;-3,5231
"vivre";1,2058;-1,2058
"2";-2,0008;2,0008
"monstre";0,9838;-0,9838
"emji_pouce_vers_le_haut";1,4792;-1,4792
"rappeler";0,3774;-0,3774
"bill";2,5136;-2,5136
"genève";0,5112;-0,5112
"déjà";-0,2408;0,2408
"essayer";0,2662;-0,2662
"cest";-0,2338;0,2338
"gagner";0,5343;-0,5343
"autres";-0,8213;0,8213
"chaque";-1,1337;1,1337
"lire";0,3408;-0,3408
"temps";0,3025;-0,3025
"jouer";3,2406;-3,2406
"gouvernement";-1,2445;1,2445
"essentiel";0,2257;-0,2257
"nourrir";2,1884;-2,1884
"30";1,4792;-1,4792
"content";-0,1823;0,1823
"sauf";-0,3389;0,3389
"besoin";-0,7649;0,7649
"année";0,2928;-0,2928
"80";0,5741;-0,5741
"largement";-0,1347;0,1347
"aérien";3,3509;-3,3509
"américain";0,6026;-0,6026
"envahir";0,7434;-0,7434
"france";2,5402;-2,5402
"24h";0,3003;-0,3003
"heureusement";0,2257;-0,2257
"aucun";-1,5668;1,5668
"intérêt";-0,4527;0,4527
"eux";-0,5629;0,5629
"prix";-0,4527;0,4527
"nobel";0,3086;-0,3086
"finir";0,637;-0,637
"loin";0,9643;-0,9643
"frontière";0,2303;-0,2303
"russe";1,4366;-1,4366
"arriver";-0,522;0,522
"15";0,3003;-0,3003
"heureux";1,5957;-1,5957
"constater";0,2722;-0,2722
"géométrie";1,4792;-1,4792
"variable";0,7806;-0,7806
"habitude";0,6662;-0,6662
"ok";2,7846;-2,7846
"marcher";0,3767;-0,3767
"défense";0,7434;-0,7434
"drone";-1,2569;1,2569
"simple";0,7173;-0,7173
"compter";0,4649;-0,4649
"canon";0,9393;-0,9393
"anti";-0,2338;0,2338
"rapide";0,2722;-0,2722
"hein";0,6865;-0,6865
"certes";-0,1823;0,1823
"sécurité";-0,2963;0,2963
"actuellement";0,5343;-0,5343
"renseigner";-0,4676;0,4676
"ouvrir";0,3086;-0,3086
"oeil";0,2796;-0,2796
"responsable";-0,6184;0,6184
"massacre";-0,9474;0,9474
"envoyer";0,3243;-0,3243
"milliard";2,3716;-2,3716
"merci";0,8318;-0,8318
"vie";1,1951;-1,1951
"liberté";-1,1092;1,1092
"autoriser";-0,9678;0,9678
"début";0,2948;-0,2948
"ligne";0,2257;-0,2257
"benjamin";0,2063;-0,2063
"ressembler";0,3003;-0,3003
"tueur";2,9553;-2,9553
"quelque";0,5772;-0,5772
"protéger";-0,3695;0,3695
"reposer";1,5957;-1,5957
"justement";0,3243;-0,3243
"dossier";0,6178;-0,6178
"trump";-2,4259;2,4259
"sûr";0,8729;-0,8729
"fameux";0,9354;-0,9354
"epstein";-0,1823;0,1823
"où";-0,9994;0,9994
"emji_pouce_vers_le_haut_peau_claire";0,3003;-0,3003
"partie";-0,6876;0,6876
"agent";0,7201;-0,7201
"certainement";0,7201;-0,7201
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0,3345;-0,3345
"corrompre";0,8972;-0,8972
"capable";0,2722;-0,2722
"ami";-0,2517;0,2517
"religieux";0,2948;-0,2948
"emji_main_qui_écrit";0,7201;-0,7201
"dessus";0,5675;-0,5675
"silence";1,0834;-1,0834
"cirque";0,2722;-0,2722
"enquête";-0,6629;0,6629
"sûrement";-0,2338;0,2338
"rebelle";5,4454;-5,4454
"lfi";7,3936;-7,3936
"oublier";0,3039;-0,3039
"garder";-0,2699;0,2699
"onu";-1,6026;1,6026
"terroriste";-3,8622;3,8622
"gros";1,0309;-1,0309
"trafiquant";-0,3265;0,3265
"utile";0,2475;-0,2475
"bravo";1,0031;-1,0031
"réel";-0,1347;0,1347
"fuir";0,2063;-0,2063
"tomber";0,7434;-0,7434
"véritable";-0,1991;0,1991
"info";-0,5098;0,5098
"contrairement";0,9354;-0,9354
"haine";-0,6839;0,6839
"prier";3,1415;-3,1415
"désarmer";0,4981;-0,4981
"prophète";9,5871;-9,5871
"fou";0,8573;-0,8573
"retrouver";-0,3074;0,3074
"entre";-0,3025;0,3025
"probablement";0,3003;-0,3003
"otage";-6,8731;6,8731
"allié";0,8323;-0,8323
"déni";1,1252;-1,1252
"journaliste";-0,594;0,594
"situation";-0,8242;0,8242
"dangereux";0,5741;-0,5741
"islam";3,3918;-3,3918
"ds";0,4649;-0,4649
"syndicat";2,5136;-2,5136
"vieux";1,7046;-1,7046
"mentir";0,2063;-0,2063
"vérité";0,4981;-0,4981
"punir";0,8819;-0,8819
"résolution";-0,166;0,166
"plaire";0,2722;-0,2722
"confondre";-0,1501;0,1501
"propre";-0,2098;0,2098
"religion";3,5434;-3,5434
"parole";0,3583;-0,3583
"acte";-0,5375;0,5375
"emji_visage_souriant_avec_yeux_rieurs";1,2006;-1,2006
"mode";2,7881;-2,7881
"actuel";-0,3074;0,3074
"dénoncer";-0,6012;0,6012
"titre";-0,1823;0,1823
"espérer";-0,4027;0,4027
"enfin";-0,9883;0,9883
"octobre";-1,0926;1,0926
"4";-0,172;0,172
"sommet";0,6662;-0,6662
"génocide";-7,5085;7,5085
"3";0,2412;-0,2412
"blanc";2,9521;-2,9521
"africain";0,7806;-0,7806
"raciste";-0,1991;0,1991
"sous";-0,2627;0,2627
"occupation";0,4166;-0,4166
"suite";0,3961;-0,3961
"meme";0,3345;-0,3345
"congo";0,7458;-0,7458
"cours";-0,2098;0,2098
"école";-0,1823;0,1823
"emji_coeur_rouge";2,5402;-2,5402
"prisonnier";-1,421;1,421
"jeu";1,2838;-1,2838
"originaire";0,2722;-0,2722
"2000";-0,4261;0,4261
"90";0,2722;-0,2722
"emji_visage_roulant_des_yeux";0,928;-0,928
"jusqu_à";-0,2505;0,2505
"visage";-0,4027;0,4027
"reconnaissance";-0,2517;0,2517
"avis";-0,172;0,172
"parce_que";-1,0836;1,0836
"nul";0,3003;-0,3003
"emji_se_rouler_par_terre_de_rire";0,4824;-0,4824
"mériter";0,2534;-0,2534
"cet";0,4739;-0,4739
"etat";-0,2136;0,2136
"ailleurs";0,3461;-0,3461
"absolument";0,2303;-0,2303
"dictature";-0,4676;0,4676
"sensé";0,2475;-0,2475
"démocratie";-1,259;1,259
"supporter";3,1166;-3,1166
"régime";-0,4676;0,4676
"al";1,0419;-1,0419
"sortir";-0,8697;0,8697
"mensonge";-0,4358;0,4358
"opération";-0,166;0,166
"commercial";-0,1347;0,1347
"etait";0,2063;-0,2063
"rêve";0,8488;-0,8488
"solidarité";0,4345;-0,4345
"atrocité";0,6178;-0,6178
"coeur";0,4065;-0,4065
"matériel";-0,2699;0,2699
"commentaire";-0,3704;0,3704
"masqué";-0,1501;0,1501
"nord";1,6231;-1,6231
"public";-1,0606;1,0606
"cas";-0,9502;0,9502
"banque";1,2006;-1,2006
"pression";-0,166;0,166
"lever";0,3003;-0,3003
"afin";0,3567;-0,3567
"information";-0,6406;0,6406
"lier";0,2257;-0,2257
"compte";-0,5044;0,5044
"traiter";-0,487;0,487
"international";-2,1973;2,1973
"cour";-0,1823;0,1823
"pénal";0,5343;-0,5343
"créer";-0,7307;0,7307
"commission";0,2063;-0,2063
"argent";-0,522;0,522
"voler";-0,2963;0,2963
"nouveau";-0,4027;0,4027
"missile";0,7863;-0,7863
"construire";-0,1823;0,1823
"permettre";-0,4527;0,4527
"hamas";-12,0461;12,0461
"abri";0,2722;-0,2722
"population";0,3164;-0,3164
"bas";-0,5312;0,5312
"britannique";1,4792;-1,4792
"responsabilité";-0,2163;0,2163
"payer";-0,2981;0,2981
"grand";-0,4056;0,4056
"crime";-2,0768;2,0768
"dizaine";-0,3656;0,3656
"rapport";0,8279;-0,8279
"kidnapper";-0,3656;0,3656
"marre";0,2948;-0,2948
"auto";1,5957;-1,5957
"charger";1,5371;-1,5371
"ministre";-0,3074;0,3074
"naître";0,3345;-0,3345
"bordel";0,2722;-0,2722
"lâcher";0,7806;-0,7806
"habitant";-0,1501;0,1501
"projet";0,2475;-0,2475
"descendre";0,2722;-0,2722
"organisation";0,4107;-0,4107
"emji_drapeau_suisse";-0,4676;0,4676
"romain";1,2006;-1,2006
"haut";-0,1347;0,1347
"ps";0,5741;-0,5741
"invasion";1,4792;-1,4792
"identité";0,6662;-0,6662
"mes";0,4649;-0,4649
"directement";0,2769;-0,2769
"désolé";0,7201;-0,7201
"relayer";-0,1347;0,1347
"2025";-0,1991;0,1991
"ceux";-0,327;0,327
"reportage";0,8488;-0,8488
"voix";0,6661;-0,6661
"certain";0,2063;-0,2063
"vidéo";-0,192;0,192
"ben";0,3937;-0,3937
"suivre";0,2937;-0,2937
"liste";-0,1347;0,1347
"trois";0,7806;-0,7806
"toucher";0,5343;-0,5343
"jusqu";0,2063;-0,2063
"humanité";0,9889;-0,9889
"recommencer";0,2722;-0,2722
"tiens";0,5741;-0,5741
"remettre";-0,2163;0,2163
"menacer";0,2722;-0,2722
"tolérance";-0,1501;0,1501
"dirigeant";0,6311;-0,6311
"cause";-2,1308;2,1308
"problème";-1,3317;1,3317
"national";-0,1347;0,1347
"exterminer";-0,2885;0,2885
"islamiste";-0,6268;0,6268
"emji_tête_de_mort";2,3409;-2,3409
"heure";-0,4886;0,4886
"affirmer";0,2603;-0,2603
"considérer";-0,2517;0,2517
"planète";1,3761;-1,3761
"saccager";0,5741;-0,5741
"extermination";-0,5098;0,5098
"inutile";0,2257;-0,2257
"prévoir";-0,166;0,166
"inquiéter";-0,166;0,166
"famine";-0,2699;0,2699
"25";0,2063;-0,2063
"moitié";0,2257;-0,2257
"black";0,7123;-0,7123
"soutien";-1,6949;1,6949
"soutenir";-2,0252;2,0252
"sol";0,5741;-0,5741
"massacrer";-0,2716;0,2716
"piller";0,2257;-0,2257
"ressource";-0,1991;0,1991
"certains";-0,3094;0,3094
"famille";-1,2569;1,2569
"animal";2,3716;-2,3716
"assez";0,2796;-0,2796
"rendre";-2,3165;2,3165
"assassin";2,3409;-2,3409
"sioniste";-2,5036;2,5036
"triste";-0,3656;0,3656
"retourner";-0,3074;0,3074
"valeur";-0,2231;0,2231
"marier";0,2257;-0,2257
"lieu";-0,4466;0,4466
"ceci";-0,1823;0,1823
"niveau";-0,1347;0,1347
"moment";0,4088;-0,4088
"jeune";-0,2699;0,2699
"pratiquer";0,2063;-0,2063
"témoin";0,2722;-0,2722
"contraire";-0,2646;0,2646
"évidemment";0,5675;-0,5675
"servir";-1,1827;1,1827
"imposer";-0,166;0,166
"exactement";-0,3656;0,3656
"bientôt";0,2722;-0,2722
"sanction";0,3274;-0,3274
"vérifier";0,3003;-0,3003
"splendeur";2,6366;-2,6366
"blesser";-0,2338;0,2338
"sorte";-0,1347;0,1347
"complètement";-0,2231;0,2231
"balle";0,8573;-0,8573
"interdire";1,8583;-1,8583
"affamer";-0,2517;0,2517
"espere";1,5957;-1,5957
"etats";0,4345;-0,4345
"critique";-0,1347;0,1347
"gaza";-7,7919;7,7919
"décombre";0,3003;-0,3003
"là_bas";0,2769;-0,2769
"super";0,5343;-0,5343
"détourner";0,4065;-0,4065
"revenir";0,2448;-0,2448
"risque";1,3148;-1,3148
"accusation";-0,166;0,166
"attentat";0,6026;-0,6026
"voisin";-0,2338;0,2338
"direction";0,7806;-0,7806
"1947";0,2257;-0,2257
"etaient";1,4792;-1,4792
"origine";1,2838;-1,2838
"israël";-14,3458;14,3458
"décidément";0,7201;-0,7201
"judée";-0,166;0,166
"manipuler";0,3003;-0,3003
"route";0,2722;-0,2722
"hasard";-0,1501;0,1501
"présent";0,2722;-0,2722
"exister";-0,3683;0,3683
"publication";0,3003;-0,3003
"force";0,3347;-0,3347
"comportement";0,2257;-0,2257
"pire";-0,5044;0,5044
"mourir";-0,2699;0,2699
"partager";0,3806;-0,3806
"torture";-0,3084;0,3084
"5";-0,6406;0,6406
"entrer";-0,1347;0,1347
"accuser";-0,3389;0,3389
"destruction";0,2948;-0,2948
"massif";0,6178;-0,6178
"donald";-0,4676;0,4676
"emji_mains_levées";-0,3656;0,3656
"signe";0,5343;-0,5343
"prôner";0,2722;-0,2722
"etre";0,7806;-0,7806
"loi";-1,6487;1,6487
