"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,416740634244087;19,9854914185257;19,9854914185257
"facteur 2";0,333099975090322;15,9743642607686;35,9598556792943
"facteur 3";0,305064499403767;14,6298763162122;50,5897319955065
"facteur 4";0,284372277231832;13,637546328047;64,2272783235535
"facteur 5";0,269232820259152;12,911508446098;77,1387867696515
"facteur 6";0,246623955304482;11,8272626600979;88,9660494297494
"facteur 7";0,230081685887479;11,0339505702506;100
