"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"8";"***";"";""
"**";"classe";"1";"**";"";""
"****";"126";"781";"16.13";"****";""
"0";"24";"0.00";"-4.763";"journée";"0.02907503"
"0";"21";"0.00";"-4.151";"ski";"0.04160213"
"0";"19";"0.00";"-3.746";"voir";"0.05293100"
"0";"18";"0.00";"-3.544";"genevois";"0.05975103"
"0";"18";"0.00";"-3.544";"avis";"0.05975103"
"9";"93";"9.68";"-3.252";"petit";"0.07134362"
"0";"16";"0.00";"-3.142";"réponse";"0.07628915"
"0";"15";"0.00";"-2.942";"soleil";"0.08630378"
"2";"35";"5.71";"-2.940";"heure";"0.08642342"
"1";"25";"4.00";"-2.810";"trouver";"0.09367793"
"0";"14";"0.00";"-2.742";"musique";"0.09772480"
"0";"14";"0.00";"-2.742";"danse";"0.09772480"
"0";"14";"0.00";"-2.742";"sembler";"0.09772480"
"0";"13";"0.00";"-2.543";"laisser";"0.11077752"
"0";"13";"0.00";"-2.543";"neige";"0.11077752"
"0";"13";"0.00";"-2.543";"lausannois";"0.11077752"
"2";"32";"6.25";"-2.409";"beau";"0.12065459"
"0";"12";"0.00";"-2.344";"rendre";"0.12573245"
"1";"22";"4.55";"-2.247";"homme";"0.13391214"
"1";"22";"4.55";"-2.247";"lancer";"0.13391214"
"2";"31";"6.45";"-2.236";"question";"0.13480258"
"0";"11";"0.00";"-2.146";"face";"0.14291770"
"0";"11";"0.00";"-2.146";"adepte";"0.14291770"
"0";"11";"0.00";"-2.146";"permettre";"0.14291770"
"0";"11";"0.00";"-2.146";"bonheur";"0.14291770"
"0";"11";"0.00";"-2.146";"route";"0.14291770"
"0";"11";"0.00";"-2.146";"cas";"0.14291770"
"*****";"*";"*";"*";"*";"*"
"  1";" 48";" 2.08";"-7.461";"htag_80s";"0.006303579"
"  7";"101";" 6.93";"-7.260";"ou";"0.007049031"
"111";"728";"15.25";"-6.223";"htag_rtsarchives";"0.012612572"
"  3";" 61";" 4.92";"-6.151";"bon";"0.013133626"
"  1";" 39";" 2.56";"-5.586";"htag_70s";"0.018104520"
" 39";"310";"12.58";"-4.795";"pour";"0.028548700"
"  0";" 22";" 0.00";"-4.355";"moi";"0.036906320"
"  4";" 57";" 7.02";"-3.776";"htag_archives";"0.051987986"
"  0";" 19";" 0.00";"-3.746";"t";"0.052931002"
"  1";" 28";" 3.57";"-3.387";"quoi";"0.065716046"
"  3";" 44";" 6.82";"-2.990";"htag_90s";"0.083773335"
"  2";" 34";" 5.88";"-2.761";"je";"0.096607226"
"  1";" 24";" 4.17";"-2.621";"htag_vintage";"0.105488608"
"  2";" 33";" 6.06";"-2.584";"votre";"0.107972695"
"  7";" 73";" 9.59";"-2.549";"aux";"0.110378959"
"  0";" 13";" 0.00";"-2.543";"htag_lausanne";"0.110777521"
"  0";" 13";" 0.00";"-2.543";"htag_enfants";"0.110777521"
"  0";" 12";" 0.00";"-2.344";"htag_femme";"0.125732452"
" 16";"136";"11.76";"-2.323";"vous";"0.127505822"
"  1";" 22";" 4.55";"-2.247";"vouloir";"0.133912144"
"  0";" 11";" 0.00";"-2.146";"htag_vaud";"0.142917701"
"  0";" 11";" 0.00";"-2.146";"htag_snow";"0.142917701"
"  1";" 21";" 4.76";"-2.062";"rien";"0.150976424"
"*";"*";"*";"*";"*";"*"
"79";"597";"13.23";"-15.754";"*postReposts_0";"7.213209e-05"
" 0";" 19";" 0.00";" -3.746";"*postComments_2";"5.293100e-02"
" 1";" 25";" 4.00";" -2.810";"*postLikes_1400";"9.367793e-02"
" 0";" 13";" 0.00";" -2.543";"*postComments_18";"1.107775e-01"
" 0";" 13";" 0.00";" -2.543";"*postComments_13";"1.107775e-01"
" 2";" 30";" 6.67";" -2.066";"*postComments_11";"1.505828e-01"
"**";"classe";"2";"**";"";""
"****";"62";"781";"7.94";"****";""
"0";"77";"0.00";"-7.366";"archive";"0.006646851"
"1";"93";"1.08";"-6.804";"émission";"0.009093386"
"0";"63";"0.00";"-5.909";"rts";"0.015061865"
"0";"47";"0.00";"-4.312";"miracle";"0.037836300"
"0";"47";"0.00";"-4.312";"bio";"0.037836300"
"0";"46";"0.00";"-4.215";"samedi";"0.040071104"
"0";"44";"0.00";"-4.021";"lien";"0.044945709"
"0";"43";"0.00";"-3.924";"clip";"0.047602279"
"0";"41";"0.00";"-3.731";"monde";"0.053400222"
"0";"41";"0.00";"-3.731";"18h45";"0.053400222"
"0";"35";"0.00";"-3.160";"heure";"0.075477994"
"2";"75";"2.67";"-3.155";"retrouver";"0.075688051"
"0";"34";"0.00";"-3.065";"romand";"0.079980689"
"0";"32";"0.00";"-2.877";"rencontre";"0.089837705"
"0";"31";"0.00";"-2.784";"temps";"0.095231051"
"0";"31";"0.00";"-2.784";"amour";"0.095231051"
"0";"28";"0.00";"-2.504";"premier";"0.113539857"
"1";"47";"2.13";"-2.311";"genève";"0.128497310"
"0";"25";"0.00";"-2.227";"télévision";"0.135611617"
"0";"25";"0.00";"-2.227";"trouver";"0.135611617"
"0";"25";"0.00";"-2.227";"public";"0.135611617"
"1";"45";"2.22";"-2.135";"diffuser";"0.143969484"
"0";"23";"0.00";"-2.043";"âge";"0.152858616"
"0";"23";"0.00";"-2.043";"vaudois";"0.152858616"
"*****";"*";"*";"*";"*";"*"
" 2";"142";"1.41";"-10.126";"an";"0.001461547"
"12";"288";"4.17";" -8.882";"d";"0.002880553"
" 6";"177";"3.39";" -6.480";"qui";"0.010912218"
"11";"243";"4.53";" -5.619";"dans";"0.017771713"
" 0";" 49";"0.00";" -4.508";"1";"0.033733611"
"28";"450";"6.22";" -4.280";"le";"0.038570315"
" 0";" 45";"0.00";" -4.118";"notre";"0.042438203"
" 1";" 66";"1.52";" -4.070";"tous";"0.043650202"
" 0";" 43";"0.00";" -3.924";"htag_miraclesuisse";"0.047602279"
" 8";"180";"4.44";" -3.908";"il";"0.048070746"
" 0";" 42";"0.00";" -3.828";"htag_madeinswitzerland";"0.050417157"
"12";"236";"5.08";" -3.769";"avoir";"0.052219697"
"15";"277";"5.42";" -3.740";"des";"0.053131363"
" 2";" 80";"2.50";" -3.607";"ses";"0.057530197"
" 0";" 38";"0.00";" -3.444";"htag_suissitude";"0.063467974"
" 0";" 37";"0.00";" -3.349";"falloir";"0.067237198"
"12";"228";"5.26";" -3.154";"une";"0.075757165"
" 1";" 56";"1.79";" -3.125";"htag_suisse";"0.077106069"
" 0";" 32";"0.00";" -2.877";"depuis";"0.089837705"
" 0";" 30";"0.00";" -2.690";"aujourd_hui";"0.100962987"
" 2";" 68";"2.94";" -2.545";"autres";"0.110625003"
"24";"378";"6.35";" -2.532";"l";"0.111564542"
" 0";" 28";"0.00";" -2.504";"80";"0.113539857"
" 0";" 27";"0.00";" -2.412";"htag_humour";"0.120438794"
" 2";" 66";"3.03";" -2.376";"nous";"0.123180270"
" 1";" 47";"2.13";" -2.311";"elle";"0.128497310"
" 5";"114";"4.39";" -2.305";"plus";"0.128946290"
" 0";" 23";"0.00";" -2.043";"très";"0.152858616"
" 0";" 23";"0.00";" -2.043";"déjà";"0.152858616"
"*";"*";"*";"*";"*";"*"
"0";"27";"0";"-2.412";"*postLikes_1100";"0.1204388"
"**";"classe";"3";"**";"";""
"****";"103";"781";"13.19";"****";""
" 1";" 77";"1.30";"-10.547";"archive";"0.001163709"
" 1";" 63";"1.59";" -8.055";"rts";"0.004536825"
" 0";" 47";"0.00";" -7.597";"miracle";"0.005845516"
" 0";" 47";"0.00";" -7.597";"bio";"0.005845516"
" 0";" 45";"0.00";" -7.254";"diffuser";"0.007073292"
" 0";" 44";"0.00";" -7.083";"lien";"0.007779985"
" 0";" 43";"0.00";" -6.913";"clip";"0.008556817"
" 0";" 41";"0.00";" -6.574";"18h45";"0.010349585"
