%%MatrixMarket matrix coordinate integer general
986 1394 10274
5 1 1
12 1 1
14 1 1
23 1 1
24 1 1
28 1 1
29 1 1
34 1 1
36 1 1
37 1 1
38 1 1
39 1 1
46 1 1
49 1 1
53 1 1
57 1 1
61 1 1
64 1 1
66 1 1
67 1 1
71 1 1
73 1 1
75 1 1
77 1 1
79 1 1
83 1 1
85 1 1
90 1 1
94 1 1
95 1 1
102 1 1
133 1 1
141 1 1
142 1 1
145 1 1
146 1 1
155 1 1
160 1 1
181 1 1
182 1 1
186 1 1
193 1 1
194 1 1
206 1 1
211 1 1
219 1 1
220 1 1
222 1 1
243 1 1
252 1 1
256 1 1
259 1 1
263 1 1
265 1 1
266 1 1
267 1 1
268 1 1
272 1 1
273 1 1
275 1 1
276 1 1
281 1 1
286 1 1
290 1 1
292 1 1
294 1 1
298 1 1
302 1 1
307 1 1
312 1 1
319 1 1
321 1 1
330 1 1
333 1 1
342 1 1
345 1 1
347 1 1
353 1 1
365 1 1
372 1 1
373 1 1
378 1 1
384 1 1
385 1 1
391 1 1
394 1 1
399 1 1
403 1 1
413 1 1
417 1 1
424 1 1
430 1 1
443 1 1
456 1 1
460 1 1
465 1 1
467 1 1
469 1 1
473 1 1
477 1 1
478 1 1
482 1 1
484 1 1
486 1 1
490 1 1
494 1 1
498 1 1
502 1 1
516 1 1
523 1 1
528 1 1
532 1 1
542 1 1
547 1 1
553 1 1
555 1 1
568 1 1
598 1 1
604 1 1
608 1 1
609 1 1
621 1 1
628 1 1
641 1 1
655 1 1
660 1 1
667 1 1
681 1 1
685 1 1
690 1 1
692 1 1
694 1 1
696 1 1
711 1 1
712 1 1
721 1 1
724 1 1
725 1 1
728 1 1
729 1 1
730 1 1
735 1 1
739 1 1
744 1 1
748 1 1
752 1 1
754 1 1
755 1 1
756 1 1
760 1 1
769 1 1
778 1 1
781 1 1
789 1 1
791 1 1
792 1 1
794 1 1
797 1 1
807 1 1
810 1 1
815 1 1
819 1 1
827 1 1
830 1 1
831 1 1
843 1 1
853 1 1
854 1 1
863 1 1
880 1 1
886 1 1
890 1 1
892 1 1
901 1 1
904 1 1
911 1 1
912 1 1
932 1 1
936 1 1
941 1 1
945 1 1
946 1 1
949 1 1
954 1 1
955 1 1
957 1 1
961 1 1
963 1 1
965 1 1
966 1 1
975 1 1
979 1 1
981 1 1
983 1 1
984 1 1
7 2 1
8 2 1
24 2 1
27 2 1
37 2 1
46 2 1
49 2 1
53 2 1
57 2 1
61 2 1
67 2 1
68 2 1
71 2 1
75 2 1
79 2 1
83 2 1
85 2 1
89 2 1
90 2 1
92 2 1
95 2 1
107 2 1
175 2 1
178 2 1
187 2 1
259 2 1
263 2 1
265 2 1
268 2 1
276 2 1
281 2 1
286 2 1
289 2 1
290 2 1
294 2 1
298 2 1
302 2 1
307 2 1
313 2 1
329 2 1
343 2 1
348 2 1
371 2 1
411 2 1
422 2 1
437 2 1
456 2 1
460 2 1
465 2 1
467 2 1
469 2 1
473 2 1
478 2 1
482 2 1
490 2 1
494 2 1
498 2 1
502 2 1
549 2 1
561 2 1
563 2 1
595 2 1
601 2 1
608 2 1
612 2 1
616 2 1
621 2 1
624 2 1
627 2 1
643 2 1
655 2 1
657 2 1
658 2 1
660 2 1
667 2 1
696 2 1
710 2 1
729 2 1
730 2 1
735 2 1
739 2 1
742 2 1
744 2 1
748 2 1
752 2 1
754 2 1
756 2 1
760 2 1
788 2 1
836 2 1
849 2 1
854 2 1
879 2 1
888 2 1
894 2 1
906 2 1
917 2 1
923 2 1
935 2 1
962 2 1
964 2 1
974 2 1
975 2 1
32 3 1
37 3 1
42 3 1
72 3 1
81 3 1
85 3 1
86 3 1
100 3 1
110 3 1
120 3 1
121 3 1
143 3 1
161 3 1
167 3 1
173 3 1
181 3 1
195 3 1
229 3 1
236 3 1
238 3 1
254 3 1
256 3 1
262 3 1
263 3 1
275 3 1
285 3 1
287 3 1
295 3 1
308 3 1
311 3 1
320 3 1
360 3 1
365 3 1
377 3 1
379 3 1
413 3 1
432 3 1
433 3 1
437 3 1
439 3 1
440 3 1
448 3 1
451 3 1
