"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"270";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"271";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"272";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"273";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"274";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"275";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"276";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"277";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;42;42;42;42
"278";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"279";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"280";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"281";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"282";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"283";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"284";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"285";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"286";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"287";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"288";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"289";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"290";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"291";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"292";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"293";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"294";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"295";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"296";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"297";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"298";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"299";3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"300";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"301";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"302";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"303";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"304";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"305";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"306";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"307";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"308";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"309";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"310";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"311";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"312";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"313";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"314";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"315";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"316";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"317";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"318";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"319";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"320";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"321";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;40;40;40;40;40
"322";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"323";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"324";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"325";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;32;32;32;32;32;32;32;32;32
"326";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"327";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"328";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"329";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"330";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"331";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"332";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"333";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"334";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"335";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"336";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"337";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"338";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"339";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"340";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;40;40;40;40;40
"341";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"342";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;40;40;40;40;40
"343";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"344";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"345";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"346";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"347";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"348";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"349";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"350";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"351";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"352";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"353";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"354";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"355";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"356";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;42;42;42;42
"357";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"358";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"359";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"360";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"361";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"362";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"363";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"364";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"365";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"366";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"367";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"368";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"369";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"370";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"371";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"372";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"373";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"374";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"375";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"376";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"377";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"378";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"379";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"380";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;32;32;32;32;32;32;32;32;32
"381";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"382";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"383";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"384";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"385";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"386";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"387";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"388";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"389";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"390";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"391";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"392";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"393";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"394";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"395";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"396";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"397";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"398";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"399";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"400";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"401";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"402";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"403";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"404";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"405";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"406";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"407";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"408";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"409";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"410";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"411";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"412";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"413";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"414";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"415";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"416";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"417";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"418";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"419";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"420";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"421";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"422";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"423";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"424";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"425";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"426";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"427";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"428";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"429";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"430";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"431";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"432";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"433";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"434";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"435";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"436";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"437";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"438";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"439";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"440";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"441";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"442";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"443";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"444";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"445";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"446";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"447";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"448";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"449";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"450";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"451";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"452";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"453";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"454";3;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"455";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"456";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"457";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"458";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"459";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"460";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"461";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"462";3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"463";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"464";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"465";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"466";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"467";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"468";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;46;46
"469";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"470";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"471";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"472";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"473";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"474";3;5;6;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"475";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"476";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"477";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"478";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"479";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"480";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"481";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"482";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"483";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"484";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"485";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"486";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"487";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"488";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"489";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"490";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"491";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"492";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"493";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"494";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"495";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"496";3;5;6;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"497";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"498";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"499";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"500";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"501";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"502";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"503";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"504";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"505";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"506";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"507";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"508";3;5;6;8;10;12;14;16;19;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"509";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"510";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"511";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"512";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"513";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"514";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;38;38;38;38;38;38
"515";3;5;6;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
"516";3;5;6;8;10;12;14;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"517";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;34;34;34;34;34;34;34;34
"518";3;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"519";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"520";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"521";3;5;6;8;10;12;14;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"522";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
"523";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;40;40;40;40;40
"524";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"525";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"526";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"527";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"528";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;36;36;36;36;36;36;36
"529";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"530";3;5;6;8;10;12;14;16;19;21;23;24;24;28;28;28;28;28;28;28;28;28;28;28
"531";3;5;6;8;10;12;14;16;19;21;23;24;24;29;31;31;31;31;31;31;31;31;31;31
"532";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;36;36;36;36;36;36;36
"533";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;49
"534";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"535";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"536";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"537";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;45;45;45
"538";3;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"539";3;5;6;8;10;12;14;16;19;21;23;25;26;26;26;26;26;37;39;39;39;39;39;39
"540";3;5;6;8;10;12;14;16;19;21;23;24;24;29;30;30;30;30;30;30;30;30;47;48
"541";3;5;6;8;10;12;14;16;19;21;23;25;27;27;27;33;35;35;35;41;43;44;44;44
