"";"V1"
"645";11
"646";1
"647";13
"648";4
"649";20
"650";5
"651";10
"652";18
"653";10
"654";13
"655";8
"656";9
"657";20
"658";11
"659";1
"660";17
"661";16
"662";17
"663";2
"664";13
"665";9
"666";16
"667";0
"668";19
"669";0
"670";0
"671";4
"672";25
"673";18
"674";0
"675";20
"676";16
"677";0
"678";4
"679";0
"680";18
"681";10
"682";0
"683";0
"684";16
"685";18
"686";6
"687";0
"688";0
"689";2
"690";20
"691";24
"692";19
"693";4
"694";0
"695";0
"696";0
"697";0
"698";18
"699";0
"700";8
"701";0
"702";15
"703";0
"704";0
"705";3
"706";19
"707";18
"708";0
"709";0
"710";22
"711";20
"712";0
"713";0
"714";3
"715";4
"716";11
"717";13
"718";13
"719";5
"720";0
"721";6
"722";19
"723";0
"724";0
"725";1
"726";20
"727";0
"728";3
"729";0
"730";0
"731";0
"732";0
"733";16
"734";18
"735";15
"736";24
"737";11
"738";10
"739";0
"740";1
"741";16
"742";17
"743";0
"744";0
"745";8
"746";19
"747";18
"748";23
"749";17
"750";21
"751";25
"752";5
"753";25
"754";4
"755";5
"756";0
"757";8
"758";0
"759";0
"760";0
"761";17
"762";0
"763";3
"764";0
"765";0
"766";12
"767";17
"768";12
"769";3
"770";12
"771";15
"772";9
"773";0
"774";17
"775";4
"776";7
"777";3
"778";0
"779";0
"780";0
"781";0
"782";0
"783";12
"784";5
"785";21
"786";4
"787";19
"788";7
"789";22
"790";0
"791";0
"792";4
"793";2
"794";20
"795";4
"796";1
"797";17
"798";21
"799";16
"800";4
"801";6
"802";0
"803";13
"804";0
"805";0
"806";0
"807";0
"808";5
"809";7
"810";12
"811";18
"812";0
"813";15
"814";12
"815";0
"816";12
"817";22
"818";6
"819";24
"820";24
"821";4
"822";0
"823";12
"824";19
"825";0
"826";0
"827";0
"828";13
"829";3
"830";6
"831";15
"832";0
"833";0
"834";14
"835";2
"836";21
"837";23
"838";0
"839";0
"840";15
"841";15
"842";0
"843";0
"844";0
"845";25
"846";23
"847";16
"848";17
"849";8
"850";9
"851";16
"852";25
"853";3
"854";10
"855";0
"856";8
"857";12
"858";3
"859";17
"860";13
"861";3
"862";13
"863";0
"864";0
"865";0
"866";10
"867";0
"868";0
"869";5
"870";8
"871";9
"872";0
"873";0
"874";18
"875";17
"876";9
"877";25
"878";22
"879";13
"880";24
"881";0
"882";0
"883";21
"884";0
"885";12
"886";2
"887";0
"888";15
"889";20
"890";15
"891";24
"892";0
"893";19
"894";1
"895";21
"896";2
"897";8
"898";0
"899";20
"900";0
"901";6
"902";0
"903";0
"904";9
"905";1
"906";4
"907";21
"908";22
"909";0
"910";0
"911";5
"912";22
"913";6
"914";13
"915";0
"916";1
"917";0
"918";15
"919";0
"920";20
"921";16
"922";0
"923";17
"924";0
"925";22
"926";21
"927";22
"928";4
"929";0
"930";0
"931";9
"932";19
"933";10
"934";17
"935";10
"936";17
"937";6
"938";9
"939";15
"940";22
"941";5
"942";0
"943";0
"944";9
"945";22
"946";16
"947";23
"948";0
"949";2
"950";2
"951";19
"952";0
"953";0
"954";0
"955";6
"956";0
"957";16
"958";10
"959";17
"960";15
"961";4
"962";6
"963";8
"964";21
"965";5
"966";17
"967";16
"968";0
"969";0
"970";0
"971";9
"972";2
"973";6
"974";1
"975";17
"976";22
"977";16
"978";8
"979";2
"980";0
"981";17
"982";0
"983";17
"984";0
"985";21
"986";1
"987";22
"988";25
"989";12
"990";17
"991";22
"992";0
"993";18
"994";13
"995";22
"996";0
"997";4
