"";"X";"V1"
"1";1;3
"2";2;22
"3";3;0
"4";4;5
"5";5;25
"6";6;0
"7";7;25
"8";8;0
"9";9;4
"10";10;0
"11";11;23
"12";12;0
"13";13;5
"14";14;20
"15";15;21
"16";16;0
"17";17;24
"18";18;18
"19";19;19
"20";20;0
"21";21;25
"22";22;0
"23";23;0
"24";24;9
"25";25;3
"26";26;7
"27";27;14
"28";28;3
"29";29;0
"30";30;7
"31";31;3
"32";32;2
"33";33;0
"34";34;2
"35";35;15
"36";36;5
"37";37;24
"38";38;22
"39";39;17
"40";40;11
"41";41;16
"42";42;25
"43";43;17
"44";44;0
"45";45;4
"46";46;18
"47";47;4
"48";48;20
"49";49;14
"50";50;0
"51";51;24
"52";52;3
"53";53;0
"54";54;5
"55";55;25
"56";56;5
"57";57;17
"58";58;2
"59";59;22
"60";60;6
"61";61;22
"62";62;14
"63";63;25
"64";64;12
"65";65;17
"66";66;0
"67";67;11
"68";68;12
"69";69;0
"70";70;17
"71";71;19
"72";72;4
"73";73;0
"74";74;5
"75";75;11
"76";76;2
"77";77;0
"78";78;6
"79";79;25
"80";80;13
"81";81;18
"82";82;6
"83";83;18
"84";84;8
"85";85;0
"86";86;24
"87";87;22
"88";88;0
"89";89;17
"90";90;25
"91";91;0
"92";92;0
"93";93;0
"94";94;25
"95";95;11
"96";96;13
"97";97;25
"98";98;16
"99";99;5
"100";100;8
"101";101;19
"102";102;16
"103";103;22
"104";104;19
"105";105;0
"106";106;20
"107";107;9
"108";108;24
"109";109;11
"110";110;23
"111";111;0
"112";112;0
"113";113;14
"114";114;2
"115";115;0
"116";116;12
"117";117;7
"118";118;6
"119";119;17
"120";120;0
"121";121;0
"122";122;15
"123";123;7
"124";124;13
"125";125;0
"126";126;14
"127";127;0
"128";128;7
"129";129;1
"130";130;0
"131";131;0
"132";132;25
"133";133;11
"134";134;7
"135";135;20
"136";136;14
"137";137;0
"138";138;7
"139";139;0
"140";140;25
"141";141;9
"142";142;19
"143";143;0
"144";144;5
"145";145;16
"146";146;0
"147";147;3
"148";148;13
"149";149;0
"150";150;0
"151";151;6
"152";152;11
"153";153;25
"154";154;0
"155";155;23
"156";156;5
"157";157;3
"158";158;19
"159";159;12
"160";160;0
"161";161;9
"162";162;23
"163";163;25
"164";164;22
"165";165;22
"166";166;15
"167";167;16
"168";168;0
"169";169;15
"170";170;25
"171";171;21
"172";172;0
"173";173;3
"174";174;3
"175";175;24
"176";176;6
"177";177;0
"178";178;25
"179";179;20
"180";180;0
"181";181;24
"182";182;7
"183";183;19
"184";184;6
"185";185;24
"186";186;22
"187";187;4
"188";188;0
"189";189;23
"190";190;0
"191";191;0
"192";192;12
"193";193;0
"194";194;9
"195";195;7
"196";196;8
"197";197;25
"198";198;0
"199";199;6
"200";200;4
"201";201;0
"202";202;0
"203";203;7
"204";204;1
"205";205;14
"206";206;18
"207";207;20
"208";208;7
"209";209;2
"210";210;4
"211";211;2
"212";212;22
"213";213;14
"214";214;15
"215";215;18
"216";216;14
"217";217;7
"218";218;1
"219";219;14
"220";220;14
"221";221;8
"222";222;4
"223";223;20
"224";224;8
"225";225;0
"226";226;3
"227";227;22
"228";228;0
"229";229;21
"230";230;0
"231";231;13
"232";232;24
"233";233;0
"234";234;6
"235";235;3
"236";236;11
"237";237;21
"238";238;0
"239";239;8
"240";240;0
"241";241;15
"242";242;14
"243";243;17
"244";244;0
"245";245;1
"246";246;9
"247";247;0
"248";248;4
"249";249;22
"250";250;14
"251";251;20
"252";252;0
"253";253;0
"254";254;0
"255";255;0
"256";256;22
"257";257;8
"258";258;12
"259";259;8
"260";260;22
"261";261;23
"262";262;8
"263";263;12
"264";264;0
"265";265;23
"266";266;6
"267";267;0
"268";268;6
"269";269;6
"270";270;0
"271";271;19
"272";272;0
"273";273;0
"274";274;0
"275";275;9
"276";276;4
"277";277;9
"278";278;19
"279";279;13
"280";280;4
"281";281;2
"282";282;18
"283";283;13
"284";284;12
"285";285;16
"286";286;14
"287";287;24
