noël;1;1;0;3;6;1;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;10
américain;0;2;1;0;1;0;2;0;0;0;1;0;17;0;0;0;1;0;0;0;0;1;1;0;0
vendredi;0;0;1;2;1;0;2;0;0;0;0;2;2;2;1;2;4;0;0;1;0;1;0;2;3
président;0;2;7;0;0;0;0;0;0;0;0;0;10;0;8;0;0;1;0;1;4;0;0;1;1
emji_drapeau_états;0;1;1;0;0;0;0;0;0;1;0;0;26;0;0;0;0;0;0;0;1;0;0;0;0
santé;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;1;2;10;2;3;0;1;0;0
rester;0;0;1;2;1;2;1;0;0;0;0;0;1;0;0;2;2;4;1;0;2;4;4;3;0
prévoir;0;1;0;1;1;0;1;6;2;0;3;2;0;3;1;0;2;0;0;1;1;0;0;0;0
nouvelle;0;1;0;7;2;5;1;0;2;1;1;0;0;0;0;0;0;1;1;5;1;5;1;1;0
gaza;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;24;0;0;0;0;0;0;0;0
devenir;0;3;5;1;2;0;1;1;0;0;2;1;0;0;3;0;0;0;3;1;0;3;1;0;6
étude;0;0;1;0;1;12;0;1;0;0;1;0;0;0;0;0;0;4;7;0;0;0;3;0;0
octobre;7;1;0;0;3;1;0;1;0;0;0;1;0;0;0;2;4;0;0;0;0;2;1;0;2
mort;0;0;2;0;0;0;0;0;0;5;0;1;6;0;3;0;1;1;0;1;2;3;0;4;0
europe;0;1;0;2;0;2;0;0;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0
atteindre;0;0;0;0;0;1;0;0;1;3;7;7;0;0;0;0;0;6;0;1;0;1;4;1;1
aller;0;1;2;0;2;0;0;1;0;0;4;1;2;3;0;2;0;1;1;0;0;1;1;0;6
souligner;0;1;0;0;1;0;0;4;1;0;1;0;1;2;1;0;0;0;1;1;1;1;4;0;4
semaine;0;0;3;2;2;1;0;0;2;0;4;2;1;0;2;0;2;1;0;0;3;4;1;0;0
police;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;15;0
mois;0;1;1;0;5;0;0;0;0;2;5;1;0;0;0;1;2;0;0;0;2;1;2;0;1
homme;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;2;0;0;3;1;1;9;0
emji_drapeau_france;0;3;0;1;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;2;12;2;1;0;2
victime;0;0;1;0;0;0;2;1;0;6;0;0;2;0;0;0;1;2;0;1;0;0;1;1;0
travail;0;0;0;1;1;0;0;2;6;0;0;0;1;0;0;0;0;1;0;7;0;2;2;0;0
mercredi;0;4;2;1;1;0;1;0;0;0;1;2;2;3;2;1;1;0;1;2;4;0;0;1;1
enquête;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3;0;2;0;9;5;0
samedi;0;1;1;4;3;0;1;0;0;1;2;1;3;0;1;0;1;0;0;1;2;0;0;4;0
offrir;0;0;0;4;4;3;0;2;4;0;3;3;1;1;0;0;0;0;2;0;0;6;1;0;0
ligne;0;1;0;8;1;2;0;2;1;0;0;0;0;1;0;0;0;0;5;0;0;0;1;1;0
heure;0;0;0;6;0;1;1;1;0;0;0;5;1;0;0;0;1;0;2;1;1;0;1;5;1
rts;0;2;0;0;0;0;0;0;0;0;1;0;1;0;2;0;2;0;0;0;0;4;4;1;0
publier;0;0;0;1;1;5;0;1;2;0;1;0;1;0;0;0;0;1;3;0;1;1;1;2;2
lancer;0;2;0;3;0;1;2;6;0;0;0;0;0;1;2;0;1;0;2;0;0;2;0;0;0
emji_ballon_de_football;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;26;0;0;1;0;0;2;0;0;0
place;0;0;3;1;0;0;1;2;8;3;1;1;0;1;0;1;0;0;0;2;0;0;0;1;1
passer;0;0;1;5;1;2;0;1;0;1;1;0;1;1;2;1;0;4;1;1;0;0;1;0;2
connaître;0;2;0;1;2;3;0;4;1;0;2;1;2;0;0;0;1;0;1;0;0;7;0;0;2
trump;0;1;0;0;0;0;0;0;0;0;0;0;20;0;1;0;2;0;0;0;0;0;0;0;0
réseau;0;0;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;8;0;4;0;1;1;1
prochain;0;0;0;6;1;0;0;4;3;0;1;0;2;2;2;2;0;1;0;1;0;1;0;0;3
partir;0;2;4;4;2;2;0;1;0;0;0;0;3;1;1;0;0;0;0;0;0;1;0;0;1
suite;0;0;0;0;0;0;1;1;0;1;0;0;2;0;4;1;2;0;0;1;1;1;0;5;1
marquer;0;0;5;1;0;1;1;1;2;0;1;2;3;0;4;1;0;0;0;0;1;2;0;1;3
voir;0;1;1;2;5;1;0;1;0;1;0;0;0;0;0;2;0;0;2;1;3;2;0;1;1
vaudois;0;0;1;0;0;0;0;3;1;0;0;1;0;0;8;0;0;0;0;0;1;4;0;2;2
population;0;0;0;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0
partie;0;0;2;0;0;1;0;1;0;0;2;1;0;1;1;0;1;4;0;0;0;0;1;1;1
groupe;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;0;0;1;1;2;1;1;0;1;3
français;0;5;0;1;0;0;1;0;0;0;0;1;0;1;3;0;0;0;0;1;7;0;0;0;0
emji_drapeau_territoires_palestiniens;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0
violence;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;5;1;1;0
rendre;0;3;0;0;0;0;0;0;1;0;1;0;2;0;2;1;0;0;2;0;1;3;1;0;0
international;0;1;1;0;0;0;1;0;0;0;0;0;1;0;2;0;2;2;0;1;0;2;1;0;2
demander;0;0;0;0;2;0;0;0;1;0;0;0;2;1;1;0;0;0;2;2;1;1;1;1;1
ancien;0;0;2;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;3;6;1;0;0;3
nuit;0;0;0;8;1;0;0;0;0;4;3;4;0;1;1;1;0;0;0;0;0;0;0;2;0
ministre;0;0;5;0;1;0;0;1;1;2;0;0;0;1;9;0;5;0;0;1;0;0;0;1;0
emji_balance_à_poids;0;0;1;0;0;0;0;0;0;0;0;0;3;0;3;0;2;0;0;1;8;0;1;0;0
désormais;0;0;1;2;2;1;0;0;0;0;1;0;2;0;0;0;1;0;0;0;1;0;2;2;1
donald;0;1;0;0;0;0;0;0;0;0;0;0;19;0;1;0;2;0;0;0;0;0;0;0;0
couper;0;1;1;0;1;0;4;0;0;0;0;0;0;1;4;11;0;1;0;0;0;0;0;0;1
animal;0;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;2;3;0;0;2;2;0;1
rapport;0;0;1;0;0;0;0;1;3;0;1;0;0;2;0;0;0;5;1;0;0;0;1;0;0
france;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;5;2;0;0;4
fois;0;3;2;3;0;3;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;4
européen;0;0;2;1;0;1;0;0;0;0;0;0;1;1;0;0;0;2;2;1;1;1;0;1;0
droit;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;2;0;1;1;1;0
créer;0;1;0;0;0;2;1;1;1;0;0;0;1;0;0;1;1;0;1;2;0;6;0;0;1
centre;0;0;1;1;1;0;0;0;4;2;0;1;0;0;0;0;1;1;2;2;1;0;0;1;2
équipe;0;0;0;0;0;2;0;0;4;0;0;0;1;0;0;9;1;0;1;0;0;3;1;0;2
sécurité;0;0;2;2;1;0;0;0;1;2;0;0;0;1;0;0;3;1;2;2;0;0;1;0;0
réduire;0;0;0;4;0;3;0;1;0;0;1;2;1;1;2;0;0;2;1;0;0;0;0;0;0
nombre;0;0;0;0;1;0;1;1;4;0;0;1;1;2;0;0;0;6;0;0;0;0;0;2;0
mesure;0;0;0;0;2;0;0;2;1;1;0;0;0;2;2;0;0;1;1;5;1;0;0;0;0
israélien;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;0;0;0;0;0;0;0;0
décision;0;1;2;1;1;0;0;1;0;0;0;0;4;3;4;0;2;0;0;2;0;0;1;1;0
chiffre;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;5;1;1;0;1;2;0;1
également;0;0;0;1;0;3;0;0;0;1;0;1;2;1;0;0;0;0;2;2;0;2;0;0;3
soir;0;2;0;1;0;0;0;0;0;0;2;0;2;2;4;3;0;0;0;1;0;1;0;2;0
remporter;0;3;7;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
présenter;0;1;1;3;1;3;0;1;2;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;1
poste;0;1;2;0;0;1;0;4;5;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;1
emji_gyrophare;0;0;1;0;0;0;0;0;0;5;0;1;0;0;1;0;1;0;1;0;0;0;0;6;0
début;0;0;0;1;1;3;1;0;1;0;3;3;1;1;0;0;2;0;0;1;1;2;0;1;1
causer;0;0;0;0;0;1;0;0;0;11;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0
saison;0;0;0;2;3;1;12;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
revenir;0;1;0;0;1;0;2;2;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;2
retour;0;1;1;3;1;0;1;0;0;1;2;0;1;2;0;1;1;0;1;1;0;0;0;0;1
plan;0;0;1;0;0;0;0;5;0;0;1;0;3;0;2;0;4;0;1;0;0;0;0;0;1
famille;0;3;0;0;0;0;0;1;1;0;0;0;2;1;1;0;0;2;1;0;2;1;1;1;1
attendre;0;0;2;0;0;1;1;0;0;1;4;3;1;0;1;0;0;0;0;1;0;0;0;0;1
affaire;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1;1;0;4;1;2;0;0
vie;0;5;0;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0
sexuel;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;1;1;0;1;1;0
rencard;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
record;0;0;0;0;0;0;1;1;2;0;4;1;0;0;0;2;0;1;0;0;0;1;0;1;1
proposer;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;1;0;0;4;1;0;2;0;0;2
politique;0;0;3;0;1;0;0;0;0;0;1;0;3;2;3;0;0;1;0;3;0;0;0;0;0
palestinien;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0
ouvrir;0;0;0;1;1;0;0;0;4;0;4;0;0;0;0;0;1;0;1;1;0;0;1;1;0
nombreux;0;0;1;1;3;0;0;0;0;0;2;1;0;0;0;1;0;1;0;0;1;1;1;0;2
membre;0;0;2;0;0;0;0;0;2;2;0;0;0;5;0;0;4;2;0;0;0;0;0;1;2
emji_globe_tourné_sur_l;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
baisser;0;0;0;0;0;0;0;2;1;0;0;1;1;0;2;0;0;5;1;0;0;0;0;0;0
artiste;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;5
accord;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0
train;0;0;0;9;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
toucher;0;0;1;0;0;0;0;0;0;6;0;2;0;1;0;0;0;1;4;1;0;0;1;1;2
soutenir;0;0;1;0;0;1;0;3;2;0;0;1;0;1;1;0;0;0;0;0;1;2;0;0;0
région;0;1;0;2;2;0;0;0;0;2;0;2;1;0;1;0;2;0;0;1;0;0;0;1;1
risque;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;6;1;1;0;1;0;0
raison;0;0;1;0;0;1;2;1;1;2;1;2;0;0;0;0;1;0;1;0;0;0;0;1;0
mener;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;6;5;0
matin;0;0;0;3;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;6;1
manifestation;0;0;1;0;1;0;0;0;0;0;0;0;0;1;4;0;1;0;1;0;0;0;0;0;3
lieu;0;1;0;0;2;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;2
emji_urne_électorale;0;0;12;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
célèbre;0;4;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;1;5
concerner;0;0;0;1;2;1;0;2;0;0;0;1;0;0;1;0;1;1;2;1;0;0;1;0;0
berner;0;2;1;3;0;0;0;1;0;2;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0
1er;0;0;1;4;3;0;1;0;1;0;2;1;0;1;1;1;0;0;0;0;0;1;0;0;1
utiliser;0;0;1;0;1;6;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;0;1;1;0
niveau;0;0;2;0;1;2;2;2;0;0;1;1;0;0;0;0;0;4;0;3;0;0;0;0;0
majeur;0;1;4;1;0;1;0;1;1;2;0;0;2;0;0;0;0;0;1;3;0;2;0;1;0
lier;0;0;0;0;0;0;1;1;0;0;2;0;2;0;1;1;0;0;1;0;0;0;3;1;1
géant;0;0;0;2;0;0;5;2;1;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0;0
expliquer;0;1;0;0;0;1;0;0;0;0;4;1;0;0;0;0;1;0;6;1;0;1;0;0;0
etat;0;0;1;1;0;0;0;1;0;1;0;0;0;0;5;0;4;0;0;1;3;0;0;0;0
emji_main_avec_index_pointant_à_droite;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
augmenter;0;0;0;1;3;2;0;0;1;1;1;0;0;0;0;0;0;2;1;0;0;0;2;0;0
afrique_et_l;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
accuser;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;3;0;0;0;4;1;0;0;0
titre;0;4;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;4
suivre;0;0;1;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;2;0;1;2;1;1
seulement;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;1;0;2;1;0;0;0;1;0;0
résultat;0;0;8;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
précédent;0;0;0;0;1;1;0;0;4;0;1;2;0;0;0;0;0;2;1;0;0;0;0;0;0
mètre;0;0;0;0;2;1;0;0;0;0;3;6;0;0;0;0;0;0;0;1;0;3;0;0;0
montrer;0;1;1;0;0;3;0;2;1;0;0;0;1;0;0;0;1;1;0;0;0;2;2;0;0
inclure;0;0;0;3;1;0;0;3;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1
guerre;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4;0;0;1;1;0;0;1;0
gouvernement;0;0;3;0;0;0;0;0;1;0;0;0;1;0;7;0;0;0;1;2;1;0;0;0;0
entreprise;0;0;0;0;0;2;0;1;1;1;0;0;0;1;0;0;0;2;0;1;0;1;0;0;0
emji_symbole_d_avertissement;0;0;0;0;1;0;0;0;2;0;0;1;0;0;1;0;2;3;0;0;1;0;2;1;0
cas;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;0
attaque;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;3;0;0;1;0;0;1;4;0
association;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;0;1
émission;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;1;0;2;2;0;1
tour;0;0;5;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;3;0;0;1
the;0;2;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;1;2;0;0;0;1;0;6
temps;0;1;0;1;1;0;0;1;2;0;0;1;0;0;1;0;0;1;1;1;0;0;3;0;2
sortir;0;1;5;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;1;0;0;1;0
situation;0;0;0;0;0;0;0;2;0;3;0;1;0;1;0;0;2;0;1;0;1;0;0;1;0
saint;0;1;1;3;1;0;3;1;0;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;0
recevoir;0;4;0;0;1;1;0;0;1;1;0;0;0;2;2;1;3;0;0;0;0;0;0;0;0
milliard;0;0;0;2;0;0;0;3;0;0;0;0;0;2;1;0;0;2;0;1;0;0;0;0;0
juger;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;1;0;0;1;3;0;0;1;1;1
indiquer;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0
humain;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
habitant;0;1;0;0;5;0;0;1;0;2;0;2;0;0;0;0;1;1;0;0;0;0;0;2;0
euses;0;0;1;0;2;4;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0
effet;0;1;0;0;0;2;0;2;0;0;2;1;0;0;0;0;1;1;4;1;0;0;0;1;2
directeur;0;0;0;0;1;0;0;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;4;0;0
confirmer;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;2;1;0;1;2;0
condition;0;0;0;0;0;1;0;0;6;0;1;1;0;0;0;0;1;0;1;2;0;0;1;0;0
cessez_le_feu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0
campagne;0;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;2;0;3;0;2;1;0
armée;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7;0;0;1;0;0;0;0;0
agir;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;5;1;0;0;0;0;0
accueillir;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;3;0;1;5
accident;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;3;1;1;0;1;0;0;0
zurich;0;0;1;5;0;1;1;3;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
tuer;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5;1;0;0;0;0;0;3;0
succès;0;0;0;0;0;4;2;1;0;1;0;0;1;0;0;0;0;1;0;0;0;2;0;1;0
soutien;0;0;2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0
recherche;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;2;1;1;0
particulièrement;0;0;0;1;3;2;0;0;0;0;1;0;1;0;0;0;0;5;1;0;0;0;1;1;0
organisation;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;2
officiel;0;0;4;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;4
journée;0;0;0;0;3;0;0;1;1;2;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0
janvier;0;0;1;2;1;0;0;0;1;0;0;0;2;1;0;0;0;1;0;1;0;1;0;0;1
espèce;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
crise;0;0;3;0;0;0;0;1;1;0;0;0;2;1;2;0;0;1;1;0;0;0;1;0;0
cantonal;0;0;1;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
autorité;0;0;0;0;1;2;0;0;0;1;0;1;1;1;0;0;2;0;0;0;0;0;1;3;0
édition;0;3;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;7
économique;0;0;3;0;0;0;0;1;2;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0
âgé;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;1;0;1;2;1;2;1;0
âge;0;3;0;0;0;1;0;0;0;0;0;0;3;0;2;0;0;2;2;0;0;1;0;0;1
voix;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
vente;0;1;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;0;0
susciter;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4;1;2;0;0;0;0
ski;0;0;0;0;7;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
romand;0;0;0;1;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;1;1;0;0;0;2
rencontre;0;1;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;1;0;0;3;0;0;2
proche;0;1;1;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;1;4;0;0;0;0
prison;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;10;1;0;0;0
phénomène;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;1;4;1;0;2;0;0;1
participer;0;0;0;0;0;1;1;2;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1
pari;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;6;1;0;0;0
office;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0
neuchâtel;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;0;0
naturel;0;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
important;0;0;1;0;0;0;0;1;2;3;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0
haut;0;1;0;0;5;1;2;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
fermer;0;0;0;2;1;0;1;0;4;0;0;2;0;0;1;0;1;0;0;0;1;0;0;0;0
estimer;0;0;1;1;2;0;0;4;0;0;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0
emji_flocon;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;2
emji_drapeau_israël;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;15;0;0;0;0;0;0;0;0
critique;0;0;0;0;0;1;0;1;0;2;0;0;0;0;1;0;0;0;2;3;0;1;0;1;0
cours;0;0;0;0;1;0;0;1;0;1;1;1;0;0;2;0;0;2;0;0;0;0;1;2;0
conseiller;0;0;3;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1
