"";"X";"V1"
"1";1;11
"2";2;3
"3";3;17
"4";4;12
"5";5;0
"6";6;8
"7";7;16
"8";8;12
"9";9;1
"10";10;1
"11";11;5
"12";12;0
"13";13;12
"14";14;11
"15";15;0
"16";16;11
"17";17;18
"18";18;12
"19";19;1
"20";20;0
"21";21;1
"22";22;14
"23";23;14
"24";24;2
"25";25;1
"26";26;0
"27";27;17
"28";28;0
"29";29;16
"30";30;7
"31";31;0
"32";32;16
"33";33;5
"34";34;12
"35";35;11
"36";36;1
"37";37;17
"38";38;3
"39";39;8
"40";40;8
"41";41;8
"42";42;8
"43";43;8
"44";44;18
"45";45;8
"46";46;8
"47";47;8
"48";48;1
"49";49;4
"50";50;0
"51";51;3
"52";52;15
"53";53;5
"54";54;3
"55";55;3
"56";56;17
"57";57;8
"58";58;8
"59";59;8
"60";60;8
"61";61;8
"62";62;1
"63";63;0
"64";64;14
"65";65;18
"66";66;14
"67";67;10
"68";68;1
"69";69;1
"70";70;8
"71";71;14
"72";72;14
"73";73;14
"74";74;7
"75";75;1
"76";76;0
"77";77;18
"78";78;6
"79";79;6
"80";80;0
"81";81;1
"82";82;17
"83";83;12
"84";84;1
"85";85;17
"86";86;18
"87";87;1
"88";88;1
"89";89;7
"90";90;4
"91";91;17
"92";92;10
"93";93;18
"94";94;1
"95";95;0
"96";96;1
"97";97;0
"98";98;0
"99";99;4
"100";100;0
"101";101;1
"102";102;4
"103";103;10
"104";104;18
"105";105;11
"106";106;18
"107";107;14
"108";108;1
"109";109;18
"110";110;0
"111";111;14
"112";112;14
"113";113;13
"114";114;14
"115";115;0
"116";116;2
"117";117;2
"118";118;11
"119";119;12
"120";120;10
"121";121;0
"122";122;1
"123";123;13
"124";124;1
"125";125;2
"126";126;15
"127";127;14
"128";128;14
"129";129;11
"130";130;8
"131";131;13
"132";132;8
"133";133;1
"134";134;6
"135";135;1
"136";136;0
"137";137;0
"138";138;18
"139";139;18
"140";140;1
"141";141;18
"142";142;1
"143";143;4
"144";144;2
"145";145;13
"146";146;13
"147";147;1
"148";148;1
"149";149;4
"150";150;2
"151";151;17
"152";152;10
"153";153;14
"154";154;1
"155";155;2
"156";156;4
"157";157;18
"158";158;1
"159";159;0
"160";160;0
"161";161;1
"162";162;1
"163";163;3
"164";164;1
"165";165;7
"166";166;0
"167";167;14
"168";168;18
"169";169;1
"170";170;17
"171";171;14
"172";172;1
"173";173;0
"174";174;12
"175";175;15
"176";176;7
"177";177;2
"178";178;14
"179";179;0
"180";180;18
"181";181;1
"182";182;9
"183";183;9
"184";184;11
"185";185;5
"186";186;0
"187";187;14
"188";188;16
"189";189;0
"190";190;0
"191";191;8
"192";192;8
"193";193;14
"194";194;8
"195";195;8
"196";196;8
"197";197;6
"198";198;16
"199";199;7
"200";200;7
"201";201;0
"202";202;12
"203";203;1
"204";204;17
"205";205;10
"206";206;4
"207";207;4
"208";208;0
"209";209;7
"210";210;8
"211";211;8
"212";212;0
"213";213;4
"214";214;17
"215";215;5
"216";216;10
"217";217;16
"218";218;14
"219";219;8
"220";220;8
"221";221;8
"222";222;0
"223";223;0
"224";224;0
"225";225;9
"226";226;18
"227";227;0
"228";228;11
"229";229;15
"230";230;11
"231";231;14
"232";232;0
"233";233;11
"234";234;2
"235";235;4
"236";236;10
"237";237;0
"238";238;0
"239";239;4
"240";240;16
"241";241;10
"242";242;5
"243";243;8
"244";244;18
"245";245;7
"246";246;8
"247";247;0
"248";248;8
"249";249;14
"250";250;1
"251";251;12
"252";252;4
"253";253;7
"254";254;0
"255";255;5
"256";256;15
"257";257;18
"258";258;8
"259";259;9
"260";260;14
"261";261;7
"262";262;2
"263";263;13
"264";264;12
"265";265;17
"266";266;0
"267";267;7
"268";268;6
"269";269;17
"270";270;12
"271";271;0
"272";272;0
"273";273;8
"274";274;8
"275";275;14
"276";276;18
"277";277;12
"278";278;12
"279";279;11
"280";280;0
"281";281;2
"282";282;12
"283";283;0
"284";284;17
"285";285;3
"286";286;16
"287";287;15
"288";288;4
"289";289;12
"290";290;2
"291";291;16
"292";292;12
"293";293;18
"294";294;7
"295";295;4
"296";296;10
"297";297;14
"298";298;16
"299";299;4
"300";300;18
"301";301;18
"302";302;17
"303";303;10
"304";304;16
"305";305;6
"306";306;14
"307";307;10
"308";308;17
"309";309;0
"310";310;5
"311";311;5
"312";312;6
"313";313;8
"314";314;17
"315";315;14
"316";316;0
"317";317;2
"318";318;0
"319";319;2
"320";320;16
"321";321;11
"322";322;11
"323";323;14
"324";324;17
"325";325;12
"326";326;6
"327";327;7
"328";328;17
"329";329;6
"330";330;0
"331";331;12
"332";332;17
"333";333;0
"334";334;0
"335";335;7
"336";336;14
"337";337;8
"338";338;8
"339";339;11
"340";340;10
"341";341;0
"342";342;4
"343";343;10
"344";344;5
"345";345;11
"346";346;3
"347";347;0
"348";348;6
"349";349;12
"350";350;16
"351";351;15
"352";352;5
"353";353;0
"354";354;11
"355";355;0
"356";356;11
"357";357;14
"358";358;1
"359";359;0
"360";360;0
"361";361;16
"362";362;16
"363";363;8
"364";364;2
"365";365;0
"366";366;3
"367";367;0
"368";368;0
"369";369;0
"370";370;14
"371";371;0
"372";372;14
"373";373;0
"374";374;11
"375";375;6
"376";376;2
"377";377;0
"378";378;0
"379";379;7
"380";380;5
"381";381;0
"382";382;16
"383";383;17
"384";384;9
"385";385;17
"386";386;7
"387";387;2
"388";388;0
"389";389;10
"390";390;14
"391";391;16
"392";392;9
"393";393;12
"394";394;6
"395";395;18
"396";396;10
"397";397;2
"398";398;2
"399";399;12
"400";400;1
"401";401;15
"402";402;0
"403";403;0
"404";404;4
"405";405;18
"406";406;1
"407";407;15
"408";408;0
"409";409;14
"410";410;2
"411";411;14
"412";412;17
"413";413;14
"414";414;1
"415";415;0
"416";416;7
"417";417;10
"418";418;18
"419";419;0
"420";420;1
"421";421;4
"422";422;12
"423";423;2
"424";424;4
"425";425;11
"426";426;1
"427";427;2
"428";428;11
"429";429;0
"430";430;13
"431";431;14
"432";432;11
"433";433;17
"434";434;1
"435";435;14
"436";436;1
"437";437;7
"438";438;17
"439";439;16
"440";440;9
"441";441;1
"442";442;6
"443";443;6
"444";444;17
"445";445;17
"446";446;13
"447";447;14
"448";448;1
"449";449;18
"450";450;6
"451";451;1
"452";452;17
"453";453;18
"454";454;1
"455";455;9
"456";456;16
"457";457;0
"458";458;17
"459";459;5
"460";460;1
"461";461;2
"462";462;0
"463";463;10
"464";464;0
"465";465;13
"466";466;12
"467";467;1
"468";468;2
"469";469;2
"470";470;12
"471";471;2
"472";472;3
"473";473;4
"474";474;13
"475";475;1
"476";476;6
"477";477;13
"478";478;14
"479";479;17
"480";480;6
"481";481;0
"482";482;0
"483";483;17
"484";484;0
"485";485;18
"486";486;12
"487";487;5
"488";488;3
"489";489;0
"490";490;0
"491";491;0
"492";492;11
"493";493;10
"494";494;9
"495";495;0
"496";496;0
"497";497;4
"498";498;16
"499";499;0
"500";500;0
"501";501;16
"502";502;5
"503";503;0
"504";504;14
"505";505;14
"506";506;13
"507";507;16
"508";508;3
"509";509;14
"510";510;3
"511";511;1
"512";512;9
"513";513;7
"514";514;12
"515";515;14
"516";516;1
"517";517;2
"518";518;8
"519";519;12
"520";520;8
"521";521;16
"522";522;8
"523";523;12
"524";524;16
"525";525;0
"526";526;4
"527";527;10
"528";528;8
"529";529;10
"530";530;13
"531";531;1
"532";532;16
"533";533;10
"534";534;5
"535";535;18
"536";536;14
"537";537;1
"538";538;0
"539";539;9
"540";540;0
"541";541;12
"542";542;2
"543";543;12
"544";544;4
"545";545;7
"546";546;0
"547";547;13
"548";548;18
"549";549;4
"550";550;10
"551";551;0
"552";552;0
"553";553;16
"554";554;0
"555";555;0
"556";556;2
"557";557;13
"558";558;0
"559";559;0
"560";560;15
"561";561;4
"562";562;4
"563";563;18
"564";564;0
"565";565;15
"566";566;2
"567";567;0
"568";568;17
"569";569;4
"570";570;0
"571";571;0
"572";572;10
"573";573;7
"574";574;3
"575";575;3
"576";576;14
"577";577;1
"578";578;0
"579";579;0
"580";580;0
"581";581;3
