"";"X.rts_a";"X.rts_i"
"barrer";-0,9563;0,9563
"simplement";-1,3658;1,3658
"indiquer";-0,5255;0,5255
"enlever";-0,3683;0,3683
"troisième";1,0144;-1,0144
"guerre";1,1174;-1,1174
"entendre";0,3478;-0,3478
"institution";-1,3221;1,3221
"vieux";7,1658;-7,1658
"succès";-0,3077;0,3077
"festival";1,6131;-1,6131
"emji_visage_qui_fait_un_câlin";1,6228;-1,6228
"compter";-0,8447;0,8447
"talent";0,6714;-0,6714
"près_de";0,2805;-0,2805
"plusieurs";-0,2742;0,2742
"famille";-1,5289;1,5289
"destination";0,5423;-0,5423
"train";0,3956;-0,3956
"mille";-0,7343;0,7343
"heureux";0,9642;-0,9642
"abordable";0,4017;-0,4017
"amende";-0,5733;0,5733
"plaindre";-0,5733;0,5733
"parfaitement";-0,9595;0,9595
"justifier";-0,6058;0,6058
"vent";1,2813;-1,2813
"assurer";-0,4989;0,4989
"gars";3,9251;-3,9251
"système";-2,9261;2,9261
"vision";-0,2573;0,2573
"ramasser";-0,2193;0,2193
"derrière";1,1903;-1,1903
"comprendre";-2,4003;2,4003
"comment";-0,5872;0,5872
"thermique";-1,606;1,606
"jouer";0,7092;-0,7092
"consommation";-0,5102;0,5102
"service";-3,3044;3,3044
"alimenter";-0,3824;0,3824
"consommateur";-0,2914;0,2914
"suivre";-0,884;0,884
"industrie";0,2921;-0,2921
"bancaire";-0,2732;0,2732
"énergétique";-0,6471;0,6471
"porte";0,9531;-0,9531
"restriction";-0,3979;0,3979
"masse";-0,5414;0,5414
"nommer";0,5423;-0,5423
"expliquer";-1,4094;1,4094
"clairement";-1,9244;1,9244
"limite";-0,9278;0,9278
"croissance";0,7655;-0,7655
"ici";-2,0482;2,0482
"abus";0,4615;-0,4615
"freiner";0,2875;-0,2875
"90";2,0413;-2,0413
"2000";3,0362;-3,0362
"40";1,3749;-1,3749
"place";-1,13;1,13
"concert";0,3943;-0,3943
"etait";1,4381;-1,4381
"environ";-0,6274;0,6274
"chf";-0,8225;0,8225
"35";0,3183;-0,3183
"entrée";-0,3077;0,3077
"coute";-0,282;0,282
"celles";-1,4215;1,4215
"international";-0,5191;0,5191
"japon";-0,282;0,282
"sion";-0,2979;0,2979
"magique";0,807;-0,807
"dame";22,8601;-22,8601
"fumeur";3,2601;-3,2601
"effort";-1,469;1,469
"fumer";1,4958;-1,4958
"supporter";0,6531;-0,6531
"pis";-0,2681;0,2681
"exactement";-0,2757;0,2757
"réveiller";-0,3077;0,3077
"bah";-0,4445;0,4445
"interdire";-0,3265;0,3265
"consommer";-0,7052;0,7052
"lutter";2,0073;-2,0073
"addiction";-0,3647;0,3647
"meme";-0,2914;0,2914
"wagon";3,2538;-3,2538
"suffisamment";-0,4839;0,4839
"tard";2,4738;-2,4738
"subir";-0,7995;0,7995
"longtemps";3,0126;-3,0126
"mauvais";-0,6789;0,6789
"restaurant";2,2114;-2,2114
"intérieur";2,2933;-2,2933
"dangereux";0,3565;-0,3565
"etat";-2,4181;2,4181
"décider";-0,3416;0,3416
"gras";0,3871;-0,3871
"tabac";1,6228;-1,6228
"soin";-2,2051;2,2051
"citoyen";-3,8425;3,8425
"période";0,4091;-0,4091
"interdiction";1,4793;-1,4793
"quai";1,8967;-1,8967
"gare";1,2973;-1,2973
"zone";-1,0532;1,0532
"pendant";-0,8481;0,8481
"tuer";0,4126;-0,4126
"prix";0,6449;-0,6449
"avantage";-2,3264;2,3264
"paquet";4,714;-4,714
"frs";-0,7774;0,7774
"emji_visage_souriant_aux_yeux_rieurs";3,139;-3,139
"avs";-1,0968;1,0968
"recevoir";0,6802;-0,6802
"crèche";-0,702;0,702
"emji_visage_souriant";1,6131;-1,6131
"emji_visage_souriant_avec_une_larme";0,5216;-0,5216
"32";-0,6952;0,6952
"tjs";2,8223;-2,8223
"attente";0,5243;-0,5243
"13";1,6175;-1,6175
"16";0,5742;-0,5742
"air";2,0513;-2,0513
"long";-0,9695;0,9695
"courir";0,2645;-0,2645
"moyenne";-7,895;7,895
"ancien";2,8233;-2,8233
"trottinette";-0,4642;0,4642
"emji_tête_à_l";-0,4497;0,4497
"envers";-0,4459;0,4459
"emji_visage_très_souriant_aux_yeux_rieurs";1,8055;-1,8055
"comparaison";0,4662;-0,4662
"truc";0,8727;-0,8727
"polluant";0,9315;-0,9315
"pétrole";0,2818;-0,2818
"représenter";-3,5926;3,5926
"équilibre";0,2645;-0,2645
"stratégique";0,4621;-0,4621
"vendre";0,7389;-0,7389
"légal";-1,4311;1,4311
"obliger";-0,5171;0,5171
"consultation";-0,4604;0,4604
"justice";-2,1789;2,1789
"retour";0,708;-0,708
"portefeuille";0,2667;-0,2667
"valise";0,321;-0,321
"différents";1,456;-1,456
"maladie";-1,0304;1,0304
"mari";1,8967;-1,8967
"bonheur";3,3368;-3,3368
"catastrophe";-0,5618;0,5618
"finir";-1,1037;1,1037
"dimanche";-0,4382;0,4382
"étonner";-0,7128;0,7128
"caisse";8,2789;-8,2789
"unique";5,749;-5,749
"dont";-0,3607;0,3607
"autrement";0,5216;-0,5216
"choix";-0,7517;0,7517
"chacun";-0,852;0,852
"maintenir";-1,3208;1,3208
"assurance";-10,3608;10,3608
"ouvert";0,3497;-0,3497
"fraude";1,1823;-1,1823
"profit";0,7086;-0,7086
"prime";-1,728;1,728
"astronomique";-0,282;0,282
"capable";1,1138;-1,1138
"réserve";0,9238;-0,9238
"augmenter";-7,4286;7,4286
"proportionnel";-0,4604;0,4604
"rendre";-0,7634;0,7634
"mafia";0,3497;-0,3497
"fort";0,3281;-0,3281
"fric";-0,5076;0,5076
"emji_visage_déconcerté";3,2018;-3,2018
"emji_visage_avec_lunettes_de_soleil";3,9884;-3,9884
"photo";1,2649;-1,2649
"bâtiment";-0,529;0,529
"béton";0,5423;-0,5423
"recommander";1,6468;-1,6468
"compte";-1,1081;1,1081
"utile";-1,0585;1,0585
"construire";-0,9633;0,9633
"gueule";2,644;-2,644
"quartier";0,584;-0,584
"tel";0,2945;-0,2945
"proche";-0,4382;0,4382
"extérieur";0,321;-0,321
"architecture";0,3871;-0,3871
"habiter";1,9173;-1,9173
"hôpital";-1,1066;1,1066
"annonce";1,0675;-1,0675
"appart";-0,282;0,282
"bouffe";0,6092;-0,6092
"chambre";-0,3647;0,3647
"pied";2,5364;-2,5364
"pourrir";1,4381;-1,4381
"coin";0,9756;-0,9756
"nez";-0,315;0,315
"légitime";0,6092;-0,6092
"fatiguer";0,6378;-0,6378
"crédit";2,8968;-2,8968
"effacer";1,8243;-1,8243
"dette";-0,2406;0,2406
"financier";0,5247;-0,5247
"terminer";0,5754;-0,5754
"000";-3,4776;3,4776
"00";5,465;-5,465
"taux";-0,5063;0,5063
"intérêt";-0,8248;0,8248
"digne";0,3943;-0,3943
"soutien";-0,2732;0,2732
"intéresser";1,0215;-1,0215
"vers";0,7502;-0,7502
"e_mail";4,2242;-4,2242
"remplir";0,7099;-0,7099
"renvoyer";-0,3226;0,3226
"emji_main_avec_index_pointant_à_droite";10,3458;-10,3458
"montant";-0,3034;0,3034
"durée";0,2645;-0,2645
"remboursement";0,4662;-0,4662
"trouver";-0,674;0,674
"via";0,4784;-0,4784
"out";0,8709;-0,8709
"menace";-0,6952;0,6952
"info";-1,1877;1,1877
"majorité";-4,9355;4,9355
"droite";-3,9761;3,9761
"mec";2,479;-2,479
"fonctionner";-3,125;3,125
"politique";-7,3608;7,3608
"bin";1,2533;-1,2533
"gauche";-6,549;6,549
"national";0,3007;-0,3007
"plupart";-1,0735;1,0735
"canton";0,4942;-0,4942
"votations";-0,2292;0,2292
"ue";-1,4936;1,4936
"hein";1,0297;-1,0297
"gestion";0,2592;-0,2592
"ultra";-11,13;11,13
"libéral";-2,5102;2,5102
"cause";-0,5119;0,5119
"choquer";0,2875;-0,2875
"excès";-0,2979;0,2979
"vitesse";-0,2483;0,2483
"présence";0,4091;-0,4091
"terrasse";-0,529;0,529
"chinois";-0,3824;0,3824
"virer";1,2649;-1,2649
"café";2,1515;-2,1515
"emji_visage_souriant_avec_une_goutte_de_sueur";1,9288;-1,9288
"épargner";1,3101;-1,3101
"maman";4,7879;-4,7879
"taxer";-17,2625;17,2625
"impression";0,4662;-0,4662
"classique";0,6092;-0,6092
"arrivée";2,9431;-2,9431
"intégrer";-0,8211;0,8211
"normal";-1,7395;1,7395
"éliminer";1,8776;-1,8776
"animal";3,3667;-3,3667
"humain";-0,3606;0,3606
"pollution";0,9276;-0,9276
"destruction";1,0213;-1,0213
"écosystème";0,3366;-0,3366
"numérique";1,2231;-1,2231
"fenêtre";-0,5894;0,5894
"garder";0,3028;-0,3028
"remplacement";1,4377;-1,4377
"extrême";-1,6578;1,6578
"pratiquer";3,7217;-3,7217
"trafic";-1,2802;1,2802
"feu";-0,8972;0,8972
"vert";-0,3003;0,3003
"st";1,536;-1,536
"enseigner";1,3101;-1,3101
"rolex";-0,8211;0,8211
"60";4,054;-4,054
"radar";-0,923;0,923
"ligne";0,4019;-0,4019
"limitation";-0,3647;0,3647
"trajet";-1,1375;1,1375
"30";-0,65;0,65
"totalement";-1,864;1,864
"chouette";1,6175;-1,6175
"volontairement";0,4621;-0,4621
"génial";4,1598;-4,1598
"véhicule";-1,4061;1,4061
"circuler";0,7655;-0,7655
"autour";-0,5711;0,5711
"parcours";1,6175;-1,6175
"2022";-0,4642;0,4642
"auto";0,807;-0,807
"commerçant";-1,8191;1,8191
"centre";1,0737;-1,0737
"bobo";2,3505;-2,3505
"priorité";-2,13;2,13
"rouge";0,5266;-0,5266
"partager";0,3974;-0,3974
"refaire";0,2455;-0,2455
"expérience";0,7302;-0,7302
"sms";6,4051;-6,4051
"envoyer";-0,5052;0,5052
"emji_visage_boudeur";1,8241;-1,8241
"ingénieur";0,2455;-0,2455
"total";-1,7222;1,7222
"emji_visage_avec_un_monocle";0,2645;-0,2645
"progrès";0,3042;-0,3042
"inégalité";-0,7009;0,7009
"arranger";-1,1972;1,1972
"inquiéter";-0,5414;0,5414
"courage";0,4298;-0,4298
"transformer";0,3522;-0,3522
"ok";-0,6035;0,6035
"alémanique";-0,7343;0,7343
"allemagne";0,5737;-0,5737
"argentin";-0,4224;0,4224
"magasin";5,1449;-5,1449
"préférer";-0,2691;0,2691
"avance";-0,4171;0,4171
"modèle";-0,3034;0,3034
"poste";-0,798;0,798
"radio";2,6248;-2,6248
"traiter";0,3288;-0,3288
"monnaie";0,5539;-0,5539
"coter";-0,3383;0,3383
"emji_sac_plein_d_argent";-0,4719;0,4719
"amour";0,7523;-0,7523
"actuel";0,6758;-0,6758
"bientôt";0,4663;-0,4663
"bureau";2,1461;-2,1461
"zurich";-1,052;1,052
"2024";0,8535;-0,8535
"mourir";0,4091;-0,4091
"verre";17,7715;-17,7715
"genre";-0,33;0,33
"geste";0,6714;-0,6714
"vote";-1,0328;1,0328
"votation";-0,2844;0,2844
"loi";-2,1558;2,1558
"anti";0,2618;-0,2618
"impôt";-26,0636;26,0636
"supplémentaire";-0,5076;0,5076
"quelqu_un";-0,7712;0,7712
"micro";3,668;-3,668
"trottoir";1,2973;-1,2973
"tourner";0,3028;-0,3028
"enquête";-0,5255;0,5255
"visiblement";-0,7343;0,7343
"précisément";-0,4053;0,4053
"montrer";-2,4614;2,4614
"visiter";-0,2292;0,2292
"cité";1,4377;-1,4377
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";0,807;-0,807
"oeuvre";-0,6979;0,6979
"emji_tas_de_crotte";-0,4719;0,4719
"effectivement";0,7975;-0,7975
"aide";-0,8712;0,8712
"emji_mains_en_prière";1,4958;-1,4958
"déclaration";-0,593;0,593
"remonter";0,5301;-0,5301
"rajouter";0,7302;-0,7302
"chauffeur";2,2933;-2,2933
"professionnel";-0,5387;0,5387
"boire";0,5754;-0,5754
"vin";-0,2277;0,2277
"vivant";1,2061;-1,2061
"refus";-0,4604;0,4604
"terre";2,636;-2,636
"plutôt";-1,5508;1,5508
"déplacer";-0,6757;0,6757
"poubelle";2,7792;-2,7792
"critiquer";-0,8646;0,8646
"décrire";-0,593;0,593
"semaine";0,7145;-0,7145
"chemin";-0,2573;0,2573
"rémunérer";-0,529;0,529
"italien";2,2898;-2,2898
"pièce";-0,2411;0,2411
"usine";0,4632;-0,4632
"6";0,4853;-0,4853
"neuchâtel";0,7599;-0,7599
"sac";6,1483;-6,1483
"taxé";-1,362;1,362
"arrêt";0,2618;-0,2618
"bus";1,9892;-1,9892
"mélanger";-0,3979;0,3979
"sujet";-4,9058;4,9058
"grève";-2,0553;2,0553
"réforme";-0,9563;0,9563
"emji_visage_roulant_des_yeux";1,4482;-1,4482
"eh";-0,529;0,529
"sûrement";-0,3647;0,3647
"certains";0,7584;-0,7584
"marketing";-0,5255;0,5255
"ceci";0,4741;-0,4741
"automobiliste";1,7904;-1,7904
"queue";1,3433;-1,3433
"emji_visage_anxieux_avec_goutte_de_sueur";-0,6952;0,6952
"cycliste";-0,2844;0,2844
"réaliste";-0,3647;0,3647
"agir";-2,2369;2,2369
"circulation";-0,6512;0,6512
"acteur";-0,2573;0,2573
"pilote";1,9989;-1,9989
"intervenir";-0,341;0,341
"peuple";-4,2996;4,2996
"lire";-1,0328;1,0328
"bruxelles";1,8967;-1,8967
"générer";-0,7995;0,7995
"électricité";-0,7952;0,7952
"négligeable";0,807;-0,807
"lors";0,8193;-0,8193
"sorte";-0,7474;0,7474
"récupérer";0,4741;-0,4741
"actionnaire";-0,2483;0,2483
"machine";0,812;-0,812
"frais";-3,1189;3,1189
"foutre";-0,3453;0,3453
"complètement";-1,364;1,364
"cest";0,996;-0,996
"ubs";-0,59;0,59
"opération";0,7007;-0,7007
"faillite";1,1138;-1,1138
"client";12,8431;-12,8431
"établissement";1,6131;-1,6131
"déclarer";-0,8829;0,8829
"emji_homme_qui_hausse_les_épaules_peau_claire";-0,282;0,282
"laquelle";-0,5357;0,5357
"lol";1,456;-1,456
"qualification";-2,0922;2,0922
"appeler";3,72;-3,72
"marque";0,4052;-0,4052
"mot";1,6057;-1,6057
"réel";-1,2875;1,2875
"boulangerie";0,3183;-0,3183
"fabriquer";0,5464;-0,5464
"blanc";0,3712;-0,3712
"migros";16,2876;-16,2876
"rayon";4,1358;-4,1358
"fameux";0,2752;-0,2752
"carte";3,863;-3,863
"africain";-0,2588;0,2588
"discrimination";0,2875;-0,2875
"logement";-1,1416;1,1416
"occasion";-0,2146;0,2146
"or";0,2771;-0,2771
"caissier";47,921;-47,921
"perso";0,9713;-0,9713
"admettre";-0,3647;0,3647
"décision";-2,9162;2,9162
"recette";-2,0215;2,0215
"peur";-0,6624;0,6624
"connaître";1,2618;-1,2618
"noir";0,3497;-0,3497
"2023";-0,2952;0,2952
"privatisation";-0,53;0,53
"rapidement";-1,117;1,117
"sinon";0,6121;-0,6121
"souci";-1,1976;1,1976
"munition";-2,5903;2,5903
"arme";-2,6957;2,6957
"équipement";0,6378;-0,6378
"aucune";-3,2562;3,2562
"relever";-0,7774;0,7774
"socialiste";-1,1735;1,1735
"réduire";-1,5768;1,5768
"chômage";-4,4958;4,4958
"pauvreté";-0,3974;0,3974
"raciste";-0,4719;0,4719
"15";-0,6814;0,6814
"analyse";0,2455;-0,2455
"quant";-0,2483;0,2483
"héritage";-7,9309;7,9309
"cas";-1,3465;1,3465
"roue";1,3502;-1,3502
"certainement";-0,5883;0,5883
"emji_explosion";1,2813;-1,2813
"internet";1,4793;-1,4793
"voyage";0,7145;-0,7145
"vol";0,9843;-0,9843
"dossier";0,5243;-0,5243
"lot";3,4314;-3,4314
"compagnie";-0,4958;0,4958
"main";1,26;-1,26
"8";1,9473;-1,9473
"vague";0,9315;-0,9315
"2004";5,465;-5,465
"difficile";-0,3263;0,3263
"mode";1,456;-1,456
"infrastructure";-1,4477;1,4477
"fournir";-0,6975;0,6975
"énormément";-0,2664;0,2664
"certaine";-0,2483;0,2483
"réseau";-0,4315;0,4315
"tester";2,4567;-2,4567
"passeport";-0,9595;0,9595
"top";0,5754;-0,5754
"habit";-1,5305;1,5305
"chauffer";-0,2193;0,2193
"cool";-0,7343;0,7343
"quatre";0,2219;-0,2219
"ressembler";0,7103;-0,7103
"général";0,4774;-0,4774
"appareil";1,1076;-1,1076
"vaudois";1,6228;-1,6228
"emji_visage_avec_un_léger_sourire";2,51;-2,51
"fréquent";0,2667;-0,2667
"18";-0,5076;0,5076
"complémentaire";-0,7806;0,7806
"fiable";1,2533;-1,2533
"pleurer";1,6411;-1,6411
"source";-3,5026;3,5026
"creuser";0,2219;-0,2219
"découvrir";0,8164;-0,8164
"importance";-0,3979;0,3979
"prévenir";0,4017;-0,4017
"e";1,1651;-1,1651
"blague";-0,5894;0,5894
"faute";-1,5311;1,5311
"prévention";-1,124;1,124
"baisser";-5,9442;5,9442
"made_in";0,3366;-0,3366
"chiner";0,3871;-0,3871
"apparemment";0,342;-0,342
"emji_visage_qui_pleure_à_chaudes_larmes";-1,1054;1,1054
"the";0,5423;-0,5423
"trump";-5,0604;5,0604
"retourner";0,2645;-0,2645
"parking";-1,347;1,347
"gratuit";0,9078;-0,9078
"liberté";0,3369;-0,3369
"frontière";-0,5035;0,5035
"douane";-0,9118;0,9118
"tpg";0,2667;-0,2667
"gaspiller";-0,3383;0,3383
"emji_v_de_la_victoire";-0,282;0,282
"bernard";-0,8078;0,8078
"rappeler";0,6674;-0,6674
"entreprendre";-0,3383;0,3383
"féminin";7,0103;-7,0103
"annoncer";-0,4341;0,4341
"casque";-0,2749;0,2749
"poulet";0,3943;-0,3943
"diagnostic";-0,5255;0,5255
"investir";-1,662;1,662
"directeur";1,0213;-1,0213
"opposer";-0,8677;0,8677
"recyclage";2,8968;-2,8968
"relancer";1,2533;-1,2533
"insupportable";-0,2292;0,2292
"week_end";-0,5438;0,5438
"élection";-1,0435;1,0435
"trois";0,2592;-0,2592
"emji_visage_avec_une_main_sur_la_bouche";0,3871;-0,3871
"lobbies";-0,2243;0,2243
"fournisseur";1,2533;-1,2533
"emji_visage_déguisé";1,4381;-1,4381
"employé";0,4215;-0,4215
"mail";0,3871;-0,3871
"automatique";5,9403;-5,9403
"robot";0,4632;-0,4632
"revoir";0,996;-0,996
"emji_visage_avec_un_sourire_malin";-0,923;0,923
"apprentissage";1,8967;-1,8967
"papier";-1,1972;1,1972
"probablement";0,2805;-0,2805
"avancer";-0,2193;0,2193
"actuellement";0,6236;-0,6236
"élite";0,5423;-0,5423
"réduction";-2,5767;2,5767
"responsabilité";-0,6564;0,6564
"secteur";-3,286;3,286
"activité";1,3425;-1,3425
"bug";-0,2573;0,2573
"soucier";-0,3647;0,3647
"infirmier";-1,0461;1,0461
"ménage";-0,8646;0,8646
"soignant";0,3042;-0,3042
"somme";0,342;-0,342
"compétence";-1,3221;1,3221
"égal";-0,8211;0,8211
"présent";0,47;-0,47
"productif";0,2667;-0,2667
"salaire";-7,3471;7,3471
"baser";-0,9812;0,9812
"médian";-1,606;1,606
"écart";0,4741;-0,4741
"accès";-1,2875;1,2875
"métier";2,5093;-2,5093
"précaire";-0,2573;0,2573
"cadre";-1,1685;1,1685
"plafond";-0,3647;0,3647
"liste";-0,6975;0,6975
"quasi";0,2592;-0,2592
"envie";-0,9633;0,9633
"vendeur";1,986;-1,986
"rare";-0,4224;0,4224
"précarité";-0,2979;0,2979
"âge";0,4662;-0,4662
"échelle";0,2987;-0,2987
"injuste";-0,2483;0,2483
"récent";0,6378;-0,6378
"selon";-1,9155;1,9155
"horaire";-0,6979;0,6979
"i";1,4381;-1,4381
"parlement";-0,341;0,341
"noël";3,0088;-3,0088
"5000";-0,4604;0,4604
"annuel";-0,8439;0,8439
"force";-1,879;1,879
"constater";0,5754;-0,5754
"nonante";7,0457;-7,0457
"diplôme";-0,2483;0,2483
"facilement";-1,6377;1,6377
"calme";0,7523;-0,7523
"cotiser";-0,2979;0,2979
"conducteur";-0,7518;0,7518
"montreux";0,3042;-0,3042
"température";-0,6449;0,6449
"mesurer";0,5301;-0,5301
"degré";0,5219;-0,5219
"climat";-2,8709;2,8709
"salut";0,5423;-0,5423
"indépendant";0,5754;-0,5754
"météo";0,2219;-0,2219
"cependant";0,8709;-0,8709
"musique";1,1076;-1,1076
"édition";0,9756;-0,9756
"22";-0,3647;0,3647
"but";1,0644;-1,0644
"former";-0,2844;0,2844
"volonté";0,2875;-0,2875
"emji_applaudissements_peau_claire";-0,4604;0,4604
"office";0,2645;-0,2645
"uns";0,9756;-0,9756
"quelles";0,584;-0,584
"toucher";-1,8081;1,8081
"taille";0,8712;-0,8712
"24";0,8709;-0,8709
"neuf";0,3183;-0,3183
"soleil";7,0216;-7,0216
"tour";-0,2844;0,2844
"cadeau";0,4087;-0,4087
"fiscal";-5,1892;5,1892
"impots";-0,282;0,282
"moteur";6,7677;-6,7677
"tomber";1,0971;-1,0971
"gagnant";-0,5894;0,5894
"libre";-0,2755;0,2755
"licenciement";-0,2681;0,2681
"suivant";0,7302;-0,7302
"profession";-0,282;0,282
"image";-0,2411;0,2411
"savoyard";0,7523;-0,7523
"haine";-0,341;0,341
"déménager";-0,3864;0,3864
"manger";0,4081;-0,4081
"gamin";3,309;-3,309
"dessus";-0,2832;0,2832
"coût";-5,92;5,92
"processus";-0,5255;0,5255
"naturalisation";-0,282;0,282
"prestation";-0,593;0,593
"p";-0,2979;0,2979
"ex";-0,6627;0,6627
"acte";-1,0376;1,0376
"officiel";0,3522;-0,3522
"disposer";-0,315;0,315
"nationalité";-1,7906;1,7906
"initiative";-10,2806;10,2806
"facteur";-0,2979;0,2979
"définition";-0,5255;0,5255
"puisque";-0,7459;0,7459
"2020";1,4381;-1,4381
"burn";0,321;-0,321
"chef";0,2875;-0,2875
"abusif";0,7523;-0,7523
"qualifié";-1,4234;1,4234
"contraire";-0,2755;0,2755
"net";0,5219;-0,5219
"particulier";0,7385;-0,7385
"commander";-0,2952;0,2952
"traitement";-0,2732;0,2732
"symptôme";0,9315;-0,9315
"camp";0,3943;-0,3943
"hélas";1,2601;-1,2601
"paix";-0,282;0,282
"lent";-0,315;0,315
"calculer";-0,341;0,341
"ps";0,2752;-0,2752
"engager";-0,5498;0,5498
"important";-0,4725;0,4725
"forme";0,2921;-0,2921
"policier";-0,7995;0,7995
"râler";1,2813;-1,2813
"supermarché";2,0073;-2,0073
"région";1,0011;-1,0011
"commercial";-0,7518;0,7518
"commentaire";-2,4961;2,4961
"flic";0,8606;-0,8606
"achat";-0,842;0,842
"accent";8,3267;-8,3267
"ordinaire";0,321;-0,321
"ouai";0,4621;-0,4621
"immigré";-0,3077;0,3077
"télévision";4,6289;-4,6289
"terme";-1,7376;1,7376
"location";0,3871;-0,3871
"casser";0,3189;-0,3189
"foot";0,5933;-0,5933
"personnellement";-0,3864;0,3864
"imposer";-2,2051;2,2051
"classement";-0,3864;0,3864
"idée";-3,1173;3,1173
"merde";1,7786;-1,7786
"critique";-0,2573;0,2573
"innovation";-0,3647;0,3647
"magnifique";3,6275;-3,6275
"panne";1,2601;-1,2601
"chantier";-0,4171;0,4171
"supprimer";-0,5387;0,5387
"heu";1,2533;-1,2533
"chalet";2,4006;-2,4006
"dedans";0,5216;-0,5216
"départ";-0,5806;0,5806
"dépasser";-1,2875;1,2875
"événement";-0,363;0,363
"estimer";-1,0461;1,0461
"stratégie";-0,4053;0,4053
"ridicule";-0,2732;0,2732
"patrimoine";-0,5991;0,5991
"dépendre";0,9138;-0,9138
"profond";0,7523;-0,7523
"augmentation";-4,6323;4,6323
"abuser";-0,4171;0,4171
"ouvrir";0,6388;-0,6388
"oeil";0,8193;-0,8193
"lamal";-1,6161;1,6161
"emji_homme_qui_hausse_les_épaules";0,2645;-0,2645
"emji_visage_neutre";3,4047;-3,4047
"proposition";-0,6447;0,6447
"rembourser";-1,0036;1,0036
"résumé";1,2533;-1,2533
"soutenir";-2,7225;2,7225
"appartenir";-0,7934;0,7934
"emji_visage_qui_rougit";-0,3864;0,3864
"administration";-1,347;1,347
"importer";-0,7329;0,7329
"fonctionnement";0,3497;-0,3497
"endetter";-0,2292;0,2292
"exorbitant";-0,341;0,341
"ensemble";0,3522;-0,3522
"modifier";-0,3979;0,3979
"emji_biceps_contracté";1,4529;-1,4529
"assureur";-1,3221;1,3221
"conseiller";-2,066;2,066
"distribuer";-1,2291;1,2291
"dividende";-1,6583;1,6583
"coûteux";-0,4171;0,4171
"ensuite";-0,866;0,866
"lobbys";0,2645;-0,2645
"emji_visage_qui_vomit";-0,2292;0,2292
"drôle";-0,4053;0,4053
"udc";-3,6706;3,6706
"représentant";-0,315;0,315
"obligatoire";-1,1468;1,1468
"responsabiliser";-0,2292;0,2292
"emji_ogre";0,6378;-0,6378
"descendre";0,7302;-0,7302
"manifester";-1,2802;1,2802
"département";-0,282;0,282
"entrepreneur";-1,5106;1,5106
"hypocrite";-0,4604;0,4604
"prochain";-1,0435;1,0435
"cf";-0,8078;0,8078
"inadmissible";0,3366;-0,3366
"réagir";-1,2793;1,2793
"con";9,211;-9,211
"plr";-1,1972;1,1972
"souhaiter";-1,2289;1,2289
"créer";-2,7627;2,7627
"lamentable";0,2875;-0,2875
"macron";0,3042;-0,3042
"honte";-0,9695;0,9695
"poche";-1,4061;1,4061
"poursuite";-0,529;0,529
"hausse";-1,6445;1,6445
"parlementaire";-0,53;0,53
"pharmaceutique";-0,6115;0,6115
"faveur";0,3943;-0,3943
"absolument";-0,983;0,983
"régler";-1,5008;1,5008
"certes";0,6742;-0,6742
"défaut";0,7007;-0,7007
"mériter";-2,4156;2,4156
"réfléchir";-0,8456;0,8456
"contrôle";-0,8481;0,8481
"possibilité";-0,3473;0,3473
"emji_visage_de_geek";1,476;-1,476
"9";0,8193;-0,8193
"conséquence";-1,9007;1,9007
"emji_femme_qui_hausse_les_épaules";0,4017;-0,4017
"cercle";-0,2292;0,2292
"personnel";-1,5234;1,5234
"apporter";-1,1975;1,1975
"deja";0,2805;-0,2805
"réalité";-4,351;4,351
"outre";0,2219;-0,2219
"convaincre";-0,2193;0,2193
"dur";-1,9412;1,9412
"bouger";-1,052;1,052
"bordel";1,0782;-1,0782
"2e";-0,2292;0,2292
"user";-2,799;2,799
"subside";-2,2902;2,2902
"intervention";0,2667;-0,2667
"infini";0,321;-0,321
"boucher";1,2533;-1,2533
"boulanger";0,8164;-0,8164
"conséquent";-0,8677;0,8677
"salariales";-0,9595;0,9595
"f";1,1076;-1,1076
"regretter";2,6941;-2,6941
"artisan";0,2455;-0,2455
"scandale";-1,2291;1,2291
"new";-1,4991;1,4991
"york";-0,946;0,946
"luxe";0,3017;-0,3017
"froid";-0,2573;0,2573
"bout";0,8535;-0,8535
"inspirer";-0,4604;0,4604
"relatif";1,0782;-1,0782
"combien";-0,7048;0,7048
"dédier";0,321;-0,321
"qualité";-0,3552;0,3552
"restauration";-0,2243;0,2243
"cancer";2,6515;-2,6515
"réussite";-1,9661;1,9661
"emji_visage_grimaçant";-0,2681;0,2681
"crack";0,6378;-0,6378
"content";0,3017;-0,3017
"bouchon";-0,8439;0,8439
"redevance";1,4377;-1,4377
"contribuable";-2,1789;2,1789
"pognon";0,5423;-0,5423
"nation";-1,0437;1,0437
"renseigner";-0,2732;0,2732
"bns";-0,53;0,53
"enfaite";-0,3979;0,3979
"financer";-5,8041;5,8041
"employeur";-1,2291;1,2291
"emji_yeux";-0,5883;0,5883
"gratuitement";1,4529;-1,4529
"information";-0,4839;0,4839
"catégorie";0,5423;-0,5423
"ravir";0,7523;-0,7523
"emji_tête_de_fou";-0,3647;0,3647
"protéger";-0,3518;0,3518
"super";-0,7283;0,7283
"rythme";1,3433;-1,3433
"rêve";0,4621;-0,4621
"zürich";-0,2292;0,2292
"emji_visage_avec_des_symboles_dans_la_bouche";0,8887;-0,8887
"certain";0,3183;-0,3183
"étape";0,4621;-0,4621
