"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"445";"4034";"11.03";"****";""
" 5";"405";"1.23";"-30.75";"rts info";"2.940373e-08"
" 0";"225";"0.00";"-22.77";"info emji_appareil_photo";"1.828277e-06"
" 0";"225";"0.00";"-22.77";"rts info emji_appareil_photo";"1.828277e-06"
" 1";"241";"0.41";"-22.23";"emji_appareil_photo keystone";"2.414686e-06"
"17";"458";"3.71";"-16.46";". emji_main_qui_écrit";"4.972770e-05"
" 1";"183";"0.55";"-16.37";"emji_main_qui_écrit rts";"5.212457e-05"
" 1";"182";"0.55";"-16.27";"emji_main_qui_écrit rts info";"5.497664e-05"
"10";"332";"3.01";"-15.17";"emji_main_qui_écrit rtsinfo";"9.845721e-05"
" 0";"121";"0.00";"-12.23";"le lien en";"4.700865e-04"
" 0";"121";"0.00";"-12.23";"le lien en bio";"4.700865e-04"
" 1";"138";"0.72";"-11.83";"le lien";"5.817038e-04"
" 1";"135";"0.74";"-11.53";"emji_main_avec_index_pointant_à_droite rts";"6.841141e-04"
" 1";"135";"0.74";"-11.53";"emji_main_avec_index_pointant_à_droite rts info";"6.841141e-04"
" 0";"110";"0.00";"-11.12";"info emji_appareil_photo keystone";"8.551289e-04"
" 0";"110";"0.00";"-11.12";"rts info emji_appareil_photo keystone";"8.551289e-04"
" 0";"109";"0.00";"-11.02";"emji_chaînons pour";"9.030900e-04"
" 0";"108";"0.00";"-10.92";"bio !";"9.537711e-04"
" 0";"107";"0.00";"-10.81";"emji_main_qui_écrit rts info emji_appareil_photo";"1.007329e-03"
" 0";"107";"0.00";"-10.81";"cliquez sur";"1.007329e-03"
" 0";"106";"0.00";"-10.71";", cliquez";"1.063928e-03"
" 0";"106";"0.00";"-10.71";", cliquez sur";"1.063928e-03"
" 0";"106";"0.00";"-10.71";"en bio !";"1.063928e-03"
" 0";"106";"0.00";"-10.71";"lien en bio !";"1.063928e-03"
" 0";"106";"0.00";"-10.71";"le lien en bio !";"1.063928e-03"
" 9";"265";"3.40";"-10.63";". les";"1.109871e-03"
" 3";"162";"1.85";"-10.43";"rtsinfo emji_appareil_photo";"1.237614e-03"
" 0";"101";"0.00";"-10.21";"plus ,";"1.399071e-03"
" 3";"159";"1.89";"-10.14";"emji_main_qui_écrit rtsinfo emji_appareil_photo";"1.449090e-03"
" 0";" 97";"0.00";" -9.80";"savoir plus";"1.742865e-03"
" 0";" 97";"0.00";" -9.80";"en savoir plus";"1.742865e-03"
" 0";" 96";"0.00";" -9.70";"pour en savoir plus";"1.841456e-03"
" 2";"134";"1.49";" -9.50";"sur les";"2.059667e-03"
" 0";" 94";"0.00";" -9.50";"emji_main_avec_index_pointant_à_droite rts info emji_appareil_photo";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"emji_chaînons pour en";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"savoir plus ,";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"emji_chaînons pour en savoir";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"en savoir plus ,";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"emji_chaînons pour en savoir plus";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"pour en savoir plus ,";"2.055933e-03"
" 0";" 94";"0.00";" -9.50";"emji_chaînons pour en savoir plus ,";"2.055933e-03"
" 1";"114";"0.88";" -9.42";". emji_main_qui_écrit rts";"2.142474e-03"
" 0";" 93";"0.00";" -9.40";"plus , cliquez";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"savoir plus , cliquez";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"plus , cliquez sur";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"en savoir plus , cliquez";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"savoir plus , cliquez sur";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"pour en savoir plus , cliquez";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"en savoir plus , cliquez sur";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"emji_chaînons pour en savoir plus , cliquez";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"pour en savoir plus , cliquez sur";"2.172499e-03"
" 0";" 93";"0.00";" -9.40";"emji_chaînons pour en savoir plus , cliquez sur";"2.172499e-03"
" 1";"113";"0.88";" -9.32";". emji_main_qui_écrit rts info";"2.262892e-03"
" 2";"124";"1.61";" -8.51";"lien en";"3.526742e-03"
" 2";"124";"1.61";" -8.51";"en bio";"3.526742e-03"
" 2";"124";"1.61";" -8.51";"lien en bio";"3.526742e-03"
" 0";" 83";"0.00";" -8.39";"la police";"3.780411e-03"
" 0";" 82";"0.00";" -8.29";"via le";"3.996811e-03"
" 0";" 80";"0.00";" -8.08";"via le lien";"4.468200e-03"
" 0";" 79";"0.00";" -7.98";"via le lien en";"4.724742e-03"
" 0";" 79";"0.00";" -7.98";"via le lien en bio";"4.724742e-03"
" 1";" 98";"1.02";" -7.82";"pour en";"5.161298e-03"
