"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"445";"4034";"11.03";"****";""
" 80";" 99";" 80.81";"610.64";"du monde";"8.130593e-135"
" 44";" 46";" 95.65";"413.27";"coupe du";" 7.119672e-92"
" 44";" 46";" 95.65";"413.27";"coupe du monde";" 7.119672e-92"
" 24";" 24";"100.00";"237.79";"ton rencard";" 1.192906e-53"
" 24";" 24";"100.00";"237.79";"emji_caméscope user_utilisateurice";" 1.192906e-53"
" 24";" 24";"100.00";"237.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice";" 1.192906e-53"
" 23";" 23";"100.00";"227.88";"dans ton";" 1.728856e-51"
" 23";" 23";"100.00";"227.88";"dans ton rencard";" 1.728856e-51"
" 22";" 22";"100.00";"217.97";"rencard ce";" 2.507673e-49"
" 22";" 22";"100.00";"217.97";"ton rencard ce";" 2.507673e-49"
" 22";" 22";"100.00";"217.97";"dans ton rencard ce";" 2.507673e-49"
" 31";" 42";" 73.81";"210.79";"l équipe";" 9.234569e-48"
" 22";" 23";" 95.65";"206.59";"katia da";" 7.634723e-47"
" 22";" 23";" 95.65";"206.59";"da souza";" 7.634723e-47"
" 22";" 23";" 95.65";"206.59";"katia da souza";" 7.634723e-47"
" 23";" 25";" 92.00";"205.99";"la coupe du";" 1.030452e-46"
" 23";" 25";" 92.00";"205.99";"la coupe du monde";" 1.030452e-46"
" 24";" 28";" 85.71";"197.03";"la coupe";" 9.303459e-45"
" 19";" 19";"100.00";"188.24";"user_utilisateurice emji_caméscope";" 7.697769e-43"
" 19";" 19";"100.00";"188.24";"emji_caméscope user_utilisateurice emji_caméscope";" 7.697769e-43"
" 19";" 19";"100.00";"188.24";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope";" 7.697769e-43"
" 18";" 18";"100.00";"178.33";"souza htag_lerencardrts";" 1.121366e-40"
" 18";" 18";"100.00";"178.33";"da souza htag_lerencardrts";" 1.121366e-40"
" 18";" 18";"100.00";"178.33";"katia da souza htag_lerencardrts";" 1.121366e-40"
" 17";" 17";"100.00";"168.42";"en coupe";" 1.635846e-38"
" 17";" 17";"100.00";"168.42";"en coupe du";" 1.635846e-38"
" 17";" 17";"100.00";"168.42";"en coupe du monde";" 1.635846e-38"
" 16";" 16";"100.00";"158.51";"la nati";" 2.390168e-36"
" 17";" 20";" 85.00";"138.11";"la user_utilisateurice";" 6.902465e-32"
" 13";" 13";"100.00";"128.79";"super g";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";": katia";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"user_utilisateurice emji_caméscope :";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope : katia";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";": katia da";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope user_utilisateurice emji_caméscope :";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"user_utilisateurice emji_caméscope : katia";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope : katia da";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";": katia da souza";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope :";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope user_utilisateurice emji_caméscope : katia";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"user_utilisateurice emji_caméscope : katia da";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope : katia da souza";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";": katia da souza htag_lerencardrts";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope : katia";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope user_utilisateurice emji_caméscope : katia da";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"user_utilisateurice emji_caméscope : katia da souza";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope : katia da souza htag_lerencardrts";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope : katia da";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope user_utilisateurice emji_caméscope : katia da souza";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"user_utilisateurice emji_caméscope : katia da souza htag_lerencardrts";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope : katia da souza";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_caméscope user_utilisateurice emji_caméscope : katia da souza htag_lerencardrts";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"emji_main_qui_écrit emji_caméscope user_utilisateurice emji_caméscope : katia da souza htag_lerencardrts";" 7.545248e-30"
" 13";" 13";"100.00";"128.79";"gut behrami";" 7.545248e-30"
