"";"";"";"";"*postComments_337";""
"48";"*i_0206";"-0.66160162901092";"0.360071753196898";"1.73283933867335";"89"
"49";"*i_0173";"-1.22215950061776";"-4.52387283124905";"1.72727146224159";"92"
"50";"*i_0410";"0.499504662589499";"0.410885493345237";"1.65946199806925";"99"
"51";"*postComments_298";"0.499504662589499";"0.410885493345237";"1.65946199806925";"101"
"52";"*i_0091";"0.499504662589499";"0.410885493345237";"1.65946199806925";"102"
"53";"*i_0081";"-0.413144986401518";"0.654837696215865";"1.65946199806925";"103"
"54";"*i_0973";"-0.534226259504855";"0.276638869229389";"1.65337751454588";"104"
"55";"*postLikes_3200";"-0.214488128830593";"0.0681575024851324";"1.63684608761448";"105"
"56";"*i_0794";"-0.421400278542215";"0.66629909869404";"1.63382297944878";"106"
"57";"*postReposts_492";"-0.421400278542215";"0.66629909869404";"1.63382297944878";"107"
"58";"*postComments_203";"0.202522290133646";"0.951629665082804";"1.63303850201338";"108"
"59";"*i_0195";"0.202522290133646";"0.951629665082804";"1.63303850201338";"109"
"60";"*postComments_121";"-0.117651851334721";"0.832064865547536";"1.63047460015133";"110"
"61";"*i_0981";"-0.593598137262896";"1.26410938370936";"1.62969012271593";"111"
"62";"*i_0852";"-0.593598137262896";"1.26410938370936";"1.62969012271593";"112"
"63";"*i_0266";"-0.593598137262896";"1.26410938370936";"1.62969012271593";"113"
"64";"*postComments_18";"0.0489126919031948";"0.38643380934437";"1.62546159800315";"115"
"65";"*i_0948";"0.265008489043737";"0.405855008236982";"1.5950774475783";"117"
"66";"*i_0689";"0.494656805730872";"0.814062667118262";"1.58218140388412";"121"
"67";"*i_0284";"0.494656805730872";"0.814062667118262";"1.58218140388412";"122"
"68";"*i_0137";"-0.417992843260146";"1.05801486998889";"1.58218140388412";"123"
"69";"*i_0960";"-1.22215950061776";"-4.52387283124905";"1.57253807150747";"125"
"70";"*i_0818";"-1.22215950061776";"-4.52387283124905";"1.57253807150747";"126"
"71";"*i_0571";"-1.22215950061776";"-4.52387283124905";"1.57253807150747";"127"
"72";"*i_0472";"-1.22215950061776";"-4.52387283124905";"1.57253807150747";"128"
"73";"*i_0210";"-1.22215950061776";"-4.52387283124905";"1.57253807150747";"129"
"74";"*postReposts_100";"-1.09621113510862";"-3.75043449807432";"1.56249293361512";"131"
"75";"*i_0774";"-0.427460099615499";"1.17027056591032";"1.56138318504796";"133"
"76";"*i_0666";"-0.427460099615499";"1.17027056591032";"1.56138318504796";"134"
"77";"*i_0957";"-0.691179718057891";"1.96033221624486";"1.54665031613919";"136"
"78";"*i_0825";"0.264164794817959";"1.58535655389299";"1.54665031613919";"138"
"79";"*i_0578";"0.264164794817959";"1.58535655389299";"1.54665031613919";"139"
"80";"*i_0150";"0.264164794817959";"1.58535655389299";"1.54665031613919";"140"
"81";"*postComments_326";"0.264164794817959";"1.58535655389299";"1.54665031613919";"141"
"82";"*postReposts_220";"0.264164794817959";"1.58535655389299";"1.54665031613919";"142"
"83";"*postDate_29-10-2025";"-0.315348303950169";"0.262322129257316";"1.54653551456328";"143"
"84";"*i_0754";"-0.397162609678534";"0.688896017086974";"1.52994668684391";"145"
"85";"*postLikes_958";"-0.397162609678534";"0.688896017086974";"1.52994668684391";"146"
"86";"*i_0530";"-0.38769535332318";"0.576640321165543";"1.52994668684391";"147"
"87";"*i_0509";"-0.430390217208013";"0.707663780646782";"1.52994668684391";"148"
"88";"*i_0491";"0.524954295667837";"0.332688118294914";"1.52994668684391";"149"
"89";"*i_0328";"-0.395950645463877";"0.588101723643718";"1.52994668684391";"150"
"90";"*i_0287";"-0.397162609678534";"0.688896017086974";"1.52994668684391";"151"
"91";"*postLikes_639";"-0.397162609678534";"0.688896017086974";"1.52994668684391";"152"
"92";"*i_0246";"0.524954295667837";"0.332688118294914";"1.52994668684391";"153"
"93";"*i_0930";"-0.71557511325664";"2.13438792437873";"1.52807159443734";"154"
"94";"*postReposts_1400";"-0.71557511325664";"2.13438792437873";"1.52807159443734";"155"
"95";"*i_0373";"-0.71557511325664";"2.13438792437873";"1.52807159443734";"156"
"96";"*i_0346";"-0.71557511325664";"2.13438792437873";"1.52807159443734";"157"
"97";"*i_0697";"0.160697036670174";"0.807321009263496";"1.52382393612858";"158"
"98";"*postComments_545";"0.160697036670174";"0.807321009263496";"1.52382393612858";"159"
"99";"*i_0928";"-0.389588237194292";"0.568552379881137";"1.51242031292127";"160"
"100";"*i_0856";"-0.389588237194292";"0.568552379881137";"1.51242031292127";"161"
"101";"*i_0710";"-0.389588237194292";"0.568552379881137";"1.51242031292127";"162"
"102";"*postComments_71";"-0.55244861148156";"1.54849169535115";"1.49462606865482";"164"
"103";"*postDate_31-12-2025";"0.0760214990331807";"-0.0904202523768395";"1.48932606256686";"166"
"104";"*i_0297";"-0.391180220686143";"1.00356172554347";"1.48115601708108";"167"
"105";"*i_0411";"-0.340520942053776";"0.890195500974064";"1.47857298162305";"168"
"106";"*i_0933";"0.549579885020898";"0.117361582885179";"1.47137874953253";"169"
"107";"*i_0778";"0.549579885020898";"0.117361582885179";"1.47137874953253";"170"
"108";"*postLikes_11200";"0.549579885020898";"0.117361582885179";"1.47137874953253";"171"
"109";"*i_0746";"0.549579885020898";"0.117361582885179";"1.47137874953253";"172"
"110";"*postReposts_67";"0.549579885020898";"0.117361582885179";"1.47137874953253";"173"
"111";"*postLikes_14600";"0.549579885020898";"0.117361582885179";"1.47137874953253";"175"
"112";"*i_0609";"0.549579885020898";"0.117361582885179";"1.47137874953253";"177"
"113";"*i_0534";"0.549579885020898";"0.117361582885179";"1.47137874953253";"178"
"114";"*i_0520";"-0.591232176217873";"0.422301836473465";"1.47137874953253";"179"
"115";"*postLikes_17500";"-0.591232176217873";"0.422301836473465";"1.47137874953253";"180"
"116";"*postReposts_93";"-0.591232176217873";"0.422301836473465";"1.47137874953253";"181"
"117";"*postReposts_90";"-0.591232176217873";"0.422301836473465";"1.47137874953253";"184"
"118";"*i_0160";"0.549579885020898";"0.117361582885179";"1.47137874953253";"185"
"119";"*i_0092";"0.549579885020898";"0.117361582885179";"1.47137874953253";"186"
"120";"*postLikes_1000";"-0.277842102505443";"0.00816124678918704";"1.46445238778581";"187"
"121";"*i_0492";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"191"
"122";"*i_0355";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"192"
"123";"*postReposts_212";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"193"
"124";"*i_0331";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"194"
"125";"*i_0244";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"196"
"126";"*postLikes_39300";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"197"
"127";"*postReposts_594";"-0.514523913503785";"-0.864545889106133";"1.45226428714309";"198"
"128";"*i_0562";"0.268417476599572";"-0.822249728930107";"1.44822709839017";"201"
"129";"*i_0486";"-0.52770295079697";"-0.509770010303551";"1.44822709839017";"202"
"130";"*postReposts_53";"0.108220205240584";"0.280946120642841";"1.44725128499491";"203"
"131";"*postLikes_11600";"-0.0398628181154254";"-0.347177908971726";"1.44725128499491";"204"
"132";"*postDate_26-12-2025";"0.101302499969349";"0.430548072196032";"1.43416390534088";"206"
"133";"*i_0789";"0.361746375612954";"0.889133721357492";"1.43360903105731";"207"
"134";"*i_0544";"0.361746375612954";"0.889133721357492";"1.43360903105731";"208"
"135";"*i_0516";"0.361746375612954";"0.889133721357492";"1.43360903105731";"209"
"136";"*i_0435";"0.361746375612954";"0.889133721357492";"1.43360903105731";"210"
"137";"*i_0400";"-0.560370529733417";"1.24534162014955";"1.43360903105731";"211"
"138";"*i_0216";"-0.719310409933868";"0.106512940717677";"1.43360903105731";"212"
"139";"*i_0119";"0.361746375612954";"0.889133721357492";"1.43360903105731";"213"
"140";"*i_0908";"-0.454139802377851";"1.10191512434078";"1.42714187561423";"214"
"141";"*i_0707";"-0.534233665723968";"0.290804332653317";"1.4233725572051";"215"
"142";"*postComments_296";"-0.534233665723968";"0.290804332653317";"1.4233725572051";"216"
"143";"*i_0595";"-0.593598137262896";"1.26410938370936";"1.42210973987007";"217"
"144";"*i_0038";"-0.593598137262896";"1.26410938370936";"1.42210973987007";"218"
"145";"*i_0585";"-0.66160162901092";"0.360071753196898";"1.42174620154634";"219"
"146";"*i_0228";"-0.66160162901092";"0.360071753196898";"1.42174620154634";"221"
"147";"*postReposts_165";"-0.66160162901092";"0.360071753196898";"1.42174620154634";"222"
"148";"*postReposts_168";"-0.176396325787064";"1.38842889413269";"1.41910576530035";"223"
"149";"*i_0898";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"224"
"150";"*i_0810";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"225"
"151";"*i_0740";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"227"
"152";"*i_0546";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"228"
"153";"*i_0465";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"229"
"154";"*i_0427";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"230"
"155";"*i_0189";"-1.22215950061776";"-4.52387283124905";"1.41788121515729";"231"
"156";"*postLikes_0";"-1.1377287693909";"-3.41416270531109";"1.41238987310947";"233"
"157";"*i_0177";"-1.10422023609876";"-3.91398500755857";"1.41238987310947";"235"
"158";"*postDate_10-11-2025";"0.037697091152715";"0.185023110560059";"1.40686026386968";"237"
"159";"*i_0680";"-0.380123817838732";"0.608992086303167";"1.40561658013063";"238"
"160";"*postComments_805";"-0.380123817838732";"0.608992086303167";"1.40561658013063";"239"
"161";"*i_0757";"0.121204306137817";"1.53181535886239";"1.39756133622077";"240"
"162";"*i_0242";"0.121204306137817";"1.53181535886239";"1.39756133622077";"241"
"163";"*i_0917";"-0.411081163366344";"0.651972345596322";"1.3971212635131";"242"
"164";"*i_0734";"-0.444681187282607";"0.283587851743997";"1.3971212635131";"243"
"165";"*i_0322";"0.729730897872428";"0.347032092008036";"1.3971212635131";"244"
"166";"*i_0168";"-0.401180444420105";"0.722273199264046";"1.3971212635131";"245"
"167";"*i_0962";"-0.0819327391428131";"1.35573704988764";"1.39260573486054";"246"
"168";"*postReposts_52";"-0.635005049339717";"1.03804570425385";"1.39260573486054";"247"
"169";"*postComments_50";"-0.113948355047351";"0.252500802050195";"1.39038623772623";"249"
"170";"*postLikes_17200";"0.539745010518643";"-0.638057121338079";"1.37863820979118";"252"
"171";"*postComments_26";"-0.0351656138942207";"-0.29587076050069";"1.37844687383133";"253"
"172";"*postComments_98";"0.628673336953754";"0.315467579545785";"1.37814073629556";"254"
"173";"*postDate_16-11-2025";"-0.625117549669138";"-1.74753688005918";"1.356558040024";"255"
"174";"*i_0635";"-0.421400278542215";"0.66629909869404";"1.35573529539663";"256"
"175";"*postReposts_103";"-0.421400278542215";"0.66629909869404";"1.35573529539663";"257"
"176";"*i_0758";"-0.532696793869018";"0.624851539651821";"1.34834972734626";"258"
"177";"*i_0129";"0.0481510566602989";"0.369320633035857";"1.34834972734626";"259"
"178";"*postReposts_1";"-0.377093660426553";"-0.51264490615281";"1.34398726746158";"261"
"179";"*i_0970";"-0.405725310225068";"1.10025179967626";"1.34280098451048";"262"
"180";"*postComments_409";"0.725186032067464";"0.725010692420247";"1.34280098451048";"264"
"181";"*i_0108";"0.725186032067464";"0.725010692420247";"1.34280098451048";"265"
"182";"*i_0817";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"266"
"183";"*i_0675";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"267"
"184";"*i_0574";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"268"
"185";"*i_0559";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"269"
"186";"*i_0552";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"270"
"187";"*i_0549";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"271"
"188";"*i_0066";"-0.340520942053776";"0.890195500974064";"1.34272445012654";"272"
"189";"*i_0211";"0.413419952807912";"0.64003476280339";"1.33413346552909";"273"
"190";"*i_0045";"0.413419952807912";"0.64003476280339";"1.33413346552909";"274"
"191";"*postLikes_7200";"-0.435420797007269";"-1.56767530373627";"1.3335977248415";"275"
"192";"*i_0663";"-0.665312313318426";"1.38465447100752";"1.31783164174951";"278"
"193";"*i_0358";"0.509099771836609";"1.44809871127156";"1.31783164174951";"280"
"194";"*i_0260";"-0.621811570455924";"1.82333981852757";"1.31783164174951";"281"
"195";"*i_0259";"-0.685080869258204";"1.91681828921139";"1.31783164174951";"282"
"196";"*i_0055";"-0.643546359846355";"1.89335858476163";"1.31783164174951";"283"
"197";"*postComments_1100";"-0.643546359846355";"1.89335858476163";"1.31783164174951";"284"
"198";"*postComments_756";"0.509099771836609";"1.44809871127156";"1.31783164174951";"286"
"199";"*i_0023";"-0.685080869258204";"1.91681828921139";"1.31783164174951";"287"
"200";"*postComments_300";"0.509099771836609";"1.44809871127156";"1.31783164174951";"289"
"201";"*i_0994";"-0.445573149044043";"0.508711795961742";"1.31681756116228";"290"
"202";"*postLikes_15400";"-0.445573149044043";"0.508711795961742";"1.31681756116228";"291"
"203";"*postComments_308";"-0.40717312171117";"0.929722646078684";"1.31681756116228";"292"
"204";"*i_0660";"0.363639144448972";"0.215687683568777";"1.31494246875571";"293"
"205";"*i_0526";"-0.557265796682741";"0.47110128891758";"1.31494246875571";"294"
"206";"*postComments_255";"-0.557265796682741";"0.47110128891758";"1.31494246875571";"295"
"207";"*postReposts_184";"-0.557265796682741";"0.47110128891758";"1.31494246875571";"296"
"208";"*i_0423";"0.371559719605964";"0.271928366502956";"1.31494246875571";"297"
"209";"*i_0351";"0.363639144448972";"0.215687683568777";"1.31494246875571";"298"
"210";"*i_0283";"0.363639144448972";"0.215687683568777";"1.31494246875571";"299"
"211";"*i_0977";"-0.397541247531273";"0.592989059584363";"1.30610274741044";"300"
"212";"*i_0952";"-0.440590712211443";"0.742441630838193";"1.30610274741044";"301"
"213";"*i_0811";"-0.377321413409163";"0.648963160154369";"1.30610274741044";"302"
"214";"*i_0637";"0.75358992888337";"0.273722052898359";"1.30610274741044";"305"
"215";"*postComments_207";"0.75358992888337";"0.273722052898359";"1.30610274741044";"306"
"216";"*i_0579";"-0.387222132355402";"0.578662306486645";"1.30610274741044";"307"
"217";"*i_0568";"-0.387222132355402";"0.578662306486645";"1.30610274741044";"308"
"218";"*i_0369";"0.75358992888337";"0.273722052898359";"1.30610274741044";"309"
"219";"*i_0342";"0.75358992888337";"0.273722052898359";"1.30610274741044";"310"
"220";"*postComments_260";"0.75358992888337";"0.273722052898359";"1.30610274741044";"311"
"221";"*postReposts_70";"0.75358992888337";"0.273722052898359";"1.30610274741044";"312"
"222";"*i_0311";"0.75358992888337";"0.273722052898359";"1.30610274741044";"313"
"223";"*i_0101";"0.75358992888337";"0.273722052898359";"1.30610274741044";"314"
"224";"*i_0401";"0.244701822668499";"0.889310684626921";"1.30348144476044";"316"
"225";"*postComments_30";"-0.432147471039831";"-1.0961951011261";"1.30177855471774";"317"
"226";"*i_0323";"-1.04098900651478";"-3.30340547030779";"1.2986789121681";"318"
"227";"*i_0927";"-0.479723319213783";"-0.513597611090093";"1.29175255042137";"320"
"228";"*postReposts_160";"-0.479723319213783";"-0.513597611090093";"1.29175255042137";"321"
"229";"*i_0903";"0.425005754620243";"-0.813790496894902";"1.29175255042137";"322"
"230";"*i_0462";"0.425005754620243";"-0.813790496894902";"1.29175255042137";"324"
"231";"*i_0367";"-0.479723319213783";"-0.513597611090093";"1.29175255042137";"325"
"232";"*i_0294";"0.425005754620243";"-0.813790496894902";"1.29175255042137";"326"
"233";"*i_0276";"-0.489536778241886";"-0.577926235308679";"1.29175255042137";"327"
"234";"*postLikes_6500";"-0.306123187476252";"-0.664860483862892";"1.29158034805751";"328"
"235";"*i_0978";"-0.615831255645779";"1.73460031614928";"1.29150381367356";"329"
"236";"*postLikes_967";"-0.615831255645779";"1.73460031614928";"1.29150381367356";"330"
"237";"*i_0638";"-0.632802935055869";"1.66782322160526";"1.29150381367356";"331"
"238";"*i_0178";"0.0665398740760334";"1.13606176876184";"1.29150381367356";"332"
"239";"*postComments_305";"0.0665398740760334";"1.13606176876184";"1.29150381367356";"333"
"240";"*postReposts_190";"0.0665398740760334";"1.13606176876184";"1.29150381367356";"334"
"241";"*postLikes_6800";"-0.0838266941268289";"0.39843136023048";"1.29129334411772";"335"
"242";"*postComments_23";"-0.235039276449247";"-1.35260187299882";"1.29091067219802";"336"
"243";"*postComments_56";"-0.41002275624083";"-1.05232838675647";"1.28932258373123";"337"
"244";"*i_0993";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"338"
"245";"*i_0983";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"339"
"246";"*i_0924";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"340"
"247";"*i_0910";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"341"
"248";"*i_0885";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"342"
"249";"*i_0822";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"343"
"250";"*i_0669";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"344"
"251";"*i_0473";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"345"
"252";"*i_0058";"-0.514523913503785";"-0.864545889106133";"1.28907384698341";"347"
"253";"*i_0303";"-0.71557511325664";"2.13438792437873";"1.28526626138232";"348"
"254";"*postDate_27-12-2025";"-0.167859488874359";"0.266040260395165";"1.28522799419034";"350"
"255";"*postDate_4-12-2025";"-0.0751287848066029";"-1.38131979474302";"1.28209008444874";"351"
"256";"*postComments_67";"0.111651654980389";"0.887229880772645";"1.27723015106844";"352"
"257";"*i_0693";"-0.389588237194292";"0.568552379881137";"1.27481931797427";"353"
"258";"*postReposts_75";"-0.0440512006710298";"0.20970599886276";"1.27378610379106";"354"
"259";"*postReposts_113";"-0.52331321766323";"0.321154483292004";"1.27168140823266";"355"
"260";"*postLikes_16000";"-0.496610382065106";"0.598462744522999";"1.27168140823266";"356"
"261";"*postReposts_72";"0.397012999824345";"0.73576810331376";"1.27168140823266";"357"
"262";"*postLikes_10200";"-0.884224265734319";"-2.45473843468768";"1.26865830006697";"358"
"263";"*postDate_11-12-2025";"0.23862260242638";"0.116366274014219";"1.26846696410711";"359"
"264";"*postComments_9";"-0.279318012091355";"-0.656292944200244";"1.2658647950531";"360"
"265";"*i_0415";"-1.06200765620265";"-3.48583844526043";"1.26423843939433";"362"
"266";"*i_0338";"-1.06200765620265";"-3.48583844526043";"1.26423843939433";"363"
"267";"*i_0327";"-1.05375236406195";"-3.49729984773861";"1.26423843939433";"364"
"268";"*i_0199";"-1.09644722794678";"-3.36627638825737";"1.26423843939433";"365"
"269";"*i_0862";"-1.22215950061776";"-4.52387283124905";"1.26330089319105";"367"
"270";"*i_0502";"-1.22215950061776";"-4.52387283124905";"1.26330089319105";"368"
"271";"*postReposts_109";"-1.22215950061776";"-4.52387283124905";"1.26330089319105";"369"
"272";"*i_0285";"-1.22215950061776";"-4.52387283124905";"1.26330089319105";"370"
"273";"*i_0222";"-1.22215950061776";"-4.52387283124905";"1.26330089319105";"371"
"274";"*postReposts_14";"-0.0378717532821583";"-0.999070541013691";"1.26265035092754";"372"
"275";"*postDate_30-11-2025";"0.525578664415854";"0.119349238790081";"1.25928283803411";"373"
"276";"*i_0722";"-0.423849138236841";"0.40490938159001";"1.25560918760491";"374"
"277";"*postReposts_349";"-0.389048543946839";"0.755857659606049";"1.25560918760491";"376"
"278";"*i_0428";"0.465065090845363";"0.5304475503483";"1.25560918760491";"377"
"279";"*postComments_412";"0.465065090845363";"0.5304475503483";"1.25560918760491";"378"
"280";"*i_0251";"0.515680529887187";"0.455664773801241";"1.25560918760491";"379"
"281";"*i_0056";"0.451464392495758";"0.349640024245808";"1.25560918760491";"380"
"282";"*postReposts_20";"-0.0591818054358115";"-0.23320101094012";"1.25503517972535";"381"
"283";"*i_0573";"-0.382016701709844";"0.600904145018761";"1.2544420382498";"382"
"284";"*i_0334";"0.532525831152286";"0.365039883432538";"1.2544420382498";"383"
"285";"*i_0893";"-0.380123817838732";"0.608992086303167";"1.25409763352206";"384"
"286";"*i_0479";"-0.380123817838732";"0.608992086303167";"1.25409763352206";"385"
"287";"*postComments_44";"-0.349989485562198";"-1.99543015214669";"1.25214600673155";"386"
"288";"*postReposts_21";"-0.269465759498148";"-0.227030632414974";"1.25004131117315";"387"
"289";"*postLikes_1400";"-0.0350814930833846";"0.360858186466679";"1.24833842113045";"388"
"290";"*postReposts_101";"-0.0906257599337637";"0.284706379728289";"1.24594672163227";"389"
"291";"*postReposts_31";"-0.0539681402111747";"0.128614824898234";"1.24535358015672";"390"
"292";"*i_0550";"0.600582503831917";"0.795389805769526";"1.23840808481401";"391"
"293";"*i_0438";"0.600582503831917";"0.795389805769526";"1.23840808481401";"392"
"294";"*i_0363";"0.600582503831917";"0.795389805769526";"1.23840808481401";"393"
"295";"*i_0280";"0.600582503831917";"0.795389805769526";"1.23840808481401";"394"
"296";"*i_0949";"-0.55802423537464";"1.20875020234907";"1.23442829684904";"395"
"297";"*postLikes_11100";"0.144880141437369";"0.854201288322238";"1.23442829684904";"396"
"298";"*postComments_57";"0.726700987335785";"0.599017825616177";"1.23442829684904";"397"
"299";"*postReposts_56";"0.293294231033139";"0.715782734675809";"1.23171132621911";"398"
"300";"*postDate_29-12-2025";"-0.410185687308282";"-0.00660294920813537";"1.22842034770962";"399"
"301";"*postLikes_8500";"-0.0230404138448156";"-0.72500948317391";"1.22352214713735";"400"
"302";"*postDate_23-10-2025";"0.0546032509352302";"0.0241544680500766";"1.22053730616363";"401"
"303";"*postLikes_7800";"-0.620108360133645";"-1.75814051220203";"1.21684452213844";"402"
"304";"*i_0934";"-0.593598137262896";"1.26410938370936";"1.21464415860012";"403"
"305";"*postComments_46";"0.288949656058163";"0.15669126586064";"1.21274993259756";"404"
"306";"*postComments_303";"0.0107224946275081";"1.3595394984486";"1.21232899348588";"405"
"307";"*postReposts_66";"-0.12618219716183";"0.475309179102391";"1.21232899348588";"406"
"308";"*postComments_109";"0.539594015835045";"1.23052907610421";"1.21232899348588";"407"
"309";"*i_0765";"0.504124062086225";"0.701806971196831";"1.21223332550595";"408"
"310";"*i_0561";"0.512044637243216";"0.75804765413101";"1.21223332550595";"409"
"311";"*i_0296";"0.437033803002643";"1.00688613881194";"1.21223332550595";"410"
"312";"*i_0169";"0.461429198201392";"0.83283043067807";"1.21223332550595";"411"
"313";"*i_0158";"-0.493915314674458";"1.20780609302994";"1.21223332550595";"412"
"314";"*i_0109";"0.461429198201392";"0.83283043067807";"1.21223332550595";"413"
"315";"*i_0016";"0.437033803002643";"1.00688613881194";"1.21223332550595";"414"
"316";"*postComments_195";"0.998642621667609";"0.0712049638953127";"1.21104704255486";"415"
"317";"*i_0769";"0.14843140329025";"0.803316153281681";"1.21102790895887";"416"
"318";"*i_0255";"-0.528071482858514";"0.853022042563542";"1.21102790895887";"417"
"319";"*postLikes_9500";"-0.050590315196705";"0.593448453727949";"1.21056870265522";"418"
"320";"*postComments_51";"0.351764764785813";"0.467737640650976";"1.21056870265522";"419"
"321";"*i_0772";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"420"
"322";"*i_0421";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"421"
"323";"*i_0277";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"422"
"324";"*postLikes_873";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"423"
"325";"*i_0269";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"424"
"326";"*i_0061";"-0.340520942053776";"0.890195500974064";"1.20693331941799";"425"
