noël;9;5;0;1;2;6;2;0;2;36;4
connaître;15;4;2;4;5;4;4;2;2;24;4
vie;2;0;5;6;32;2;1;2;2;11;5
partie;8;2;6;6;7;9;5;12;5;0;6
ligne;3;28;3;1;7;8;5;4;3;4;3
octobre;22;4;18;4;2;1;4;7;5;3;1
expliquer;9;2;4;8;18;8;3;8;1;4;6
enquête;0;3;5;7;13;6;4;5;11;2;9
droit;3;0;3;1;11;3;6;16;19;4;6
couper;46;3;1;0;2;1;3;6;4;0;3
atteindre;4;15;3;18;8;4;4;3;3;9;1
rendre;10;2;3;4;11;4;7;11;2;15;3
français;14;3;3;0;3;6;1;10;4;10;4
mort;4;0;28;5;3;2;1;11;4;5;0
marquer;11;4;0;5;2;3;5;5;13;15;1
déclarer;7;1;6;4;3;4;4;19;7;9;2
violence;1;1;11;13;16;0;7;1;6;4;5
mois;4;5;6;5;6;9;9;6;4;6;3
réseau;4;5;4;0;23;7;5;8;0;9;3
nombre;2;1;4;26;5;12;8;2;2;0;4
lancer;8;2;8;5;5;3;17;1;8;11;1
gouvernement;0;0;4;2;4;2;8;13;20;3;9
continuer;5;1;7;4;10;3;8;4;5;13;8
christian;0;0;1;0;2;2;2;0;1;0;60
gaza;0;0;52;0;4;0;1;5;2;1;5
victime;2;0;10;8;22;1;3;5;7;1;5
ouvrir;13;6;1;0;6;3;9;4;7;9;5
france;8;9;1;0;2;4;10;14;0;10;1
décision;3;1;3;1;4;15;8;16;6;2;6
vendredi;7;12;12;1;5;6;1;11;2;3;2
suite;10;3;11;0;4;1;4;8;9;5;7
risque;1;4;1;5;34;4;4;5;0;3;2
cas;1;1;3;11;17;13;3;1;2;1;6
attendre;9;13;3;7;5;2;3;5;9;2;4
association;5;3;1;3;19;1;12;7;2;0;0
suivre;9;2;0;6;9;1;9;5;7;2;9
européen;2;3;1;5;12;5;12;9;5;5;2
soutenir;1;1;9;4;4;1;5;10;19;3;2
rapport;0;3;3;17;11;16;6;1;3;2;1
ministre;0;0;15;1;3;2;2;18;21;0;0
mardi;8;9;11;2;1;3;6;8;10;1;1
lieu;7;6;8;6;2;5;2;6;1;6;3
effet;7;5;1;6;21;4;3;2;2;5;4
créer;8;0;3;3;5;5;6;5;2;18;4
christophe;0;1;1;0;0;0;1;0;1;0;58
centre;4;3;9;3;8;6;8;4;11;1;2
toucher;0;11;8;8;13;5;6;4;1;7;1
samedi;12;9;14;1;4;1;5;7;2;2;2
pexels;0;0;0;6;11;1;5;2;0;8;31
montrer;4;1;3;11;11;3;4;6;5;10;4
donald;0;0;6;0;0;0;0;54;0;2;3
mercredi;9;8;5;3;6;2;2;9;8;7;0
israélien;0;0;46;0;0;0;0;1;5;0;1
autorité;0;5;25;3;10;1;4;3;4;0;4
région;2;7;14;1;7;3;10;7;1;3;1
animal;0;0;0;31;7;2;4;1;0;6;1
nombreux;3;4;3;12;6;6;5;9;2;4;3
début;9;7;5;6;2;6;9;6;3;5;1
événement;5;6;1;2;7;3;7;1;7;12;6
record;21;8;1;1;1;9;2;1;2;9;1
nuit;3;27;8;1;0;0;2;5;2;6;2
beutler;0;0;0;0;0;1;1;0;0;0;58
bally;0;0;0;0;2;1;0;0;1;0;56
accord;0;1;15;0;1;2;4;23;5;1;2
trouver;6;2;3;17;2;2;7;5;2;4;5
succès;23;2;0;4;6;1;2;4;1;11;0
htag_sportxinfo;1;0;0;0;1;0;1;0;0;0;3
gaetan;0;0;0;0;2;1;1;0;1;0;54
