le célèbre;1;1;0;0;0;0;0;0;0;3;0
, où;3;6;3;6;8;2;9;8;3;11;1
j .;1;0;0;1;0;0;0;0;0;2;1
a écrit;1;0;0;1;0;1;0;2;0;1;0
harry potter;7;0;0;0;0;0;0;0;0;0;0
, a;32;7;22;11;22;19;22;54;37;27;9
a rouvert;1;1;0;0;0;0;0;1;0;0;1
ses portes;2;0;0;0;0;3;0;0;0;1;0
plus de;19;15;23;16;21;17;22;4;15;24;4
de quatre;1;0;0;0;0;0;1;2;1;3;0
quatre ans;1;0;0;1;1;1;0;2;1;0;2
ans de;3;1;3;0;1;1;0;4;2;4;3
suite à;4;1;5;0;3;1;2;4;7;0;1
à un;15;8;4;7;13;6;4;7;2;4;4
un incendie;1;0;4;0;0;0;0;0;0;0;0
quatre ans de;1;0;0;0;0;0;0;1;0;0;2
suite à un;2;1;0;0;1;0;0;0;0;0;1
la nouvelle;4;0;0;0;0;1;4;1;1;3;0
cédric grolet;4;0;0;0;0;0;0;0;0;0;0
à paris;3;0;0;0;0;0;0;0;0;1;0
a été;24;13;39;13;23;7;22;19;32;23;7
, avec;12;28;13;17;22;19;17;7;12;17;8
avec un;14;6;3;5;11;7;6;3;2;9;5
estimé à;1;1;0;0;0;3;1;0;0;0;1
à 20;1;1;0;1;0;0;0;0;1;0;0
20 000;1;0;0;0;0;2;0;1;1;0;0
euros .;2;0;0;0;0;4;0;0;1;0;0
en octobre;2;0;2;0;0;0;2;1;1;0;0
dans le;28;17;30;19;21;19;30;15;17;16;16
, l;27;9;15;20;28;14;23;15;12;24;6
l établissement;1;0;1;1;2;1;0;0;0;0;0
dans la;17;12;43;9;26;8;16;19;11;20;21
la nuit;3;8;7;0;0;0;0;3;1;5;1
nuit du;2;1;0;0;0;0;0;0;0;2;0
décembre .;2;3;0;0;1;1;4;1;1;3;1
, avec un;1;5;2;2;1;3;3;1;2;3;1
dans la nuit;3;3;6;0;0;0;0;2;1;1;0
la nuit du;2;1;0;0;0;0;0;0;0;2;0
star des;2;0;0;0;1;1;0;0;0;0;0
des réseaux;2;0;1;0;5;2;0;0;0;0;0
réseaux sociaux;2;1;0;0;16;2;2;1;0;6;0
sociaux ,;1;0;0;0;5;1;1;1;0;3;0
, avait;1;0;0;0;0;1;1;1;2;3;1
et la;17;6;10;12;27;10;18;14;11;17;7
avec une;9;14;4;9;9;8;6;6;3;7;2
à l;18;16;29;29;41;29;40;38;25;39;19
oeuvre de;1;0;0;0;2;1;0;0;0;0;2
. l;6;11;21;11;22;10;17;12;13;8;4
l ouverture;2;2;0;0;0;1;0;0;5;2;2
de nombreux;2;2;2;5;1;1;4;6;2;4;2
, notamment;1;5;10;2;26;6;7;10;2;7;5
notamment pour;1;0;1;0;0;1;1;0;1;2;1
pour les;17;10;4;16;25;22;19;9;4;9;16
d or;4;0;0;0;0;1;0;4;0;1;0
dans les;12;20;12;10;12;14;21;23;4;18;11
star des réseaux;2;0;0;0;1;1;0;0;0;0;0
des réseaux sociaux;1;0;0;0;4;1;0;0;0;0;0
réseaux sociaux ,;1;0;0;0;4;1;1;1;0;2;0
, notamment pour;1;0;0;0;0;1;1;0;0;1;0
de cette;11;1;0;6;3;7;9;5;8;2;1
. emji_main_qui_écrit;17;8;18;25;50;25;39;21;21;36;198
emji_main_qui_écrit rtsinfo;10;6;13;10;23;18;20;11;11;24;186
rtsinfo emji_appareil_photo;3;4;6;4;8;9;9;7;6;13;93
. emji_main_qui_écrit rtsinfo;10;5;10;10;19;15;17;9;10;17;97
emji_main_qui_écrit rtsinfo emji_appareil_photo;3;4;6;4;7;8;9;7;6;13;92
. emji_main_qui_écrit rtsinfo emji_appareil_photo;3;4;6;4;7;8;9;7;6;12;60
, le;55;21;18;16;39;17;40;36;34;45;14
, ainsi;4;4;4;0;5;1;4;3;5;3;1
ainsi que;4;6;5;2;7;2;3;7;7;4;5
que les;7;5;9;18;31;22;14;11;5;15;11
de la;106;57;75;66;99;77;143;98;65;95;72
la pop;2;0;0;0;0;0;0;0;0;2;0
succès .;2;1;0;0;1;0;0;0;0;0;0
. sa;3;0;2;0;1;0;1;0;0;0;0
a rapporté;1;0;1;0;1;1;0;0;0;0;0
millions de;2;4;4;3;11;27;20;6;4;15;4
de dollars;1;0;0;0;0;10;1;4;0;7;1
en 2023;4;1;1;2;2;1;1;1;2;2;1
2023 .;2;0;1;5;0;2;1;0;4;0;1
, ainsi que;2;4;3;0;5;1;3;3;5;3;1
ainsi que les;2;1;1;1;1;0;0;1;0;0;1
millions de dollars;1;0;0;0;0;2;1;4;0;6;0
une vidéo;1;0;1;0;1;0;1;1;0;0;0
de plus;3;3;2;6;4;9;9;2;2;8;7
de sa;16;2;0;5;9;2;2;7;6;8;5
lors de;19;2;5;3;5;2;3;7;7;2;3
la dernière;6;0;0;2;1;2;1;2;1;2;1
date de;2;0;0;0;0;0;1;1;0;0;0
en juillet;1;0;2;0;0;1;1;0;0;0;0
de plus de;1;0;1;2;0;1;4;0;1;1;0
lors de la;14;0;2;1;2;0;1;1;1;1;0
de la dernière;1;0;0;1;0;1;1;0;0;1;0
, qui;33;7;16;14;26;24;29;28;20;32;10
qui a;23;4;12;3;3;7;10;8;3;11;0
a connu;1;1;0;0;0;0;0;0;0;3;0
succès en;4;0;0;1;1;0;0;0;0;1;0
a conquis;2;0;0;0;0;0;0;0;0;3;0
avec son;7;0;1;0;0;1;0;5;0;3;0
son dernier;4;0;0;0;0;1;0;1;0;0;1
par la;10;4;9;5;14;14;13;9;13;9;6
, il;21;4;5;7;16;7;10;19;9;19;6
il a;21;2;5;4;1;2;5;12;7;18;5
a remporté;19;0;0;0;0;0;1;0;6;1;0
awards ,;5;0;0;0;0;0;0;0;0;3;0
, qui a;10;2;6;1;2;3;6;5;3;3;0
, il a;8;0;2;1;1;1;2;5;2;10;0
il a remporté;5;0;0;0;0;0;0;0;0;0;0
remporté la;4;0;0;0;0;0;0;0;0;0;0
la bataille;3;0;0;0;0;0;0;0;0;1;0
des sexes;3;0;0;1;0;0;0;0;0;0;0
