"";"X";"V1"
"1";1;0
"2";2;13
"3";3;12
"4";4;17
"5";5;0
"6";6;0
"7";7;15
"8";8;9
"9";9;2
"10";10;13
"11";11;0
"12";12;9
"13";13;9
"14";14;17
"15";15;22
"16";16;12
"17";17;10
"18";18;11
"19";19;0
"20";20;0
"21";21;12
"22";22;0
"23";23;0
"24";24;15
"25";25;0
"26";26;8
"27";27;14
"28";28;4
"29";29;0
"30";30;0
"31";31;4
"32";32;22
"33";33;13
"34";34;12
"35";35;13
"36";36;9
"37";37;15
"38";38;0
"39";39;21
"40";40;2
"41";41;0
"42";42;12
"43";43;21
"44";44;21
"45";45;20
"46";46;14
"47";47;2
"48";48;13
"49";49;20
"50";50;0
"51";51;17
"52";52;0
"53";53;20
"54";54;9
"55";55;13
"56";56;9
"57";57;21
"58";58;0
"59";59;7
"60";60;0
"61";61;7
"62";62;18
"63";63;4
"64";64;0
"65";65;7
"66";66;0
"67";67;22
"68";68;13
"69";69;14
"70";70;17
"71";71;0
"72";72;6
"73";73;15
"74";74;12
"75";75;3
"76";76;13
"77";77;11
"78";78;8
"79";79;1
"80";80;9
"81";81;16
"82";82;6
"83";83;1
"84";84;19
"85";85;15
"86";86;18
"87";87;0
"88";88;0
"89";89;10
"90";90;21
"91";91;12
"92";92;20
"93";93;4
"94";94;12
"95";95;0
"96";96;7
"97";97;22
"98";98;9
"99";99;8
"100";100;9
"101";101;14
"102";102;18
"103";103;8
"104";104;0
"105";105;6
"106";106;15
"107";107;14
"108";108;13
"109";109;10
"110";110;3
"111";111;20
"112";112;8
"113";113;11
"114";114;13
"115";115;11
"116";116;11
"117";117;17
"118";118;0
"119";119;0
"120";120;0
"121";121;22
"122";122;8
"123";123;20
"124";124;0
"125";125;20
"126";126;0
"127";127;16
"128";128;0
"129";129;0
"130";130;8
"131";131;13
"132";132;20
"133";133;12
"134";134;14
"135";135;0
"136";136;5
"137";137;4
"138";138;18
"139";139;8
"140";140;7
"141";141;0
"142";142;17
"143";143;11
"144";144;2
"145";145;0
"146";146;0
"147";147;5
"148";148;4
"149";149;16
"150";150;15
"151";151;1
"152";152;6
"153";153;1
"154";154;19
"155";155;17
"156";156;18
"157";157;0
"158";158;4
"159";159;6
"160";160;19
"161";161;10
"162";162;0
"163";163;0
"164";164;9
"165";165;0
"166";166;11
"167";167;10
"168";168;8
