"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Coord. facteur 21";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"Corr. facteur 21";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"COR -facteur 21";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"CTR -facteur 21";"mass";"chi.distance";"inertie"
"classe 11";-1,47705715326536;1,5412824551095;1,35495006813324;0,067982307299524;-2,70438146901287;0,157369241316372;-0,314650130394902;-0,560786547599012;-1,63318609303581;2,10975601747218;-1,17496205792397;-0,411125802998559;-1,66908491142123;-0,240495336659221;0,382789630413937;0,0431525879842593;0,307192819784971;-0,128049617434226;0,178531048599632;0,0931277322018693;0,139616232670036;-0,289783462080596;0,302383807490671;0,265827304530476;0,0133374313417267;-0,530571903155303;0,0308742308805313;-0,0617311279582995;-0,110020568190073;-0,320414358520609;0,413912489125342;-0,230515503212474;-0,0806586652928139;-0,327457338444124;-0,047182718094069;0,0750993988991392;0,00846609511092465;0,0602680801123993;-0,0251220214303511;0,0350259603954443;0,018270705770262;0,0273912726913312;0,126339440124539;0,130130836912803;0,0835095372670572;0,000203883724114882;0,305512405747515;0,000902140623664295;0,00327104605694057;0,00990837407991675;0,0811651981108769;0,131308576074233;0,03967407766628;0,0046318418122382;0,0747743513380826;0,00147045917707363;0,00355419410910033;4,3389696712593e-05;0,00206446471055814;0,000345470211396082;0,000663979512857456;0,000166629543751595;0,000359703500278678;0,0808620413705185;0,0880470014142772;0,068045072749482;0,000171293901452417;0,2710728383904;0,000917888233492638;0,00366949189342297;0,0116558855534705;0,098860191360102;0,164973644619095;0,0511679226472121;0,00626468977782632;0,103254018485621;0,00214369709602207;0,00543088278321887;6,90182262603371e-05;0,0034976167600541;0,000607724396557005;0,00118134735186671;0,000321446095739036;0,00072247351430522;0,0370638133796029;2,12733591925705;0,167734441352169
"classe 12";-1,24281236909909;1,30573134393061;0,775679391139235;0,215026534905453;-1,41916023693276;-0,0622571594971999;0,0712085779605565;0,139314413507133;1,51699518068314;-2,01954643895067;2,27974862343613;2,12197897364375;-0,312933659480839;-1,13531800028063;-0,323666607300667;-0,374056417798084;0,0578770877917974;-0,0485315402257869;-0,0582714647725346;0,0102858306417116;-0,157650623507125;-0,255367757998755;0,268296079230344;0,159383276161514;0,0441827306312146;-0,291602961925146;-0,0127923342537181;0,0146316333472354;0,0286257284838719;0,311705666774776;-0,414967745020957;0,468432974471963;0,436015143148853;-0,0643002668873472;-0,233280275893503;-0,0665056269960931;-0,0768595092494822;0,0118923358958862;-0,00997205284388144;-0,0119733707872996;0,00211348838765811;-0,0323933743122494;0,111492306674985;0,116416042508179;0,0341148463947707;0,00254251948173486;0,104868543248682;0,000175995904140414;0,000208826145458175;0,000762234745726053;0,087288358863767;0,149977369074892;0,186175486662325;0,153806900776232;0,00327634607288659;0,0408473718997428;0,00316742269562856;0,00406383963135516;9,13456989295028e-05;6,18573917261758e-05;8,81715463131552e-05;2,53374035427942e-06;0,000571680842168723;0,0625709303312304;0,0690667685989224;0,0243739538385845;0,00187303369985789;0,0815876355063397;0,000157014616359579;0,000205412138708593;0,000786237185946023;0,093224460906615;0,165222491417743;0,210540380141823;0,182407894719236;0,00396703503643323;0,0522151494775541;0,00424382307156453;0,00566807645105231;0,000135698428923441;9,54134561603803e-05;0,000137554039495963;4,28588207188996e-06;0,00100682238755454;0,0405099286678234;1,90542282528328;0,147076811176228
"classe 13";0,0356417925308221;-0,940055617984376;0,0314987838552919;-0,308003331666946;0,402999155071683;0,717561153460669;0,256439469455938;-1,8422836992311;0,298224324651111;-0,053559876643183;0,229563007668672;0,591860141141689;-0,518827303741303;0,499065845521054;1,76502926715784;-0,499203750293127;-0,276581779734617;-1,08811999877617;-0,28254492741453;-1,68696242978504;2,65405103179871;0,00782898410495141;-0,206490189420341;0,00691894151830674;-0,0676552164374819;0,0885217536866763;0,157617629919036;0,0563288316241821;-0,404671279807785;0,0655071850099667;-0,0117648241889075;0,0504252174345233;0,130006470166884;-0,113964265705571;0,109623514825458;0,387701770762595;-0,109653806631562;-0,0607532394839273;-0,239013628939439;-0,0620630891038964;-0,370553810867286;0,582981995748762;0,000144486196076141;0,0950792584823376;8,86420929687381e-05;0,00821986187644128;0,0133249059590301;0,0368396342972052;0,00426740145161384;0,210030890406657;0,00531554217695929;0,000166215183613648;0,00297458169160446;0,018854081076025;0,0141907180886933;0,0124370759215394;0,148418340140652;0,01140490137298;0,00328696750479489;0,0489971200758863;0,00326636814424126;0,107390955318717;0,255302052541965;5,847176561325e-05;0,0406756246136162;4,56682852354969e-05;0,00436654520742392;0,00747541664902683;0,0236998158161169;0,00302689162461804;0,15622126533508;0,00409367404867933;0,000132040228873217;0,00242566568526326;0,0161237226466169;0,0123900419995968;0,0114641756240693;0,143393991700269;0,0114705121945691;0,00352106681325986;0,0544980191251449;0,0036745330820964;0,130989943065764;0,324224381618429;0,0460285328706381;1,51794000182461;0,106056268841721
"classe 14";0,108573698842308;-0,932332082600012;0,170584052234634;-0,199116691188391;0,358280812707546;0,359742164740996;0,478714069837949;-1,24268717494504;0,0184400106395251;0,213071086494565;0,488207810596054;0,155738609252603;-0,246494308828075;0,299109870754769;1,952878892616;-0,30151388468893;1,23035718793279;-0,410546950525045;0,797851899015549;-1,23405906350921;-4,06827183715776;0,0206156069877151;-0,177028064824756;0,0323899233123548;-0,0378076043646264;0,0680291498288693;0,0683066264140233;0,0908966096623675;-0,2359572408466;0,00350132689820087;0,0404572177834446;0,0926992490713518;0,0295711207723347;-0,0468035062790721;0,0567939713519617;0,370806043950375;-0,0572504373928913;0,233616064584592;-0,0779532674328597;0,151493422070809;-0,234318964207747;-0,772469706828777;0,00111968499094538;0,0781014782124352;0,00217104382873301;0,00286885324699459;0,00879513056241012;0,00773249178295254;0,0124189664322048;0,079805550048648;1,69716115740444e-05;0,00219674631447342;0,0112349422084067;0,00109018217259732;0,00267492634054249;0,00373081217689477;0,151730776013384;0,0034744798362298;0,0543187799308611;0,00582481234709295;0,0217507369508768;0,0479919155566699;0,500950719435074;0,000410213761036091;0,0302483866898539;0,00101259974113366;0,00137967340198983;0,00446691881746011;0,00450343237501507;0,00797468141493671;0,0537383825653565;1,1832684716722e-05;0,00157982869981596;0,00829412172200157;0,000844021563785285;0,00211433963627835;0,00311331058768455;0,132712423837504;0,00316355646619775;0,0526772845935164;0,00586525123282576;0,022151621616285;0,0529947503156689;0,575944833478403;0,0347985347985348;1,66105859178235;0,0960131817973356
"classe 15";0,0235995812705587;-0,266840041743501;-0,301222486589004;-0,103546488036118;0,139136655044495;0,121964047753276;0,436954294215193;-0,542775415441171;0,611133183803837;0,466120932445467;0,0597554844356695;0,367829858709732;0,531998720266719;0,326689714130396;0,754380848307817;0,331406279984459;1,5695806817486;0,784691096570894;1,23500948925451;2,59371792964384;0,768986105182051;0,00621589367546851;-0,0702829981947349;-0,0793389902910409;-0,0272731093285812;0,0366472033635554;0,0321241103548689;0,115089390898194;-0,142961615859242;0,160966368365792;0,122771591697935;0,0157389969559168;0,0968827059340518;0,140123142133401;0,0860468033149838;0,198696370504718;0,0872890995882139;0,413411853412419;0,206679786749284;0,325289147523037;0,68315936160001;0,202543249090924;0,000103192646565211;0,0124799705927804;0,0132056591123736;0,00151341248734164;0,00258744944296494;0,00173378006422423;0,0201836013279767;0,0296991052923038;0,0363635309782109;0,0205079214421719;0,000328329954111861;0,0118629860241253;0,0243059598360832;0,00868173216291011;0,0441670030465358;0,00818823309851253;0,172444140117624;0,0415094800860573;0,101663150819734;0,413556877484677;0,034914483982714;3,61307864783169e-05;0,00461924311757027;0,00588631635485624;0,000695567958284676;0,00125589096846937;0,000965011478653993;0,0123862785976359;0,0191121329315343;0,0242292824462119;0,0140950309452245;0,000231645764435633;0,0087773371637765;0,0183607321785167;0,00692372392051451;0,0369190170107584;0,00712508891305589;0,159821834067562;0,0399453536501182;0,0989485443554327;0,436429711406223;0,0383624032162271;0,0648737227684596;1,18929109948065;0,0917582575565372
"classe 16";0,757477059031544;0,800561863698405;0,568059707377014;-1,28945756943384;-0,165824979622062;0,411901557282135;-0,28521260646664;-0,151061370877992;-1,97123495433534;0,481786862753872;0,268830625642775;1,77025062774843;2,97597125274283;1,16652608819464;-0,637343595398573;-0,356646544899589;-0,211768890558778;-0,38028798508898;-0,67335012616008;-0,0756291126995968;-0,188626188748869;0,16054841760297;0,16968030764442;0,120401121111164;-0,273302497904631;-0,0351468572677368;0,0873031631009328;-0,0604512468102755;-0,0320176878840458;-0,41780625415485;0,102115460151265;0,056979060996706;0,375207319689716;0,630761644544924;0,247246983019761;-0,135085946815938;-0,0755917789779703;-0,0448847392424228;-0,0806026182727139;-0,142717585910756;-0,0160297057499814;-0,0399796083076476;0,0488976605684459;0,0516666513104616;0,0216014165557266;0,107946765638055;0,00169043165920114;0,00909549146496775;0,00395524169567904;0,0010580807884623;0,174012343210077;0,0100772793058832;0,00305647892073391;0,126380051736908;0,34983078188534;0,0509135441587025;0,0145001612261009;0,00436167928300112;0,00144382457905825;0,00448419003599866;0,0138999687777666;0,000161724838495211;0,00096623236093881;0,0246676389774193;0,0275536038879203;0,0138731980615756;0,0714829927918956;0,00118219337232785;0,0072941633149784;0,00349724493694066;0,000981059749962028;0,1670572769767;0,00997926423563806;0,00310703467866152;0,134728082622855;0,380755406220328;0,0585029177790295;0,0174636841077336;0,0054684551824765;0,00192802622920657;0,00621747179631331;0,0194926330258636;0,000245904584415541;0,00152965184408503;0,0429920956236746;1,7536127336279;0,132207470437218
"classe 17";0,158388462630184;-0,604965416972575;-0,00176572847712445;-0,21116432318035;-0,0698792612979684;-0,202069775770103;0,411304082252036;-0,314068018973443;1,2149282883542;0,137475681298882;-1,50162320587864;0,174155259248949;-0,149781143260953;-0,538995398824972;-1,11159108772287;-0,119376689071919;1,82348445188002;-0,481136710048095;-3,1886078774613;0,200756158743672;-0,283088905689127;0,0354731594259241;-0,135489885608305;-0,000395457893408415;-0,0472930008717469;-0,0156503708377826;-0,0452561585106743;0,0921169070017822;-0,0703396240017927;0,272099016229991;0,0307894696300527;-0,336308077591311;0,0390043389121438;-0,0335454381314289;-0,120715040697126;-0,248955304044447;-0,0267359645574347;0,408393096303133;-0,107756833659349;-0,714130270006088;0,0449619568660003;-0,0634014480377128;0,00305888117824513;0,0422131755504772;2,98612862253024e-07;0,00414193252331346;0,000429497589569141;0,00313190391336937;0,0117686877389251;0,00654373681029922;0,094573828024435;0,00117395529066977;0,136443317186451;0,00175004255912894;0,00126788903860482;0,0155518099893742;0,0631076631810487;0,000699170591817445;0,153165391296602;0,0102698049767898;0,445964788474303;0,00163043270362763;0,00311379277008498;0,00119824190035203;0,0174806876485062;1,48917335715919e-07;0,0021297984404163;0,000233235162864555;0,00195029422263648;0,00808022501660377;0,00471134432509282;0,0705015562526838;0,000902711918356198;0,107700906215604;0,00144867379193907;0,00107154816650612;0,0138761035085261;0,0590184130320117;0,000680669787388168;0,158818666200691;0,0110569260146569;0,485623443919529;0,00192501966242785;0,00382774602696882;0,047763639868903;1,46605575339199;0,102659321226397
"classe 18";-0,275778207730877;-1,16643834596229;0,746517701600881;0,475910788816116;0,512975288875481;0,200964346488875;0,754605207952353;-0,635282409779021;-0,883247877656836;-0,180519609125784;1,2547104332787;-1,08279973810673;-0,690022367123512;0,0831170445221679;-0,73329142313964;-0,464305697713409;-2,02096417746585;-2,39011823466302;-0,663905614933382;2,507215048351;-0,575178851526917;-0,0549937057112932;-0,232602741369675;0,148865188181123;0,0949027048958247;0,102293840784959;0,040074863856018;0,150477940500788;-0,126683446724848;-0,176130935992539;-0,0359979214495036;0,250205325824563;-0,215924132046782;-0,137599295114832;0,0165746029160693;-0,146227698905455;-0,0925885011372818;-0,403006133599507;-0,476620179287419;-0,132391280326802;0,499970783255268;-0,114698027637843;0,00691241116772716;0,116978125075807;0,0397864363684798;0,0156822070587465;0,0172524653058531;0,00230907422690591;0,0295281167547126;0,0199575031878118;0,0372588149684702;0,00150883836510388;0,0710086896856811;0,0504273167096679;0,0200579920731404;0,00027566724333923;0,0204710137774358;0,00788399378685442;0,140238707268309;0,188911384807863;0,0144113669693652;0,189558144103952;0,0095817310947758;0,00290864407934831;0,0520348453946375;0,0213133105181486;0,008662072060745;0,0100638367019485;0,00154457400723552;0,0217776136141269;0,0154349189236831;0,0298356770012165;0,00124629100553439;0,0602084865210521;0,0448401416522903;0,0182094584089184;0,000264210988625139;0,0205647721697031;0,00824477328741417;0,156202479272087;0,218478880706241;0,0168571198720863;0,24041073893873;0,0126525047894724;0,0382446500867554;1,69806147913965;0,110275113092118
"classe 19";-0,585422175338066;-0,949803611071701;0,686300492744842;0,777678674511321;0,633116897348279;0,44867034664045;0,286950103126646;-1,12558334500108;-1,01518352897697;0,73317301573349;1,95924016748531;-1,78109496285065;1,14828901752747;-2,07166731098478;-1,98427536679698;0,781156177361867;1,18888123609893;1,34286749953443;0,436213273356908;-1,40446155608221;0,615631474680508;-0,109148441696524;-0,177085167650749;0,127956596921527;0,144993509025366;0,118040835602781;0,0836518861673879;0,053500119948213;-0,209858241252107;-0,189274859907428;0,13669569676796;0,365288539107298;-0,332074437727635;0,214091577258718;-0,386249903459908;-0,369956201364629;0,14564186850528;0,221659752139556;0,250369564313907;0,0813293398166064;-0,261853405502661;0,11478078376841;0,0247910197065049;0,0617298314264929;0,0267626935488998;0,0333275080261369;0,0209157027589037;0,00916011607073731;0,00339824981625392;0,0498625221086645;0,0391741279265721;0,0198085767726632;0,137799045945741;0,108590067965221;0,0442089213886005;0,13629859667876;0,119298889380313;0,0177607118703396;0,0386254891984588;0,0474604734177182;0,0049514981981842;0,0473396853467432;0,00873627244809125;0,0115131689316635;0,0303056896580189;0,0158228663649626;0,0203168754670527;0,0134655577876622;0,00676256220976768;0,00276610912348283;0,0425610031319184;0,0346214828157783;0,0180579931408723;0,128953130789466;0,106568950688466;0,0442954339906798;0,144177192830144;0,13226971590998;0,0204989814189865;0,0474824898642296;0,0605791066874005;0,0063922579447352;0,0662637867250561;0,0127320451366038;0,0335935993830731;1,90340068236806;0,121707398682983
"classe 20";0,204078692055696;-0,575578255714847;-0,147959034243357;-0,724268364246601;-0,31458294696252;0,678702649854499;0,555618174737718;-1,02324867306678;0,678714926107107;-0,0074724214141096;-0,868116113621372;0,65968429970915;-0,413078664702856;0,0596044537105963;-0,58063533427594;1,60618772216926;-2,31400999998398;2,01827665579178;-0,107620809140558;-0,00412208050425909;-0,545285936116486;0,0490476790096734;-0,138332803130397;-0,0355600437510101;-0,174068551148562;-0,075605950082843;0,163117419941094;0,133535655349255;-0,245924608581657;0,163120370379924;-0,0017959000190193;-0,208640500657491;0,158546605007764;-0,0992781242764964;0,0143251609646068;-0,139548206676415;0,386026483376013;-0,55614242996723;0,485066738564633;-0,0258652721081084;-0,000990688833745345;-0,131052435184324;0,00550562867885922;0,0414277890802968;0,00227321082997558;0,0528271321165434;0,00943692592097676;0,0383054768203341;0,023283644484109;0,0753072599887068;0,0319993055012612;3,76026611888753e-06;0,0494404067086883;0,0272234894378233;0,0104551090389849;0,000206188444546107;0,0186678791867106;0,137224851744953;0,267413329369843;0,195921760579945;0,000550791106551427;7,45236529385623e-07;0,0125253154582448;0,0022743065124575;0,0180909939336721;0,00119546439644877;0,0286452556240163;0,00540410804794361;0,0251543303489404;0,0168580197156364;0,0571763003940139;0,0251552403312614;3,04913310526892e-06;0,0411537396261829;0,0237643514649777;0,00931792476396006;0,000194004183156114;0,0184102884358602;0,140879004515807;0,292404554813442;0,222441115625739;0,000632479096228919;9,27868880157641e-07;0,0162368681395435;0,0546076730287257;1,40799933684093;0,108257643925821
"classe 21";2,84520322647011;1,80125392742185;0,21132915950735;2,53243823258694;0,199076888778258;1,35753320611842;0,0569765707397689;-0,0763210418658918;-0,0489103087981261;-0,387782472251054;-0,219057360406175;-0,289981130267403;-0,320315745057655;-0,214786773047085;0,275259160354502;0,0116042892710743;-0,0433130624961161;0,136348354782685;-0,165894933706142;0,00901410281239855;-0,0237135466893059;0,632309354345036;0,400305221526339;0,0469651528436349;0,562801408654509;0,0442422452769987;0,301694071297548;0,0126623006476603;-0,0169613573667405;-0,0108696790054355;-0,0861796030505668;-0,0486826448228097;-0,0644445287935046;-0,0711860017799971;-0,047733562412605;0,0611727627545415;0,00257890212845333;-0,00962576392674884;0,0303016457230751;-0,0368679880034379;0,00200326692880171;-0,00527002684969836;0,461615023728881;0,175014744092396;0,00200040231704176;0,278597671630877;0,00163021032478902;0,0661065454850751;0,000105616663281074;0,000180719411441634;7,16817036613144e-05;0,00436831528158772;0,00135795024232553;0,00226909525853552;0,00271182317643458;0,00115495143232721;0,00180972829986876;3,08971923172234e-06;4,04140271796419e-05;0,000385711725545198;0,000564550006322096;1,53726226677167e-06;1,02182109305584e-05;0,380997910016285;0,15270240947768;0,00210191359828023;0,30183787265877;0,00186525278898971;0,0867355089733895;0,000152787780381347;0,000274147688830493;0,000112589221925966;0,00707737745851114;0,0022584563890563;0,00395763269217506;0,00482894859183257;0,00217125621582295;0,00356598547489529;6,33772077037941e-06;8,82945286435723e-05;0,000874975338173522;0,00129527580958044;3,82420374729844e-06;2,64660443231214e-05;0,0470647773279352;2,14378669812208;0,216301311161539
"classe 22";0,689898551621153;0,417054354064961;0,786520706196465;-1,11024735482192;0,2102261684225;-2,32406380624308;0,636044547181898;-0,314226945933691;-1,53990514972696;-2,66627723726777;-0,946418876883219;-0,988342397999886;-0,259331898294732;-0,533230188586562;0,64210124756473;0,308566350066704;0,294074936918794;0,446115684188423;0,230505744150231;0,0130311546453376;0,288793787981107;0,150247699301152;0,0908270600576617;0,171290295190573;-0,241792232097314;0,045783540296113;-0,506139981156027;0,138519249884729;-0,0684330697231122;-0,335364098597967;-0,580668012213045;-0,206113287950442;-0,215243489165651;-0,0564778995152613;-0,116128101508242;0,139838292076858;0,0672002920869076;0,064044318676064;0,0971561036241702;0,050200073116388;0,00283795494293868;0,0628941778681297;0,0394274119430499;0,0136296445271511;0,0402525383571815;0,0777881974596993;0,00264088782080332;0,281458318415144;0,0191200644156896;0,00445017946975968;0,103221438231276;0,300000991372949;0,0368221716883448;0,0382915157726635;0,00258220743171131;0,0103407625843314;0,0143057719581213;0,00317360962382792;0,00270635537843861;0,00599835929453514;0,00158333980158545;4,66705806847295e-06;0,00220156739566811;0,0215521703697447;0,00787600284474392;0,0280117902732119;0,0558161708579755;0,00200121659221536;0,244577577823019;0,018318740587374;0,0044710280437146;0,107376313090958;0,32190754436384;0,040559008807807;0,044231879872531;0,00304531641353498;0,0128750819723273;0,0186692801422146;0,0043113935923309;0,00391594488037898;0,00901188268056347;0,00240593588548455;7,68929180699659e-06;0,00377655870117118;0,0452814729130519;1,77866575982253;0,143254817144427
