"";"X.rts_a";"X.rts_i"
"tellement";6,3554;-6,3554
"pour";-10,2979;10,2979
"ce";5,1357;-5,1357
"époque";26,3173;-26,3173
"beau";18,7876;-18,7876
"qu";2,0778;-2,0778
"anniversaire";1,3246;-1,3246
"j";15,6761;-15,6761
"encore";1,82;-1,82
"photo";-2,6541;2,6541
"my";1,5427;-1,5427
"nos";0,6242;-0,6242
"dieu";1,9876;-1,9876
"l";6,0164;-6,0164
"gens";3,4452;-3,4452
"t";0,3267;-0,3267
"bon";-0,3387;0,3387
"rester";-1,1555;1,1555
"an";3,8797;-3,8797
"après";0,4292;-0,4292
"ah";0,7297;-0,7297
"surtout";-1,754;1,754
"emji_soleil";-0,3438;0,3438
"dans";2,1965;-2,1965
"bois";0,3405;-0,3405
"dernier";3,053;-3,053
"génial";4,0183;-4,0183
"vos";0,2412;-0,2412
"aimer";4,6003;-4,6003
"reportage";6,9194;-6,9194
"emji_visage_souriant_avec_coeurs";11,0218;-11,0218
"commentaire";-1,5937;1,5937
"emji_visage_rieur";0,9983;-0,9983
"ancien";1,7816;-1,7816
"emji_pouce_vers_le_haut";2,1826;-2,1826
"trésor";1,531;-1,531
"des";4,2976;-4,2976
"rts";-0,2835;0,2835
"chose";-0,4795;0,4795
"me";4,1696;-4,1696
"devoir";0,3804;-0,3804
"saut";0,4171;-0,4171
"passer";1,3179;-1,3179
"extraordinaire";1,758;-1,758
"superbe";0,2621;-0,2621
"que";3,1131;-3,1131
"falloir";-0,8842;0,8842
"regarder";1,9468;-1,9468
"puch";1,2439;-1,2439
"emji_visage_souriant_aux_yeux_rieurs";2,6322;-2,6322
"tant";-0,5999;0,5999
"emji_pouce_vers_le_haut_peau_moyennement_claire";-1,1983;1,1983
"cette";14,4052;-14,4052
"quel";4,1166;-4,1166
"lausanne";0,253;-0,253
"oublier";-1,0212;1,0212
"ses";-0,6722;0,6722
"jeune";2,9388;-2,9388
"for";-1,6618;1,6618
"ever";0,2469;-0,2469
"é";-3,0822;3,0822
"il";4,6913;-4,6913
"devenir";2,1134;-2,1134
"notre";0,3029;-0,3029
"y";1,6044;-1,6044
"idée";-2,407;2,407
"du";-0,7773;0,7773
"frisson";0,7634;-0,7634
"vie";3,346;-3,346
"ha";0,9568;-0,9568
"aussi";3,9507;-3,9507
"plein";0,314;-0,314
"perle";-0,6096;0,6096
"s";0,2648;-0,2648
"super";0,777;-0,777
"emji_cornes_avec_les_doigts";-2,8429;2,8429
"excellent";-1,3684;1,3684
"fantastique";-0,2455;0,2455
"emji_fusée";-3,6502;3,6502
"emji_mains_levées_peau_moyennement_claire";-2,5054;2,5054
"clairvoyance";0,483;-0,483
"rappeler";3,224;-3,224
"tout";-1,9736;1,9736
"simplement";-0,2266;0,2266
"une";2,1225;-2,1225
"son";-2,2598;2,2598
"grand";-0,5206;0,5206
"monsieur";2,7473;-2,7473
"légende";0,2469;-0,2469
"roi";0,2166;-0,2166
"retour";0,2924;-0,2924
"touchant";15,3746;-15,3746
"elle";4,8699;-4,8699
"apprendre";1,1482;-1,1482
"vivre";1,5798;-1,5798
"avec";0,8046;-0,8046
"oh";1,3677;-1,3677
"ne";-1,428;1,428
"couper";-0,7003;0,7003
"reconnaître";-1,1577;1,1577
"emji_coeur_noir";-1,9977;1,9977
"50";1,0525;-1,0525
"jour";0,4731;-0,4731
"même";1,7963;-1,7963
"adorable";10,7439;-10,7439
"emji_couronne";0,4169;-0,4169
"savoir";0,2654;-0,2654
"jamais";-1,2842;1,2842
"emji_étincelles";-5,4244;5,4244
"emji_visage_avec_bouche_ouverte";-20,5707;20,5707
"emji_feuille";-2,1985;2,1985
"ouiii";-0,7101;0,7101
"entendre";2,7752;-2,7752
"parler";2,7359;-2,7359
"joyeux";-3,3502;3,3502
"fête";0,6568;-0,6568
"national";0,6202;-0,6202
"tous";-1,119;1,119
"emji_cotillons";-4,9561;4,9561
"garçon";2,9643;-2,9643
"perdre";-0,7101;0,7101
"si";3,3144;-3,3144
"emji_visage_souriant_avec_yeux_rieurs";5,7295;-5,7295
"aujourd_hui";1,934;-1,934
"1";-13,9981;13,9981
"pur";1,0525;-1,0525
"plaisir";0,4731;-0,4731
"revoir";3,5729;-3,5729
"toutes";-1,4311;1,4311
"votre";-7,4532;7,4532
"enfant";3,053;-3,053
"histoire";0,42;-0,42
"revenir";1,0634;-1,0634
"entre";-0,355;0,355
"eux";-0,8584;0,8584
"toujours";0,8718;-0,8718
"émouvoir";0,9568;-0,9568
"rire";0,5901;-0,5901
"beaucoup";0,6999;-0,6999
"emji_papillon";1,2974;-1,2974
"emji_notes_de_musique";4,8959;-4,8959
"emji_coeur_bleu";-1,8761;1,8761
"année";3,0867;-3,0867
"non";-3,5274;3,5274
"rien";0,395;-0,395
"au";-0,8133;0,8133
"monde";-1,5581;1,5581
"emji_fondue";0,6202;-0,6202
"heure";2,1387;-2,1387
"emji_visage_souriant_avec_une_larme";-0,7831;0,7831
"emji_miam";0,3325;-0,3325
"emji_visage_souriant_avec_de_grands_yeux";1,3628;-1,3628
"george";1,1482;-1,1482
"emji_deux_coeurs";4,1272;-4,1272
"champion";-2,1836;2,1836
"emji_gâteau_d";-0,2095;0,2095
"chapeau";1,054;-1,054
"artiste";-0,7003;0,7003
"emji_coeur_vert";-0,5228;0,5228
"we";1,3767;-1,3767
"lover";0,6202;-0,6202
"you";-1,449;1,449
"magique";0,4292;-0,4292
"georges";4,7854;-4,7854
"sa";-0,8487;0,8487
"très";7,1244;-7,1244
"autre";0,6333;-0,6333
"epoque";0,9568;-0,9568
"déjà";-0,2701;0,2701
"émission";1,531;-1,531
"emji_étoile";-2,3648;2,3648
"vrai";6,4821;-6,4821
"régal";0,2041;-0,2041
"enfance";12,1614;-12,1614
"famille";-9,7483;9,7483
"extra";0,9568;-0,9568
"penser";1,005;-1,005
"petit";3,346;-3,346
"ho";-1,5044;1,5044
"chou";1,5252;-1,5252
"mec";0,2469;-0,2469
"emji_visage_qui_pleure_à_chaudes_larmes";-6,7854;6,7854
"visionnaire";2,6794;-2,6794
"pourquoi";-2,6753;2,6753
"plus";-0,7354;0,7354
"journaliste";1,3396;-1,3396
"emji_ok_peau_légèrement_mate";-1,7702;1,7702
"intéressant";0,4874;-0,4874
"tard";0,4664;-0,4664
"moment";0,4929;-0,4929
"regard";2,3923;-2,3923
"temps";0,9608;-0,9608
"emji_visage_souriant_avec_une_goutte_de_sueur";1,9401;-1,9401
"leçon";2,8781;-2,8781
"p";-1,0212;1,0212
"reposer";-1,1366;1,1366
"paix";-5,5775;5,5775
"ami";0,3831;-0,3831
"emji_mains_en_prière_peau_moyennement_claire";-9,5348;9,5348
"emji_colombe";-46,0685;46,0685
"content";-1,3801;1,3801
"joli";1,4926;-1,4926
"tendresse";1,1482;-1,1482
"emji_visage_implorant";-0,492;0,492
"émouvant";7,2343;-7,2343
"emji_visage_qui_pleure";-73,676;73,676
"merveilleux";1,9365;-1,9365
"célestin";4,9769;-4,9769
"salutation";-2,2219;2,2219
"toute";1,0442;-1,0442
"simplicité";4,9769;-4,9769
"bonheur";0,9965;-0,9965
"personnage";1,2187;-1,2187
"partager";4,7224;-4,7224
"cadeau";-0,2266;0,2266
"charme";0,9875;-0,9875
"premier";0,2244;-0,2244
"emji_coeur_blanc";-6,2542;6,2542
"emji_abeille";2,1052;-2,1052
"elles";5,0799;-5,0799
"sourire";0,4675;-0,4675
"retrouver";2,2923;-2,2923
"sublime";0,5145;-0,5145
"oui";-0,8888;0,8888
"femme";4,362;-4,362
"début";0,4171;-0,4171
"mes";-2,8383;2,8383
"tomber";-0,4259;0,4259
"homme";5,2522;-5,2522
"emji_étoile_brillante";-0,6973;0,6973
"emji_coeur_jaune";-0,9143;0,9143
"éloquence";2,2009;-2,2009
"croire";-1,754;1,754
"emji_visage_très_souriant_aux_yeux_rieurs";0,6461;-0,6461
"40";0,4171;-0,4171
"or";-0,4503;0,4503
"emji_coeur_violet";-0,5619;0,5619
"emji_biceps_contracté_peau_moyennement_claire";-9,3924;9,3924
"dommage";-0,72;0,72
"emji_cent_points";-0,5207;0,5207
"emji_visage_soulagé";1,864;-1,864
"comme";4,9792;-4,9792
"cet";2,3552;-2,3552
"témoignage";0,3751;-0,3751
"bel";0,4664;-0,4664
"se";0,3554;-0,3554
"force";-5,0516;5,0516
"vincent";-1,3167;1,3167
"par";-0,4675;0,4675
"place";0,4171;-0,4171
"emji_visage_envoyant_un_bisou";2,6322;-2,6322
"exceptionnel";0,7215;-0,7215
"comprendre";3,7945;-3,7945
"père";0,987;-0,987
"raison";2,8469;-2,8469
"te";-0,7851;0,7851
"danser";0,9568;-0,9568
"image";1,2187;-1,2187
"emji_applaudissements_peau_moyennement_claire";-4,3859;4,3859
"emji_coeur_étincelant";2,4595;-2,4595
"emji_explosion";0,2924;-0,2924
"emji_étourdissement";-5,5755;5,5755
"emji_coeur_brisé";-30,8622;30,8622
"jouer";4,8116;-4,8116
"âge";2,3923;-2,3923
"babibouchettes";1,8181;-1,8181
"emji_visage_festif";-11,389;11,389
"période";0,9568;-0,9568
"emji_coeur_grandissant";0,864;-0,864
"pouvoir";-0,634;0,634
"enfin";-17,6337;17,6337
"emji_pouce_vers_le_haut_peau_claire";-0,878;0,878
"dame";15,1975;-15,1975
"emji_visage_boudeur";-4,1465;4,1465
"emji_ok_peau_moyennement_claire";-0,2376;0,2376
"emji_visage_avec_un_léger_sourire";0,4978;-0,4978
"sûr";-0,7003;0,7003
"vivant";0,2469;-0,2469
"accent";8,1372;-8,1372
"lui";0,3677;-0,3677
"ton";-1,1705;1,1705
"alors";-1,7799;1,7799
"là";1,8314;-1,8314
"certains";0,2041;-0,2041
"bernard";1,531;-1,531
"immense";-0,9032;0,9032
"ceux";0,2469;-0,2469
"mourir";0,9568;-0,9568
"fois";-0,3114;0,3114
"génération";1,3396;-1,3396
"maintenant";1,2298;-1,2298
"emji_visage_souriant_avec_auréole";-0,2922;0,2922
"héros";-0,8065;0,8065
"dont";1,0525;-1,0525
"emji_signe_de_la_main";0,3325;-0,3325
"chat";2,6208;-2,6208
"madame";8,8106;-8,8106
"emji_tulipe";1,4353;-1,4353
"personne";3,4;-3,4
"rendre";-0,8065;0,8065
"heureux";2,1322;-2,1322
"écouter";1,9468;-1,9468
"film";-1,1081;1,1081
"rêve";0,8576;-0,8576
"ou";-2,634;2,634
"elton";1,1482;-1,1482
"john";1,1482;-1,1482
"gille";1,1407;-1,1407
"surchat";1,531;-1,531
"chez";0,4292;-0,4292
"hiver";2,2814;-2,2814
"emji_nuage_avec_neige";0,554;-0,554
"emji_flocon";-0,2566;0,2566
"trouver";0,7199;-0,7199
"assez";0,3908;-0,3908
"méditer";0,483;-0,483
"toi";-8,0483;8,0483
"quoi";-1,3184;1,3184
"ouiiii";1,1898;-1,1898
"vouloir";-0,4071;0,4071
"préféré";0,5507;-0,5507
"fort";-1,5585;1,5585
"tcheu";-0,2766;0,2766
"envers";0,6202;-0,6202
"formidable";1,3628;-1,3628
"documentaire";0,9568;-0,9568
"sympa";0,7942;-0,7942
"découvrir";0,8369;-0,8369
"vidéo";3,5409;-3,5409
"copain";1,2187;-1,2187
"mignon";13,8659;-13,8659
"mimi";1,2543;-1,2543
"tres";0,6911;-0,6911
"voix";1,9867;-1,9867
"nostalgie";2,6208;-2,6208
"changer";1,1492;-1,1492
"depuis";0,2609;-0,2609
"emji_femme_qui_lève_la_main_peau_claire";0,4171;-0,4171
"sagesse";8,0414;-8,0414
"courage";-20,1228;20,1228
"leurs";1,1215;-1,1215
"emji_drapeau_france";-13,3185;13,3185
"journée";-0,6144;0,6144
"humilité";4,4025;-4,4025
"humanité";-2,6541;2,6541
"grâce";0,3269;-0,3269
"noël";-6,4368;6,4368
"emji_sapin_de_noël";-7,682;7,682
"pépite";1,9114;-1,9114
"hier";0,42;-0,42
"emji_mains_en_prière_peau_claire";-3,8259;3,8259
"amour";1,257;-1,257
"précieux";-0,3629;0,3629
"malheureusement";-0,2095;0,2095
"manquer";0,3831;-0,3831
"vieux";2,0095;-2,0095
"fabuleux";0,445;-0,445
"pays";-2,1304;2,1304
"cher";0,6202;-0,6202
"haha";0,2924;-0,2924
"joie";0,2924;-0,2924
"froid";0,6911;-0,6911
"papa";0,2469;-0,2469
"cela";0,3193;-0,3193
"félicitation";-15,475;15,475
"connaître";1,0078;-1,0078
"emji_rose";5,3524;-5,3524
"emji_visage_qui_fait_un_câlin";4,6584;-4,6584
"beauté";3,4727;-3,4727
"emji_biceps_contracté";-20,8919;20,8919
"impressionnant";0,3193;-0,3193
"accord";-0,4695;0,4695
"sentir";-1,3927;1,3927
"emji_chat_souriant_aux_yeux_en_coeurs";10,975;-10,975
"fan";0,3753;-0,3753
"emji_pierre_précieuse";-0,6529;0,6529
"emji_visage_souriant_avec_yeux_plissés";2,3923;-2,3923
"emji_note_de_musique";0,7634;-0,7634
"deux";1,3179;-1,3179
"emji_coeur_point_d";1,054;-1,054
"exclamation";1,054;-1,054
"emji_partition";4,1153;-4,1153
"fille";0,3567;-0,3567
"vraiment";0,7579;-0,7579
"gros";0,2041;-0,2041
"bisou";0,4171;-0,4171
"emji_visage_pensif";-0,8949;0,8949
"emji_coeur_avec_ruban";2,1519;-2,1519
"100";0,9568;-0,9568
"classe";1,1914;-1,1914
"etait";1,2439;-1,2439
"avant";2,0593;-2,0593
"interview";1,3767;-1,3767
"préférer";1,4353;-1,4353
"adolescence";1,0525;-1,0525
"emji_montagne_enneigée";0,2041;-0,2041
"4";-17,2407;17,2407
"emji_biceps_contracté_peau_légèrement_mate";-7,6209;7,6209
"pendant";2,1052;-2,1052
"emji_skieur";-3,8209;3,8209
"ouiiiii";0,5507;-0,5507
"exister";0,5641;-0,5641
"visage";0,4171;-0,4171
"printemps";1,0525;-1,0525
"emji_v_de_la_victoire";-11,1271;11,1271
"élégance";1,0634;-1,0634
"emji_fleur_de_cerisier";1,1914;-1,1914
"vérité";0,2041;-0,2041
"espérer";-0,4795;0,4795
"lucidité";0,7634;-0,7634
"laisser";0,4171;-0,4171
"yes";-1,5454;1,5454
"autres";0,2901;-0,2901
"seul";0,2469;-0,2469
"omg";-0,4259;0,4259
"façon";1,1407;-1,1407
"quelqu_un";0,4978;-0,4978
"emji_mains_levées_peau_claire";-3,9343;3,9343
"mieux";-1,3385;1,3385
"naturel";2,5356;-2,5356
"wow";-0,492;0,492
"comment";0,6333;-0,6333
"it";0,6677;-0,6677
"réponse";0,7634;-0,7634
"cool";-0,9897;0,9897
"voilà";1,4475;-1,4475
"merveille";-0,2717;0,2717
"chouette";3,0623;-3,0623
"émotion";1,2187;-1,2187
"emji_cornes_avec_les_doigts_peau_claire";-3,8209;3,8209
"donc";0,554;-0,554
"emji_poing_levé";-1,2765;1,2765
"emji_bouquet";-0,2266;0,2266
"80";1,9468;-1,9468
"rip";-22,899;22,899
"emji_biceps_contracté_peau_mate";-4,8415;4,8415
"neuch";-1,0212;1,0212
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";-0,8957;0,8957
"bonnard";0,9568;-0,9568
"emji_applaudissements_peau_légèrement_mate";-16,2914;16,2914
"emji_poing_levé_peau_claire";-0,6096;0,6096
"donner";0,3647;-0,3647
"ici";-2,2492;2,2492
"exemple";0,3325;-0,3325
"celui";0,2924;-0,2924
"souhaiter";-2,2005;2,2005
"sincère";-1,7274;1,7274
"gentillesse";1,1407;-1,1407
"concert";-0,2266;0,2266
"où";1,3179;-1,3179
"venir";0,2298;-0,2298
"exactement";-0,6398;0,6398
"voyage";-0,4059;0,4059
"emji_drapeau_brésil";-26,4943;26,4943
"santé";-0,2095;0,2095
"emji_visage_retenant_ses_larmes";4,2229;-4,2229
"good";0,4171;-0,4171
"game";0,2469;-0,2469
"ohhh";-1,1081;1,1081
"gentil";2,7752;-2,7752
"garder";0,4171;-0,4171
"chance";0,3505;-0,3505
"bénir";0,6152;-0,6152
"emji_mains_en_prière_peau_mate";-1,3585;1,3585
"maturité";1,1482;-1,1482
"emji_mains_qui_forment_un_coeur";-2,8096;2,8096
"talentueux";-1,3801;1,3801
"emji_trace_de_rouge_à_lèvres";1,054;-1,054
"acteur";-1,487;1,487
"best";-0,5588;0,5588
"tête";0,6202;-0,6202
"90";1,7224;-1,7224
"emji_visage_souriant";2,0625;-2,0625
"emji_poignée_de_main";0,3908;-0,3908
"ct";0,9568;-0,9568
"coeur";1,1223;-1,1223
"soir";-0,9322;0,9322
"emji_mains_levées_peau_légèrement_mate";-1,3801;1,3801
"emji_mains_en_prière_peau_légèrement_mate";-5,1618;5,1618
"maman";0,4978;-0,4978
"exprimer";0,8369;-0,8369
"arrière";1,8181;-1,8181
"ta";-0,8065;0,8065
"sinon";-1,9585;1,9585
"moins";-1,238;1,238
"pareil";1,2589;-1,2589
"retraite";-0,5012;0,5012
"sans";-0,5744;0,5744
"doute";-0,9322;0,9322
"emji_croix_latine";-1,2355;1,2355
"intelligent";0,7942;-0,7942
"emji_conifère";-0,7101;0,7101
"mère";0,8369;-0,8369
"mêmes";0,9568;-0,9568
"60";0,8369;-0,8369
"valoir";-1,1931;1,1931
"amen";-0,2266;0,2266
"cenovis";-7,4222;7,4222
"oeil";1,2974;-1,2974
"amuser";1,3396;-1,3396
"to";-0,8052;0,8052
"humain";0,4874;-0,4874
"fin";-0,3941;0,3941
"genre";0,2166;-0,2166
"celle";0,9568;-0,9568
"prendre";-0,2766;0,2766
"france";-0,6096;0,6096
"mettre";-0,4432;0,4432
"emji_poing_levé_peau_légèrement_mate";-0,9322;0,9322
"presque";0,483;-0,483
"20";-0,9322;0,9322
"charmant";2,2009;-2,2009
"métier";-1,5044;1,5044
"emji_pouce_vers_le_bas";-6,8108;6,8108
"emji_coeur_enflammé";-2,1849;2,1849
"douceur";2,1387;-2,1387
"svp";0,483;-0,483
"travail";-4,2442;4,2442
"mamie";4,211;-4,211
"emji_visage_avec_une_main_sur_la_bouche";0,4171;-0,4171
"vaudois";1,1482;-1,1482
"julien";2,8709;-2,8709
"toucher";1,0525;-1,0525
"emji_coeur_orange";-0,2717;0,2717
"emji_coeur_rose";1,1293;-1,1293
"air";0,9115;-0,9115
"passion";0,4434;-0,4434
"nature";0,7701;-0,7701
"parcours";0,2469;-0,2469
"hein";-0,9322;0,9322
"i";-0,9562;0,9562
"emji_bouteille_de_champagne";-2,4385;2,4385
"nouvelle";-6,7249;6,7249
"chanson";1,9138;-1,9138
"quels";1,6267;-1,6267
"genève";-0,4259;0,4259
"e";-1,0841;1,0841
"parent";-0,8065;0,8065
"âme";-0,4214;0,4214
"mériter";-9,792;9,792
"rare";0,2469;-0,2469
"arriver";-0,2376;0,2376
"go";-4,8415;4,8415
"emji_v_de_la_victoire_peau_claire";-1,3167;1,3167
"magie";-0,9322;0,9322
"emji_ballon_gonflable";0,9568;-0,9568
"ouf";0,4171;-0,4171
"ben";0,554;-0,554
"style";0,4171;-0,4171
"laurent";0,5507;-0,5507
"emji_applaudissements_peau_mate";-4,1465;4,1465
"vite";0,6911;-0,6911
"mot";0,8576;-0,8576
"emji_hibiscus";1,5372;-1,5372
"puis";0,6202;-0,6202
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";-2,7147;2,7147
"liberté";0,2041;-0,2041
"chanter";0,2924;-0,2924
"emji_trophée";-0,5605;0,5605
"chaque";0,7634;-0,7634
"emji_mains_qui_forment_un_coeur_peau_claire";-1,3085;1,3085
"parole";0,7942;-0,7942
"légendaire";0,3908;-0,3908
"emji_mains_en_prière_peau_foncée";-4,7658;4,7658
"fier";-5,0009;5,0009
"fils";-0,5012;0,5012
"neige";-0,5317;0,5317
"bas";0,2041;-0,2041
"contre";-0,4432;0,4432
"claudette";2,2009;-2,2009
"emji_tête_de_fou";-1,3167;1,3167
"porte";0,2469;-0,2469
"star";-0,8065;0,8065
"chanteur";0,6911;-0,6911
"arbre";0,4171;-0,4171
"emji_arbre_à_feuilles_caduques";-18,4674;18,4674
"paradis";0,4434;-0,4434
"purée";0,9568;-0,9568
"emji_bougie";-6,7249;6,7249
"français";2,9643;-2,9643
"emji_confettis";-1,3167;1,3167
"animal";-1,1983;1,1983
"emji_tête_de_lion";-4,1465;4,1465
"u";0,9568;-0,9568
"françoise";1,1482;-1,1482
"doux";0,445;-0,445
"emji_visage_triste_mais_soulagé";-3,057;3,057
"rétablissement";-19,7282;19,7282
"so";1,3767;-1,3767
"emji_fleur_fanée";-6,4999;6,4999
"triste";-1,3585;1,3585
"tristesse";-3,6656;3,6656
"larme";0,9568;-0,9568
"partie";-1,5044;1,5044
"condoléance";-18,1355;18,1355
"emji_médaille_d";-0,3504;0,3504
"soeur";1,4353;-1,4353
"carrie";2,8709;-2,8709
"nom";-1,3167;1,3167
"école";3,2537;-3,2537
"ski";-0,9322;0,9322
"mr";0,4434;-0,4434
"intelligence";0,7634;-0,7634
"too";1,3396;-1,3396
"emji_soleil_avec_visage";-1,6618;1,6618
"emji_coeur_et_flèche";1,0525;-1,0525
"emji_coeur_bleu_clair";-0,861;0,861
"fou";1,0634;-1,0634
"emji_visage_faisant_un_bisou_avec_les_yeux_fermés";0,483;-0,483
"emji_tête_qui_parle";0,483;-0,483
"emji_visage_qui_fait_un_salut_militaire";-0,5317;0,5317
"attendre";-4,1465;4,1465
"continuer";-2,0343;2,0343
"complètement";0,4171;-0,4171
"fisher";1,7224;-1,7224
"harrison";1,1482;-1,1482
"ford";1,7224;-1,7224
"70";1,2439;-1,2439
"no";-0,3629;0,3629
"pourtant";0,2041;-0,2041
"pensée";-1,449;1,449
"modestie";0,9568;-0,9568
"sage";0,8576;-0,8576
"con";1,1482;-1,1482
"5";-11,7172;11,7172
"in";1,3824;-1,3824
"emji_coeur_battant";1,0923;-1,0923
"cours";0,4171;-0,4171
"naître";-0,2095;0,2095
"longtemps";0,6202;-0,6202
"talent";-1,7361;1,7361
"ca";-0,4059;0,4059
"goat";-1,8737;1,8737
"seigneur";0,9568;-0,9568
"besoin";-1,3167;1,3167
"emji_mains_levées_peau_mate";-2,1836;2,1836
"papi";2,2009;-2,2009
"emji_étreinte";-0,9953;0,9953
"ange";-0,2649;0,2649
"mentalité";-0,5012;0,5012
"emji_coeur_avec_bandages";-19,125;19,125
"jésus";0,5507;-0,5507
"parfaire";-3,0953;3,0953
"partout";-0,5012;0,5012
"élastique";6,1259;-6,1259
"jeu";4,4977;-4,4977
"car";-1,1577;1,1577
"emji_drapeau_états";-10,1245;10,1245
"unir";-9,1818;9,1818
"sport";-0,5012;0,5012
"corde";1,3396;-1,3396
"sauter";1,0525;-1,0525
"récréation";2,488;-2,488
"and";-1,6618;1,6618
"era";0,9568;-0,9568
"memories";0,9568;-0,9568
"childhood";1,0525;-1,0525
"remember";0,9568;-0,9568
"emji_drapeau_algérie";-26,4982;26,4982
"che";0,483;-0,483
"récré";1,1482;-1,1482
"10";-1,2355;1,2355
"sénégal";-4,7658;4,7658
"emji_drapeau_sénégal";-40,2116;40,2116
"2025";0,2469;-0,2469
"simple";2,0095;-2,0095
"finir";-0,8065;0,8065
"emji_empreintes_d_animaux";-0,8966;0,8966
"emji_arc_en_ciel";-0,6096;0,6096
"emji_drapeau_israël";-14,2208;14,2208
"of";-4,1465;4,1465
"montagne";-0,9322;0,9322
"emji_index_pointant_vers_le_haut";0,4171;-0,4171
"emji_mémo";-3,2716;3,2716
"3";-4,3829;4,3829
"bidet";1,7224;-1,7224
"emji_renard";14,6537;-14,6537
"emji_paume_contre_paume_doigts_vers_le_haut";-0,2266;0,2266
"renard";3,4452;-3,4452
"engagement";-3,0953;3,0953
"6";-30,1289;30,1289
"chorale";0,4171;-0,4171
"emji_bras_mécanique";-6,7521;6,7521
"roller";-0,5012;0,5012
"police";-6,6685;6,6685
"emji_drapeau_union_européenne";-13,9011;13,9011
"emji_part_de_fromage";-6,7521;6,7521
"emji_chat_qui_sourit_avec_des_yeux_rieurs";-2,2219;2,2219
"claudia";4,4982;-4,4982
"cardinal";1,8181;-1,8181
"cayla";1,0525;-1,0525
"lara";-10,5613;10,5613
"soutien";-11,9699;11,9699
"justice";-7,0403;7,0403
"palestine";-12,6742;12,6742
"emji_drapeau_territoires_palestiniens";-62,7347;62,7347
"free";-7,7445;7,7445
"emji_ruban_de_mémoire";-11,2656;11,2656
"emji_drapeau_cap_vert";-15,4916;15,4916
"aliou";-7,7445;7,7445
