"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"mass";"chi.distance";"inertie"
"classe 1";3,1747752728354;1,08866673803964;-0,184428949582511;0,395861895843429;-0,0686822163794727;0,265091837083022;0,0626116524832929;0,934808262882506;0,320556440940114;-0,0543048534677847;0,116560997044768;-0,0202233852373664;0,0780559310286526;0,0184359159512531;0,915398059962574;0,0738036548665257;0,00177500387260453;0,00669944800393513;0,000178891951041197;0,00204267863790951;0,000102262705339991;0,80414694657787;0,094558232861838;0,00271373617840354;0,0125024993177848;0,000376355304825172;0,00560663325502999;0,000312766169481404;0,0797828303347617;2,22204154624741;0,39392522224976
"classe 2";0,447529261935336;-2,26184569962761;1,39165814907894;0,554129698775415;-0,209393571700255;0,276045853446715;-0,138385652726497;0,161286749677946;-0,815155057321566;0,501544901348151;0,199704881037298;-0,0754641348745367;0,0994852007485678;-0,049873324559373;0,0399478788852585;0,699649858708267;0,221959171053235;0,0288297791122625;0,00365170535368735;0,00486448237253129;0,00109712451479408;0,0230230922258516;0,588093972169555;0,222631141430505;0,0352974744704981;0,00504019650253659;0,00875957901814286;0,00220142002135159;0,114953124161563;1,49940430862229;0,258439140399715
"classe 3";-0,784543177124057;1,65206186556767;2,07517861426325;0,330877362914739;-0,36128708625205;-0,275957096728652;-0,123224271707874;-0,277681304249989;0,584730970721271;0,734488962446469;0,117110772689103;-0,127873993738504;-0,0976722872252263;-0,0436140132000497;0,12078194264765;0,367218773102776;0,485552715163366;0,010112767745452;0,0106952607251749;0,00478271798408147;0,000855822631504004;0,0685228074918495;0,303846376627137;0,479415879592954;0,0121880874106968;0,014531362129853;0,00847782764538976;0,00169041745583369;0,111327241646289;1,51168054626103;0,254402571642769
"classe 4";-0,0634228166230838;-0,227614560809864;-0,80178939003091;-2,84602293468978;-5,49040324247387;0,196175833316564;-0,0189936627130665;-0,0101581337897296;-0,036455952042275;-0,128418829827802;-0,455834087455134;-0,879372025182427;0,0314205591496239;-0,00304212548841776;0,000239128846799385;0,0021117619111816;0,0219593074316712;0,226665446878527;0,748285951872165;0,000732243051416895;6,16000831222359e-06;0,000100606823302155;0,00129579550100727;0,0160789244909661;0,202587747997192;0,753954036114311;0,000962559086061581;9,02305965982759e-06;0,0250113069275053;2,74646279419463;0,188661735806001
"classe 5";0,0402531161039818;-0,243149618116272;-0,319424544368664;-0,829311946580951;0,595909401924999;-2,04288697203683;-0,179244446042297;0,0173043173895255;-0,104527017340893;-0,137316665956532;-0,356510961821971;0,256174090961681;-0,878211874671618;-0,0770549732501026;0,000844905399742502;0,0211378206601658;0,0305705147660362;0,168815581040255;0,0773192685936886;0,696499933841755;0,00481197569834942;0,000252733409577932;0,00922169657063828;0,01591476435324;0,107275238256016;0,0553890759087309;0,650957031035302;0,0050113537444294;0,155978106722064;0,927341387026926;0,134135252114378
"classe 6";-0,321818220838661;0,0373497947264761;-0,186127584021035;-0,836595925649055;0,674511878330443;0,938488184989003;1,20472141837819;-0,168990427244298;0,0196128042466506;-0,0977377224437285;-0,439306085708397;0,354193899286892;0,492810876064494;0,632612990872733;0,0771380481057794;0,000712406340850806;0,0148260676177342;0,245384138897645;0,141496200680576;0,209956020827643;0,310487117529801;0,0223852190398618;0,000301520280071711;0,00748792644391205;0,151276538902301;0,0983375295088108;0,190369648592728;0,313699157611461;0,216142459620854;0,775926324886972;0,130131088393012
"classe 7";-0,273311247257824;0,189177640818204;-0,339967237158239;-1,37463506186875;1,01368001955604;1,70278321831596;-3,81008815305574;-0,0602769795972631;0,0417218717131694;-0,0749775152816672;-0,303166629289067;0,22356039303166;0,375537524850451;-0,840289626459711;0,0113493749859558;0,00372821113434248;0,0100899305958015;0,135144813117412;0,0651893871355495;0,140993466400656;0,633504816630284;0,00346478910424646;0,00165997446426141;0,00536087805731533;0,0876469142723658;0,0476610460001968;0,134487066169796;0,673336015590817;0,0463833163410016;1,71797053492805;0,136896775481208
"classe 8";-0,558470441056356;0,0638971092224025;-0,999950352906677;1,24990691689116;-0,314126061752278;0,0389366666967431;-0,122205562487193;-0,322795572582819;0,0369324899610058;-0,577970691000871;0,722445431758122;-0,181564671130518;0,0225053694821662;-0,0706347402044119;0,18669332034725;0,00167569421104891;0,343908082399872;0,440201329911094;0,024663489580218;0,000290448584125663;0,00256763496636889;0,0781038053274401;0,00102243152549194;0,250396749452705;0,391225499373147;0,0247103985307364;0,000379655197549178;0,00373984634696524;0,250421614245962;0,86552572668942;0,187599541787207
