être;2525;4862;4194;1048;6395;9042;1984;8879
de;1457;3192;3479;809;5396;7444;1503;8433
avoir;1228;3208;2689;630;4598;5860;1237;5518
la;1147;2732;2980;547;3900;5436;1145;6391
les;780;2322;2797;865;3717;4449;1228;6336
et;1174;2115;2938;667;4104;5252;1151;6341
le;927;2692;2516;452;3370;4751;976;5384
pas;391;2134;2165;579;3018;5230;1016;4726
c;1185;2588;1667;481;3078;4404;931;4027
à;742;1623;1731;403;3073;3769;772;4457
ne;301;1226;2044;520;2498;4488;869;4036
des;399;1211;2123;515;2375;3220;822;4337
en;500;1873;1686;385;2575;3388;701;4692
l;632;1710;1773;342;2743;3365;782;4162
que;574;1257;1654;414;2445;4301;888;4001
un;579;1528;1497;392;2242;3098;778;3376
pour;621;1117;1522;374;1935;2796;668;3895
d;414;847;1529;310;2081;3131;653;3429
qui;238;899;1550;317;1758;2923;637;3277
on;402;1407;987;288;2005;2655;486;2832
je;583;1720;575;289;2013;3169;427;1976
il;498;1248;1189;308;1901;2646;558;2754
une;543;1058;1139;260;1832;2435;624;2701
faire;379;1104;1128;287;1851;2559;532;2623
ce;529;723;1047;242;1533;2776;505;2233
ça;418;1384;669;233;1617;2268;433;1946
vous;393;567;911;178;900;2200;348;1327
mais;307;1060;808;243;1358;2349;489;2218
qu;263;722;934;241;1390;2077;442;1934
plus;260;729;689;240;1356;1626;387;2435
dans;241;824;806;196;1481;1836;426;2146
du;280;807;942;236;1229;1637;317;2142
j;838;1475;207;171;1458;1512;213;973
ils;219;544;792;253;966;1173;173;1442
y;226;703;610;131;1020;1295;307;1498
avec;296;696;550;181;1096;1243;225;1449
tout;309;525;553;156;949;1477;294;1372
bien;437;623;452;152;1041;1455;283;1190
au;198;648;632;138;949;1082;235;1480
dire;213;818;491;105;833;1521;288;968
si;187;416;481;152;841;1438;317;1371
sur;104;383;518;97;727;1445;248;1523
se;95;507;620;155;869;1246;326;1230
pouvoir;122;339;502;138;749;1335;240;1338
comme;243;502;497;160;796;1203;266;1092
tu;91;514;338;69;561;1343;191;704
par;65;283;713;113;631;896;227;1444
ou;75;395;455;120;672;1035;225;1173
même;135;497;410;111;786;1150;249;1005
s;129;355;487;103;717;981;206;947
nous;196;299;285;86;667;779;167;869
elle;388;388;257;150;527;687;198;456
cette;436;250;261;121;724;820;169;623
aussi;238;521;285;96;529;612;209;767
quand;94;361;337;107;610;775;152;810
non;75;366;426;82;414;802;168;802
bon;330;356;209;96;611;751;112;593
ces;228;187;401;75;515;688;151;772
falloir;73;251;299;85;468;794;137;887
oui;164;343;289;55;408;669;145;634
savoir;95;318;244;70;556;770;129;586
personne;149;135;335;69;423;761;115;684
leur;50;115;313;125;465;546;146;721
me;200;426;106;65;568;736;101;421
rien;69;230;311;62;429;816;103;639
vouloir;79;231;280;62;375;650;179;676
devoir;62;190;313;78;437;619;144;745
très;328;233;125;83;435;576;114;526
moi;252;609;73;81;447;485;89;347
tous;157;191;291;82;472;481;99;570
donc;18;169;318;61;308;563;126;744
mon;279;377;85;71;547;533;91;304
aux;67;155;311;56;354;406;143;758
encore;102;275;223;55;429;519;104;569
son;150;175;211;61;412;533;154;439
sans;42;164;257;53;375;538;103;586
alors;36;205;246;69;289;604;108;587
t;63;319;196;33;273;638;84;347
merci;702;182;131;37;248;480;81;231
toujours;137;255;177;53;341;461;127;431
an;99;253;155;39;495;325;61;425
trop;410;270;68;49;281;318;70;348
quoi;41;264;197;66;250;566;85;377
juste;59;147;162;40;287;563;122;437
où;36;144;182;42;374;390;88;467
sa;121;162;162;43;357;372;120;323
déjà;55;162;143;43;277;372;66;582
là;70;206;167;45;310;420;87;352
votre;84;95;190;20;182;645;62;279
moins;37;148;122;61;266;274;67;558
autres;28;86;187;46;245;441;75;508
jamais;62;201;185;42;303;401;75;357
aujourd_hui;60;180;78;33;560;340;83;277
peu;47;177;109;52;298;451;70;357
beaucoup;136;120;71;32;319;344;81;404
cela;34;85;150;30;237;424;75;432
avant;63;143;148;39;282;416;75;304
m;102;246;60;34;299;372;54;250
pourquoi;26;153;237;28;145;363;76;308
nos;71;80;95;47;341;200;66;446
après;32;211;141;37;277;283;64;354
car;10;88;152;39;219;346;83;437
toi;65;253;118;18;189;424;55;161
autre;36;123;138;27;244;387;71;296
ma;122;262;26;51;392;228;44;180
ses;56;88;160;47;238;306;78;300
notre;76;73;124;35;214;295;66;349
leurs;26;57;189;49;276;203;63;367
mieux;56;158;69;43;249;311;51;292
quelle;314;149;87;23;246;197;57;149
contre;20;73;324;18;130;235;68;337
depuis;32;114;239;41;203;192;41;340
parce_que;7;89;151;35;191;303;73;356
quel;198;117;111;19;207;268;60;216
croire;40;159;137;27;165;316;66;216
maintenant;48;171;103;30;298;202;38;244
te;44;149;77;15;136;379;70;178
lui;74;144;83;41;214;253;99;167
chez;47;170;70;55;193;187;37;276
ceux;12;61;134;42;159;267;37;310
bravo;397;55;89;27;128;136;50;116
toute;121;84;127;18;203;207;34;259
eux;48;51;144;53;172;191;51;279
ton;22;107;75;14;137;398;43;156
2;41;123;114;30;176;138;31;292
surtout;40;90;88;26;171;221;51;301
mes;91;128;16;35;351;168;22;143
comment;37;115;113;35;150;274;44;196
entre;17;74;121;15;140;188;61;304
elles;60;61;61;13;145;154;122;187
mal;19;131;59;43;170;260;56;169
toutes;88;73;117;11;144;164;64;248
ni;3;40;117;17;96;159;26;134
deux;37;91;113;15;162;168;33;213
ah;65;188;100;11;133;180;36;135
vos;43;33;83;22;107;273;30;177
1;47;93;51;11;104;94;17;279
chaque;13;85;58;13;134;138;24;252
tant;48;33;84;32;126;148;54;190
aucun;8;37;121;20;71;200;34;182
certains;11;37;66;21;111;182;52;207
dame;238;64;10;86;108;126;9;35
ici;21;65;71;10;86;180;38;168
sous;9;76;117;11;70;143;24;156
monsieur;167;63;33;9;114;126;39;43
cet;59;66;56;6;127;124;53;124
ta;11;85;38;12;107;199;40;90
3;14;69;39;19;113;104;28;184
plein;44;58;36;20;109;115;29;162
point;7;34;46;15;73;197;43;142
autant;9;35;47;29;86;116;35;179
aucune;5;35;92;10;50;178;37;136
pendant;22;32;79;24;135;47;28;183
ailleurs;6;49;78;17;77;128;28;159
assez;15;51;40;18;67;124;19;198
peut_être;7;42;40;11;84;168;24;128
bah;8;91;47;11;82;123;33;109
50;11;34;28;6;55;47;17;239
10;14;46;42;10;76;61;12;188
madame;163;33;9;41;72;83;22;43
pourtant;11;41;56;15;74;97;32;142
dont;11;21;85;8;56;117;36;133
enfin;56;37;53;10;69;98;23;110
million;2;19;63;6;30;27;5;252
4;45;54;28;11;81;62;8;116
souvent;5;34;28;13;84;129;36;132
5;32;52;40;7;82;48;6;152
voilà;37;71;49;9;58;100;29;78
oh;150;96;19;10;68;65;11;25
ben;17;83;45;13;69;80;18;90
loin;9;49;36;7;91;93;22;93
quelques;9;31;34;13;96;89;10;131
tes;4;41;30;12;85;131;13;75
dommage;33;39;24;9;87;93;20;88
puis;13;30;41;19;67;82;17;114
fort;44;54;36;7;63;73;29;76
sinon;11;46;37;4;66;105;17;97
plusieurs;7;29;43;6;61;91;14;123
quelque;4;25;38;6;63;150;15;69
quelqu_un;17;42;21;8;56;121;22;74
force;29;20;78;4;37;103;19;73
vite;11;41;10;9;93;69;14;98
20;10;44;47;4;61;54;4;127
mêmes;8;38;40;1;50;82;28;94
ok;9;58;24;12;47;96;14;67
partout;10;41;43;12;52;71;14;97
sauf;3;41;39;10;43;67;22;118
vive;101;57;17;5;28;30;14;54
envers;13;25;34;7;76;80;31;43
hein;10;61;31;6;40;75;23;69
6;46;32;14;5;47;32;7;77
100;10;21;30;2;34;52;16;129
selon;1;16;49;4;27;65;13;124
chacun;7;15;13;4;50;103;26;80
ainsi;6;5;45;13;63;73;10;87
80;30;46;14;3;100;30;3;77
celui;12;39;31;4;48;78;12;69
longtemps;13;46;28;10;56;54;12;79
000;3;16;66;6;13;14;1;119
combien;4;23;29;5;45;31;18;120
certaines;5;12;15;12;40;78;38;86
2025;12;33;18;8;52;49;12;84
7;3;15;106;3;48;26;3;65
ensuite;1;15;33;7;43;62;19;100
30;8;36;10;3;60;32;6;108
presque;11;36;21;6;64;51;8;73
vers;5;13;14;7;53;55;21;95
parfois;4;30;11;16;56;79;20;56
devant;6;26;45;4;73;50;17;50
jusqu_à;4;26;34;4;57;45;9;80
tard;22;36;7;7;63;51;9;53
e;17;33;32;2;31;44;17;47
celle;10;36;29;3;36;58;13;53
grâce;24;17;16;8;33;33;20;91
derrière;6;35;31;3;35;67;7;53
60;16;32;10;3;57;41;6;61
dessus;1;22;27;6;42;64;9;61
dès;5;14;25;6;51;45;12;72
ouais;8;52;26;4;36;48;10;38
plupart;2;15;29;2;36;47;21;65
attention;6;17;22;4;33;58;10;58
15;4;15;9;4;44;30;2;95
70;13;31;22;0;76;23;6;43
2000;6;23;30;4;41;28;6;55
90;18;33;10;3;60;23;5;47
hors;3;10;11;1;18;75;11;67
merde;2;39;8;7;25;44;9;61
malgré;6;7;22;4;49;45;9;47
40;10;32;6;4;38;32;5;57
8;3;17;10;2;57;13;6;59
certain;7;12;13;3;37;56;13;38
0;2;24;9;1;18;28;3;77
con;12;30;8;5;29;48;9;33
or;22;12;20;6;22;21;4;50
lorsque;1;12;24;6;29;43;6;45
25;8;19;13;2;22;28;6;48
hier;21;23;20;0;35;34;3;17
tiens;4;20;14;1;25;47;3;31
autour;2;12;9;6;36;38;6;43
lors;0;7;32;1;31;31;2;47
celles;4;9;15;7;19;34;19;36
tel;3;11;18;4;25;45;9;28
lorsqu;1;2;22;7;20;31;8;51
puisque;0;6;19;1;21;44;7;43
soi;5;7;11;5;20;49;14;24
arrière;15;17;6;3;31;20;3;29
12;4;19;7;4;25;19;2;46
dehors;4;9;5;8;39;25;6;34
haha;13;34;4;3;24;26;1;21
eh;7;22;11;3;19;29;4;21
environ;3;3;8;1;14;9;2;74
trois;5;11;11;8;20;20;3;35
afin;3;1;19;1;9;31;1;48
200;4;8;26;1;3;8;4;61
ceci;5;7;16;2;13;31;3;32
9;3;7;7;1;23;11;8;41
concernant;1;2;14;4;11;37;3;38
certes;0;2;18;2;23;25;3;37
anti;0;3;17;2;11;36;7;28
durant;2;11;17;2;22;21;6;28
différents;1;13;4;1;20;24;14;29
2023;4;12;23;1;8;23;2;31
2024;6;7;9;1;16;22;8;34
dedans;0;30;5;4;10;24;5;26
16;1;11;4;1;22;15;5;34
d_abord;1;9;10;1;15;17;8;38
x;9;14;9;1;17;22;3;17
jusqu_au;4;13;9;3;26;22;1;21
14;4;19;7;2;24;18;1;18
quels;17;10;12;2;10;21;2;22
certaine;1;10;6;5;16;26;10;23
telle;7;1;12;0;20;21;3;28
