"";"";"";"";"*postReposts_91";""
"87";"*postComments_263";"-0.602479841275527";"-0.055797528617397";"0.953269343482063";"164"
"88";"*postReposts_50";"-0.127920553573816";"-0.0940778421146549";"0.951624943414773";"165"
"89";"*postComments_973";"2.07946676941955";"0.625383957159211";"0.948933804327836";"168"
"90";"*postDate_23-2-2025";"2.07946676941955";"0.625383957159211";"0.948933804327836";"169"
"91";"*commentDate_29-10-2025";"-0.152349498120725";"0.647173283501102";"0.948863598068062";"170"
"92";"*i_0141";"-0.546780359068102";"-0.275554425469398";"0.94799267731104";"171"
"93";"*postComments_463";"-0.546780359068102";"-0.275554425469398";"0.94799267731104";"172"
"94";"*postComments_313";"-0.756801351220417";"1.36245646019247";"0.947642856464925";"174"
"95";"*postLikes_7300";"0.165127686429596";"-0.130927070401156";"0.946733806446129";"175"
"96";"*postReposts_79";"-0.253179151555509";"-0.004175993085643";"0.945754550167558";"177"
"97";"*a_0767";"1.15434312280406";"0.153069762657845";"0.945308498327443";"178"
"98";"*postLikes_59400";"1.15434312280406";"0.153069762657845";"0.945308498327443";"179"
"99";"*postDate_23-12-2024";"1.15434312280406";"0.153069762657845";"0.945308498327443";"180"
"100";"*commentDate_28-10-2025";"-0.0306724682188984";"0.46111531703564";"0.944592818136214";"181"
"101";"*postReposts_26";"-0.400749111215403";"0.045887214507945";"0.944206381094269";"182"
"102";"*a_0946";"0.34860671153819";"-0.264802455507684";"0.943000467537377";"184"
"103";"*i_0262";"-0.411800077569601";"1.43131881328972";"0.942913012325848";"185"
"104";"*postComments_373";"-0.411800077569601";"1.43131881328972";"0.942913012325848";"186"
"105";"*postReposts_168";"-0.411800077569601";"1.43131881328972";"0.942913012325848";"187"
"106";"*postReposts_28";"0.00530821056345695";"0.516615813420567";"0.941678350516031";"188"
"107";"*postLikes_3100";"-0.186549749529145";"0.464302570139323";"0.941469547415842";"189"
"108";"*i_0433";"-0.0526874637886543";"-0.143764890064251";"0.939193593623775";"191"
"109";"*postComments_156";"-0.0526874637886543";"-0.143764890064251";"0.939193593623775";"192"
"110";"*postLikes_6800";"-0.310428852272724";"0.0436750398473862";"0.937787350135977";"193"
"111";"*i_0407";"-0.0319237158279554";"-0.727505254341362";"0.937109193980143";"194"
"112";"*postComments_353";"-0.0319237158279554";"-0.727505254341362";"0.937109193980143";"195"
"113";"*i_0117";"-0.462702741189211";"0.919517868048987";"0.934182621832414";"196"
"114";"*postComments_675";"-0.462702741189211";"0.919517868048987";"0.934182621832414";"197"
"115";"*postReposts_39";"-0.488089206049393";"1.11619899077032";"0.933768646990299";"198"
"116";"*postReposts_34";"0.395540835646405";"-1.33119998770626";"0.933735056926355";"199"
"117";"*commentDate_14-3-2025";"0.315859937866644";"-0.407823036378644";"0.933294452123636";"200"
"118";"*postComments_293";"-0.390392972449518";"1.72378813736584";"0.925753331461717";"203"
"119";"*postReposts_2.5K";"-0.390392972449518";"1.72378813736584";"0.925753331461717";"204"
"120";"*postComments_194";"-0.0764914934524924";"-0.108563505315304";"0.923075809968271";"205"
"121";"*postDate_1-11-2025";"-0.270100718215133";"0.583509721268951";"0.921762166116209";"206"
"122";"*a_0823";"-0.314928515246671";"-0.642389371127426";"0.921701946091661";"207"
"123";"*postLikes_47700";"-0.314928515246671";"-0.642389371127426";"0.921701946091661";"208"
"124";"*postComments_560";"-0.314928515246671";"-0.642389371127426";"0.921701946091661";"209"
"125";"*postDate_26-3-2025";"-0.314928515246671";"-0.642389371127426";"0.921701946091661";"210"
"126";"*postReposts_70";"-0.270645032250871";"-0.0686444861677986";"0.92155094211051";"212"
"127";"*postLikes_9100";"-0.347984008747538";"-0.150842074719554";"0.919318262004425";"215"
"128";"*i_0187";"0.119278893188278";"-0.0695325021216517";"0.91894090335814";"216"
"129";"*postReposts_175";"0.119278893188278";"-0.0695325021216517";"0.91894090335814";"217"
"130";"*i_0016";"-0.738472419703369";"1.28319566837799";"0.918171358019325";"218"
"131";"*postLikes_16400";"-0.473839066045671";"1.30425433197683";"0.910625395546387";"220"
"132";"*postComments_283";"-0.473839066045671";"1.30425433197683";"0.910625395546387";"221"
"133";"*postReposts_127";"0.0294650071843688";"-0.77474732884331";"0.90985857372627";"222"
"134";"*postLikes_5800";"-0.27089147157025";"0.409341244061436";"0.9080559069613";"223"
"135";"*postComments_1400";"0.572975139486384";"-0.210582179202524";"0.907488809845713";"224"
"136";"*i_0152";"-0.585640414483691";"0.00470549346795733";"0.905174424178684";"225"
"137";"*postReposts_49";"-0.585640414483691";"0.00470549346795733";"0.905174424178684";"226"
"138";"*postComments_132";"-0.0277574168701884";"-0.578324967870665";"0.904364631285775";"227"
"139";"*i_0370";"-0.389953033611416";"0.165936477331067";"0.903782100897564";"228"
"140";"*postComments_387";"-0.389953033611416";"0.165936477331067";"0.903782100897564";"229"
"141";"*postReposts_44";"-0.508996121048455";"0.342643084002825";"0.903509143801375";"230"
"142";"*postComments_60";"-0.465962739988761";"-0.238676971347867";"0.903294288437411";"231"
"143";"*commentDate_13-3-2025";"0.425321338314314";"-0.702119369877974";"0.897734073708595";"232"
"144";"*commentDate_9-4-2023";"-0.202410729664604";"-0.689831649813571";"0.897053496647252";"233"
"145";"*i_0311";"-0.567029094339587";"0.0507078101396701";"0.896328738060362";"234"
"146";"*i_0955";"0.203082832020263";"-0.252769852379974";"0.895128271540866";"235"
"147";"*i_0505";"-0.554593415112769";"-0.0412255428413422";"0.894101202378485";"236"
"148";"*postComments_202";"-0.554593415112769";"-0.0412255428413422";"0.894101202378485";"237"
"149";"*i_0953";"-0.261674214019408";"-0.249178973117448";"0.893451794475576";"238"
"150";"*postComments_674";"-0.261674214019408";"-0.249178973117448";"0.893451794475576";"239"
"151";"*postDate_26-10-2025";"-0.305252964535298";"0.163480433792338";"0.892573913615214";"240"
"152";"*postDate_11-12-2025";"-0.0682105408653017";"-0.155692828882156";"0.89242351486044";"241"
"153";"*postReposts_77";"-0.139633105016467";"-0.0484237449230246";"0.891811328379739";"242"
"154";"*a_0813";"-0.0661344881287683";"-0.232784841059376";"0.891678178576719";"243"
"155";"*postDate_8-3-2025";"-0.0661344881287683";"-0.232784841059376";"0.891678178576719";"244"
"156";"*commentDate_21-10-2025";"-0.296894349311178";"0.172465943706192";"0.891627036947832";"245"
"157";"*postLikes_4700";"-0.207074461123872";"-0.347034427433922";"0.89154048957587";"246"
"158";"*postLikes_39500";"0.958090223309713";"-1.54985007226608";"0.889981729040976";"248"
"159";"*postComments_745";"0.958090223309713";"-1.54985007226608";"0.889981729040976";"249"
"160";"*postComments_180";"-0.449582572445925";"0.392276808448836";"0.889143187895142";"251"
"161";"*postLikes_12300";"-0.0320811932555299";"-0.447826406017117";"0.888849047875745";"252"
"162";"*postLikes_7700";"0.0443494510057821";"-0.1654141914673";"0.887431305086776";"253"
"163";"*a_0945";"0.401231197394417";"-0.893855564627564";"0.885544209242164";"254"
"164";"*postLikes_19300";"0.401231197394417";"-0.893855564627564";"0.885544209242164";"255"
"165";"*postComments_316";"0.401231197394417";"-0.893855564627564";"0.885544209242164";"256"
"166";"*postReposts_381";"0.401231197394417";"-0.893855564627564";"0.885544209242164";"257"
"167";"*postDate_6-10-2025";"0.401231197394417";"-0.893855564627564";"0.885544209242164";"258"
"168";"*postLikes_8300";"-0.154888325968911";"-0.0507642463029255";"0.884064128136328";"259"
"169";"*commentDate_5-11-2025";"-0.160732327030126";"-0.0065845036987627";"0.883194720445249";"260"
"170";"*i_0354";"-0.554640372205568";"-0.0938495285493259";"0.883149025853758";"261"
"171";"*postLikes_13100";"-0.554640372205568";"-0.0938495285493259";"0.883149025853758";"262"
"172";"*postReposts_422";"-0.554640372205568";"-0.0938495285493259";"0.883149025853758";"263"
"173";"-*phenix_en_soi";"-0.0653199842176106";"-0.785817970890642";"0.883083358791814";"264"
"174";"*postReposts_88";"-0.0725267623901817";"-0.340089717119566";"0.880950541037994";"265"
"175";"*i_0488";"-0.680016000299032";"0.124896327345733";"0.8799237744888";"267"
"176";"*postLikes_10800";"-0.0508041441102312";"-0.188021410822943";"0.878251534008152";"268"
"177";"*postDate_18-11-2025";"-0.284082051756426";"0.0916998656199137";"0.878020337532";"269"
"178";"*postComments_248";"-0.429243631699806";"0.74112252735364";"0.87800883823083";"270"
"179";"*postDate_17-11-2025";"-0.176536572122865";"-0.312777645711473";"0.877908370652188";"271"
"180";"*postDate_12-11-2025";"-0.2408514051679";"-0.0844788334177674";"0.877669911459508";"272"
"181";"-*jojo_djaltia";"-0.0947112014099164";"-0.410491232553008";"0.876572333424163";"273"
"182";"-*miaoumvg29";"-0.0947112014099164";"-0.410491232553008";"0.876572333424163";"274"
"183";"*postDate_7-11-2025";"-0.328183891353245";"0.0731395109942727";"0.876319651411615";"275"
"184";"*postDate_24-10-2025";"-0.10535454453948";"0.126129405282675";"0.875200587839874";"276"
"185";"*a_0843";"0.542158018136946";"-1.07197382660621";"0.875050794311477";"277"
"186";"*postComments_460";"0.542158018136946";"-1.07197382660621";"0.875050794311477";"278"
"187";"*postDate_30-4-2025";"0.542158018136946";"-1.07197382660621";"0.875050794311477";"279"
"188";"*postDate_25-10-2025";"-0.116538135822046";"-0.0753589215952119";"0.87450881409055";"280"
"189";"*i_0157";"-0.591439084210678";"-0.0811472982315438";"0.873498086040357";"282"
"190";"*postDate_17-10-2025";"-0.331073790601309";"0.518991257594834";"0.872635941065806";"286"
"191";"*i_0042";"0.227588399962681";"-0.777469673085533";"0.872347550696994";"287"
"192";"*i_0483";"-0.529018550719546";"-0.230731864055313";"0.872301856105503";"288"
"193";"*i_0134";"-0.0876019714589737";"-0.219055323496714";"0.871992585426672";"289"
"194";"*postComments_145";"-0.0876019714589737";"-0.219055323496714";"0.871992585426672";"290"
"195";"*commentDate_18-11-2025";"-0.257373350947065";"0.0039433657500918";"0.871840673605954";"291"
"196";"*postLikes_6900";"-0.268402393321894";"0.125915274081434";"0.87089440216495";"292"
"197";"*postReposts_1";"0.905443770988595";"-0.237688018787023";"0.8707246361661";"293"
"198";"*a_0869";"0.208417839386663";"-0.394464263039737";"0.87065352206676";"294"
"199";"*postDate_9-6-2025";"0.208417839386663";"-0.394464263039737";"0.87065352206676";"295"
"200";"*postComments_102";"-0.378108368526113";"-0.223257298482897";"0.869363482043415";"297"
"201";"*i_0029";"-0.602468378701465";"0.0237144878496696";"0.868808792068563";"298"
"202";"*commentDate_17-11-2025";"-0.123004706877272";"-0.136177846665347";"0.868622079731147";"299"
"203";"*postReposts_110";"-0.368800716926068";"-0.287031970709746";"0.868595449770544";"300"
"204";"*postDate_20-11-2025";"-0.013065566969825";"-0.460448305015328";"0.868450498053166";"301"
"205";"*postLikes_2200";"0.0698369106075543";"-0.319905730989771";"0.867855863137408";"302"
"206";"*postDate_20-10-2025";"-0.334289977359815";"0.131049095541006";"0.867515423300143";"303"
"207";"*postComments_144";"0.862193275824461";"0.249685919055302";"0.867264859579915";"304"
"208";"*commentDate_15-3-2025";"0.41226163132952";"-0.331333442805362";"0.867231269515972";"305"
"209";"*a_0841";"0.608259662620297";"-0.206530714288576";"0.866589729555969";"306"
"210";"*postDate_27-4-2025";"0.608259662620297";"-0.206530714288576";"0.866589729555969";"307"
"211";"*commentDate_6-11-2025";"-0.271613995323863";"0.249578558866863";"0.865897653193456";"308"
"212";"-*chetelatdelphine";"0.62995880981806";"-1.27380103897082";"0.865602302721304";"309"
"213";"*a_0981";"0.176179506954633";"-0.00832403984022938";"0.864423926964582";"310"
"214";"*postComments_397";"0.176179506954633";"-0.00832403984022938";"0.864423926964582";"311"
"215";"*postReposts_288";"0.176179506954633";"-0.00832403984022938";"0.864423926964582";"312"
"216";"*postDate_3-12-2025";"0.176179506954633";"-0.00832403984022938";"0.864423926964582";"313"
"217";"*i_0776";"-0.404978128966677";"-0.0266586767728707";"0.8641721527916";"314"
"218";"*postComments_188";"-0.404978128966677";"-0.0266586767728707";"0.8641721527916";"315"
"219";"-*sansdec_";"-0.166559258059043";"0.205038510007909";"0.863922496910938";"316"
"220";"-*marion_1281150";"-0.0947112014099164";"-0.410491232553008";"0.863809622191561";"317"
"221";"*i_0164";"-0.4121988128271";"-0.056631557058629";"0.862274768098573";"318"
"222";"*postComments_250";"-0.4121988128271";"-0.056631557058629";"0.862274768098573";"319"
"223";"*i_0320";"-0.521380219825424";"0.00647192216263467";"0.862240572808252";"320"
"224";"*postReposts_80";"-0.521380219825424";"0.00647192216263467";"0.862240572808252";"321"
"225";"*postReposts_51";"-0.379460964687665";"-0.0894963516823154";"0.861719472897344";"322"
"226";"*postLikes_10500";"0.233108663260877";"-0.00739436822541808";"0.861490394713513";"323"
"227";"-*pop_eye_971";"-0.352790947250856";"-0.069055898858469";"0.861440160924192";"324"
"228";"*i_0531";"-0.076267695294494";"0.239850643953975";"0.861326983591625";"325"
"229";"*postComments_162";"-0.076267695294494";"0.239850643953975";"0.861326983591625";"326"
"230";"*postReposts_303";"-0.076267695294494";"0.239850643953975";"0.861326983591625";"327"
"231";"*i_0493";"-0.482563163777999";"-0.18149331975588";"0.861107286416643";"328"
"232";"*postComments_241";"-0.482563163777999";"-0.18149331975588";"0.861107286416643";"329"
"233";"*postDate_21-10-2025";"-0.197742700457065";"0.0162882012403628";"0.860601014551981";"330"
"234";"*postReposts_32";"-0.0335814482374953";"-0.336824877444179";"0.860588910024433";"331"
"235";"*postLikes_16000";"-0.210592260280112";"-0.732433814738437";"0.860419749251961";"332"
"236";"*postComments_176";"-0.478272038026807";"0.107353541139426";"0.860181895285658";"333"
"237";"*postReposts_14";"0.150581884818126";"-0.139980056455895";"0.858676697285161";"334"
"238";"-*reflexion_philo";"-0.361318403209478";"0.263204198356862";"0.85781909150844";"337"
"239";"*a_0626";"2.74706261117965";"0.534157096493505";"0.857025034501342";"338"
"240";"*postLikes_23200";"2.74706261117965";"0.534157096493505";"0.857025034501342";"339"
"241";"*postComments_278";"2.74706261117965";"0.534157096493505";"0.857025034501342";"340"
"242";"*postDate_4-5-2024";"2.74706261117965";"0.534157096493505";"0.857025034501342";"341"
"243";"*i_0452";"-0.394628229206726";"-0.0245669264165985";"0.856937276676625";"342"
"244";"*i_0416";"-0.187669088191219";"-0.253976707609859";"0.856812902656077";"343"
"245";"*commentDate_18-3-2025";"0.597414064865203";"-1.8415828578963";"0.856606520461397";"344"
"246";"-*galetfrederic";"-0.1235921069862";"-0.354262107919606";"0.856526327966397";"345"
"247";"*commentDate_30-9-2025";"0.466837211168136";"-0.710569286091287";"0.855349465275618";"346"
"248";"*i_0420";"-0.185421779894378";"0.090966142784641";"0.854267320512896";"347"
"249";"*postComments_306";"-0.185421779894378";"0.090966142784641";"0.854267320512896";"348"
"250";"*commentDate_2-9-2025";"1.73348938152041";"0.251564256928276";"0.854183194046443";"349"
"251";"*i_0178";"-0.451023861654685";"0.391780853335147";"0.853887540961102";"350"
"252";"*postComments_305";"-0.451023861654685";"0.391780853335147";"0.853887540961102";"351"
"253";"*postReposts_190";"-0.451023861654685";"0.391780853335147";"0.853887540961102";"352"
"254";"*postDate_26-12-2025";"-0.244395264913007";"-0.251961773868759";"0.853857279642234";"353"
"255";"*postDate_20-4-2025";"2.09938765146136";"0.780250289276924";"0.853340718929157";"356"
"256";"*i_0387";"-0.368338961396599";"0.222950060300262";"0.852986358885212";"357"
"257";"*postComments_259";"-0.368338961396599";"0.222950060300262";"0.852986358885212";"358"
"258";"*postComments_152";"3.02279495768456";"0.94656026476636";"0.851597364349168";"362"
"259";"*postComments_182";"0.614512160583994";"-1.93660388080061";"0.851552880210432";"363"
"260";"*postDate_25-12-2025";"0.0711472612216005";"0.049928729039888";"0.851301711263827";"364"
"261";"-*verte_guilde";"-0.0947112014099164";"-0.410491232553008";"0.851046910958958";"365"
"262";"*postReposts_107";"-0.303619934176857";"-0.127514009095588";"0.850517035265578";"366"
"263";"-*emaimera";"-0.343840187679099";"-0.199418018136069";"0.850364820831672";"367"
"264";"-*clarisse_emrc";"-0.284940206866339";"-0.207397472386588";"0.850364820831672";"368"
"265";"*postComments_324";"0.547445677002324";"-1.79368385018018";"0.84950509676263";"370"
"266";"*postDate_2-3-2025";"0.547445677002324";"-1.79368385018018";"0.84950509676263";"371"
"267";"*postReposts_10";"-0.012314490479212";"0.021294032060299";"0.849292057077799";"374"
"268";"*postLikes_26700";"0.404839517853316";"-1.5840252791414";"0.84834245689172";"375"
"269";"*i_0498";"-0.27787218737756";"-0.310452876888896";"0.84805104039102";"376"
"270";"*postComments_208";"-0.27787218737756";"-0.310452876888896";"0.84805104039102";"377"
"271";"*postComments_317";"1.08696605906372";"-1.7709542714055";"0.847940586577152";"380"
"272";"*postDate_25-11-2024";"1.08696605906372";"-1.7709542714055";"0.847940586577152";"381"
"273";"*postDate_10-11-2025";"-0.216611785309256";"-0.212113885348105";"0.847848592167793";"382"
"274";"*postLikes_3200";"0.250674544844848";"-0.314628814037034";"0.84771635020434";"383"
"275";"*postReposts_208";"-0.307232830963069";"0.532482619210703";"0.847330821001961";"384"
"276";"*postLikes_15000";"0.584913868826272";"-1.33183293909507";"0.847079046828978";"386"
"277";"-*ks_softly";"-0.310452112502227";"0.103379083057038";"0.846349446431069";"387"
"278";"-*legrand_genevieve";"-0.370217889873885";"0.342864399290282";"0.846041386204993";"389"
"279";"*postReposts_3";"0.390823498397063";"-0.935665690612316";"0.84558322983733";"390"
"280";"*a_0423";"2.57914438574154";"0.669031815726736";"0.845094509537611";"391"
"281";"*postDate_17-5-2023";"2.57914438574154";"0.669031815726736";"0.845094509537611";"392"
"282";"-*lejardindespatates";"-0.204959668872803";"-0.273962752753355";"0.84471866395727";"393"
"283";"*postDate_13-12-2025";"3.68958647657456";"1.22275216115498";"0.844577646211345";"394"
"284";"*postDate_21-1-2024";"2.58652925634595";"1.14913037070078";"0.844212997318985";"396"
"285";"*a_0949";"0.400487053785194";"-1.59950511715919";"0.84394578987338";"397"
"286";"*postComments_488";"0.400487053785194";"-1.59950511715919";"0.84394578987338";"398"
"287";"*postReposts_357";"0.400487053785194";"-1.59950511715919";"0.84394578987338";"399"
"288";"*a_0528";"0.806119978986669";"-1.78403031258366";"0.843788128402077";"400"
"289";"*postLikes_28200";"0.806119978986669";"-1.78403031258366";"0.843788128402077";"401"
"290";"*postComments_302";"0.806119978986669";"-1.78403031258366";"0.843788128402077";"402"
"291";"*postDate_22-11-2023";"0.806119978986669";"-1.78403031258366";"0.843788128402077";"403"
"292";"*commentLikes_1";"0.622660702141256";"-0.256190806032288";"0.843522736635604";"404"
"293";"*postDate_12-9-2025";"3.50458828161854";"1.36081518285134";"0.843477042044114";"406"
"294";"-*liliekitsh_art";"-0.396775783010508";"0.0101661579899161";"0.843129944716697";"407"
"295";"*i_0003";"-0.394435770973363";"0.305880859594195";"0.843034016335885";"408"
"296";"*a_0913";"1.20620978670933";"-0.0526659216385212";"0.842786176134356";"410"
"297";"*postLikes_31700";"1.20620978670933";"-0.0526659216385212";"0.842786176134356";"411"
"298";"*postComments_595";"1.20620978670933";"-0.0526659216385212";"0.842786176134356";"412"
"299";"*postReposts_296";"1.20620978670933";"-0.0526659216385212";"0.842786176134356";"413"
"300";"*postDate_18-8-2025";"1.20620978670933";"-0.0526659216385212";"0.842786176134356";"414"
"301";"*commentDate_1-9-2025";"2.09889641809577";"0.524126586779079";"0.842763480145205";"415"
"302";"-*maeve_mont";"0.0904972128983794";"-0.0165799526107115";"0.842577675647355";"416"
"303";"*postComments_24";"1.64122025428456";"0.0205363718849366";"0.842128597675353";"417"
"304";"*postComments_94";"0.0124037281672501";"-0.347449808727625";"0.84127371541733";"418"
"305";"*commentDate_19-3-2025";"0.578097700839619";"-1.76936820062167";"0.840775916721951";"419"
"306";"*commentDate_4-7-2025";"0.652159792429733";"-2.09528138771175";"0.840613413439629";"420"
"307";"-*mada_nr_";"-0.443000142120977";"0.229212737921661";"0.840611900373686";"421"
"308";"-*hai_lin_na";"0.0578928228192902";"-1.14421762026733";"0.840355284389685";"422"
