"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"8";"***";"";""
"**";"classe";"1";"**";"";""
"****";"12332";"85908";"14.35";"****";""
" 83";"4633";" 1.79";"-628.710";"aller";"9.535358e-139"
"108";"4242";" 2.55";"-506.152";"voir";"4.359244e-112"
"689";"9301";" 7.41";"-409.447";"emji_visage_riant_aux_larmes";" 4.836296e-91"
"138";"4017";" 3.44";"-408.697";"suisse";" 7.042359e-91"
" 36";"2423";" 1.49";"-335.873";"gens";" 5.055684e-75"
" 79";"2692";" 2.93";"-294.817";"parler";" 4.436756e-66"
" 24";"1843";" 1.30";"-261.000";"prendre";" 1.039061e-58"
" 61";"2204";" 2.77";"-247.032";"monde";" 1.152135e-55"
" 20";"1637";" 1.22";"-234.120";"mettre";" 7.530180e-53"
" 33";"1715";" 1.92";"-219.943";"pays";" 9.307590e-50"
" 37";"1684";" 2.20";"-206.511";"chose";" 7.926793e-47"
" 50";"1831";" 2.73";"-205.619";"penser";" 1.240588e-46"
" 37";"1672";" 2.21";"-204.479";"passer";" 2.200504e-46"
" 78";"2081";" 3.75";"-195.155";"enfant";" 2.383521e-44"
"  5";"1188";" 0.42";"-190.245";"payer";" 2.810344e-43"
"  6";"1176";" 0.51";"-185.891";"problème";" 2.508345e-42"
" 25";"1345";" 1.86";"-173.550";"venir";" 1.240933e-39"
"  5";"1063";" 0.47";"-168.772";"arrêter";" 1.372143e-38"
" 25";"1274";" 1.96";"-161.539";"donner";" 5.215913e-37"
"  8";"1058";" 0.76";"-161.125";"demander";" 6.424902e-37"
" 32";"1338";" 2.39";"-158.223";"trouver";" 2.766128e-36"
" 12";"1081";" 1.11";"-156.212";"seul";" 7.609698e-36"
" 12";"1071";" 1.12";"-154.506";"france";" 1.794933e-35"
"  9";"1009";" 0.89";"-150.521";"question";" 1.333520e-34"
" 79";"1810";" 4.36";"-150.099";"comprendre";" 1.649669e-34"
"  5";" 953";" 0.52";"-149.932";"droit";" 1.794093e-34"
" 30";"1249";" 2.40";"-147.290";"rester";" 6.783031e-34"
" 73";"1715";" 4.26";"-145.150";"temps";" 1.990944e-33"
" 42";"1357";" 3.10";"-142.186";"jour";" 8.856986e-33"
"  8";" 930";" 0.86";"-139.262";"cas";" 3.860184e-32"
" 23";"1108";" 2.08";"-137.660";"commentaire";" 8.650199e-32"
" 32";"1193";" 2.68";"-134.074";"connaître";" 5.263452e-31"
" 23";"1083";" 2.12";"-133.466";"fois";" 7.149184e-31"
"  0";" 780";" 0.00";"-131.933";"utiliser";" 1.547625e-30"
" 41";"1261";" 3.25";"-128.338";"vivre";" 9.467489e-30"
"124";"2100";" 5.90";"-125.024";"femme";" 5.029539e-29"
"  4";" 744";" 0.54";"-116.544";"état";" 3.611884e-27"
"  2";" 703";" 0.28";"-114.139";"argent";" 1.214872e-26"
" 10";" 797";" 1.25";"-112.295";"laisser";" 3.079804e-26"
" 22";" 934";" 2.36";"-110.589";"travail";" 7.279011e-26"
" 40";"1137";" 3.52";"-110.066";"changer";" 9.480435e-26"
" 11";" 788";" 1.40";"-108.634";"besoin";" 1.952038e-25"
" 21";" 910";" 2.31";"-108.577";"sentir";" 2.009393e-25"
"  7";" 736";" 0.95";"-108.485";"coup";" 2.104748e-25"
"  4";" 692";" 0.58";"-107.700";"guerre";" 3.126769e-25"
" 41";"1133";" 3.62";"-107.645";"français";" 3.215443e-25"
"  7";" 710";" 0.99";"-104.077";"plutôt";" 1.945667e-24"
"  8";" 711";" 1.13";"-102.065";"partir";" 5.372568e-24"
"  4";" 648";" 0.62";"-100.227";"etc";" 1.359215e-23"
" 16";" 793";" 2.02";" -99.091";"police";" 2.411670e-23"
" 91";"1595";" 5.71";" -98.898";"année";" 2.659084e-23"
"  2";" 610";" 0.33";" -98.323";"importer";" 3.554958e-23"
"  8";" 687";" 1.16";" -98.007";"travailler";" 4.168772e-23"
"  1";" 592";" 0.17";" -97.575";"israël";" 5.184265e-23"
" 32";" 966";" 3.31";" -96.895";"devenir";" 7.309895e-23"
"  7";" 667";" 1.05";" -96.798";"appeler";" 7.678256e-23"
" 19";" 805";" 2.36";" -95.095";"arriver";" 1.814825e-22"
"  8";" 662";" 1.21";" -93.784";"part";" 3.518218e-22"
"  4";" 608";" 0.66";" -93.441";"palestinien";" 4.185414e-22"
"  5";" 606";" 0.83";" -90.872";"politique";" 1.533094e-21"
" 24";" 835";" 2.87";" -90.398";"exister";" 1.947788e-21"
"  9";" 653";" 1.38";" -90.126";"riche";" 2.234967e-21"
"  6";" 613";" 0.98";" -89.852";"niveau";" 2.566804e-21"
" 11";" 676";" 1.63";" -89.779";"rendre";" 2.663516e-21"
"  5";" 599";" 0.83";" -89.687";"lire";" 2.790490e-21"
"  9";" 650";" 1.38";" -89.621";"place";" 2.885064e-21"
"  2";" 558";" 0.36";" -89.495";"cause";" 3.074154e-21"
"  0";" 520";" 0.00";" -87.687";"population";" 7.665916e-21"
" 16";" 701";" 2.28";" -83.785";"ca";" 5.517497e-20"
"  6";" 575";" 1.04";" -83.432";"compte";" 6.596101e-20"
"  6";" 575";" 1.04";" -83.432";"sujet";" 6.596101e-20"
"  0";" 493";" 0.00";" -83.108";"lieu";" 7.768391e-20"
"114";"1693";" 6.73";" -81.593";"homme";" 1.671761e-19"
" 94";"1497";" 6.28";" -80.818";"vraiment";" 2.474349e-19"
"  7";" 572";" 1.22";" -80.760";"sortir";" 2.548222e-19"
" 12";" 630";" 1.90";" -80.017";"sûr";" 3.711973e-19"
"  2";" 495";" 0.40";" -78.816";"faux";" 6.817669e-19"
" 28";" 806";" 3.47";" -78.354";"humain";" 8.614626e-19"
"  8";" 565";" 1.42";" -77.448";"société";" 1.362588e-18"
"  6";" 534";" 1.12";" -76.516";"permettre";" 2.184504e-18"
"  2";" 480";" 0.42";" -76.276";"moyen";" 2.466824e-18"
"  6";" 532";" 1.13";" -76.179";"côté";" 2.591027e-18"
"  5";" 519";" 0.96";" -76.165";"manger";" 2.609354e-18"
"  9";" 568";" 1.58";" -75.846";"pauvre";" 3.066166e-18"
"  5";" 517";" 0.97";" -75.827";"social";" 3.095723e-18"
" 16";" 646";" 2.48";" -74.697";"genre";" 5.488068e-18"
"  7";" 529";" 1.32";" -73.525";"écrire";" 9.937938e-18"
"  1";" 450";" 0.22";" -73.492";"hamas";" 1.010515e-17"
"  1";" 450";" 0.22";" -73.492";"système";" 1.010515e-17"
" 10";" 566";" 1.77";" -73.435";"partie";" 1.039832e-17"
"  5";" 502";" 1.00";" -73.297";"gauche";" 1.115367e-17"
"  0";" 435";" 0.00";" -73.281";"manifestation";" 1.124464e-17"
"  0";" 435";" 0.00";" -73.281";"droite";" 1.124464e-17"
"  5";" 501";" 1.00";" -73.128";"servir";" 1.214854e-17"
" 12";" 588";" 2.04";" -73.023";"apprendre";" 1.281310e-17"
"  5";" 500";" 1.00";" -72.960";"commencer";" 1.323214e-17"
"  2";" 459";" 0.44";" -72.722";"aider";" 1.492968e-17"
"  1";" 444";" 0.23";" -72.476";"public";" 1.690690e-17"
" 98";"1466";" 6.68";" -71.368";"emji_se_rouler_par_terre_de_rire";" 2.964978e-17"
" 21";" 678";" 3.10";" -70.446";"premier";" 4.730598e-17"
"  5";" 485";" 1.03";" -70.431";"tuer";" 4.766081e-17"
"  2";" 444";" 0.45";" -70.184";"violence";" 5.402359e-17"
" 10";" 546";" 1.83";" -70.098";"malheureusement";" 5.644243e-17"
"  7";" 506";" 1.38";" -69.662";"peuple";" 7.040327e-17"
"  0";" 413";" 0.00";" -69.557";"impôt";" 7.424118e-17"
" 11";" 554";" 1.99";" -69.392";"genève";" 8.071480e-17"
" 74";"1221";" 6.06";" -69.309";"emji_visage_souriant_avec_une_goutte_de_sueur";" 8.419581e-17"
