"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"sexy";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;-0,979;0,03;-0,206;3,309
"sex";3,705;-1,313;-0,135;-0,1;28,89;-0,079;-0,979;-2,421;3,284;-0,553
"serpent";-0,642;-1,313;-0,135;-0,1;127,203;-0,079;0,026;-2,421;-0,206;-2,553
"serieux";-0,642;-1,313;-0,135;-0,1;28,89;-0,079;-0,979;0,03;3,284;-0,553
"semblable";-0,642;-0,012;-0,135;-0,1;2,072;-0,079;-0,979;3,627;-0,206;-0,553
"secteur";-0,642;-1,313;-0,135;-0,1;28,89;-0,079;0,026;-0,477;16,636;-2,553
"scuola";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"scolarité";-0,642;-1,313;5,795;-0,1;-0,279;-0,079;-0,979;13,21;-0,206;-2,553
"schéma";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"schifo";54,411;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-0,553
"scandaleux";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;6,087;0,03;-0,206;-0,553
"saying";54,411;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-0,553
"savoureux";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;19,198
"saudade";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"saucisson";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;1,08;3,284;-0,553
"sam";3,705;0,859;-0,135;-0,1;-0,279;-0,079;6,087;-2,421;-0,206;-2,553
"saluer";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;7,67;-0,206;-2,553
"révolte";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;1,08;3,284;-0,553
"république";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;0,03;-0,206;-2,553
"russe";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;7,938;0,183;4,111;-2,188
"royaume";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;3,627;3,284;-2,553
"rigolade";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;3,309
"revivre";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;2,474;0,183;-0,177;-2,188
"revisiter";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;1,729;0,03;-0,206;0,012
"restant";-0,55;-1,126;7,059;-0,086;-0,239;-0,068;-0,839;1,857;-0,177;0,134
"reproduction";-0,642;-1,313;-0,135;-0,1;53,916;-0,079;-0,979;1,08;-0,206;-2,553
"reparler";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;10,443;-0,177;-2,188
"rente";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;42,914;-2,075;-0,177;-2,188
"renoncer";-0,642;-1,313;-0,135;-0,1;-0,279;10,934;0,026;7,67;-0,206;-2,553
"rembourser";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;42,914;-2,075;-0,177;-2,188
"remboursement";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;8,249;0,092;-0,088;-1,094
"remarquable";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;1,729;1,08;-0,206;-2,553
"regret";4,851;-1,126;7,059;-0,086;2,677;13,069;-0,839;-0,256;-0,177;-2,188
"recycler";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;50,067;-2,421;-0,206;-2,553
"recueillir";-0,642;-1,313;-0,135;-0,1;86,687;-0,079;0,026;-0,477;-0,206;-2,553
"recrue";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"recre";-0,642;-1,313;265,059;-0,1;-0,279;-0,079;-0,979;-0,477;-0,206;-2,553
"rechercher";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"rassembler";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;0,03;-0,206;-2,553
"rassasier";-0,642;-1,313;-0,135;-0,1;175,463;-0,079;-0,979;-2,421;-0,206;-2,553
"ras";-0,642;-1,313;5,795;-0,1;-0,279;10,934;6,087;-0,477;3,284;-2,553
"rang";-0,55;-1,126;-0,116;-0,086;14,15;-0,068;0,108;-0,256;-0,177;0,134
"questionner";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"quantum";43,809;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;-2,075;-0,177;-2,188
"qqchose";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"pétillant";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;-0,979;1,08;3,284;-0,553
"pâquis";-0,55;-1,126;-0,116;43,925;-0,239;-0,068;16,499;-2,075;-0,177;-2,188
"pâques";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;12,442
"pyjama";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;12,442
"pureté";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;-0,979;1,08;-0,206;0,012
"purement";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;7,67;16,636;-2,553
"pudique";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;7,67;-0,206;-2,553
"prévision";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;2,474;5,277;-0,177;-2,188
"promote";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"promo";-0,642;-1,313;5,795;-0,1;2,072;-0,079;6,087;0,03;-0,206;-2,553
"progresser";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;10,443;4,111;-2,188
"productif";0,316;-1,313;-0,135;-0,1;2,072;-0,079;0,026;3,627;-0,206;-2,553
"privation";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;7,67;-0,206;-2,553
"preneur";-0,642;-0,012;5,795;-0,1;-0,279;-0,079;6,087;0,03;-0,206;-2,553
"poussière";-0,642;-1,313;-0,135;8,335;-0,279;10,934;-0,979;0,03;-0,206;0,931
"portant";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;1,08;16,636;-0,553
"portail";-0,642;-0,012;5,795;-0,1;-0,279;-0,079;13,099;-0,477;-0,206;-2,553
"porchet";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;2,445
"pompier";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;1,08;3,284;-2,553
"polluant";-0,642;-1,313;-0,135;37,097;2,072;-0,079;13,099;-2,421;-0,206;-2,553
"politiquement";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;7,67;3,284;-2,553
"polenta";0,316;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;12,442
"plutot";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;3,627;40,261;-2,553
"playground";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"planquer";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;13,099;-2,421;-0,206;-0,553
"plafond";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;13,21;-0,206;-2,553
"piser";4,851;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;5,277;-0,177;-2,188
"pince";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;-2,421;74,16;-2,553
"pilier";-0,55;-1,126;31,965;-0,086;-0,239;-0,068;7,938;-2,075;-0,177;-0,31
"pig";1,434;-0,75;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;-0,118;4,762
"phrasé";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;-0,477;74,16;-2,553
"petit_enfant";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;7,67;-0,206;-2,553
"perturbateur";-0,642;-1,313;-0,135;-0,1;175,463;-0,079;-0,979;-2,421;-0,206;-2,553
"pertinence";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"person";43,809;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-0,31
"permanence";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;6,087;-2,421;16,636;-2,553
"penso";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"patrick";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;-2,421;-0,206;3,309
"patiner";-0,642;-1,313;-0,135;8,335;-0,279;-0,079;13,099;-0,477;-0,206;-0,553
"parquer";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;-0,477;-0,206;-0,553
"parleur";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;0,03;-0,206;0,931
"parcourir";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;3,627;-0,206;-2,553
"papet";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;3,309
"panique";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;7,67;-0,206;-2,553
"paju";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;13,099;0,03;-0,206;-2,553
"ovunque";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"ouïr";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;0,03;16,636;0,931
"ortie";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-0,477;-0,206;12,442
"ordure";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;13,099;-0,477;-0,206;-0,553
"optimiste";-0,642;-0,012;-0,135;-0,1;2,072;-0,079;-0,979;3,627;-0,206;-0,553
"offensant";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;237,5;-2,553
"och";54,411;-0,012;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"occupation";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;4,111;1,661
"obésité";-0,642;-1,313;115,161;-0,1;2,072;-0,079;-0,979;0,03;-0,206;-2,553
"néant";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;7,67;-0,206;-2,553
"nyon";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;-2,421;-0,206;0,012
"nostalgic";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"norway";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"nickel";-0,642;-0,012;5,795;-0,1;2,072;-0,079;0,026;0,03;-0,206;-0,553
"nendaz";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;3,284;7,146
"nei";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"name";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"nage";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;0,03;-0,206;0,931
"môme";-0,55;20,58;-0,116;-0,086;-0,239;-0,068;-0,839;-0,256;-0,177;-2,188
"mémorable";-0,642;8,999;-0,135;-0,1;-0,279;-0,079;1,729;-2,421;-0,206;-0,553
"myself";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"music";21,628;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;-0,553
"mujer";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"muitas";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"muchísimo";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"motivation";-0,642;-0,012;5,795;-0,1;-0,279;-0,079;0,026;3,627;-0,206;-2,553
"mostly";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"mortel";-0,642;-1,313;-0,135;-0,1;86,687;-0,079;0,026;-2,421;-0,206;-0,553
"mont";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;50,067;-2,421;-0,206;-2,553
"mocassin";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;19,198
"mix";10,809;-1,313;-0,135;-0,1;-0,279;10,934;1,729;-0,477;-0,206;-2,553
"millionnaire";-0,642;3,855;-0,135;-0,1;-0,279;-0,079;-0,979;3,627;-0,206;-2,553
"meyer";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;10,015;-1,094
"merciiii";-0,642;25,733;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-0,553
"merciii";-0,642;25,733;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;-2,553
"mention";0,316;-1,313;-0,135;-0,1;-0,279;-0,079;13,099;-0,477;-0,206;-0,553
"menteur";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;16,499;0,183;-0,177;-2,188
"mentalement";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"melhor";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"matinée";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;3,573;0,536;-0,147;-0,115
"massacre";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;22,767;-2,421;-0,206;-2,553
"mascu";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;7,67;-0,206;0,012
"marseille";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;50,067;-2,421;-0,206;-2,553
"marc";-0,642;3,855;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;0,931
"mani";65,464;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"mamá";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"mamy";-0,642;3,855;-0,135;-0,1;11,609;-0,079;1,729;-2,421;-0,206;-2,553
"mami";0,316;8,999;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;-0,553
"making";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"magnifiquement";-0,642;3,855;-0,135;-0,1;-0,279;-0,079;-0,979;3,627;-0,206;-2,553
"mac";-0,275;-0,563;15,982;-0,043;7,075;-0,034;1,237;-1,037;-0,088;-1,094
"luge";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;-2,421;-0,206;0,012
"lsd";6,493;-0,938;-0,096;-0,072;-0,2;-0,057;0,278;-0,085;-0,147;-0,115
"londres";-0,642;-1,313;-0,135;-0,1;53,916;-0,079;1,729;-0,477;-0,206;-2,553
"loisir";-0,642;-1,313;5,795;-0,1;2,072;-0,079;6,087;-0,477;-0,206;-0,553
"ll";21,628;-0,012;-0,135;-0,1;-0,279;-0,079;-0,979;-0,477;-0,206;-0,553
"limité";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"libéral";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;13,21;-0,206;-2,553
"lembro";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"lavarsi";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"lake";3,705;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;7,146
"korea";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"kilo";-0,458;0,066;-0,096;-0,072;3,541;-0,057;0,278;-1,729;-0,147;0,45
"kiffé";-0,642;-1,313;5,795;8,335;-0,279;-0,079;-0,979;-2,421;-0,206;7,146
"ki";3,705;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;7,146
"keuf";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;3,573;-0,085;-0,147;0,45
"k7";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;4,89
"jumpsies";65,464;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"jumped";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"jte";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;1,857;-0,177;0,134
"jsp";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;3,627;-0,206;-0,553
"jonzier";-0,642;3,855;-0,135;-0,1;-0,279;-0,079;0,026;-0,477;-0,206;0,012
"joint";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;35,09;-2,421;-0,206;-0,553
"johnny";0,534;5,279;-0,116;-0,086;-0,239;-0,068;-0,839;0,183;-0,177;-2,188
"joguei";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"jetable";-0,642;-1,313;-0,135;8,335;-0,279;10,934;6,087;0,03;-0,206;-2,553
"jardinier";-0,642;-0,012;-0,135;-0,1;2,072;-0,079;1,729;-0,477;-0,206;0,012
"jalousie";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;7,67;-0,206;0,012
"irresponsable";-0,55;-1,126;-0,116;-0,086;14,15;-0,068;-0,839;5,277;-0,177;-2,188
"irrespectueux";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"interpeller";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;3,627;16,636;-0,553
"insurger";-0,55;-1,126;-0,116;-0,086;34,658;-0,068;-0,839;-2,075;47,936;-2,188
"inouï";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;-0,979;13,21;-0,206;-2,553
"inné";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;7,67;-0,206;-2,553
"injustice";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;22,767;0,03;-0,206;-2,553
"inimaginable";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"infernal";-0,642;-0,012;-0,135;-0,1;11,609;-0,079;13,099;-2,421;-0,206;-2,553
"infatti";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"infanzia";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"incontournable";-0,642;-1,313;182,411;-0,1;-0,279;-0,079;0,026;-0,477;-0,206;-2,553
"incident";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;16,499;-0,256;4,111;-2,188
"impatience";-0,642;-0,012;63,308;-0,1;2,072;-0,079;1,729;-2,421;-0,206;-2,553
"imbécile";-0,458;-0,938;-0,096;-0,072;3,541;-0,057;0,278;0,536;5,28;-1,823
"illégal";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;50,067;-2,421;-0,206;-2,553
"ik";43,809;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-0,256;-0,177;-2,188
"idiotie";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;1,08;16,636;-2,553
"hériter";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;13,21;-0,206;-0,553
"hält";-0,275;15,994;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;-1,094
"humoristique";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;1,08;-0,206;0,931
"hilarant";-0,642;-0,012;-0,135;-0,1;2,072;-0,079;-0,979;-0,477;-0,206;3,309
"higher";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"heysel";0,316;-1,313;-0,135;-0,1;-0,279;-0,079;35,09;-2,421;-0,206;-2,553
"heute";65,464;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"harmonie";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;20,247;-0,206;-2,553
"harceler";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;13,21;-0,206;-2,553
"hacer";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"haaaa";0,316;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;7,146
"h24";-0,642;-1,313;5,795;-0,1;-0,279;-0,079;-0,979;13,21;-0,206;-2,553
"gâchis";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;-0,699;14,462;-0,147;-1,823
"guère";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;-0,979;7,67;3,284;-2,553
"guimbarde";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;7,938;0,183;-0,177;-0,31
"grêle";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;42,914;-2,075;-0,177;-2,188
"gronder";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;13,21;-0,206;-2,553
"gratter";-0,642;-1,313;-0,135;8,335;2,072;-0,079;13,099;-0,477;-0,206;-2,553
"gran";21,628;-1,313;5,795;-0,1;-0,279;-0,079;0,026;-0,477;-0,206;-2,553
"gra";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"gouverner";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;13,099;0,03;3,284;-2,553
"gogo";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;6,087;-2,421;3,284;-0,553
"giro";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"giorni";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"giocava";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"gaulois";-0,642;-1,313;-0,135;8,335;2,072;-0,079;1,729;-0,477;-0,206;0,012
"garantir";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;2,474;1,857;-0,177;-0,31
"gang";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;0,03;-0,206;3,309
"gaffe";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;4,89
"fâcher";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;7,67;-0,206;-2,553
"francois";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;-2,421;3,284;3,309
"franco_italienne";-0,642;-1,313;-0,135;37,097;-0,279;-0,079;-0,979;-2,421;74,16;-0,553
"fournisseur";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;22,767;-2,421;-0,206;-0,553
"foulard";-0,642;-1,313;26,853;-0,1;-0,279;-0,079;-0,979;1,08;3,284;-0,553
"fouine";-0,642;-1,313;-0,135;-0,1;175,463;-0,079;-0,979;-2,421;-0,206;-2,553
"fouiller";-0,642;-1,313;-0,135;-0,1;11,609;-0,079;13,099;-0,477;-0,206;-2,553
"figurine";0,316;-0,012;5,795;-0,1;-0,279;-0,079;13,099;-2,421;-0,206;-2,553
"figer";-0,642;-1,313;-0,135;-0,1;28,89;-0,079;-0,979;1,08;3,284;-2,553
"femelle";-0,642;-1,313;-0,135;-0,1;53,916;-0,079;-0,979;0,03;-0,206;-0,553
"feel";54,411;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;-2,553
"fazer";65,464;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"fatre";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;19,198
"fast";21,628;-1,313;-0,135;-0,1;2,072;-0,079;0,026;-2,421;-0,206;-0,553
"farsi";43,809;-1,126;-0,116;10,031;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"farfelu";-0,642;3,855;-0,135;-0,1;-0,279;-0,079;-0,979;3,627;-0,206;-2,553
"fantasme";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;0,026;7,67;-0,206;-0,553
"fainéant";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;1,08;3,284;0,931
"facciamo";54,552;-0,938;-0,096;-0,072;-0,2;-0,057;-0,699;-1,729;-0,147;-1,823
"fabrication";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;0,108;5,277;-0,177;-2,188
"existant";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;-0,088;-1,094
"excellence";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;0,092;-0,088;0,067
"etat";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;10,443;-0,177;-2,188
"estero";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"esse";76,376;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;-2,553
"erroné";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;0,108;10,443;-0,177;-2,188
"envoi";-0,55;-1,126;7,059;-0,086;-0,239;-0,068;-0,839;0,183;-0,177;1,661
"enthousiasme";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;6,087;-0,477;-0,206;0,012
"entendeur";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;13,21;-0,206;-0,553
"ensemencement";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;50,067;-2,421;-0,206;-2,553
"engueuler";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;22,767;-2,421;-0,206;-0,553
"enfoncer";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;0,026;-2,421;74,16;-0,553
"emji_visage_en_colère";0,316;-1,313;-0,135;-0,1;-0,279;10,934;6,087;-0,477;-0,206;-0,553
"emji_visage_avec_bouche_fermeture_éclair";-0,642;-1,313;-0,135;8,335;-0,279;-0,079;0,026;1,08;-0,206;0,012
"emji_violon";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;7,938;-0,256;-0,177;-2,188
"emji_téléviseur";-0,642;25,733;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;-0,206;-2,553
"emji_sac_plein_d_argent";3,705;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;-0,477;-0,206;-0,553
"emji_poing_levé_peau_moyennement_claire";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;3,309
"emji_plant_de_riz";-0,367;21,326;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;-0,118;-1,459
"emji_plage_avec_parasol";0,316;-1,313;-0,135;-0,1;-0,279;-0,079;-0,979;-2,421;-0,206;12,442
"emji_ok_peau_mate";-0,55;31,991;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"emji_ogre";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;21,315;-0,085;-0,147;-1,823
"emji_luminosité_élevée";-0,55;31,991;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;-2,188
"emji_jacinthe";-0,275;15,994;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;-1,094
"emji_feuille_virevoltante";-0,642;3,855;-0,135;-0,1;2,072;-0,079;0,026;0,03;-0,206;-2,553
