"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"10";"***";"";""
"**";"classe";"1";"**";"";""
"****";"4692";"55879";"8.4";"****";""
"600";"16525";"3.63";"-692.886";"user_utilisateurice";"1.053579e-152"
"  2";" 1942";"0.10";"-179.924";"voir";" 5.034035e-41"
"  4";" 1693";"0.24";"-151.156";"époque";" 9.688262e-35"
"323";" 6980";"4.63";"-147.327";"emji_visage_riant_aux_larmes";" 6.655040e-34"
"  3";" 1585";"0.19";"-142.863";"beau";" 6.296416e-33"
" 19";" 1693";"1.12";"-120.115";"aller";" 5.969196e-28"
"  4";" 1326";"0.30";"-115.716";"suisse";" 5.485281e-27"
"  0";" 1194";"0.00";"-111.836";"femme";" 3.880514e-26"
"  0";" 1062";"0.00";" -99.233";"homme";" 2.244731e-23"
"  0";" 1042";"0.00";" -97.329";"enfant";" 5.872256e-23"
"  1";" 1060";"0.09";" -96.829";"vie";" 7.556250e-23"
"  0";" 1000";"0.00";" -93.334";"gens";" 4.416958e-22"
"  1";" 1010";"0.10";" -92.074";"petit";" 8.348234e-22"
"  8";" 1166";"0.69";" -92.048";"parler";" 8.460748e-22"
"  5";" 1043";"0.48";" -86.617";"aimer";" 1.316986e-20"
"  4";" 1013";"0.39";" -85.885";"souvenir";" 1.907562e-20"
"  3";"  956";"0.31";" -82.617";"année";" 9.962019e-20"
"  0";"  881";"0.00";" -82.050";"temps";" 1.327204e-19"
"  0";"  858";"0.00";" -79.874";"monde";" 3.990513e-19"
"  0";"  824";"0.00";" -76.662";"comprendre";" 2.029195e-18"
"  3";"  869";"0.35";" -74.398";"adorer";" 6.386710e-18"
"  0";"  791";"0.00";" -73.547";"chose";" 9.825580e-18"
"  5";"  897";"0.56";" -72.837";"tellement";" 1.407797e-17"
"  3";"  840";"0.36";" -71.664";"vrai";" 2.551090e-17"
"  5";"  872";"0.57";" -70.487";"penser";" 4.633147e-17"
"  0";"  731";"0.00";" -67.894";"passer";" 1.724821e-16"
"  0";"  703";"0.00";" -65.261";"prendre";" 6.561526e-16"
"  1";"  695";"0.14";" -62.317";"vraiment";" 2.924109e-15"
"  0";"  652";"0.00";" -60.470";"connaître";" 7.469191e-15"
"  0";"  623";"0.00";" -57.750";"vivre";" 2.975683e-14"
"  2";"  662";"0.30";" -57.070";"jour";" 4.206782e-14"
"  0";"  615";"0.00";" -57.001";"trouver";" 4.356695e-14"
"  0";"  612";"0.00";" -56.720";"jeune";" 5.026235e-14"
"  0";"  609";"0.00";" -56.438";"venir";" 5.798647e-14"
"  1";"  589";"0.17";" -52.381";"magnifique";" 4.571463e-13"
"  6";"  685";"0.88";" -50.998";"changer";" 9.244876e-13"
" 36";" 1248";"2.88";" -50.424";"emji_se_rouler_par_terre_de_rire";" 1.238675e-12"
"  7";"  673";"1.04";" -47.930";"français";" 4.416289e-12"
"  8";"  679";"1.18";" -46.564";"emji_visage_faisant_un_clin_d_oeil";" 8.865569e-12"
"  0";"  502";"0.00";" -46.432";"raison";" 9.483377e-12"
"  1";"  523";"0.19";" -46.214";"vidéo";" 1.060009e-11"
" 15";"  797";"1.88";" -44.613";"emji_mains_en_prière";" 2.401118e-11"
" 15";"  781";"1.92";" -43.189";"grand";" 4.970612e-11"
"  0";"  460";"0.00";" -42.515";"devenir";" 7.012849e-11"
"  1";"  474";"0.21";" -41.646";"rester";" 1.093858e-10"
"  0";"  450";"0.00";" -41.584";"seul";" 1.129348e-10"
"  2";"  487";"0.41";" -40.735";"exister";" 1.742947e-10"
"  1";"  463";"0.22";" -40.622";"jouer";" 1.847417e-10"
"  0";"  438";"0.00";" -40.466";"fois";" 2.000699e-10"
"  1";"  450";"0.22";" -39.412";"commentaire";" 3.432333e-10"
"  0";"  421";"0.00";" -38.883";"question";" 4.498775e-10"
"  0";"  416";"0.00";" -38.418";"demander";" 5.709764e-10"
"  0";"  391";"0.00";" -36.093";"mot";" 1.881081e-09"
"  2";"  424";"0.47";" -34.886";"dieu";" 3.495497e-09"
"  1";"  401";"0.25";" -34.856";"regarder";" 3.549309e-09"
"  1";"  399";"0.25";" -34.671";"appeler";" 3.904613e-09"
"  5";"  485";"1.03";" -34.510";"accent";" 4.240584e-09"
"  0";"  370";"0.00";" -34.142";"école";" 5.124106e-09"
"  0";"  366";"0.00";" -33.770";"humain";" 6.202241e-09"
"  0";"  357";"0.00";" -32.934";"vieux";" 9.532041e-09"
"  0";"  357";"0.00";" -32.934";"dernier";" 9.532041e-09"
"  0";"  355";"0.00";" -32.749";"arriver";" 1.048744e-08"
"  0";"  349";"0.00";" -32.192";"fille";" 1.396820e-08"
"  1";"  368";"0.27";" -31.794";"chat";" 1.714481e-08"
"  0";"  336";"0.00";" -30.985";"pareil";" 2.599787e-08"
"  1";"  355";"0.28";" -30.588";"utiliser";" 3.190106e-08"
"  1";"  354";"0.28";" -30.496";"entendre";" 3.346225e-08"
"  0";"  329";"0.00";" -30.336";"manger";" 3.633136e-08"
"  0";"  326";"0.00";" -30.058";"respect";" 4.193607e-08"
"  0";"  325";"0.00";" -29.965";"archive";" 4.399046e-08"
"  6";"  455";"1.32";" -29.879";"animal";" 4.598531e-08"
"  0";"  321";"0.00";" -29.594";"nom";" 5.326637e-08"
"  1";"  343";"0.29";" -29.476";"meilleur";" 5.660682e-08"
"  0";"  318";"0.00";" -29.316";"premier";" 6.148740e-08"
"  0";"  315";"0.00";" -29.038";"accord";" 7.097898e-08"
"  1";"  335";"0.30";" -28.735";"apprendre";" 8.298347e-08"
"  0";"  309";"0.00";" -28.482";"tête";" 9.459110e-08"
" 31";"  889";"3.49";" -28.310";"emji_visage_souriant_avec_une_goutte_de_sueur";" 1.033346e-07"
"  1";"  330";"0.30";" -28.272";"reportage";" 1.054032e-07"
"  1";"  327";"0.31";" -27.994";"coup";" 1.216704e-07"
"  0";"  296";"0.00";" -27.277";"problème";" 1.762956e-07"
"  0";"  294";"0.00";" -27.092";"heureux";" 1.940266e-07"
"  0";"  292";"0.00";" -26.906";"génial";" 2.135439e-07"
"  0";"  290";"0.00";" -26.721";"pauvre";" 2.350277e-07"
"  0";"  288";"0.00";" -26.536";"manquer";" 2.586766e-07"
"  0";"  288";"0.00";" -26.536";"arrêter";" 2.586766e-07"
"  1";"  310";"0.32";" -26.421";"incroyable";" 2.745400e-07"
"  5";"  388";"1.29";" -25.665";"sentir";" 4.061562e-07"
"  0";"  278";"0.00";" -25.610";"touchant";" 4.178738e-07"
"  3";"  343";"0.87";" -25.388";"ca";" 4.688967e-07"
"  0";"  268";"0.00";" -24.684";"renard";" 6.753162e-07"
"  1";"  291";"0.34";" -24.664";"malheureusement";" 6.824765e-07"
"  0";"  267";"0.00";" -24.592";"plutôt";" 7.085388e-07"
"  0";"  266";"0.00";" -24.499";"sûr";" 7.433991e-07"
"  0";"  265";"0.00";" -24.407";"laisser";" 7.799780e-07"
"  0";"  263";"0.00";" -24.222";"niveau";" 8.586358e-07"
"  0";"  263";"0.00";" -24.222";"besoin";" 8.586358e-07"
"  2";"  308";"0.65";" -24.168";"cas";" 8.829253e-07"
"  8";"  431";"1.86";" -24.157";"emji_pouce_vers_le_haut";" 8.877431e-07"
"  0";"  260";"0.00";" -23.944";"père";" 9.917771e-07"
"  0";"  260";"0.00";" -23.944";"génération";" 9.917771e-07"
"  2";"  304";"0.66";" -23.800";"jeu";" 1.068983e-06"
"  1";"  280";"0.36";" -23.647";"mignon";" 1.156967e-06"
"  0";"  250";"0.00";" -23.019";"genre";" 1.604115e-06"
"  0";"  247";"0.00";" -22.742";"oublier";" 1.853214e-06"
"  0";"  245";"0.00";" -22.557";"âge";" 2.040472e-06"
"  0";"  244";"0.00";" -22.464";"plaisir";" 2.141099e-06"
"  0";"  243";"0.00";" -22.372";"coeur";" 2.246702e-06"
"  3";"  306";"0.98";" -22.002";"moment";" 2.723608e-06"
"  0";"  239";"0.00";" -22.002";"maison";" 2.723983e-06"
"  0";"  237";"0.00";" -21.817";"écouter";" 2.999502e-06"
"  0";"  237";"0.00";" -21.817";"exactement";" 2.999502e-06"
"  0";"  236";"0.00";" -21.724";"perdre";" 3.147570e-06"
" 15";"  530";"2.83";" -21.556";"donner";" 3.436944e-06"
"  4";"  322";"1.24";" -21.553";"parent";" 3.442418e-06"
"  0";"  233";"0.00";" -21.447";"gros";" 3.637225e-06"
"  0";"  233";"0.00";" -21.447";"mère";" 3.637225e-06"
"  0";"  233";"0.00";" -21.447";"genève";" 3.637225e-06"
"  3";"  298";"1.01";" -21.272";"pays";" 3.985204e-06"
"  0";"  230";"0.00";" -21.170";"heure";" 4.203289e-06"
"  0";"  229";"0.00";" -21.077";"travailler";" 4.410974e-06"
"  0";"  229";"0.00";" -21.077";"mdr";" 4.410974e-06"
"  0";"  229";"0.00";" -21.077";"fou";" 4.410974e-06"
"  0";"  228";"0.00";" -20.985";"amour";" 4.628951e-06"
"  0";"  224";"0.00";" -20.615";"importer";" 5.614405e-06"
"  0";"  222";"0.00";" -20.431";"travail";" 6.183467e-06"
"  1";"  244";"0.41";" -20.325";"rendre";" 6.535162e-06"
"  0";"  220";"0.00";" -20.246";"côté";" 6.810398e-06"
"  0";"  219";"0.00";" -20.153";"famille";" 7.147389e-06"
"  1";"  241";"0.41";" -20.048";"blanc";" 7.551918e-06"
"  0";"  216";"0.00";" -19.876";"garçon";" 8.262110e-06"
"  0";"  216";"0.00";" -19.876";"heureusement";" 8.262110e-06"
"  0";"  215";"0.00";" -19.784";"droit";" 8.671187e-06"
"  0";"  214";"0.00";" -19.691";"revenir";" 9.100588e-06"
"  0";"  214";"0.00";" -19.691";"histoire";" 9.100588e-06"
"  0";"  213";"0.00";" -19.599";"ancien";" 9.551325e-06"
"  0";"  210";"0.00";" -19.322";"nourrir";" 1.104247e-05"
"  0";"  209";"0.00";" -19.230";"réponse";" 1.158975e-05"
"  1";"  227";"0.44";" -18.758";"enfance";" 1.484111e-05"
"  0";"  203";"0.00";" -18.676";"écrire";" 1.549513e-05"
"  0";"  202";"0.00";" -18.583";"finir";" 1.626403e-05"
"  1";"  225";"0.44";" -18.574";"ami";" 1.634671e-05"
"  0";"  201";"0.00";" -18.491";"préférer";" 1.707124e-05"
"  1";"  224";"0.45";" -18.482";"emji_renard";" 1.715605e-05"
"  0";"  200";"0.00";" -18.399";"payer";" 1.791866e-05"
"  0";"  199";"0.00";" -18.306";"répondre";" 1.880832e-05"
