"";"X.rts_a";"X.rts_i"
"france";1,5169;-1,5169
"partir";-22,5493;22,5493
"clairement";-5,3085;5,3085
"relire";-1,1591;1,1591
"enfin";-6,0853;6,0853
"autres";-20,6462;20,6462
"explication";-1,074;1,074
"interviewer";10,0116;-10,0116
"ah";5,4231;-5,4231
"ouais";0,3169;-0,3169
"surtout";-1,1251;1,1251
"rajeunir";4,1287;-4,1287
"nettement";-0,2762;0,2762
"conditionner";0,3695;-0,3695
"délire";0,5965;-0,5965
"60";14,7837;-14,7837
"amitié";0,4409;-0,4409
"fort";-0,6476;0,6476
"hypocrisie";-6,8161;6,8161
"emji_visage_mécontent";1,953;-1,953
"irréprochable";0,3437;-0,3437
"vocabulaire";23,1756;-23,1756
"choisir";-2,9029;2,9029
"phrase";5,6839;-5,6839
"complexe";-1,3052;1,3052
"vive";6,7787;-6,7787
"camp";-3,2747;3,2747
"vacance";3,2677;-3,2677
"emji_soleil";8,8307;-8,8307
"moniteur";3,6282;-3,6282
"nombreux";-2,1326;2,1326
"colonie";0,3687;-0,3687
"romand";1,7725;-1,7725
"étudiant";-2,8523;2,8523
"science";1,9172;-1,9172
"éducation";5,2363;-5,2363
"claude";5,6799;-5,6799
"tous";-0,8337;0,8337
"cabane";5,0795;-5,0795
"bois";4,9047;-4,9047
"bain";22,4234;-22,4234
"rivière";1,1571;-1,1571
"ma";75,041;-75,041
"génial";44,1302;-44,1302
"mes";39,5156;-39,5156
"frère";3,2984;-3,2984
"soeur";10,3638;-10,3638
"10";-2,7036;2,7036
"importer";-3,87;3,87
"lesquels";-0,417;0,417
"emji_visage_avec_un_léger_sourire";4,2086;-4,2086
"commentaire";-1,513;1,513
"emji_visage_rieur";17,2819;-17,2819
"vachement";0,6433;-0,6433
"classe";6,7934;-6,7934
"ancien";26,4742;-26,4742
"marrant";1,757;-1,757
"trésor";5,0079;-5,0079
"saut";3,2747;-3,2747
"patrimoine";-2,6049;2,6049
"extraordinaire";13,7963;-13,7963
"connaître";28,4089;-28,4089
"papa";7,9121;-7,9121
"maître";2,7331;-2,7331
"alpage";6,8531;-6,8531
"maison";10,2119;-10,2119
"gamin";27,3566;-27,3566
"ta";0,8201;-0,8201
"copain";16,0818;-16,0818
"ville";-4,2752;4,2752
"piscine";3,7753;-3,7753
"comment";-0,3169;0,3169
"merveilleux";35,7923;-35,7923
"ciao";7,5336;-7,5336
"partout";0,5709;-0,5709
"moitié";1,4218;-1,4218
"vélomoteur";4,4648;-4,4648
"arrière";10,6998;-10,6998
"puch";4,3539;-4,3539
"part";-3,7763;3,7763
"selle";3,991;-3,991
"blanc";13,2166;-13,2166
"voler";-5,0925;5,0925
"donc";-29,5673;29,5673
"après";0,7203;-0,7203
"bleu";2,5388;-2,5388
"marine";1,5621;-1,5621
"maxi";4,1287;-4,1287
"troupe";-0,794;0,794
"année";44,4014;-44,4014
"80";17,9281;-17,9281
"ahaha";6,5879;-6,5879
"régaler";4,4394;-4,4394
"emji_poing_levé";0,3273;-0,3273
"rouler";1,803;-1,803
"neige";11,1082;-11,1082
"chaux";2,628;-2,628
"car";-4,4337;4,4337
"malheureusement";5,3526;-5,3526
"1er";1,5608;-1,5608
"acheter";-0,3664;0,3664
"pot";0,3154;-0,3154
"italie";8,2589;-8,2589
"tant";-3,8801;3,8801
"kilomètre";0,336;-0,336
"emji_pouce_vers_le_haut";34,2942;-34,2942
"excellent";6,5442;-6,5442
"côté";-0,7133;0,7133
"vert";-0,5112;0,5112
"monter";-1,1398;1,1398
"km";-0,8138;0,8138
"h";-0,5118;0,5118
"maquiller";2,2875;-2,2875
"emji_visage_souriant_aux_yeux_rieurs";30,4578;-30,4578
"évidemment";-1,3558;1,3558
"1984";4,3539;-4,3539
"groupe";-5,9226;5,9226
"travailleur";-5,9602;5,9602
"social";-17,7958;17,7958
"jour";5,4184;-5,4184
"jeune";45,0263;-45,0263
"piste";0,2811;-0,2811
"réaliser";-0,2969;0,2969
"gris";0,489;-0,489
"vaud";0,2853;-0,2853
"média";-22,0119;22,0119
"sensibiliser";0,2794;-0,2794
"politicien";-10,4955;10,4955
"urgence";-2,038;2,038
"proposer";-5,2594;5,2594
"espace";-1,1816;1,1816
"entièrement";-0,3492;0,3492
"consacrer";-1,9064;1,9064
"montrer";-8,88;8,88
"quel";17,194;-17,194
"point";-5,3379;5,3379
"lausanne";-0,827;0,827
"ses";0,54;-0,54
"flic";-3,3298;3,3298
"indignation";-1,5702;1,5702
"boguet";4,3539;-4,3539
"conduire";-0,4949;0,4949
"genève";-1,507;1,507
"début";10,0736;-10,0736
"70";21,288;-21,288
"étude";-16,1967;16,1967
"comparer";0,3837;-0,3837
"plat";2,1978;-2,1978
"besoin";-7,813;7,813
"manière";-5,0784;5,0784
"apprécier";7,5288;-7,5288
"pays";-140,8609;140,8609
"habitant";-7,1299;7,1299
"grèce";0,2522;-0,2522
"72";0,489;-0,489
"turquie";0,3498;-0,3498
"toute";-0,2979;0,2979
"côte";0,3879;-0,3879
"us";-8,4221;8,4221
"87";1,197;-1,197
"quelques";-0,6618;0,6618
"rencontre";2,5475;-2,5475
"voyage";-0,3551;0,3551
"destination";-0,4702;0,4702
"recommander";0,4734;-0,4734
"chacun";0,9881;-0,9881
"cela";-2,9702;2,9702
"donner";-1,6152;1,6152
"goût";1,5942;-1,5942
"hasard";-0,5563;0,5563
"découverte";0,7578;-0,7578
"notre";-1,3075;1,3075
"frisson";2,8848;-2,8848
"intéressant";4,1026;-4,1026
"entendre";18,9602;-18,9602
"son";9,2201;-9,2201
"regard";6,7847;-6,7847
"homme";47,5812;-47,5812
"sa";15,597;-15,597
"réflexion";2,4234;-2,4234
"urbain";-0,2979;0,2979
"ha";5,8074;-5,8074
"cheveu";16,8159;-16,8159
"vent";0,3816;-0,3816
"effet";-4,5855;4,5855
"quelque";-2,2715;2,2715
"perle";2,4894;-2,4894
"remonter";1,9993;-1,9993
"lol";7,2963;-7,2963
"naître";14,2435;-14,2435
"fou";6,1184;-6,1184
"image";0,5396;-0,5396
"gros";-0,6323;0,6323
"problème";-42,8946;42,8946
"boy";6,8523;-6,8523
"carrément";1,0835;-1,0835
"éclater";1,156;-1,156
"carter";3,6282;-3,6282
"huile";5,8851;-5,8851
"bagnole";0,9929;-0,9929
"etait";10,182;-10,182
"considérer";-2,2986;2,2986
"réseau";0,3273;-0,3273
"passion";6,6236;-6,6236
"témoignage";18,0415;-18,0415
"perdre";-0,9715;0,9715
"suffire";-7,2238;7,2238
"taper";0,3494;-0,3494
"nom";27,2923;-27,2923
"facebook";-0,356;0,356
"savoir";9,3441;-9,3441
"street";1,3129;-1,3129
"premier";2,4633;-2,4633
"minute";0,4989;-0,4989
"fils";9,6773;-9,6773
"suivre";-3,6595;3,6595
"roi";4,7888;-4,7888
"roller";1,9442;-1,9442
"mère";30,9345;-30,9345
"lorsque";-0,4663;0,4663
"descendre";-0,6243;0,6243
"permettre";-12,6912;12,6912
"lien";-3,6974;3,6974
"concerner";-13,396;13,396
"haha";6,6026;-6,6026
"mort";-2,7616;2,7616
"affronter";-0,8279;0,8279
"emji_visage_avec_bouche_ouverte";21,2066;-21,2066
"fantastique";4,7218;-4,7218
"bus";-0,321;0,321
"orange";2,635;-2,635
"emji_visage_en_pleine_réflexion";0,852;-0,852
"drôle";7,8604;-7,8604
"rip";-1,0954;1,0954
"partie";-2,2091;2,2091
"redescendre";-0,5685;0,5685
"bord";-0,5435;0,5435
"lac";14,9906;-14,9906
"emji_visage_souriant_avec_yeux_rieurs";51,0191;-51,0191
"recyclage";0,9966;-0,9966
"toujours";20,1967;-20,1967
"mignon";59,1396;-59,1396
"naïf";-0,4986;0,4986
"réchauffement";-0,8885;0,8885
"climatique";-6,4792;6,4792
"grippe";-0,2583;0,2583
"emji_visage_très_souriant_aux_yeux_rieurs";12,0945;-12,0945
"rassurant";0,2569;-0,2569
"repos";1,1571;-1,1571
"nourrir";27,9207;-27,9207
"soigner";-2,7494;2,7494
"politique";-75,8876;75,8876
"visionnaire";10,9823;-10,9823
"écouter";11,5235;-11,5235
"sage";9,8598;-9,8598
"philosophie";7,0683;-7,0683
"adulte";3,8016;-3,8016
"celui";4,7002;-4,7002
"essence";-0,2822;0,2822
"assez";-3,5335;3,5335
"électrique";-0,2686;0,2686
"étonnant";-3,072;3,072
"clairvoyance";4,1287;-4,1287
"prophète";2,8045;-2,8045
"exactement";1,2561;-1,2561
"train";-6,7577;6,7577
"emji_visage_qui_pleure";21,8814;-21,8814
"écologie";-1,4271;1,4271
"multinationale";-2,1658;2,1658
"gouvernement";-43,1159;43,1159
"vélo";-0,827;0,827
"exister";12,0426;-12,0426
"écolo";0,9934;-0,9934
"respecter";-9,4452;9,4452
"nature";18,9699;-18,9699
"employer";-2,5827;2,5827
"difficulté";0,3113;-0,3113
"étranger";-22,9353;22,9353
"travailler";-8,6665;8,6665
"entourer";0,6898;-0,6898
"responsable";-7,2638;7,2638
"billet";-11,8553;11,8553
"lieu";-10,7708;10,7708
"papier";2,3366;-2,3366
"mégot";0,6681;-0,6681
"terre";-1,384;1,384
"élire";-7,5777;7,5777
"rappeler";6,3659;-6,3659
"herbe";1,6603;-1,6603
"putain";5,8653;-5,8653
"hahaha";4,285;-4,285
"remarquer";3,5327;-3,5327
"impeccable";1,3129;-1,3129
"planter";3,1352;-3,1352
"bâton";0,8806;-0,8806
"inclure";-1,8808;1,8808
"demain";-2,0666;2,0666
"quatre";0,7091;-0,7091
"dessus";-0,4669;0,4669
"emji_visage_avec_une_main_sur_la_bouche";11,9577;-11,9577
"ho";1,2989;-1,2989
"génie";2,2658;-2,2658
"alexandre";5,4423;-5,4423
"simplement";-4,4469;4,4469
"rôle";-3,2979;3,2979
"mètre";0,3273;-0,3273
"véritable";-0,594;0,594
"intelligence";7,2235;-7,2235
"bras";1,071;-1,071
"plan";-5,559;5,559
"légende";7,8771;-7,8771
"retour";0,4669;-0,4669
"touchant";72,4596;-72,4596
"certainement";1,3732;-1,3732
"emji_visage_souriant";17,0681;-17,0681
"écrire";-1,7599;1,7599
"sous_titre";3,6282;-3,6282
"parce_que";-15,2356;15,2356
"triste";2,4624;-2,4624
"ok";0,5751;-0,5751
"ca";0,9783;-0,9783
"plusieurs";-2,5417;2,5417
"essayer";-2,7306;2,7306
"effort";-2,6859;2,6859
"berger";0,3929;-0,3929
"hyper";0,8978;-0,8978
"sensible";0,3498;-0,3498
"différence";-0,7342;0,7342
"emji_coeur_noir";1,7279;-1,7279
"50";-5,8611;5,8611
"emji_couronne";3,5;-3,5
"face";-7,1855;7,1855
"culturel";-1,6211;1,6211
"falloir";-22,9972;22,9972
"arrêter";-29,9787;29,9787
"qqn";-1,5116;1,5116
"boisson";-0,2419;0,2419
"faux";-10,6713;10,6713
"important";-4,9784;4,9784
"préciser";-0,8526;0,8526
"personne";-15,6634;15,6634
"chouette";15,2778;-15,2778
"sujet";-17,7425;17,7425
"mr";3,9023;-3,9023
"georges";53,213;-53,213
"niveau";-0,6253;0,6253
"élevé";-0,2947;0,2947
"post";-9,1601;9,1601
"projet";-12,5534;12,5534
"logique";-9,862;9,862
"inventer";8,6;-8,6
"1967";7,2742;-7,2742
"conclusion";-1,7305;1,7305
"chef";-0,5747;0,5747
"oeuvre";-2,6018;2,6018
"génération";33,2333;-33,2333
"traiter";-3,3806;3,3806
"concernant";-6,4873;6,4873
"changement";-0,6522;0,6522
"climat";-9,8672;9,8672
"vivement";-0,6886;0,6886
"sérieux";-1,1659;1,1659
"emji_visage_souriant_avec_coeurs";118,0386;-118,0386
"emji_visage_de_clown";-2,0628;2,0628
"courir";0,4759;-0,4759
"richesse";-4,5201;4,5201
"perte";-4,3251;4,3251
"voilà";2,7369;-2,7369
"août";2,4301;-2,4301
"joyeux";3,9795;-3,9795
"fête";8,7131;-8,7131
"national";-2,1844;2,1844
"helvétique";-0,3719;0,3719
"emji_visage_de_geek";-0,3021;0,3021
"emji_cotillons";1,7823;-1,7823
"garçon";50,0937;-50,0937
"sembler";0,4045;-0,4045
"information";-14,2054;14,2054
"d_abord";-3,9834;3,9834
"mémoire";0,8429;-0,8429
"lui";36,2808;-36,2808
"revenir";-0,6332;0,6332
"hahah";0,9973;-0,9973
"adorable";45,6361;-45,6361
"seulement";-3,5639;3,5639
"nord";1,049;-1,049
"2021";0,792;-0,792
"résultat";-2,6814;2,6814
"identique";0,4717;-0,4717
"1";-11,8153;11,8153
"férié";0,9973;-0,9973
"façon";0,6881;-0,6881
"politiquement";-2,0154;2,0154
"diviser";-1,2626;1,2626
"habiter";2,1056;-2,1056
"peuple";-72,5594;72,5594
"différents";1,2486;-1,2486
"accorder";-1,9447;1,9447
"enrichir";-3,7768;3,7768
"immigration";-7,6963;7,6963
"malgré";0,9563;-0,9563
"arriver";0,3405;-0,3405
"européen";-17,6244;17,6244
"situer";-2,1589;2,1589
"coeur";18,6101;-18,6101
"celle_ci";-0,3857;0,3857
"coucher";1,858;-1,858
"fonctionner";-9,4847;9,4847
"3";-3,2319;3,2319
"langue";-1,0878;1,0878
"pur";1,3937;-1,3937
"toutes";1,4814;-1,4814
"1970";8,6692;-8,6692
"tendre";0,7149;-0,7149
"micro";6,9285;-6,9285
"adolescent";0,6155;-0,6155
"confiance";-1,1852;1,1852
"émouvoir";4,0945;-4,0945
"emji_mains_en_prière";52,1745;-52,1745
"emji_papillon";2,8378;-2,8378
"emji_notes_de_musique";27,2388;-27,2388
"emji_coeur_bleu";3,5332;-3,5332
"septante";6,5089;-6,5089
"page";-0,8866;0,8866
"svp";0,3728;-0,3728
"céder";-3,281;3,281
"médiocrité";-2,1707;2,1707
"oups";-0,5726;0,5726
"désolé";1,0046;-1,0046
"doute";-0,6299;0,6299
"pluie";3,5255;-3,5255
"cerveau";1,5988;-1,5988
"journée";3,4008;-3,4008
"détendre";1,1477;-1,1477
"jean";3,2754;-3,2754
"michel";3,5456;-3,5456
"utiliser";1,2683;-1,2683
"pression";-4,6715;4,6715
"jet";-2,2274;2,2274
"envoyer";-0,8956;0,8956
"décevoir";1,4378;-1,4378
"prêt";1,8952;-1,8952
"armoire";1,8203;-1,8203
"manger";18,3387;-18,3387
"fondue";5,3015;-5,3015
"savoyard";0,7121;-0,7121
"haut";-0,3222;0,3222
"montagne";3,1611;-3,1611
"descente";1,6579;-1,6579
"ski";4,0702;-4,0702
"louper";1,0239;-1,0239
"emji_visage_roulant_des_yeux";1,938;-1,938
"recette";-2,7279;2,7279
"emji_fondue";0,9912;-0,9912
"cher";-3,7774;3,7774
"posts";-0,9684;0,9684
"trouver";2,6515;-2,6515
"intégralité";1,0404;-1,0404
"version";1,3525;-1,3525
"long";-0,9737;0,9737
"larme";5,1586;-5,1586
"oeil";0,8518;-0,8518
