"";"X";"V1"
"1";1;4
"2";2;0
"3";3;6
"4";4;4
"5";5;6
"6";6;2
"7";7;5
"8";8;4
"9";9;1
"10";10;1
"11";11;0
"12";12;4
"13";13;4
"14";14;4
"15";15;4
"16";16;4
"17";17;7
"18";18;4
"19";19;1
"20";20;5
"21";21;1
"22";22;2
"23";23;2
"24";24;3
"25";25;1
"26";26;6
"27";27;6
"28";28;0
"29";29;5
"30";30;5
"31";31;6
"32";32;5
"33";33;0
"34";34;4
"35";35;4
"36";36;1
"37";37;6
"38";38;0
"39";39;2
"40";40;2
"41";41;2
"42";42;2
"43";43;2
"44";44;7
"45";45;2
"46";46;2
"47";47;2
"48";48;1
"49";49;0
"50";50;5
"51";51;0
"52";52;5
"53";53;0
"54";54;0
"55";55;0
"56";56;6
"57";57;2
"58";58;2
"59";59;2
"60";60;2
"61";61;2
"62";62;1
"63";63;0
"64";64;2
"65";65;7
"66";66;2
"67";67;6
"68";68;1
"69";69;1
"70";70;2
"71";71;2
"72";72;2
"73";73;2
"74";74;5
"75";75;1
"76";76;7
"77";77;7
"78";78;0
"79";79;0
"80";80;7
"81";81;1
"82";82;6
"83";83;4
"84";84;1
"85";85;6
"86";86;7
"87";87;1
"88";88;1
"89";89;5
"90";90;0
"91";91;6
"92";92;6
"93";93;7
"94";94;1
"95";95;0
"96";96;1
"97";97;5
"98";98;0
"99";99;0
"100";100;6
"101";101;1
"102";102;0
"103";103;6
"104";104;7
"105";105;4
"106";106;7
"107";107;2
"108";108;1
"109";109;7
"110";110;4
"111";111;2
"112";112;2
"113";113;2
"114";114;2
"115";115;0
"116";116;3
"117";117;3
"118";118;4
"119";119;4
"120";120;6
"121";121;7
"122";122;1
"123";123;2
"124";124;1
"125";125;3
"126";126;5
"127";127;2
"128";128;2
"129";129;4
"130";130;2
"131";131;2
"132";132;2
"133";133;1
"134";134;0
"135";135;1
"136";136;5
"137";137;6
"138";138;7
"139";139;7
"140";140;1
"141";141;7
"142";142;1
"143";143;0
"144";144;3
"145";145;2
"146";146;2
"147";147;1
"148";148;1
"149";149;0
"150";150;3
"151";151;6
"152";152;6
"153";153;2
"154";154;1
"155";155;3
"156";156;0
"157";157;7
"158";158;1
"159";159;0
"160";160;0
"161";161;1
"162";162;1
"163";163;0
"164";164;1
"165";165;5
"166";166;2
"167";167;2
"168";168;7
"169";169;1
"170";170;6
"171";171;2
"172";172;1
"173";173;5
"174";174;4
"175";175;5
"176";176;5
"177";177;3
"178";178;2
"179";179;0
"180";180;7
"181";181;1
"182";182;5
"183";183;5
"184";184;4
"185";185;0
"186";186;2
"187";187;2
"188";188;5
"189";189;5
"190";190;5
"191";191;2
"192";192;2
"193";193;2
"194";194;2
"195";195;2
"196";196;2
"197";197;0
"198";198;5
"199";199;5
"200";200;5
"201";201;2
"202";202;4
"203";203;1
"204";204;6
"205";205;6
"206";206;0
"207";207;0
"208";208;2
"209";209;5
"210";210;2
"211";211;2
"212";212;5
"213";213;0
"214";214;6
"215";215;0
"216";216;6
"217";217;5
"218";218;2
"219";219;2
"220";220;2
"221";221;2
"222";222;5
"223";223;2
"224";224;4
"225";225;5
"226";226;7
"227";227;2
"228";228;4
"229";229;5
"230";230;4
"231";231;2
"232";232;2
"233";233;4
"234";234;3
"235";235;0
"236";236;6
"237";237;0
"238";238;0
"239";239;0
"240";240;5
"241";241;6
"242";242;0
"243";243;2
"244";244;7
"245";245;5
"246";246;2
"247";247;2
"248";248;2
"249";249;2
"250";250;1
"251";251;4
"252";252;0
"253";253;5
"254";254;6
"255";255;0
"256";256;5
"257";257;7
"258";258;2
"259";259;5
"260";260;2
"261";261;5
"262";262;3
"263";263;2
"264";264;4
"265";265;6
"266";266;5
"267";267;5
"268";268;0
"269";269;6
"270";270;4
"271";271;0
"272";272;0
"273";273;2
"274";274;2
"275";275;2
"276";276;7
"277";277;4
"278";278;4
"279";279;4
"280";280;5
"281";281;3
"282";282;4
"283";283;0
"284";284;6
"285";285;0
"286";286;5
"287";287;5
"288";288;0
"289";289;4
"290";290;3
"291";291;5
"292";292;4
"293";293;7
"294";294;5
"295";295;0
"296";296;6
"297";297;2
"298";298;5
"299";299;0
"300";300;7
"301";301;7
"302";302;6
"303";303;6
"304";304;5
"305";305;0
"306";306;2
"307";307;6
"308";308;6
"309";309;6
"310";310;0
"311";311;0
"312";312;0
"313";313;2
"314";314;6
"315";315;2
"316";316;0
"317";317;3
"318";318;0
"319";319;3
"320";320;5
"321";321;4
"322";322;4
"323";323;2
"324";324;6
"325";325;4
"326";326;0
"327";327;5
"328";328;6
"329";329;0
"330";330;0
"331";331;4
"332";332;6
"333";333;7
"334";334;5
"335";335;5
"336";336;2
"337";337;2
"338";338;2
"339";339;4
"340";340;6
"341";341;5
"342";342;0
"343";343;6
"344";344;0
"345";345;4
"346";346;0
"347";347;2
"348";348;0
"349";349;4
"350";350;5
"351";351;5
"352";352;0
"353";353;6
"354";354;4
"355";355;2
"356";356;4
"357";357;2
"358";358;1
"359";359;6
"360";360;5
"361";361;5
"362";362;5
"363";363;2
"364";364;3
"365";365;2
"366";366;0
"367";367;5
"368";368;0
"369";369;6
"370";370;2
"371";371;5
"372";372;2
"373";373;6
"374";374;4
"375";375;0
"376";376;3
"377";377;6
"378";378;6
"379";379;5
"380";380;0
"381";381;5
"382";382;5
"383";383;6
"384";384;5
"385";385;6
"386";386;5
"387";387;3
"388";388;6
"389";389;6
"390";390;2
"391";391;5
"392";392;5
"393";393;4
"394";394;0
"395";395;7
"396";396;6
"397";397;3
"398";398;3
"399";399;4
"400";400;1
"401";401;5
"402";402;6
"403";403;7
"404";404;0
"405";405;7
"406";406;1
"407";407;5
"408";408;0
"409";409;2
"410";410;3
"411";411;2
"412";412;6
"413";413;2
"414";414;1
"415";415;0
"416";416;5
"417";417;6
"418";418;7
"419";419;6
"420";420;1
"421";421;0
"422";422;4
"423";423;3
"424";424;0
"425";425;4
"426";426;1
"427";427;3
"428";428;4
"429";429;0
"430";430;2
"431";431;2
