"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,48943477806705;28,0986750004294;28,0986750004294
"facteur 2";0,322080204492856;18,490772204334;46,5894472047635
"facteur 3";0,286660385372382;16,4573041496715;63,0467513544349
"facteur 4";0,250695790748419;14,3925602835899;77,4393116380249
"facteur 5";0,206243441713023;11,8405305453597;89,2798421833846
"facteur 6";0,186728308781063;10,7201578166154;100
