"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"337";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"338";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"339";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"340";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"341";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"342";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"343";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"344";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"345";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"346";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"347";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"348";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"349";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"350";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"351";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"352";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"353";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"354";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"355";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"356";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"357";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"358";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"359";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"360";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"361";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"362";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"363";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"364";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"365";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"366";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"367";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"368";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"369";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"370";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"371";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"372";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"373";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"374";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"375";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"376";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"377";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"378";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"379";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"380";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"381";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"382";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"383";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"384";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"385";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"386";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"387";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"388";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"389";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"390";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"391";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"392";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"393";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"394";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"395";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"396";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"397";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"398";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"399";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"400";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"401";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"402";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"403";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"404";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"405";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"406";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"407";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"408";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"409";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"410";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"411";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"412";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"413";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"414";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"415";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"416";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"417";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"418";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"419";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"420";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"421";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"422";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"423";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"424";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"425";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"426";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"427";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"428";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"429";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;36;36
"430";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"431";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"432";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"433";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"434";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"435";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"436";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"437";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"438";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"439";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"440";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"441";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"442";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"443";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"444";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"445";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"446";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"447";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"448";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"449";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"450";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"451";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"452";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"453";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"454";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"455";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"456";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"457";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"458";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"459";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"460";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"461";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"462";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"463";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"464";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"465";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"466";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"467";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"468";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"469";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"470";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"471";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"472";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"473";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"474";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"475";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"476";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"477";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"478";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"479";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"480";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"481";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"482";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"483";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"484";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"485";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"486";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"487";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"488";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"489";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"490";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"491";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"492";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"493";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"494";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"495";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"496";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"497";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"498";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"499";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"500";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"501";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"502";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"503";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"504";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"505";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"506";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"507";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"508";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"509";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"510";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"511";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"512";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"513";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"514";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"515";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"516";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"517";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"518";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"519";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"520";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"521";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"522";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"523";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"524";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"525";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"526";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"527";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"528";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"529";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"530";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"531";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"532";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"533";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"534";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"535";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"536";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"537";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"538";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"539";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"540";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"541";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"542";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"543";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"544";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"545";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"546";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"547";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"548";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"549";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"550";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"551";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"552";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"553";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"554";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"555";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"556";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"557";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"558";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"559";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"560";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"561";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"562";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"563";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"564";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"565";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"566";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"567";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"568";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"569";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"570";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"571";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"572";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"573";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"574";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"575";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"576";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"577";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"578";3;4;7;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"579";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"580";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"581";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"582";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"583";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"584";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"585";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"586";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"587";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"588";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"589";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"590";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"591";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"592";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"593";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"594";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"595";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"596";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"597";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"598";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"599";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"600";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"601";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"602";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"603";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"604";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"605";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"606";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"607";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"608";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"609";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"610";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"611";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"612";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"613";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"614";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"615";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"616";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"617";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"618";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"619";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"620";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"621";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"622";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"623";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"624";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"625";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"626";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"627";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"628";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"629";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"630";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"631";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"632";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"633";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"634";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"635";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"636";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"637";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"638";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"639";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"640";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"641";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"642";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"643";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"644";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"645";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"646";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"647";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"648";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"649";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"650";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"651";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"652";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"653";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"654";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"655";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"656";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"657";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"658";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"659";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"660";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"661";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"662";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"663";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"664";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"665";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"666";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"667";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"668";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"669";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"670";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"671";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"672";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"673";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"674";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"675";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
