"";"";"";"";"*postDate_29-9-2025";""
"249";"*postLikes_709";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"327"
"250";"*postDate_15-6-2025";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"328"
"251";"*a_0845";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"329"
"252";"*postDate_3-5-2025";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"330"
"253";"*a_0719";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"331"
"254";"*postLikes_562";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"333"
"255";"*a_0394";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"334"
"256";"*postLikes_658";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"335"
"257";"*postDate_2-4-2023";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"336"
"258";"*a_0321";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"337"
"259";"*postDate_24-11-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"338"
"260";"*a_0308";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"339"
"261";"*postDate_4-11-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"340"
"262";"*postLikes_498";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"342"
"263";"*postDate_13-9-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"343"
"264";"*a_0238";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"344"
"265";"*postDate_10-7-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"345"
"266";"*postDate_29-5-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"347"
"267";"*a_0210";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"348"
"268";"*postLikes_413";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"349"
"269";"*postDate_18-5-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"350"
"270";"*a_0170";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"351"
"271";"*postLikes_274";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"352"
"272";"*postDate_11-3-2022";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"353"
"273";"*a_0119";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"354"
"274";"*postDate_20-12-2021";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"355"
"275";"*a_0114";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"356"
"276";"*postLikes_108";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"357"
"277";"*postDate_13-12-2021";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"358"
"278";"*postLikes_118";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"360"
"279";"*postDate_6-12-2021";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"361"
"280";"*a_0100";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"362"
"281";"*postDate_19-11-2021";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"363"
"282";"*a_0051";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"364"
"283";"*a_0009";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"365"
"284";"*postLikes_421";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"366"
"285";"*postDate_7-7-2021";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"367"
"286";"*postLikes_2200";"0.206845662362151";"0.639062543456198";"1.18692725800856";"368"
"287";"*postDate_14-12-2025";"0.77430509834014";"0.382630777603345";"1.18331444431595";"369"
"288";"*postLikes_26700";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"372"
